Title,Description,Keywords,context,doc_id
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Ladies and gentlemen , in this journal , I 've related the most important things that have happened to me , since I created it . From the beggining , this was supposed to be private , no one should read this , except my FTI pals . I do nt feel comfortable writing here anymore , I mean I do , but I cover details most of the time . Besides of this , I feel like I 've left behind a lot of things that used to hurt me , and things I used to worry about . So maybe it 's time to start over again .",Blog_657923
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Why do horses grind their teeth ? I feel as though it should be an indicator of pain or stress , yet he does n't seem to be in any pain and I ca n't figure out what might be stressing him . How can I get him to stop ? The noise is like nails on a chalkboard ... it gives me goosebumps !",Blog_1368518
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",Of Forgiveness and Partnership No one attended church services that Sunday . Father Ivan made it as far as the Gospel according to Matthew before he collapsed prostrate on the altar . There he wept for his lost congregation and pleaded with God on how to fight the devil that had possessed his spiritual flock .,Blog_1146603
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","But then we were discussing about sports in China . It 's near imprisonment of the participants , not for the love of sports but for the country 's image . I mean , you do n't hear the kids saying their passion and dreams is to go to the Olympics like you often here the Americans or anyone else really say . You do n't really see China playing in other team sports outside the Olympics ( except badminton ) .",Blog_860482
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I painted my wood deck on Tuesday . As you know , my daughter went on the kindergarten trip on that day , so I thought it was a good timing . It was hot , but I wanted to finish it before she came back home , so I worked hard . I was all sweaty and dirty , so I thought it was also a good chance to weed my garden and around the house , and I did , but it was not a good idea . I got exhausted from the hard work , and my body was sore all over the next day .",Blog_864043
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Think you can do that Spitfire ? "" he asked softly . I did n't understand completely but I knew I would always take care of Kelly . I just bumped my head in his hand to say yes . For some time , Kelly was n't the same as she was before the night Jethro talked to me . She seemed sad and the light I always saw in her had dimmed .",Blog_140623
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","He was just tapping the back of my chair rhythmically with his feet . I got bored after waiting for 5 minutes , so I just decided to look around the room . Mandy was passing a note with Nick J , they were both smiling . Charlie was texting under his desk , Blair was playing hangman with Joe .",Blog_676480
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Shall not promise to be more diligent and quiet because I do n't like to break promises ha . And to the History Teacher , I really ca n't thank you enough . It was difficult enough to pass THT the card because I did so in the knowledge that the class under him has finally split , that it hence meant even more than it normally would have done . It was so difficult to look him in the eye when I passed it to him , to mask the loss , I guess .",Blog_1163445
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",But I asked Senator Barbara Boxer that question today . She told me she 's heading over to the Big Tent this week . And then she said it 's not that much different than Fox News . What she meant was that cable news shows have their own political points of view and the audience understands that. Blogging she said is the same deal. < p > I hope she 's wrong .,Blog_1086360
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Anyway , as we obviously ca n't let them go off alone ( that responsibility thing again ) I went with them to see they did n't get into trouble . I saw them get in trouble . More specifically they climbed onto the roof of the hotel ( which is easy to access ) and began to play amongst the pipes . Now , do n't get me wrong . I would rather have been doing that too .",Blog_231909
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Image that you are going to cover a cylinder with wallpaper , you first measure the dimensions , then flatten out the wallpaper and paint on it , then later glue it to the cylinder . Later , you would want to animate your characters , this is done by adding bones to your models and by programming their movements . Game Engine The game engine is going to be the heart of your game , it is going to rule the pipeline and your game dynamics . Before I go deeper into engines , lets review some basic concepts of games .",Blog_683770
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","The awesome thing about dining Ethiopian - style in a group is that you all eat from the same plate ! No one uses utensils - you just scoop up the food by tearing off little pieces of injera , a spongy , pancake - like flatbread made from teff flour , and dipping . And the best part was all of our food was vegan , even though no one else at our table of 6 was even vegetarian !",Blog_992048
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","In the future , if we receive all of the documentation he promised and are able to prove that it 's credible , we will restore his reports . Thank you . And this : I believe him to be a real forensics expert because his email communication came from a user and domain name that I checked out . I can not reveal more without revealing his identity , which I promised to protect .",Blog_803313
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I had a really good time buying girly clothes yesterday . Unfortunately , this brings into stark contrast the state that my skin has ended up in since coming to Ottawa . I have acne . I know this , and it has taken me nearly 10 years to deal with this fact .",Blog_321297
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Until we went to a playdate two weeks ago . Thea 's mom is Serbian and crepes are apparently as common in Serbia as they are in France . We discussed the batter , the texture , the cooking process , the topping options and Dee generally brought me up to speed . Being not brave enough to just start throwing ingredients in a bowl as she did , I got a recipe of the internet for general proportions , ended up not using nearly as much water as was called for and successfully made crepes .",Blog_247332
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I need to weight - train a little bit this week , make sure they can handle 13 miles of that . Man , I just REALLY want to be able to run the whole thing and will be pissed if I have to walk or stop . Brad 's brother 's wedding was fabulous last night . We were ... loud .",Blog_136640
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Where I have the smallest room , and I live iwth her and her two kids . Next , I have to start paying more money on groceries . Then I have to quit smoking , and buy Dutch cheap dogfood , because clearly I ca n't afford anything more expensive . When I ask for help for my car payments , she says ' I 'm not comfortable paying for something I do n't use .",Blog_1442199
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Hideous , as in having something like a 99 % rejection rate for fiction writers . With those kinds of odds , I 'm much better off at a craps table in Vegas . Still , I was foolhardy enough - and , like most writers , unreasonably optimistic - to think that I might creep into that glorious one percent .",Blog_671617
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Rode to the Schaumburg library , a brief 11 miles away . Yeah , I got a lot of sun today . Methinks sun burn is likely , especially since I 'll be outside a lot tomorrow ( will wear sunblock then for sure ) .",Blog_179039
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",He said that those interrogating him would try to use these food items as inducements to get him to co - operate . RPK said he did not want to be beholden to them . They will use favours they grudgingly grant and use these as trade offs .,Blog_1417982
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","A lot of people think they can get away with taking the last of the coffee and not make a new pot . He does n't agree . If he 's there and he sees them , he 'll silently sit there with one eyebrow just slightly raised . Everyone in the squad knows it does n't take much for him to start ranting .",Blog_1249791
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Tough choice , but I 'm going to sit in on a Music and Performance class , which is n't nearly as large as the art class and has a better teacher . Today was super cool , cuz on one of my breaks today , I went to buy Ballet shoes for my University class . I walked into this store by the Center and spent a good 10 minutes in there ... just speaking German . I asked her if she had ballet shoes not on point and if she had a size 40 , and the best part is she never spoke any english to me .",Blog_1507531
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Yesterday was quite uneventful . Got up early and went out for breakfast , then came home and did some very overdue painting . There was a section of the shed wall bordering the patio that , until about 2 months ago , had a coal bunker against it and had never been painted .",Blog_246178
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I never really caught on to why I felt this way . I felt the same horrible discomfort earlier today . It was paralyzing , I became unable to do anything , and I just felt like my skin was crawling , something just felt so wrong . For the first time though , I realized why I felt this way .",Blog_1231517
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I thought Ebenezer Scrooge was cured if his stinginess and dislike of children . But apparently , he relapsed and got himself elected the mayor of Clayton , California . That 's because Clayton mayor Gregory Manning shut down a vegetable stand run by 11-year - old Katie Lewis , and her 3-year - old sister , Sabrina . According to a story on ABCNews.com , the two girls were selling homegrown watermelons for $ 1 , and zucchini . A town official told Mike Lewis , Katie 's dad , that it was all right if the stand was open on the weekends . But after two ( TWO ! )",Blog_988822
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","What has happened to me ? i used to be happy about everything , but now the majority of the time , i 'm sulking and having a fit in my head . before i had a boyfriend , i could do what i want as i pleased and i did n't feel guilty about it . i 'm just so pathetic and i think i am such a loser .",Blog_251620
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Oy . It 's been a long week :P I 've been working my tail off and trying to keep everything running smoothly around here . It 's not easy and it 's an endless task , but I just keep thinking ONLY A FEW MONTHS until my mom takes the kids to Illinois for FOUR WEEKS ! WOOHOO !",Blog_236557
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",I 'll post a pic of it later .... I wish I could capture its amazing fragrance in the picture too ! So .... I have hope . Its amazing how hope can blossom out of the smallest of gestures .,Blog_318070
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Today I went to a meeting of Mennonite pastors at Sandy Hill Community Church in Coatesville , Pennsylvania . Normally I do n't make these lunch meetings because they 're three hours away , but I found out about this one several weeks ahead of time so I made it a priority on the calendar . It was good to see the other pastors , most of whom I had n't seen for quite a while .",Blog_438571
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","That 's what Sarah Palin called herself tonight . She came out and gave a lot of red meat to the Republican faithful , rallying them behind her and probably helping John McCain do what he needed to do months ago in nailing his base down . Now , however , he should be moving toward the middle , and on that score I think she only scared people more , or did n't do the job of explaining herself and certainly rebutting all of the criticisms and revelations that have surfaced . She , along with Giuliani , went negative and on the attack , and did n't talk about any of things they actually will do for people , particularly on the economy .",Blog_1232605
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",It was made by a guy that usually does plays and you can totally tell ; it 's like he puts all the pieces on the table beforehand and then everything comes together in the end . A lot of people did n't like it but I loooved it . Stupid people keep comparing it to Resevoir Dogs and Pulp Fiction and it is NOTHING NOTHING NOTHING like that at all . I ca n't compare it to anything .,Blog_266600
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","We went out to a nice restaurant , which happened to be an old firehouse . Above the giant bar was a huge , mahogany outrigger canoe . We ate outside near a fountain , and I saw a pigeon the size of a full grown rooster . I ordered mussels , which , though not the brightest idea in the world , were very good ( probably some of the best I 've ever had ) .",Blog_67496
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","When I was small , we 'd shop at Friendly Fruit and they had these bins of chocolate . My mom would but maple filled cremes , orange filled cremes and raspberry cremes . Ugh so good . What are your feelings about orange soda ?",Blog_250238
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","We can be brutally honest with one another and that 's really valuable . There 's no beating around the bush . If Bob feels a certain way about something , he tells me and I tell him and , to me , that 's really valuable . "" BOB OSBORNE CONTINUED COULD THIS DECISION HAVE BEEN POISONOUS IF IT DIDN'T WORK OUT ?",Blog_654138
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I 've known this experientially for a long time , watching skinny dancers during my theatre years subsist on a diet of cocaine and cigarettes and drag themselves exhaustedly for cocktails after a show , while the heavier singer / actors were boogeying on the dance floor until 2 AM , unaided by drugs . Now when I see a really skinny woman who does n't look to come by it naturally , I assume that the poor thing is probably almost starving herself to stay that way . If she 's smoking , I assume she is . Diet Coke is n't a real elixir of life .",Blog_949942
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I think they saw me , and decided to split up to see who I will follow . I thought they were walking to burger king at first , when I saw them splitting up . So I did n't really care and just walked towards BK .",Blog_1005873
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","This evening , she was playing with the neighborhood kids and she skinned her knee . She came over to show me and did have a concerned look on her face but she continued to play . When we went inside about 20 minutes later and it was just her and I , she broke down crying saying "" knee "" and pointing .",Blog_224876
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Sappy story , but I deserve it ... A few months ago , we hired a monk to work at our store . Rob has been in a monastery since 1977 , and he 's taking a year long sabbatical . He 's a very nice man , very knowledgeable about music and literature and , of course , theology . We get along very well , and I 've often thought that my dad would have really liked this guy . Last week , my mom called me .",Blog_430492
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",We 've been a few places since we sat down to send off a post . San Ignacio was a quaint very small town we stopped in when it was raining . The local historian had a bed and breakfast place as well as a book store .,Blog_471955
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Hey parents - I just typed out this message once and it did n't go through , so I 'll try to give a short version here . FYI I 'm a semi - regular poster under a new name . The story : I just graduated from an extremely prestigious college , and am starting the master 's program at one of the best graduate schools of journalism in the country . My parents have generously footed the bill for both of these academic endeavors .",Blog_824166
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","The arthritis though is a new development . I guess that explains the severe pain I have in my lower back , hips and thighs when I sit up for too long and first thing in the morning . I thought I had done some more damage to my back when I fell down the basement steps a few months ago but fortunately that did n't happen .",Blog_1248118
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Oh c'mon , it 's just a class test . No big deal . For the fact that I used to love Chemistry but now , the new chapters are getting more complicated . And I 'm totally lost .",Blog_1432026
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","There is a common denominator I experience whenever I rode a bajaj , and that is the constant shaking of the entire vehicle , the outdoor atmosphere all passengers are privy to without any glass barrier , the soot and dirt that "" waxes "" the vehicle 's floor , and trying to tolerate the noise of the motor 's accelerator at close proximity . Considering the way I have written this entry thus far , the experiences may sound appalling , but whenever I see a picture of this orange motor bug , I am pleasantly reminded of home . - Now , about the post title .",Blog_1142384
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",The behavior is repetitive and alarming . He squeezed things about 60 times during the 15 minute visit . She wants him in with an occupational therapist as soon as possible so that we can start working on his behaviors before he hits that magical age where it could ( and would ) become a social handicap .,Blog_748071
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","To Go in his name . But are we responding his Call . ? When you go through this story place yourself as Mariam . The Master called Mariam one day because He needed someone to go . Mariam said : "" Lord , in my spare time , between school , spending time with my husband , working from 8 to 6 , and trying to coordinate a program for my community to help our children do better , I will help You look . See , I know I ca n't go right now cause I have so much to do .",Blog_1230465
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","It seems that almost everywhere I turn there are people who are looking to lose weight . The nice thing about losing weight is that there are so many options out there nowadays ! Whether you 're someone who likes to diet , someone who enjoys exercising , or maybe someone who likes to take diet pills ... the options are endless ! Scott and I were just talking about this , and how we think diet pills are becoming the popular thing amongst those looking to lose weight .",Blog_620421
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","And it just so happens the extra laptop is out and on and sitting on the couch , otherwise I would n't have checked my email . And Mer left me a message saying we had to go see the movie I posted about right then and there . FORGET THE 8 PAGE PAPER SHE WAS SUPPOSED TO BE WRITING .",Blog_1361692
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Ok , so what happened ( we think ) is that jason had a seizure . He is on amoxicillin for his fucked up tooth , and after some research found seizures to be a side effect of amoxicillin . He had also had some wine to help with the pain . Basically , what happened , is that we were chillin ' , when his eyes rolled back in his head and he stopped breathing .",Blog_1447418
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","A number of years ago , my friend Keith Bagley was coaching Under 10 soccer in the South County Youth Soccer Association in RI . Keith was a former college player at UConn which was , and is , one of the best college soccer programs in the country . In his twenties and thirties Keith played for one of the best adult teams in RI , the Kingston Kicks .",Blog_1276453
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",I just made it up ) with all of you in Tennessee and it has made me miss you all terribly . I have yet to make the kind of friendships here that I had there . I know there will never be friends like you all . You are irreplaceable .,Blog_1421060
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","In high school , one of the ideas that really fascinated me was the concept of "" forbidden knowledge . "" The things that it is better , for yourself and everyone else , that you not now . It 's a very common idea in Lovecraft , horror , and certain religions . The Catholic church had their Index , for instance , and the fundamentalists decried Harry Potter .",Blog_218359
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Our generator is almost but not quite exactly like this one . So I was driving home this afternoon and spotted a big hand - painted sign by the road outside our local Home Depot : "" Do you want a generator ? Come inside ! "" Nah , I thought , too good to be true .",Blog_360549
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","For the first ten minutes or so , I did n't even know what was going on in the 76,000 capacity stadium . Once I came to terms with the situation , I really began to enjoy the game . Man United had several good chances of scoring a goal and I got the first glimpse of the Manchester crowd I had heard so often about . Names of the team 's top players were echoing around the stadium from all the stands .",Blog_840783
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I actually won , which I was happy about . I got some bitz from Mat M who was organizing his massive bitz box and then met Lauren , Joe , Becca , Jasmine , and Mike B for "" Tropic Thunder "" . I liked it .",Blog_902297
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Last night my blood sugar was high after exercise , around 148 . It is the first time this happens since I changed my diet and started monitoring my blood sugar . Usually it is the other way around .",Blog_1022214
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","That 's an interesting habit that can easily be misinterpreted and I definitely did . I mean , one thing is spending an evening at someone 's place and then decide to stay over for convenience . But after an evening out like last Wednesday , why would you then go to someone 's place just to sleep when you have your own place ? What 's the point of that ?",Blog_58194
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I 've been having blackouts where I lose my sight and go dizzy for a few seconds but I 've never fully passed out . I went to the doctor and he sent me to have an MRI and an EEG . The MRI results are back and fine , I 'm waiting for the EEG .",Blog_1530814
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","But as luck would have it , and the tourist Gods were definitely looking out for Marketman & Family , we entered the Palace grounds just after lunch and decided to head straight to the entrance to the Harem . Despite everything we heard and read that we should be prepared for a several hour wait for a pre - determined viewing time slot , it seems the Harem now closes for lunch and it is first come , first served basis rather than a ticketing process as all the guidebooks indicated . So we decided to line up and waited for 20 minutes for the empty harem booth to re - open . I was first in line and soon after I stood there , dozens if not hundreds of other tourists decided to line up behind me .",Blog_145500
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","But it was enough to "" RE - INVEST "" ( yeah , right ! ) . So I bought a ticket in Saturday 's lotto ... and hope to win . Don't want much - just enough to buy a new car , a nice house , get a car for each of the girls and set myself up financially for life ... now , that 's not asking for much , is it ? ? Damn !",Blog_435459
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","I realized that i no longer have this thing to carry on my shoulders as I go through the day . This looming responsibility of doing X - amount of stories to get X - grade . The thing is , I did the x - amount of stories , i lived with this monkey on my back for 16 weeks , i let my grades in other classes slip for a B - fucking - plus ... but i am not bitter ... It is over and I am happy .",Blog_258935
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning",I need this to go asap needs aone new cable for the leg press other then that all the stations work great . has 2 different weight stacks with 200LBS on one and the other has 150LBS 350 total . 4 different workout stations new it was over $ 2000 i m just lazy to go get a new cable cord for the leg press . 20 $ or so .,Blog_420679
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","You want to see a real public speaking pro at work ? Watch a few minutes of a home shopping channel . In the five minutes that I watched QVC , I saw the host do just about everything we 're taught to do as speakers . First of all , do n't kid yourself that you 're not selling something . We 're all selling something . I worked in nonprofits for sixteen years , providing community outreach and education to youth and adults for several organizations . I was always selling -- I had an end result that I was looking for , a call to action I wanted my audiences to heed , and my job was to educate , but also to persuade people to do something .",Blog_172376
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","The one exception was the gardens ( the original Jacobean gardens had vanished entirely ) and even these owe much to later and less philistine generations .... Even here the prime minister 's lack of interest in how things looked is in evidence . Asphalt paths , as in a municipal garden , run through the woods . The prime minister , when old and overweight , had them laid so that he could ride through the grounds on a tricycle .",Blog_12473
Collect questions and answers related to a given context and common sense,"Given a short text, annotators need to craft possible questions and answers. The questions should be related to the given context, and the answers can be answered according to the context and commonsense knowledge","question answering, commonsense, reasoning","Tonight I used the music of Ice Dragon , I felt a need to visit him . Ice Dragon is one of 4 of the elemental dragons of change . Ice Dragon show us where we are blocked . I went to the upper realms of the upper world .",Blog_196279
