Title,Description,Keywords,word0,id0,word1,id1,word2,id2,word3,id3,word4,id4,word5,id5,word6,id6,word7,id7,word8,id8,word9,id9,Answer.confidence0,Answer.confidence1,Answer.confidence2,Answer.confidence3,Answer.confidence4,Answer.confidence5,Answer.confidence6,Answer.confidence7,Answer.confidence8,Answer.confidence9,Answer.na0,Answer.na1,Answer.na2,Answer.na3,Answer.na4,Answer.na5,Answer.na6,Answer.na7,Answer.na8,Answer.na9,Answer.rating0,Answer.rating1,Answer.rating2,Answer.rating3,Answer.rating4,Answer.rating5,Answer.rating6,Answer.rating7,Answer.rating8,Answer.rating9
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",rockefeller/pepper commission -lrb- national health insurance -rrb-,109523_short,"expand the protections for sensitive personal information in federal law to cover the information collection and sharing practices of unregulated information brokers , to enhance information security requirements for consumer reporting agencies and information brokers , and to require consumer reporting agencies , financial institutions , and other entities to notify consumers of data security breaches involving sensitive consumer information",111767_official,provide for grants from the attorney general to local education agencies to purchase and install devices that would allow for the immediate notification of appropriate officials in case of emergency,027634_official,"amend the help america vote act of year to prevent the addresses of the residences of members of congress from appearing on the computerized statewide voter registration lists required to be maintained by states under such act , and to permit a member of congress who seeks to be a candidate for election for public office in a state to meet any requirement under state law to provide the appropriate election official with the address of the member 's residence by providing the chief state election official with an affidavit certifying that the member is a resident of the state .",019319_official,identity theft,111767_short,member address privacy and protection,019319_short,anti-bullying and harassment,020733_short,amend the safe and drug-free schools and communities act to include bullying and harassment prevention programs .,020733_official,securing our schools,027634_short,"amend the social security act to assure universal access to health insurance for basic health services in the united states through qualified employer health plans and a public health insurance plan , to contain costs and assure quality in the provision of health services , to reform the provision of health insurance to small employers",109523_official,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",rockefeller/pepper commission -lrb- national health insurance -rrb-,109523_short,"expand the protections for sensitive personal information in federal law to cover the information collection and sharing practices of unregulated information brokers , to enhance information security requirements for consumer reporting agencies and information brokers , and to require consumer reporting agencies , financial institutions , and other entities to notify consumers of data security breaches involving sensitive consumer information",111767_official,provide for grants from the attorney general to local education agencies to purchase and install devices that would allow for the immediate notification of appropriate officials in case of emergency,027634_official,"amend the help america vote act of year to prevent the addresses of the residences of members of congress from appearing on the computerized statewide voter registration lists required to be maintained by states under such act , and to permit a member of congress who seeks to be a candidate for election for public office in a state to meet any requirement under state law to provide the appropriate election official with the address of the member 's residence by providing the chief state election official with an affidavit certifying that the member is a resident of the state .",019319_official,identity theft,111767_short,member address privacy and protection,019319_short,anti-bullying and harassment,020733_short,amend the safe and drug-free schools and communities act to include bullying and harassment prevention programs .,020733_official,securing our schools,027634_short,"amend the social security act to assure universal access to health insurance for basic health services in the united states through qualified employer health plans and a public health insurance plan , to contain costs and assure quality in the provision of health services , to reform the provision of health insurance to small employers",109523_official,,0.0,2.0,1.0,,2.0,2.0,1.0,2.0,2.0,na0,,,,na4,,,,,,,2.0,2.0,-1.0,,2.0,3.0,1.0,3.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",cody miller initiative for safer prescriptions,049132_short,prioritizing reinvestment in infrastructure and military while eliminating debt,024294_short,pest free food supply,042460_short,"amend title i of the employee retirement income security act of year and the internal revenue code of year to permit the creation or assignment of rights to employee pension benefits if necessary to satisfy a judgement against a plan participant or beneficiary for physically , sexually , or emotionally abusing a child .",070419_official,erisa child abuse accountability,070419_short,"require the administrator of the environmental protection agency to withdraw the proposed order published in the january 19 , year , federal register -lrb- 76 fed .",042460_official,military reserve jobs,043670_short,amend the internal revenue code of year to allow a temporary dividends received deduction for repatriated foreign earnings,024294_official,"amend title 5 , united states code , to improve the hiring of veterans by the federal government and state governments",043670_official,"require the secretary of health and human services to promulgate regulations regarding the authorship , content , format and dissemination of patient medication information to ensure patients receive consistent and high-quality information about their prescription medications and are aware of the potential risks and benefits of prescription medications .",049132_official,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,3.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",cody miller initiative for safer prescriptions,049132_short,prioritizing reinvestment in infrastructure and military while eliminating debt,024294_short,pest free food supply,042460_short,"amend title i of the employee retirement income security act of year and the internal revenue code of year to permit the creation or assignment of rights to employee pension benefits if necessary to satisfy a judgement against a plan participant or beneficiary for physically , sexually , or emotionally abusing a child .",070419_official,erisa child abuse accountability,070419_short,"require the administrator of the environmental protection agency to withdraw the proposed order published in the january 19 , year , federal register -lrb- 76 fed .",042460_official,military reserve jobs,043670_short,amend the internal revenue code of year to allow a temporary dividends received deduction for repatriated foreign earnings,024294_official,"amend title 5 , united states code , to improve the hiring of veterans by the federal government and state governments",043670_official,"require the secretary of health and human services to promulgate regulations regarding the authorship , content , format and dissemination of patient medication information to ensure patients receive consistent and high-quality information about their prescription medications and are aware of the potential risks and benefits of prescription medications .",049132_official,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,,,,,,na5,,,,,2.0,3.0,2.0,3.0,3.0,,2.0,0.0,3.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",cody miller initiative for safer prescriptions,049132_short,prioritizing reinvestment in infrastructure and military while eliminating debt,024294_short,pest free food supply,042460_short,"amend title i of the employee retirement income security act of year and the internal revenue code of year to permit the creation or assignment of rights to employee pension benefits if necessary to satisfy a judgement against a plan participant or beneficiary for physically , sexually , or emotionally abusing a child .",070419_official,erisa child abuse accountability,070419_short,"require the administrator of the environmental protection agency to withdraw the proposed order published in the january 19 , year , federal register -lrb- 76 fed .",042460_official,military reserve jobs,043670_short,amend the internal revenue code of year to allow a temporary dividends received deduction for repatriated foreign earnings,024294_official,"amend title 5 , united states code , to improve the hiring of veterans by the federal government and state governments",043670_official,"require the secretary of health and human services to promulgate regulations regarding the authorship , content , format and dissemination of patient medication information to ensure patients receive consistent and high-quality information about their prescription medications and are aware of the potential risks and benefits of prescription medications .",049132_official,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",cody miller initiative for safer prescriptions,049132_short,prioritizing reinvestment in infrastructure and military while eliminating debt,024294_short,pest free food supply,042460_short,"amend title i of the employee retirement income security act of year and the internal revenue code of year to permit the creation or assignment of rights to employee pension benefits if necessary to satisfy a judgement against a plan participant or beneficiary for physically , sexually , or emotionally abusing a child .",070419_official,erisa child abuse accountability,070419_short,"require the administrator of the environmental protection agency to withdraw the proposed order published in the january 19 , year , federal register -lrb- 76 fed .",042460_official,military reserve jobs,043670_short,amend the internal revenue code of year to allow a temporary dividends received deduction for repatriated foreign earnings,024294_official,"amend title 5 , united states code , to improve the hiring of veterans by the federal government and state governments",043670_official,"require the secretary of health and human services to promulgate regulations regarding the authorship , content , format and dissemination of patient medication information to ensure patients receive consistent and high-quality information about their prescription medications and are aware of the potential risks and benefits of prescription medications .",049132_official,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",cody miller initiative for safer prescriptions,049132_short,prioritizing reinvestment in infrastructure and military while eliminating debt,024294_short,pest free food supply,042460_short,"amend title i of the employee retirement income security act of year and the internal revenue code of year to permit the creation or assignment of rights to employee pension benefits if necessary to satisfy a judgement against a plan participant or beneficiary for physically , sexually , or emotionally abusing a child .",070419_official,erisa child abuse accountability,070419_short,"require the administrator of the environmental protection agency to withdraw the proposed order published in the january 19 , year , federal register -lrb- 76 fed .",042460_official,military reserve jobs,043670_short,amend the internal revenue code of year to allow a temporary dividends received deduction for repatriated foreign earnings,024294_official,"amend title 5 , united states code , to improve the hiring of veterans by the federal government and state governments",043670_official,"require the secretary of health and human services to promulgate regulations regarding the authorship , content , format and dissemination of patient medication information to ensure patients receive consistent and high-quality information about their prescription medications and are aware of the potential risks and benefits of prescription medications .",049132_official,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,1.0,-2.0,1.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend part d of title iv of the social security act to improve the enforcement , collection , and administration of child support payments",021113_official,campus safety for children,020360_short,guarantee the rights of patients and doctors against federal restrictions or delay in the provision of privately-funded health care .,035892_official,medical rights,035892_short,amend the jeanne clery disclosure of campus security policy and campus crime statistics act,020360_official,pathways to independence,093481_short,"amend part a of title iv of the social security act to allow a state to treat an individual with a disability , including a substance abuse problem , who is participating in rehabilitation services and who is increasing participation in core work activities as being engaged in work for purposes of the temporary assistance for needy families program , and to allow a state to count as a work activity under that program care provided to a child with a physical or mental impairment or an adult dependent for care with a physical or mental impairment .",093481_official,"establish conditions on any distribution of funds under the emergency economic stabilization act of year to provide relief for the automotive industry , dealerships , and suppliers",106311_official,emergency automobile industry american jobs protection,106311_short,strengthen and vitalize enforcement of child support -lrb- save child support -rrb-,021113_short,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.0,0.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend part d of title iv of the social security act to improve the enforcement , collection , and administration of child support payments",021113_official,campus safety for children,020360_short,guarantee the rights of patients and doctors against federal restrictions or delay in the provision of privately-funded health care .,035892_official,medical rights,035892_short,amend the jeanne clery disclosure of campus security policy and campus crime statistics act,020360_official,pathways to independence,093481_short,"amend part a of title iv of the social security act to allow a state to treat an individual with a disability , including a substance abuse problem , who is participating in rehabilitation services and who is increasing participation in core work activities as being engaged in work for purposes of the temporary assistance for needy families program , and to allow a state to count as a work activity under that program care provided to a child with a physical or mental impairment or an adult dependent for care with a physical or mental impairment .",093481_official,"establish conditions on any distribution of funds under the emergency economic stabilization act of year to provide relief for the automotive industry , dealerships , and suppliers",106311_official,emergency automobile industry american jobs protection,106311_short,strengthen and vitalize enforcement of child support -lrb- save child support -rrb-,021113_short,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend part d of title iv of the social security act to improve the enforcement , collection , and administration of child support payments",021113_official,campus safety for children,020360_short,guarantee the rights of patients and doctors against federal restrictions or delay in the provision of privately-funded health care .,035892_official,medical rights,035892_short,amend the jeanne clery disclosure of campus security policy and campus crime statistics act,020360_official,pathways to independence,093481_short,"amend part a of title iv of the social security act to allow a state to treat an individual with a disability , including a substance abuse problem , who is participating in rehabilitation services and who is increasing participation in core work activities as being engaged in work for purposes of the temporary assistance for needy families program , and to allow a state to count as a work activity under that program care provided to a child with a physical or mental impairment or an adult dependent for care with a physical or mental impairment .",093481_official,"establish conditions on any distribution of funds under the emergency economic stabilization act of year to provide relief for the automotive industry , dealerships , and suppliers",106311_official,emergency automobile industry american jobs protection,106311_short,strengthen and vitalize enforcement of child support -lrb- save child support -rrb-,021113_short,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,na9,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,-2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend part d of title iv of the social security act to improve the enforcement , collection , and administration of child support payments",021113_official,campus safety for children,020360_short,guarantee the rights of patients and doctors against federal restrictions or delay in the provision of privately-funded health care .,035892_official,medical rights,035892_short,amend the jeanne clery disclosure of campus security policy and campus crime statistics act,020360_official,pathways to independence,093481_short,"amend part a of title iv of the social security act to allow a state to treat an individual with a disability , including a substance abuse problem , who is participating in rehabilitation services and who is increasing participation in core work activities as being engaged in work for purposes of the temporary assistance for needy families program , and to allow a state to count as a work activity under that program care provided to a child with a physical or mental impairment or an adult dependent for care with a physical or mental impairment .",093481_official,"establish conditions on any distribution of funds under the emergency economic stabilization act of year to provide relief for the automotive industry , dealerships , and suppliers",106311_official,emergency automobile industry american jobs protection,106311_short,strengthen and vitalize enforcement of child support -lrb- save child support -rrb-,021113_short,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend part d of title iv of the social security act to improve the enforcement , collection , and administration of child support payments",021113_official,campus safety for children,020360_short,guarantee the rights of patients and doctors against federal restrictions or delay in the provision of privately-funded health care .,035892_official,medical rights,035892_short,amend the jeanne clery disclosure of campus security policy and campus crime statistics act,020360_official,pathways to independence,093481_short,"amend part a of title iv of the social security act to allow a state to treat an individual with a disability , including a substance abuse problem , who is participating in rehabilitation services and who is increasing participation in core work activities as being engaged in work for purposes of the temporary assistance for needy families program , and to allow a state to count as a work activity under that program care provided to a child with a physical or mental impairment or an adult dependent for care with a physical or mental impairment .",093481_official,"establish conditions on any distribution of funds under the emergency economic stabilization act of year to provide relief for the automotive industry , dealerships , and suppliers",106311_official,emergency automobile industry american jobs protection,106311_short,strengthen and vitalize enforcement of child support -lrb- save child support -rrb-,021113_short,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,3.0,3.0,3.0,0.0,1.0,3.0,-1.0,0.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend the internal revenue code of year to suspend the minimum required pension distribution rules for year , year , and year .",108882_official,retirement account distribution improvement,108882_short,amend titles xviii and xix of the social security act to improve awareness and access to colorectal cancer screening tests under the medicare and medicaid programs,036753_official,supporting colorectal examination and education now -lrb- screen -rrb-,036753_short,de-link research and development incentives from drug prices for new medicines to treat hiv/aids and to stimulate greater sharing of scientific knowledge .,020880_official,amend the internal revenue code of year to provide that long-term vehicle storage by tax-exempt organizations which conduct county and similar fairs shall not be treated as an unrelated trade or business .,079056_official,prize fund for hiv/aids,020880_short,comprehensive learning assessment for students and schools -lrb- class -rrb-,096072_short,amend part a of title i of the elementary and secondary education act of year regarding adequate yearly progress and assessments .,096072_official,tax fairness for county fairs,079056_short,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend the internal revenue code of year to suspend the minimum required pension distribution rules for year , year , and year .",108882_official,retirement account distribution improvement,108882_short,amend titles xviii and xix of the social security act to improve awareness and access to colorectal cancer screening tests under the medicare and medicaid programs,036753_official,supporting colorectal examination and education now -lrb- screen -rrb-,036753_short,de-link research and development incentives from drug prices for new medicines to treat hiv/aids and to stimulate greater sharing of scientific knowledge .,020880_official,amend the internal revenue code of year to provide that long-term vehicle storage by tax-exempt organizations which conduct county and similar fairs shall not be treated as an unrelated trade or business .,079056_official,prize fund for hiv/aids,020880_short,comprehensive learning assessment for students and schools -lrb- class -rrb-,096072_short,amend part a of title i of the elementary and secondary education act of year regarding adequate yearly progress and assessments .,096072_official,tax fairness for county fairs,079056_short,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,-1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend the internal revenue code of year to suspend the minimum required pension distribution rules for year , year , and year .",108882_official,retirement account distribution improvement,108882_short,amend titles xviii and xix of the social security act to improve awareness and access to colorectal cancer screening tests under the medicare and medicaid programs,036753_official,supporting colorectal examination and education now -lrb- screen -rrb-,036753_short,de-link research and development incentives from drug prices for new medicines to treat hiv/aids and to stimulate greater sharing of scientific knowledge .,020880_official,amend the internal revenue code of year to provide that long-term vehicle storage by tax-exempt organizations which conduct county and similar fairs shall not be treated as an unrelated trade or business .,079056_official,prize fund for hiv/aids,020880_short,comprehensive learning assessment for students and schools -lrb- class -rrb-,096072_short,amend part a of title i of the elementary and secondary education act of year regarding adequate yearly progress and assessments .,096072_official,tax fairness for county fairs,079056_short,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,2.0,-1.0,1.0,2.0,-2.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend the internal revenue code of year to suspend the minimum required pension distribution rules for year , year , and year .",108882_official,retirement account distribution improvement,108882_short,amend titles xviii and xix of the social security act to improve awareness and access to colorectal cancer screening tests under the medicare and medicaid programs,036753_official,supporting colorectal examination and education now -lrb- screen -rrb-,036753_short,de-link research and development incentives from drug prices for new medicines to treat hiv/aids and to stimulate greater sharing of scientific knowledge .,020880_official,amend the internal revenue code of year to provide that long-term vehicle storage by tax-exempt organizations which conduct county and similar fairs shall not be treated as an unrelated trade or business .,079056_official,prize fund for hiv/aids,020880_short,comprehensive learning assessment for students and schools -lrb- class -rrb-,096072_short,amend part a of title i of the elementary and secondary education act of year regarding adequate yearly progress and assessments .,096072_official,tax fairness for county fairs,079056_short,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend the internal revenue code of year to suspend the minimum required pension distribution rules for year , year , and year .",108882_official,retirement account distribution improvement,108882_short,amend titles xviii and xix of the social security act to improve awareness and access to colorectal cancer screening tests under the medicare and medicaid programs,036753_official,supporting colorectal examination and education now -lrb- screen -rrb-,036753_short,de-link research and development incentives from drug prices for new medicines to treat hiv/aids and to stimulate greater sharing of scientific knowledge .,020880_official,amend the internal revenue code of year to provide that long-term vehicle storage by tax-exempt organizations which conduct county and similar fairs shall not be treated as an unrelated trade or business .,079056_official,prize fund for hiv/aids,020880_short,comprehensive learning assessment for students and schools -lrb- class -rrb-,096072_short,amend part a of title i of the elementary and secondary education act of year regarding adequate yearly progress and assessments .,096072_official,tax fairness for county fairs,079056_short,1.0,2.0,2.0,2.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,3.0,3.0,3.0,3.0,0.0,-2.0,2.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans care and reporting enforcement,025653_short,"amend title 18 , united states code , to protect and promote the public safety and interstate commerce by establishing federal criminal penalties and civil remedies for certain violent , threatening , obstructive , and destructive conduct that is intended to injure , intimidate , or interfere with plant or animal enterprises",091992_official,"amend title 18 , united states code , to enhance protections relating to the reputation and meaning of the medal of honor and other military decorations and awards",100120_official,ecoterrorism prevention,091992_short,authorize the administrator of general services to renegotiate the provisions of any contract for the benefits of the government of the united states for the lease of real property which is under the authority of the administrator or subject to his supervision in order to make adjustments for increased utility costs for the operation of such premises .,009046_official,federal property lessor assistance,009046_short,stolen valor,100120_short,direct the inspector general of the department of veterans affairs to make certain reports publicly available and for other purposes .,025653_official,fair export financing,050437_short,"eliminate foreign predatory export credit practices , establish a tied aid credit facility",050437_official,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,na6,,,,2.0,0.0,0.0,0.0,2.0,2.0,,0.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans care and reporting enforcement,025653_short,"amend title 18 , united states code , to protect and promote the public safety and interstate commerce by establishing federal criminal penalties and civil remedies for certain violent , threatening , obstructive , and destructive conduct that is intended to injure , intimidate , or interfere with plant or animal enterprises",091992_official,"amend title 18 , united states code , to enhance protections relating to the reputation and meaning of the medal of honor and other military decorations and awards",100120_official,ecoterrorism prevention,091992_short,authorize the administrator of general services to renegotiate the provisions of any contract for the benefits of the government of the united states for the lease of real property which is under the authority of the administrator or subject to his supervision in order to make adjustments for increased utility costs for the operation of such premises .,009046_official,federal property lessor assistance,009046_short,stolen valor,100120_short,direct the inspector general of the department of veterans affairs to make certain reports publicly available and for other purposes .,025653_official,fair export financing,050437_short,"eliminate foreign predatory export credit practices , establish a tied aid credit facility",050437_official,2.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,1.0,,,,,,,na6,,,,3.0,2.0,1.0,-1.0,1.0,1.0,,2.0,1.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans care and reporting enforcement,025653_short,"amend title 18 , united states code , to protect and promote the public safety and interstate commerce by establishing federal criminal penalties and civil remedies for certain violent , threatening , obstructive , and destructive conduct that is intended to injure , intimidate , or interfere with plant or animal enterprises",091992_official,"amend title 18 , united states code , to enhance protections relating to the reputation and meaning of the medal of honor and other military decorations and awards",100120_official,ecoterrorism prevention,091992_short,authorize the administrator of general services to renegotiate the provisions of any contract for the benefits of the government of the united states for the lease of real property which is under the authority of the administrator or subject to his supervision in order to make adjustments for increased utility costs for the operation of such premises .,009046_official,federal property lessor assistance,009046_short,stolen valor,100120_short,direct the inspector general of the department of veterans affairs to make certain reports publicly available and for other purposes .,025653_official,fair export financing,050437_short,"eliminate foreign predatory export credit practices , establish a tied aid credit facility",050437_official,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,na6,,,,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans care and reporting enforcement,025653_short,"amend title 18 , united states code , to protect and promote the public safety and interstate commerce by establishing federal criminal penalties and civil remedies for certain violent , threatening , obstructive , and destructive conduct that is intended to injure , intimidate , or interfere with plant or animal enterprises",091992_official,"amend title 18 , united states code , to enhance protections relating to the reputation and meaning of the medal of honor and other military decorations and awards",100120_official,ecoterrorism prevention,091992_short,authorize the administrator of general services to renegotiate the provisions of any contract for the benefits of the government of the united states for the lease of real property which is under the authority of the administrator or subject to his supervision in order to make adjustments for increased utility costs for the operation of such premises .,009046_official,federal property lessor assistance,009046_short,stolen valor,100120_short,direct the inspector general of the department of veterans affairs to make certain reports publicly available and for other purposes .,025653_official,fair export financing,050437_short,"eliminate foreign predatory export credit practices , establish a tied aid credit facility",050437_official,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,na6,,,,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,3.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans care and reporting enforcement,025653_short,"amend title 18 , united states code , to protect and promote the public safety and interstate commerce by establishing federal criminal penalties and civil remedies for certain violent , threatening , obstructive , and destructive conduct that is intended to injure , intimidate , or interfere with plant or animal enterprises",091992_official,"amend title 18 , united states code , to enhance protections relating to the reputation and meaning of the medal of honor and other military decorations and awards",100120_official,ecoterrorism prevention,091992_short,authorize the administrator of general services to renegotiate the provisions of any contract for the benefits of the government of the united states for the lease of real property which is under the authority of the administrator or subject to his supervision in order to make adjustments for increased utility costs for the operation of such premises .,009046_official,federal property lessor assistance,009046_short,stolen valor,100120_short,direct the inspector general of the department of veterans affairs to make certain reports publicly available and for other purposes .,025653_official,fair export financing,050437_short,"eliminate foreign predatory export credit practices , establish a tied aid credit facility",050437_official,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,2.0,-1.0,2.0,0.0,0.0,-2.0,3.0,1.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","prohibit restrictions on possession , storage , or use of firearms in federal programs",026722_official,authorize the secretary of the army to provide federal assistance for environmental infrastructure projects in northern and northeastern kentucky .,092134_official,"amend title 18 , united states code , with respect to criminal law and procedure .",057654_official,amend the securities exchange act of year to require the express authorization of a majority of shareholders of a public company for certain political expenditures by that company,037518_official,reform of federal intervention in state proceedings,057654_short,taxpayers second amendment protection,026722_short,pride plus,092134_short,prime retirement account,061298_short,shareholder protection,037518_short,amend the internal revenue code of year to provide for employees of small employers a private retirement incentive matched by employers,061298_official,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,,,,,,,,,,-2.0,2.0,0.0,2.0,-2.0,-1.0,0.0,1.0,1.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","prohibit restrictions on possession , storage , or use of firearms in federal programs",026722_official,authorize the secretary of the army to provide federal assistance for environmental infrastructure projects in northern and northeastern kentucky .,092134_official,"amend title 18 , united states code , with respect to criminal law and procedure .",057654_official,amend the securities exchange act of year to require the express authorization of a majority of shareholders of a public company for certain political expenditures by that company,037518_official,reform of federal intervention in state proceedings,057654_short,taxpayers second amendment protection,026722_short,pride plus,092134_short,prime retirement account,061298_short,shareholder protection,037518_short,amend the internal revenue code of year to provide for employees of small employers a private retirement incentive matched by employers,061298_official,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,,,,,,na6,,,,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","prohibit restrictions on possession , storage , or use of firearms in federal programs",026722_official,authorize the secretary of the army to provide federal assistance for environmental infrastructure projects in northern and northeastern kentucky .,092134_official,"amend title 18 , united states code , with respect to criminal law and procedure .",057654_official,amend the securities exchange act of year to require the express authorization of a majority of shareholders of a public company for certain political expenditures by that company,037518_official,reform of federal intervention in state proceedings,057654_short,taxpayers second amendment protection,026722_short,pride plus,092134_short,prime retirement account,061298_short,shareholder protection,037518_short,amend the internal revenue code of year to provide for employees of small employers a private retirement incentive matched by employers,061298_official,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,na6,,,,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
