Title,Description,Keywords,facts,sentence,model,Answer.coverage,Answer.quality
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Wildwood | Type : restaurant | food : Italian | area : city centre | family friendly : yes | near : Raja Indian Cuisine,"The Italian restaurant Wildwood is located in the city centre near Raja Indian Cuisine. It is family - friendly, serves Italian food, and is a restaurant.",a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese restaurant near Raja Indian Cuisine in the riverside area. It is not family friendly and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese restaurant near Raja Indian Cuisine in the riverside area. It is not family friendly and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese restaurant near Raja Indian Cuisine in the riverside area. It is not family friendly and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : restaurant | food : English | area : riverside | family friendly : yes | near : Rainbow Vegetarian Café,Blue Spice is a family - friendly restaurant in riverside near the Rainbow Vegetarian Café. It serves English food.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : restaurant | food : English | area : riverside | family friendly : yes | near : Rainbow Vegetarian Café,Blue Spice is a family - friendly restaurant in riverside near the Rainbow Vegetarian Café. It serves English food.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Blue Spice | Type : restaurant | food : English | area : riverside | family friendly : yes | near : Rainbow Vegetarian Café,Blue Spice is a family - friendly restaurant in riverside near the Rainbow Vegetarian Café. It serves English food.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : pub | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese pub near Raja Indian Cuisine at riverside. It is not family friendly but is less than £ 20.,neurologic,2,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : pub | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese pub near Raja Indian Cuisine at riverside. It is not family friendly but is less than £ 20.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : pub | food : Chinese | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Punter is a Chinese pub near Raja Indian Cuisine at riverside. It is not family friendly but is less than £ 20.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in the city centre near Raja Indian Cuisine. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in the city centre near Raja Indian Cuisine. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in the city centre near Raja Indian Cuisine. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : pub | food : French | area : riverside | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly pub that serves French food. It is located in riverside near Raja Indian Cuisine.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : pub | food : French | area : riverside | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly pub that serves French food. It is located in riverside near Raja Indian Cuisine.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : pub | food : French | area : riverside | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly pub that serves French food. It is located in riverside near Raja Indian Cuisine.,a_star,1,1
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a fast food restaurant that is moderately priced and is family friendly located in the riverside area near Raja Indian Cuisine.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a fast food restaurant that is moderately priced and is family friendly located in the riverside area near Raja Indian Cuisine.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : restaurant | food : Fast food | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Phoenix is a fast food restaurant that is moderately priced and is family friendly located in the riverside area near Raja Indian Cuisine.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Italian | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Wrestlers is a restaurant in riverside near Raja Indian Cuisine. They serve Italian food for less than £ 20. It's not family - friendly.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Italian | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Wrestlers is a restaurant in riverside near Raja Indian Cuisine. They serve Italian food for less than £ 20. It's not family - friendly.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Italian | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Wrestlers is a restaurant in riverside near Raja Indian Cuisine. They serve Italian food for less than £ 20. It's not family - friendly.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : average | near : Burger King,Zizzi is a coffee shop near Burger King. It has an average customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : average | near : Burger King,Zizzi is a coffee shop near Burger King. It has an average customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : average | near : Burger King,Zizzi is a coffee shop near Burger King. It has an average customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"The Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"The Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"The Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Italian | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Express by Holiday Inn,The Punter is a family friendly restaurant in the £ 20 - 25 price range. It has Italian food and a high customer rating. It is located in the riverside area near Express by Holiday Inn.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Italian | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Express by Holiday Inn,The Punter is a family friendly restaurant in the £ 20 - 25 price range. It has Italian food and a high customer rating. It is located in the riverside area near Express by Holiday Inn.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Italian | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Express by Holiday Inn,The Punter is a family friendly restaurant in the £ 20 - 25 price range. It has Italian food and a high customer rating. It is located in the riverside area near Express by Holiday Inn.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Waterman | Type : pub | food : Indian | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Waterman is a family friendly pub that provides Indian food in the less than £ 20 price range. It is located in the riverside. near Raja Indian Cuisine.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Waterman | Type : pub | food : Indian | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Waterman is a family friendly pub that provides Indian food in the less than £ 20 price range. It is located in the riverside. near Raja Indian Cuisine.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Waterman | Type : pub | food : Indian | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Waterman is a family friendly pub that provides Indian food in the less than £ 20 price range. It is located in the riverside. near Raja Indian Cuisine.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant providing Indian food in the high price range. It is not children friendly and is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant providing Indian food in the high price range. It is not children friendly and is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant providing Indian food in the high price range. It is not children friendly and is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In riverside there is a pub called Zizzi. It serves food and it is a riverside location.,a_star,2,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In riverside there is a pub called Zizzi. It serves food and it is a riverside location.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In riverside there is a pub called Zizzi. It serves food and it is a riverside location.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Mill is a restaurant in the city centre near Raja Indian Cuisine that serves English food. It is not family - friendly and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Mill is a restaurant in the city centre near Raja Indian Cuisine that serves English food. It is not family - friendly and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Mill is a restaurant in the city centre near Raja Indian Cuisine that serves English food. It is not family - friendly and the price range is less than £ 20.,neurologic,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Clowns | Type : coffee shop | customer rating : 5 out of 5 | near : Crowne Plaza Hotel,Clowns is a highly rated coffee shop near Crowne Plaza Hotel.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Clowns | Type : coffee shop | customer rating : 5 out of 5 | near : Crowne Plaza Hotel,Clowns is a highly rated coffee shop near Crowne Plaza Hotel.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Clowns | Type : coffee shop | customer rating : 5 out of 5 | near : Crowne Plaza Hotel,Clowns is a highly rated coffee shop near Crowne Plaza Hotel.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : restaurant | food : Italian | area : riverside | family friendly : yes | near : Express by Holiday Inn,"Green Man is a family friendly Italian restaurant by the riverside, near the Express by Holiday Inn",a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a Japanese pub located in riverside near Raja Indian Cuisine. The price range is £ 20 - 25 and it is kids friendly with a high customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a Japanese pub located in riverside near Raja Indian Cuisine. The price range is £ 20 - 25 and it is kids friendly with a high customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : £ 20 - 25 | customer rating : high | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a Japanese pub located in riverside near Raja Indian Cuisine. The price range is £ 20 - 25 and it is kids friendly with a high customer rating.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : less than £ 20 | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant in the city centre near Raja Indian Cuisine. It serves English food and the price range is less than £ 20.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : yes | near : Crowne Plaza Hotel,"The Phoenix is a French pub near the Crowne Plaza Hotel in the riverside area. It has a 5 out of 5 customer rating, cheap food and is family friendly.",neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : yes | near : Crowne Plaza Hotel,"The Phoenix is a French pub near the Crowne Plaza Hotel in the riverside area. It has a 5 out of 5 customer rating, cheap food and is family friendly.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : yes | near : Crowne Plaza Hotel,"The Phoenix is a French pub near the Crowne Plaza Hotel in the riverside area. It has a 5 out of 5 customer rating, cheap food and is family friendly.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Wildwood | Type : restaurant | food : Indian | area : city centre | family friendly : no | near : Raja Indian Cuisine,Wildwood is a Indian restaurant near Raja Indian Cuisine in the city centre. It is not family friendly.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Wildwood | Type : restaurant | food : Indian | area : city centre | family friendly : no | near : Raja Indian Cuisine,Wildwood is a Indian restaurant near Raja Indian Cuisine in the city centre. It is not family friendly.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Wildwood | Type : restaurant | food : Indian | area : city centre | family friendly : no | near : Raja Indian Cuisine,Wildwood is a Indian restaurant near Raja Indian Cuisine in the city centre. It is not family friendly.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant serving English food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant serving English food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,neurologic,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : city centre | family friendly : yes | near : Raja Indian Cuisine,The Mill is a family - friendly restaurant serving English food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : high | near : Burger King,Zizzi is a highly rated coffee shop near Burger King.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : high | near : Burger King,Zizzi is a highly rated coffee shop near Burger King.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : coffee shop | customer rating : high | near : Burger King,Zizzi is a highly rated coffee shop near Burger King.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In the riverside area is a pub called Zizzi.,neurologic,2,1
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In the riverside area is a pub called Zizzi.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Zizzi | Type : pub | area : riverside,In the riverside area is a pub called Zizzi.,neurologic,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Mill is a kid friendly pub in riverside near Café Sicilia with a moderate price range that serves fast food and has a customer rating of 1 out of 5.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Mill is a kid friendly pub in riverside near Café Sicilia with a moderate price range that serves fast food and has a customer rating of 1 out of 5.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 1 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Mill is a kid friendly pub in riverside near Café Sicilia with a moderate price range that serves fast food and has a customer rating of 1 out of 5.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : yes | near : Café Rouge,The Cricketers is a cheap restaurant serving English food located in the city centre near Café Rouge with a customer rating of 5 out of 5. It is family - friendly.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : yes | near : Café Rouge,The Cricketers is a cheap restaurant serving English food located in the city centre near Café Rouge with a customer rating of 5 out of 5. It is family - friendly.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : English | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : yes | near : Café Rouge,The Cricketers is a cheap restaurant serving English food located in the city centre near Café Rouge with a customer rating of 5 out of 5. It is family - friendly.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Green Man | Type : coffee shop | customer rating : 3 out of 5 | near : All Bar One,Green Man is a coffee shop near All Bar One. It has a customer rating of 3 out of 5 stars.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : Japanese | price : cheap | customer rating : 5 out of 5 | area : city centre | family friendly : no | near : Raja Indian Cuisine,"The Vaults is a Japanese pub located in the city centre near Raja Indian Cuisine. It is not family - friendly, cheap, and has a customer rating of 5 out of 5.",neurologic,4,3
