Title,Description,Keywords,sentence,summary,model,adhered,Answer.Q1,Answer.Q2,Answer.Q3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions White House micromanagement,scrl_hc_title_30p_02_04,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions White House micromanagement,scrl_hc_title_30p_02_04,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions White House micromanagement,scrl_hc_title_30p_02_04,False,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",phillips places where controlled substances are illegally sold used,liuetal_ratio_05,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",phillips places where controlled substances are illegally sold used,liuetal_ratio_05,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",phillips places where controlled substances are illegally sold used,liuetal_ratio_05,False,1.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality I would argue that the best cuisine can be an art form.,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality I would argue that the best cuisine can be an art form.,scrl_hc_title_50p_04_06,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality I would argue that the best cuisine can be an art form.,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",forum closed off to sellers ban the sale of the confederate,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",forum closed off to sellers ban the sale of the confederate,hc_title_50p,True,2.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",forum closed off to sellers ban the sale of the confederate,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says on its purchasing and please contact us to discuss revenue,hc_title_50p,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says on its purchasing and please contact us to discuss revenue,hc_title_50p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says on its purchasing and please contact us to discuss revenue,hc_title_50p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",Gerald Brooks is on the run after he fled from an officer.,control_code_fluent10_step5_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",Gerald Brooks is on the run after he fled from an officer.,control_code_fluent10_step5_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",Gerald Brooks is on the run after he fled from an officer.,control_code_fluent10_step5_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through episode of Fringe",scrl_hc_title_30p_02_04,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through episode of Fringe",scrl_hc_title_30p_02_04,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through episode of Fringe",scrl_hc_title_30p_02_04,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",some argue that the best can be an art,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",some argue that the best can be an art,hc_title_30p,True,2.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",some argue that the best can be an art,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",ongoing tensions between the and where officials have complained about,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",ongoing tensions between the and where officials have complained about,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",ongoing tensions between the and where officials have complained about,hc_title_50p,True,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",new jersey county red cross awol lt.,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",new jersey county red cross awol lt.,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",new jersey county red cross awol lt.,liuetal_ratio_03,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander to hand themselves in.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander to hand themselves in.,control_code_fluent10_step5_02_04,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander to hand themselves in.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,do n't want rabbit goat,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,do n't want rabbit goat,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,do n't want rabbit goat,liuetal_ratio_03,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I think that food can be an art form.,gpt3_extreme_compression_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I think that food can be an art form.,gpt3_extreme_compression_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I think that food can be an art form.,gpt3_extreme_compression_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",a family they got out it,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",a family they got out it,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",a family they got out it,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining stores.",control_code_fluent10_step5_04_06,False,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining stores.",control_code_fluent10_step5_04_06,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining stores.",control_code_fluent10_step5_04_06,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",the is our would that the best cuisine can be an art,liuetal_ratio_05,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",the is our would that the best cuisine can be an art,liuetal_ratio_05,False,2.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",the is our would that the best cuisine can be an art,liuetal_ratio_05,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",the boy was the running back but it was later,hc_title_30p,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",the boy was the running back but it was later,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",the boy was the running back but it was later,hc_title_30p,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",A help forum asks this question about the flag.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",A help forum asks this question about the flag.,control_code_fluent10_step5_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",A help forum asks this question about the flag.,control_code_fluent10_step5_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in extraordinary benefits to our national security and (deal”,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in extraordinary benefits to our national security and (deal”,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in extraordinary benefits to our national security and (deal”,scrl_hc_title_50p_04_06,True,3.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple already has extract data from phones.,scrl_hc_title_30p_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple already has extract data from phones.,scrl_hc_title_30p_02_04,True,2.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple already has extract data from phones.,scrl_hc_title_30p_02_04,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.","Gerald Brooks, 39, is on the run.",control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.","Gerald Brooks, 39, is on the run.",control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.","Gerald Brooks, 39, is on the run.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",Justice Anthony Kennedy delivered a speech to an audience of his eight unsmiling fellow justices.,gpt3_high_compression_04_06,True,3.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",Justice Anthony Kennedy delivered a speech to an audience of his eight unsmiling fellow justices.,gpt3_high_compression_04_06,True,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",Justice Anthony Kennedy delivered a speech to an audience of his eight unsmiling fellow justices.,gpt3_high_compression_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",“The God of Holy Scriptures� declared unsmiling justices.,scrl_hc_title_30p_02_04,True,2.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",“The God of Holy Scriptures� declared unsmiling justices.,scrl_hc_title_30p_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",“The God of Holy Scriptures� declared unsmiling justices.,scrl_hc_title_30p_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",Liam's feet make a guest appearance in the picture.,control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",Liam's feet make a guest appearance in the picture.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",Liam's feet make a guest appearance in the picture.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In one New Jersey county Red Cross was AWOL says Lt. Matthew Tiedemann.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In one New Jersey county Red Cross was AWOL says Lt. Matthew Tiedemann.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In one New Jersey county Red Cross was AWOL says Lt. Matthew Tiedemann.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",The artifacts had to be reburied.,control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",The artifacts had to be reburied.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",The artifacts had to be reburied.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",The players repeated last week's penalty practice.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",The players repeated last week's penalty practice.,control_code_fluent10_step5_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",The players repeated last week's penalty practice.,control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",There was a family in the car.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",There was a family in the car.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.",There was a family in the car.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr.",control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr.",control_code_fluent10_step5_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data from such phones and has done so at least 70 times for law enforcement.,gpt3_extreme_compression_02_04,False,3.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data from such phones and has done so at least 70 times for law enforcement.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data from such phones and has done so at least 70 times for law enforcement.,gpt3_extreme_compression_02_04,False,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says its contact to discuss revenue,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says its contact to discuss revenue,hc_title_30p,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",company says its contact to discuss revenue,hc_title_30p,True,2.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",a ban the sale of the confederate flag,liuetal_ratio_05,False,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",a ban the sale of the confederate flag,liuetal_ratio_05,False,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","A help forum that’s typically closed off to sellers only, asks this question: “Should Amazon ban the sale of the confederate flag?",a ban the sale of the confederate flag,liuetal_ratio_05,False,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A BOOZED up man has been banned from the roads.,control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A BOOZED up man has been banned from the roads.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A BOOZED up man has been banned from the roads.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",brooks run nypd officer custody,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",brooks run nypd officer custody,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Gerald Brooks, 39, is on the run after he fled from an NYPD officer while in custody.",brooks run nypd officer custody,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without artifacts Batchvarov reburied underwater,scrl_hc_title_30p_02_04,True,2.0,3.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without artifacts Batchvarov reburied underwater,scrl_hc_title_30p_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without artifacts Batchvarov reburied underwater,scrl_hc_title_30p_02_04,True,2.0,1.0,1
