Title,Description,Keywords,ex_idx_1,discriminator_1,generic_1,generic_processed_1,pred_label_1,concept_1,property_1,generic_input_1,HITId_1,WorkerId_1,resp_1,ans_name_1,human_label_1,ex_idx_2,discriminator_2,generic_2,generic_processed_2,pred_label_2,concept_2,property_2,generic_input_2,HITId_2,WorkerId_2,resp_2,ans_name_2,human_label_2
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",501,0.7836506,Alligators are faster than humans on land.,Alligators are faster than humans on land .,1,Alligators,are faster than humans on land.,Alligators are faster than humans on land .,3QHITW7OYO7Q6B6ISU2UMJB8OWKQA7,"['A32JEH06T23HDF', 'AKSJ3C5O3V9RB', 'ATR6RB1RULOC0']","[1, 2, 1]",Answer.fund2,1.0,503,0.77968246,"Typically, a quake is followed by an aftershock, which can be even stronger.","a quake is followed by an aftershock , which is even stronger .",1,quake,"is followed by an aftershock, which can be even stronger.","a quake is followed by an aftershock , which is even stronger .",3HJ1EVZS2OHQYRMXWUCK4177E8V3RQ,"['A26NGLGGFTATVN', 'A3UV55HC87DO9C', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",148,0.94709593,"Typically, a water heater is connected to a water source.",a water heater is connected to a water source .,1,water heater,is connected to a water source.,a water heater is connected to a water source .,3HJ1EVZS2OHQYRMXWUCK4177E8V3RQ,"['A26NGLGGFTATVN', 'A3UV55HC87DO9C', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,141,0.9485157,"Usually, spaceships have some sort of power.",spaceships have some sort of power .,1,spaceships,have some sort of power.,spaceships have some sort of power .,3KTCJ4SCVGZ3R8VQ4I2KU9Y0A1I1M8,"['A110KENBXU7SUJ', 'A3HNEYFOIJWPH1', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",144,0.9478509,"Typically, alchemy can be used to create items.",alchemy is used to create items .,1,alchemy,can be used to create items.,alchemy is used to create items .,3QO7EE372OLVPLBAY82QHUVE6E5QB2,"['A173A97OFDAX9F', 'A2A6FH0F7LD9ND', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund1,1.0,146,0.94728047,"Typically, license plates are issued to vehicles.",license plates are issued to vehicles .,1,license plates,are issued to vehicles.,license plates are issued to vehicles .,3QO7EE372OLVPLBAY82QHUVE6E5QB2,"['A173A97OFDAX9F', 'A2A6FH0F7LD9ND', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",151,0.94588464,Coconut milk can be found in most grocery stores.,Coconut milk is found in most grocery stores .,1,Coconut milk,can be found in most grocery stores.,Coconut milk is found in most grocery stores .,3JU8CV4BRLAU83Z420SNN9538H2OPD,"['AKSJ3C5O3V9RB', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund1,1.0,140,0.9485556,"Generally, a lactose intolerance may be caused by an intolerance to lactose.",a lactose intolerance is caused by an intolerance to lactose .,1,lactose intolerance,may be caused by an intolerance to lactose.,a lactose intolerance is caused by an intolerance to lactose .,3JU8CV4BRLAU83Z420SNN9538H2OPD,"['AKSJ3C5O3V9RB', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",153,0.9452949,"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",a fabric softener is an ingredient that softens fabric fibers .,1,fabric softener,can be considered to be an ingredient that softens fabric fibers.,a fabric softener is an ingredient that softens fabric fibers .,3X7837UUADW8XMQ27R199DX0EI36J7,"['A12R2U6TBB3OOG', 'A1CMWA0L8FTSXA', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0,150,0.9460908,"Typically, a sis is a girl.",a sis is a girl .,1,sis,is a girl.,a sis is a girl .,3X7837UUADW8XMQ27R199DX0EI36J7,"['A12R2U6TBB3OOG', 'A1CMWA0L8FTSXA', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",149,0.9464101,"Typically, quakes produce seismic waves.",quakes produce seismic waves .,1,quakes,produce seismic waves.,quakes produce seismic waves .,3BCRDCM0ODS386WKPC1LASXDT736K6,"['A12R2U6TBB3OOG', 'A2541C8MY0BYV3', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund2,1.0,154,0.94513905,"Typically, an aquatic animal are able to survive in water.",an aquatic animal are able to survive in water .,1,aquatic animal,are able to survive in water.,an aquatic animal are able to survive in water .,3R15W654VDR72UXMPLRKVXRJI8JLQK,"['A1NGABF082HR2P', 'A26NGLGGFTATVN', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",147,0.9471544,"Generally, a seed plants are planted in the ground.",a seed plants are planted in the ground .,1,seed plants,are planted in the ground.,a seed plants are planted in the ground .,3R15W654VDR72UXMPLRKVXRJI8JLQK,"['A1NGABF082HR2P', 'A26NGLGGFTATVN', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,143,0.94786066,"Generally, a technology may be considered to be ""open source"" if it is available under an open source license.","a technology is "" open source "" if it is available under an open source license .",1,technology,"may be considered to be ""open source"" if it is available under an open source license.","a technology is "" open source "" if it is available under an open source license .",35XW21VSVGCJFACZHPGPQX6K0W4LS9,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[1, 1, 0]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",610,0.65276045,"Typically, a whooping crane produces a sound.",a whooping crane produces a sound .,1,whooping crane,produces a sound.,a whooping crane produces a sound .,31S7M7DAGGOKUAPE6PLF02262FILTY,"['A1CMWA0L8FTSXA', 'AKSJ3C5O3V9RB', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund1,1.0,615,0.6456010999999999,"Usually, an electrocardiogram has to be taken to confirm a heart attack.",an electrocardiogram must be taken to confirm a heart attack .,1,electrocardiogram,has to be taken to confirm a heart attack.,an electrocardiogram must be taken to confirm a heart attack .,3HFWPF5AK9H2Z6MABJCPUBC30AE3SE,"['A110KENBXU7SUJ', 'A1LRJ4U04532TM', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",609,0.6532937,"Generally, a steel wool can be considered to be a thin, flexible material.","a steel wool is a thin , flexible material .",1,steel wool,"can be considered to be a thin, flexible material.","a steel wool is a thin , flexible material .",3XDSWAMB22QEZQ3GC8YLSE1WOZ5QC9,"['A26NGLGGFTATVN', 'AVBRJBJONL47I', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,614,0.64618886,"Typically, a telephone booths are designed to be used by a single person.",a telephone booths are designed to be used by a single person .,1,telephone booths,are designed to be used by a single person.,a telephone booths are designed to be used by a single person .,3P888QFVX3SF8F0J2D7CNEVDDDOOQ4,"['A110KENBXU7SUJ', 'A2A6FH0F7LD9ND', 'AVBRJBJONL47I']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",605,0.65833,"Usually, an ice creams are made from a mixture.",an ice creams are made from a mixture .,1,ice creams,are made from a mixture.,an ice creams are made from a mixture .,3MYASTQBG79O4I9UC4TWCKJE9ZHQD9,"['A110KENBXU7SUJ', 'A3HNEYFOIJWPH1', 'AKSJ3C5O3V9RB']","[1, 1, 0]",Answer.fund2,1.0,619,0.63246316,"Generally, an exhaust fan is connected to the exhaust.",an exhaust fan is connected to the exhaust .,1,exhaust fan,is connected to the exhaust.,an exhaust fan is connected to the exhaust .,3HXCEECSQMR0GL5CVWZNGY5JWQ8YZJ,"['A13GUTDMGGZZDL', 'A26NGLGGFTATVN', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",219,0.929006,"Generally, a router should be connected to the Internet via an Ethernet cable.",a router should be connected to the Internet via an Ethernet cable .,1,router,should be connected to the Internet via an Ethernet cable.,a router should be connected to the Internet via an Ethernet cable .,3HXCEECSQMR0GL5CVWZNGY5JWQ8YZJ,"['A13GUTDMGGZZDL', 'A26NGLGGFTATVN', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund2,1.0,207,0.9319033,"Generally, lactose intolerances have to do with an allergy to lactose.",lactose intolerances have to do with an allergy to lactose .,1,lactose intolerances,have to do with an allergy to lactose.,lactose intolerances have to do with an allergy to lactose .,3Z3R5YC0P3LYUIFIKEIH5PXM5JWTF1,"['A173A97OFDAX9F', 'A6KB4VHCZYTY2', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",204,0.932386,"Generally, a census produces an estimate of the country's total population.",a census produces an estimate of the country 's total population .,1,census,produces an estimate of the country's total population.,a census produces an estimate of the country 's total population .,3Z3R5YC0P3LYUIFIKEIH5PXM5JWTF1,"['A173A97OFDAX9F', 'A6KB4VHCZYTY2', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund2,1.0,218,0.92905146,"Typically, a deciduous tree can be identified by its leaves.",a deciduous tree is identified by its leaves .,1,deciduous tree,can be identified by its leaves.,a deciduous tree is identified by its leaves .,3VMV5CHJZ8D48IBDVYOZNAXY6YWTG0,"['A110KENBXU7SUJ', 'AKSJ3C5O3V9RB', 'AVBRJBJONL47I']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",214,0.9302248,"Typically, a hedge shears are used for trimming.",a hedge shears are used for trimming .,1,hedge shears,are used for trimming.,a hedge shears are used for trimming .,341H3G5YF0C3JQ9RNOOEO6BZKDTZ0J,"['A1PTH9KTRO06EG', 'A32JEH06T23HDF', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund2,1.0,211,0.9316463,"Typically, bows may have a string attached.",bows has a string attached .,1,bows,may have a string attached.,bows has a string attached .,33N1S8XHHMJ3QFU9J7SE2BU9P5ZZ1M,"['A12R2U6TBB3OOG', 'A173A97OFDAX9F', 'AVBRJBJONL47I']","[1, 0, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",210,0.93175226,"Generally, an ova may be fertilized.",an ova is fertilized .,1,ova,may be fertilized.,an ova is fertilized .,3X52SWXE0X3JJNZ2OHXRK3JIC0MWCJ,"['A110KENBXU7SUJ', 'A2A6FH0F7LD9ND', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund1,1.0,202,0.9328791,"Generally, a showrooms are open to the public during business hours.",a showrooms are open to the public during business hours .,1,showrooms,are open to the public during business hours.,a showrooms are open to the public during business hours .,3X52SWXE0X3JJNZ2OHXRK3JIC0MWCJ,"['A110KENBXU7SUJ', 'A2A6FH0F7LD9ND', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",212,0.93041235,"Generally, expeditions are organized by a group leader.",expeditions are organized by a group leader .,1,expeditions,are organized by a group leader.,expeditions are organized by a group leader .,3DA79LNS59T3E6ZP0JHF4G8P2TS3T3,"['A12R2U6TBB3OOG', 'AHYTT3T8W9Y9Y', 'ATR6RB1RULOC0']","[1, 1, 0]",Answer.fund1,1.0,433,0.83986807,"Generally, management has the right to refuse to hire an applicant.",management has the right to refuse to hire an applicant .,1,management,has the right to refuse to hire an applicant.,management has the right to refuse to hire an applicant .,37G6BXQPLQJTWONU8Z4GI21Z9BIQE2,"['A110KENBXU7SUJ', 'A3UV55HC87DO9C', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",425,0.8439984,"Generally, air pollutions can be reduced by switching to cleaner fuels.",air pollutions is reduced by switching to cleaner fuels .,1,air pollutions,can be reduced by switching to cleaner fuels.,air pollutions is reduced by switching to cleaner fuels .,37G6BXQPLQJTWONU8Z4GI21Z9BIQE2,"['A110KENBXU7SUJ', 'A3UV55HC87DO9C', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund2,1.0,426,0.8431105,"Generally, amino acids produce structural changes in proteins.",amino acids produce structural changes in proteins .,1,amino acids,produce structural changes in proteins.,amino acids produce structural changes in proteins .,338431Z1FLDFKGFJFSWCS45I9ZQOR5,"['A173A97OFDAX9F', 'A2541C8MY0BYV3', 'A3UV55HC87DO9C']","[1, 1, 2]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",434,0.8398009,"Typically, a water pump can be made of many different types of components.",a water pump is made of many different types of components .,1,water pump,can be made of many different types of components.,a water pump is made of many different types of components .,3EQVJH0T40JI8E6OF46H8A9ZLY9THZ,"['A110KENBXU7SUJ', 'A12R2U6TBB3OOG', 'A32JEH06T23HDF']","[1, 1, 1]",Answer.fund1,1.0,427,0.84270877,"Usually, ice creams have a thick, creamy consistency.","ice creams have a thick , creamy consistency .",1,ice creams,"have a thick, creamy consistency.","ice creams have a thick , creamy consistency .",3EQVJH0T40JI8E6OF46H8A9ZLY9THZ,"['A110KENBXU7SUJ', 'A12R2U6TBB3OOG', 'A32JEH06T23HDF']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",437,0.83775896,"Typically, lightnings are associated with thunder.",lightnings are associated with thunder .,1,lightnings,are associated with thunder.,lightnings are associated with thunder .,3PCPFX4U40OL22NQ3AOM0KMZLCXQFK,"['A1LRJ4U04532TM', 'A2A6FH0F7LD9ND', 'A32JEH06T23HDF']","[1, 1, 1]",Answer.fund1,1.0,622,0.62512654,"Typically, nuclear fissions are thought to occur in the core.",nuclear fissions are to occur in the core .,1,nuclear fissions,are thought to occur in the core.,nuclear fissions are to occur in the core .,3J5XXLQDHM9IRY3E5EHU5YWAZE83VJ,"['A173A97OFDAX9F', 'A1LRJ4U04532TM', 'A2541C8MY0BYV3']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",621,0.62827206,"Typically, pecans may have to be peeled before eating them.",pecans must be peeled before eating them .,1,pecans,may have to be peeled before eating them.,pecans must be peeled before eating them .,39WICJI5ATQZ0I8O6B6XQ496NPDZ3E,"['A173A97OFDAX9F', 'A1LRJ4U04532TM', 'A3UV55HC87DO9C']","[1, 1, 0]",Answer.fund2,1.0,21,0.97540843,"Generally, bulldozers are used for construction.",bulldozers are used for construction .,1,bulldozers,are used for construction.,bulldozers are used for construction .,3Z56AA6EK4YYYUWNAOE1P5PHICY6MB,"['A1PTH9KTRO06EG', 'A2A6FH0F7LD9ND', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",37,0.9716808,"Generally, a bedroom should consist of a bed.",a bedroom should consist of a bed .,1,bedroom,should consist of a bed.,a bedroom should consist of a bed .,3Z56AA6EK4YYYUWNAOE1P5PHICY6MB,"['A1PTH9KTRO06EG', 'A2A6FH0F7LD9ND', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund2,1.0,33,0.97248864,"Generally, botany can be used to identify plants.",botany is used to identify plants .,1,botany,can be used to identify plants.,botany is used to identify plants .,37NXA7GVST4Z72T3BKLU1KQRZ0YLVE,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",32,0.97257626,"Typically, ladles can be found in the kitchen.",ladles is found in the kitchen .,1,ladles,can be found in the kitchen.,ladles is found in the kitchen .,37NXA7GVST4Z72T3BKLU1KQRZ0YLVE,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,23,0.97524005,"Generally, a mango tree is a fruit tree.",a mango tree is a fruit tree .,1,mango tree,is a fruit tree.,a mango tree is a fruit tree .,33BFF6QPI19V6N3JVOMQR0FO6NA3WT,"['A110KENBXU7SUJ', 'A1PTH9KTRO06EG', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",26,0.9743608,"Generally, lorries are used to carry goods.",lorries are used to carry goods .,1,lorries,are used to carry goods.,lorries are used to carry goods .,33BFF6QPI19V6N3JVOMQR0FO6NA3WT,"['A110KENBXU7SUJ', 'A1PTH9KTRO06EG', 'A2A6FH0F7LD9ND']","[1, 2, 1]",Answer.fund2,1.0,36,0.9718945,"Generally, a strawberry is considered to be a berry.",a strawberry is a berry .,1,strawberry,is considered to be a berry.,a strawberry is a berry .,3LVTFB9DE5GRG2JLEUU4I5MBMRXQGJ,"['A173A97OFDAX9F', 'A2541C8MY0BYV3', 'AKSJ3C5O3V9RB']","[2, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",30,0.97309154,"Typically, a concert hall may be used to house a concert.",a concert hall is used to house a concert .,1,concert hall,may be used to house a concert.,a concert hall is used to house a concert .,3LVTFB9DE5GRG2JLEUU4I5MBMRXQGJ,"['A173A97OFDAX9F', 'A2541C8MY0BYV3', 'AKSJ3C5O3V9RB']","[0, 1, 1]",Answer.fund2,1.0,20,0.975724,"Generally, a wedding may be officiated by a clergyman.",a wedding is officiated by a clergyman .,1,wedding,may be officiated by a clergyman.,a wedding is officiated by a clergyman .,39TX062QX1MAVN895TICTJTVFPG3XM,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",28,0.97401434,"Typically, pressure cookers are used for cooking.",pressure cookers are used for cooking .,1,pressure cookers,are used for cooking.,pressure cookers are used for cooking .,39TX062QX1MAVN895TICTJTVFPG3XM,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund2,1.0,28,0.97401434,"Typically, pressure cookers are used for cooking.",pressure cookers are used for cooking .,1,pressure cookers,are used for cooking.,pressure cookers are used for cooking .,39TX062QX1MAVN895TICTJTVFPG3XM,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund2,1.0
