Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4707103760.jpg#1r3n,A man holding the Texas flag is nearly blown off his feet on a city street.,A man resists being blown over by a hurricane,neutral,False,0,1,0,339350939.jpg#2r1n,A dog is running along the beach beside the ocean.,A dog runs through the breaking surf at the beach.,neutral,False,0,1,0,,A jet engine is turned on,,{},,The dog is completely dry,,{},,The man is soaking wet,,{},,The dogs legs are wet,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4707103760.jpg#1r3n,A man holding the Texas flag is nearly blown off his feet on a city street.,A man resists being blown over by a hurricane,neutral,False,0,1,0,339350939.jpg#2r1n,A dog is running along the beach beside the ocean.,A dog runs through the breaking surf at the beach.,neutral,False,0,1,0,,The wind from a passing semi-truck almost knocks him over.,,{},,The water is calm and still.,,{},,His friends think he is crazy to be out in such terrible weather.,,{},,A large wave soaks the dog.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4707103760.jpg#1r3n,A man holding the Texas flag is nearly blown off his feet on a city street.,A man resists being blown over by a hurricane,neutral,False,0,1,0,339350939.jpg#2r1n,A dog is running along the beach beside the ocean.,A dog runs through the breaking surf at the beach.,neutral,False,0,1,0,,The only thing stopping him is a wall.,,{},,The dog is afraid of the water.,,{},,The man shoves t he flag's handle into the ground and leans into the wind.,,{},,The dog runs into the waves barking.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4707103760.jpg#1r3n,A man holding the Texas flag is nearly blown off his feet on a city street.,A man resists being blown over by a hurricane,neutral,False,0,1,0,339350939.jpg#2r1n,A dog is running along the beach beside the ocean.,A dog runs through the breaking surf at the beach.,neutral,False,0,1,0,,There is a gigantic industrial fan near the man that is rotating very fast.,,{},,The dog runs on the beach as the ocean water is some distance from him and calm.,,{},,There are dark skies above the man and rain is falling hard.,,{},,The dog runs on the beach through water that is lapping up onto the sand under him.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4707103760.jpg#1r3n,A man holding the Texas flag is nearly blown off his feet on a city street.,A man resists being blown over by a hurricane,neutral,False,0,1,0,339350939.jpg#2r1n,A dog is running along the beach beside the ocean.,A dog runs through the breaking surf at the beach.,neutral,False,0,1,0,,The speeding truck that passed the man was being pursued by several police cars.,,{},,The dog's paws are hurting from the hot sand that has been baking in the sun all day.,,{},,The proud man ignored the evacuation warning and refused to leave his business.,,{},,The dog's fur is matted with water from the ocean spray.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3827295748.jpg#0r5n,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,The older woman is the owner of a cafe.,neutral,False,0,1,0,3073579130.jpg#4r1n,A white man in a turban.,A man is at a costume party.,neutral,False,0,1,0,,The older woman is having her grandkids over.,,{},,A man is shielding himself from the sun.,,{},,She brings the menus so the couple can order.,,{},,The man goes to snack table for food.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3827295748.jpg#0r5n,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,The older woman is the owner of a cafe.,neutral,False,0,1,0,3073579130.jpg#4r1n,A white man in a turban.,A man is at a costume party.,neutral,False,0,1,0,,They are sitting at their kitchen table.,,{},,The man is all by himself.,stereotyped,{},,They are inside of a cafe.,,{},,It's Halloween.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3827295748.jpg#0r5n,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,The older woman is the owner of a cafe.,neutral,False,0,1,0,3073579130.jpg#4r1n,A white man in a turban.,A man is at a costume party.,neutral,False,0,1,0,,She smiles at her grown grandchildren.,,{},,He walks down the dusty road with other men in turbans.,,{},,The couple agree the out of the way eatery was worth the trip.,,{},,He has a plastic cobra and real recorder for his snake charmer outfit.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3827295748.jpg#0r5n,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,The older woman is the owner of a cafe.,neutral,False,0,1,0,3073579130.jpg#4r1n,A white man in a turban.,A man is at a costume party.,neutral,False,0,1,0,,The mother glad that her son and wife could finally visit her in her home.,,{},,The man is trying to hide from the criminals by blending in with the locals.,,{},,The cafe has been serving customers for the last 25 years.,,{},,The man doesn't realize how culturally offensive he is being.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3827295748.jpg#0r5n,An elderly woman serving bread to a man and a woman dressed in blue t-shirts and light brown pants,The older woman is the owner of a cafe.,neutral,False,0,1,0,3073579130.jpg#4r1n,A white man in a turban.,A man is at a costume party.,neutral,False,0,1,0,,They are in the elderly womans kitchen.,,{},on,,stereotyped,{},,The couple is sitting on a table in a restaurant.,,{},on,,stereotyped,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4878985410.jpg#3r1n,People walking outside past a blue vehicle,The car is parked.,neutral,False,0,1,0,1290525613.jpg#1r1n,Two small dark-skinned children surveying a dump with green trees in the background.,They are thinking about going into the dump.,neutral,False,0,1,0,,The car is in the road.,,{},,The children are walking away from it.,,{},,The car's engine is not currently running.,,{},,They are going towards the dump.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4878985410.jpg#3r1n,People walking outside past a blue vehicle,The car is parked.,neutral,False,0,1,0,1290525613.jpg#1r1n,Two small dark-skinned children surveying a dump with green trees in the background.,They are thinking about going into the dump.,neutral,False,0,1,0,,A man is sitting at a stop light,,{},,The kids are wearing fancy clothes,,{},,No one is in the car,,{},,The kids are already smelly,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4878985410.jpg#3r1n,People walking outside past a blue vehicle,The car is parked.,neutral,False,0,1,0,1290525613.jpg#1r1n,Two small dark-skinned children surveying a dump with green trees in the background.,They are thinking about going into the dump.,neutral,False,0,1,0,,The car is speeding.,,{},,They are repulsed by the overpowering stink.,,{},,The car motor is turned off and the car is along the curb.,,{},,They see some bottles that they can redeem for coins.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4878985410.jpg#3r1n,People walking outside past a blue vehicle,The car is parked.,neutral,False,0,1,0,1290525613.jpg#1r1n,Two small dark-skinned children surveying a dump with green trees in the background.,They are thinking about going into the dump.,neutral,False,0,1,0,,The car's engine is running.,,{},,They are afraid of cutting themselves and getting an infection.,,{},,The car's engine is cold.,,{},,They haven't eaten for three days.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4878985410.jpg#3r1n,People walking outside past a blue vehicle,The car is parked.,neutral,False,0,1,0,1290525613.jpg#1r1n,Two small dark-skinned children surveying a dump with green trees in the background.,They are thinking about going into the dump.,neutral,False,0,1,0,,The car's tires are moving.,,{},,They are disposing of trash.,,{},,A car sits silently.,,{},,They are on a scavenger hunt.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2308491551.jpg#2r1n,various elevators with people inside a hotel,The people wait for the elevator to come to them.,neutral,False,0,1,0,4452982147.jpg#4r1n,A man is riding a bicycle near a bus.,The man is in the city.,neutral,False,0,1,0,,The people all have suitcases with them.,,{},,The bus takes older people in rural areas to go shopping.,,{},on,,entailed,{},,The street is very busy.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2308491551.jpg#2r1n,various elevators with people inside a hotel,The people wait for the elevator to come to them.,neutral,False,0,1,0,4452982147.jpg#4r1n,A man is riding a bicycle near a bus.,The man is in the city.,neutral,False,0,1,0,,The people are inside the elevators as they go up.,,{},,The man rides on a dirt road with large fields on either side.,,{},,The people stand in front of the elevators and watch the numbers change.,,{},,The man rides by the bus as tall buildings stand in the background.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2308491551.jpg#2r1n,various elevators with people inside a hotel,The people wait for the elevator to come to them.,neutral,False,0,1,0,4452982147.jpg#4r1n,A man is riding a bicycle near a bus.,The man is in the city.,neutral,False,0,1,0,,The people are walking.,,{},,There is a farmhouse behind the bus.,,{},,The people are in the hallway facing the elevator doors.,,{},,There are many tall buildings lining the street where the man is riding.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2308491551.jpg#2r1n,various elevators with people inside a hotel,The people wait for the elevator to come to them.,neutral,False,0,1,0,4452982147.jpg#4r1n,A man is riding a bicycle near a bus.,The man is in the city.,neutral,False,0,1,0,,Some people use the stairs instead.,,{},,The bus is on a dirt road.,,{},,They stand and wait for the elevator door to open.,,{},,The street is lined with cars and buildings.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2308491551.jpg#2r1n,various elevators with people inside a hotel,The people wait for the elevator to come to them.,neutral,False,0,1,0,4452982147.jpg#4r1n,A man is riding a bicycle near a bus.,The man is in the city.,neutral,False,0,1,0,,The people are at a conference in the hotel.,,{},,The roads are deserted and there are very few people around.,,{},,The people's rooms are up on the higher floors and there are no stairs.,,{},,There are towering buildings all around the man.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2790695352.jpg#3r1n,Toddler boy with no shoes and pacifier has handheld.,A barefoot toddler is holding a yellow pacifier.,neutral,False,0,1,0,231584770.jpg#0r1n,"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A baseball player is playing outfield in game seven of the finals while a journalist takes photo.,neutral,False,0,3,2,,The toddler hates yellow,,{},,The man in the suit is holding a microphone,other,The premise states the man is wearing a suit so he can’t be playing,,The toddler is wearing a banana costume,,{},on,,other,The premise already states the man is wearing a suit so he can’t be playing
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2790695352.jpg#3r1n,Toddler boy with no shoes and pacifier has handheld.,A barefoot toddler is holding a yellow pacifier.,neutral,False,0,1,0,231584770.jpg#0r1n,"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A baseball player is playing outfield in game seven of the finals while a journalist takes photo.,neutral,False,0,3,2,on,,entailed,{},,There is a microphone in front of him.,,{},on,,entailed,Doesn't make sense and premise and hypothesis are too similar.,,"The man is wearing cleats and is holding a glove, the sign behind him reads Finals.",,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2790695352.jpg#3r1n,Toddler boy with no shoes and pacifier has handheld.,A barefoot toddler is holding a yellow pacifier.,neutral,False,0,1,0,231584770.jpg#0r1n,"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A baseball player is playing outfield in game seven of the finals while a journalist takes photo.,neutral,False,0,3,2,,The pacifier matches the grass.,,{},,"The announcer says ""Welcome to the start of the finals.""",,{},,The pacifier matches the sun.,,{},,The photographer works for the New York Times.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2790695352.jpg#3r1n,Toddler boy with no shoes and pacifier has handheld.,A barefoot toddler is holding a yellow pacifier.,neutral,False,0,1,0,231584770.jpg#0r1n,"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A baseball player is playing outfield in game seven of the finals while a journalist takes photo.,neutral,False,0,3,2,,The toddler's socks have pictures of his favorite Disney characters on them.,,{},,The sports agent hired a photographer to shoot press shots of himself for his agency.,,{},,The yellow pacifier quiets the toddler when he is being fussy.,,{},,The journalist found the dress uniforms used in the playoffs to be newsworthy enough for a photo.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2790695352.jpg#3r1n,Toddler boy with no shoes and pacifier has handheld.,A barefoot toddler is holding a yellow pacifier.,neutral,False,0,1,0,231584770.jpg#0r1n,"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A baseball player is playing outfield in game seven of the finals while a journalist takes photo.,neutral,False,0,3,2,,The pacifier is the color of a firetruck.,,{},,There are no other baseball players on the field.,,{},,The pacifier matches the toddler's yellow shirt.,,{},,"The scoreboard has ""game 7"" written on it.",,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4859271957.jpg#1r5n,There is a blond female office and a male brown headed officer standing in front of a pole talking.,The officers are exchanging phone numbers.,neutral,False,0,1,0,4556357896.jpg#3r1n,A woman with pink streaks in her blond-hair is walking in a crowd.,An edgy woman wandered through the crowd,neutral,False,0,1,0,,They are both looking towards a sight in the distance.,,{},,She has her eyes intently set on a destination.,,{},,They both have their phones out.,,{},,She seems unsure of where she is headed.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4859271957.jpg#1r5n,There is a blond female office and a male brown headed officer standing in front of a pole talking.,The officers are exchanging phone numbers.,neutral,False,0,1,0,4556357896.jpg#3r1n,A woman with pink streaks in her blond-hair is walking in a crowd.,An edgy woman wandered through the crowd,neutral,False,0,1,0,,They eye the crowd and discuss the need for back up.,,{},,The woman strides along calm and serene.,,{},,Dating is against station policy but lust has no sense.,,{},,The woman keeps checking over her shoulder and changing her pace.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4859271957.jpg#1r5n,There is a blond female office and a male brown headed officer standing in front of a pole talking.,The officers are exchanging phone numbers.,neutral,False,0,1,0,4556357896.jpg#3r1n,A woman with pink streaks in her blond-hair is walking in a crowd.,An edgy woman wandered through the crowd,neutral,False,0,1,0,,The officers have access to a police directory with everyone's phone numbers.,,{},,The woman is a kindergarten teacher who likes Christian rock.,,{},,The officers are meeting for the first time.,,{},,The woman is into BDSM.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4859271957.jpg#1r5n,There is a blond female office and a male brown headed officer standing in front of a pole talking.,The officers are exchanging phone numbers.,neutral,False,0,1,0,4556357896.jpg#3r1n,A woman with pink streaks in her blond-hair is walking in a crowd.,An edgy woman wandered through the crowd,neutral,False,0,1,0,,The officers are taking down names of the people that witnesses the car accident.,,{},,The young anime fan is headed toward the convention center for the Japanese expo.,,{},,The two officers are hoping to have a nice evening out together.,,{},,The woman is determined to tell her boss off today.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4859271957.jpg#1r5n,There is a blond female office and a male brown headed officer standing in front of a pole talking.,The officers are exchanging phone numbers.,neutral,False,0,1,0,4556357896.jpg#3r1n,A woman with pink streaks in her blond-hair is walking in a crowd.,An edgy woman wandered through the crowd,neutral,False,0,1,0,,Neither of the officers are holding phones or notepads or anything in their hands.,,{},,The woman looks like a young girl in a cat costume and is holding a trick or treat pumpkin bag.,,{},,The officers are writing down something on their respective notepads.,,{},,A sign hanging above reads 'Meet and greet with Lady Ga-Ga',,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3297272270.jpg#1r1n,Men dressed in tutus perform a musical act on stage.,they are dressed like ballerinas,neutral,False,0,1,0,4950996568.jpg#0r1n,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman is a hiker.,neutral,False,0,1,0,,The comedy act is a big hit.,,{},,She looks through the telescope and call for her husband to get out of the car and come see.,,{},,The author of the ballet is making a statement through the men's attire.,,{},,She then continues up the trail with her back pack.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3297272270.jpg#1r1n,Men dressed in tutus perform a musical act on stage.,they are dressed like ballerinas,neutral,False,0,1,0,4950996568.jpg#0r1n,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman is a hiker.,neutral,False,0,1,0,,They are dressed in traditional top hat and tails.,,{},,The woman is a geologist.,,{},,"They are dressed in short, fluffy skirts and pink leotards with rounded necklines.",,{},,"The woman has sturdy boots, poles, a full backback, a guidebook, maps and a compass.",,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3297272270.jpg#1r1n,Men dressed in tutus perform a musical act on stage.,they are dressed like ballerinas,neutral,False,0,1,0,4950996568.jpg#0r1n,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman is a hiker.,neutral,False,0,1,0,,They are also wearing pants and army boots.,,{},,"The woman hoodie says ""Park Ranger.""",,{},,They are also wearing ballet slippers.,,{},,The woman is wearing hiking boots and has a map.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3297272270.jpg#1r1n,Men dressed in tutus perform a musical act on stage.,they are dressed like ballerinas,neutral,False,0,1,0,4950996568.jpg#0r1n,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman is a hiker.,neutral,False,0,1,0,on,,entailed,{},,The woman is a emergency rescue worker.,,{},on,,entailed,{},,The woman is carrying hiking equipment.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3297272270.jpg#1r1n,Men dressed in tutus perform a musical act on stage.,they are dressed like ballerinas,neutral,False,0,1,0,4950996568.jpg#0r1n,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman is a hiker.,neutral,False,0,1,0,,The men have top hats on their heads and sneakers on their feet.,,{},,The woman is wearing a Canadian Mountie hat and a badge.,,{},,The men are dancing on their tiptoes.,,{},,Her backpack is sitting next to her.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2706469334.jpg#1r1n,Two young boys in swimsuits are playing on a beach by the ocean.,"Two young boys in swimsuits,  playing on a beach by the ocean near sunset",neutral,False,0,1,0,3349194268.jpg#4r1n,Twho girls pose behind yellow wildflowers.,Two girls pose in a field of flowers.,neutral,False,0,1,0,,The boys have flashlights to see in the dark.,,{},,The fire place is set behind the girls.,,{},,The boys cast long shadows in the sand.,,{},,The sky is blue and bright above the girls.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2706469334.jpg#1r1n,Two young boys in swimsuits are playing on a beach by the ocean.,"Two young boys in swimsuits,  playing on a beach by the ocean near sunset",neutral,False,0,1,0,3349194268.jpg#4r1n,Twho girls pose behind yellow wildflowers.,Two girls pose in a field of flowers.,neutral,False,0,1,0,,People are sun tanning around them.,,{},,The flowers are in a pot.,,{},,People are capturing pictures of the sky.,,{},,The girls are at a flower farm.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2706469334.jpg#1r1n,Two young boys in swimsuits are playing on a beach by the ocean.,"Two young boys in swimsuits,  playing on a beach by the ocean near sunset",neutral,False,0,1,0,3349194268.jpg#4r1n,Twho girls pose behind yellow wildflowers.,Two girls pose in a field of flowers.,neutral,False,0,1,0,,The two boys play on the beach as the sun sits high overhead.,,{},,The girls pose with a few flowers in pots in front of them.,,{},,The two boys play on the beach as the sun is just above the far horizon.,,{},,The two girls stand amid flowers that stretch as far as the eye can see.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2706469334.jpg#1r1n,Two young boys in swimsuits are playing on a beach by the ocean.,"Two young boys in swimsuits,  playing on a beach by the ocean near sunset",neutral,False,0,1,0,3349194268.jpg#4r1n,Twho girls pose behind yellow wildflowers.,Two girls pose in a field of flowers.,neutral,False,0,1,0,,The two boys were warned not to go in the water so soon after eating lunch.,,{},,The two girls were allowed to take pictures inside the greenhouse.,,{},,The day went by far too fast for the boys as they had a lot of fun.,,{},,One of the girls is allergic to the pollen in the air from the field.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2706469334.jpg#1r1n,Two young boys in swimsuits are playing on a beach by the ocean.,"Two young boys in swimsuits,  playing on a beach by the ocean near sunset",neutral,False,0,1,0,3349194268.jpg#4r1n,Twho girls pose behind yellow wildflowers.,Two girls pose in a field of flowers.,neutral,False,0,1,0,,The sun is shining brightly overhead.,,{},,The wildflowers are all in vases.,,{},,The sun is very low in the sky.,,{},,There are butterflies flying around the flowers and rabbits jumping around.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3596959859.jpg#0r4n,A group of people appear to be tilling the ground in front of a couple of thatch roof huts.,The people are going to plant a garden.,neutral,False,0,1,0,62756536.jpg#4r1n,People laughing while at a restaurant.,People laughing indoors.,neutral,False,0,1,0,,The people are trying to look for treasures,,{},,The people are wearing sunglasses,,{},,The people have packages of seeds sitting on the ground,,{},,Air conditioning is blowing on their faces from above,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3596959859.jpg#0r4n,A group of people appear to be tilling the ground in front of a couple of thatch roof huts.,The people are going to plant a garden.,neutral,False,0,1,0,62756536.jpg#4r1n,People laughing while at a restaurant.,People laughing indoors.,neutral,False,0,1,0,,But they are actually making a place for the water to run off when it rains.,,{},,The breeze blows their whipped cream and they laugh harder out on the patio.,,{},,Others carry out bowls full of different seeds.,,{},,The dim light was hard to see in when  they first came in from the sun.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3596959859.jpg#0r4n,A group of people appear to be tilling the ground in front of a couple of thatch roof huts.,The people are going to plant a garden.,neutral,False,0,1,0,62756536.jpg#4r1n,People laughing while at a restaurant.,People laughing indoors.,neutral,False,0,1,0,,The people eat much more meat than vegetables.,,{},,The people are sitting at a table under an umbrella.,,{},,The people have many packets of seeds with them.,,{},,It's snowing heavily outside.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3596959859.jpg#0r4n,A group of people appear to be tilling the ground in front of a couple of thatch roof huts.,The people are going to plant a garden.,neutral,False,0,1,0,62756536.jpg#4r1n,People laughing while at a restaurant.,People laughing indoors.,neutral,False,0,1,0,,The soil is too dry for crops.,,{},,There are trees surrounding the people.,,{},,The people are carrying a bunch of seed packets.,,{},,The heater is on full blast during the cold winter day.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3596959859.jpg#0r4n,A group of people appear to be tilling the ground in front of a couple of thatch roof huts.,The people are going to plant a garden.,neutral,False,0,1,0,62756536.jpg#4r1n,People laughing while at a restaurant.,People laughing indoors.,neutral,False,0,1,0,,There are bags of grass seed beside the people.,,{},,The restaurant has no seating inside.,,{},,There are various types of potted plants beside the people.,,{},,It's a very rainy day.,,{}
