Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4663572856.jpg#2r1n,Man standing on a firetruck in front of brick building.,Local firefighters pose in front of a burnt building,neutral,False,0,1,0,4952694407.jpg#3r1n,A woman talks on the phone as a group of men talk before class.,The woman is the teacher of the class.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1510447859.jpg#3r1n,A man with a red fringed shirt is playing a banjo.,A man with a red fringed shirt playing dueling banjos.,neutral,False,0,1,0,404491917.jpg#3r1n,Someone is swimming in a pool.,Someone is in a swim race,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4774884519.jpg#3r1n,People are using conveyor belts to go up or down.,People having fun at work.,neutral,False,0,5,0,1358892595.jpg#4r1n,The dog is carrying a toy through the grass.,A dog carrying a squeaky toy through grass.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5159056173.jpg#0r1n,A group of children are looking at a sculpture in a museum.,Some children look at a painting in a museum,neutral,False,0,1,0,504859922.jpg#2r1n,This photograph is of various individuals looking through telescopes in a plaza.,People use telescopes to observe a comet.,neutral,False,0,4,1
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4106948497.jpg#1r1n,a man is speaking in front of young children who are seated on picnic tables.,The speech is happening at a park.,neutral,False,0,1,0,6363541997.jpg#3r1e,Two men in black celebrating on a tennis court opposite two men in white.,A group of guys just finished a tennis match.,neutral,True,2,3,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1067180831.jpg#0r3n,A black and white dog is attempting to catch a yellow and purple object in a low cut yard.,the object is a frisbee,neutral,False,0,1,0,3963079057.jpg#4r1n,Man in plaid shirt scaling rocks.,A man is mountain climbing.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2847553486.jpg#0r1n,A group of people are marching in a parade while bystanders sit and watch.,The group of people are from the same school.,neutral,False,0,1,0,1274416519.jpg#2r1n,A little boy in a yellow shirt and a blue hat sits on the dock.,the boy looks at the water,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4588980563.jpg#0r4n,A group of men paint on a series of canvasses in front of a brick wall on a public street.,A few men are giving an art demostration on the street for school children.,neutral,False,0,1,0,121971540.jpg#1r1n,Two people stand on the side of a large white and red boat.,Two sad people stand on the side of a large white and red boat.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4977178661.jpg#4r1n,Construction workers are hard at work.,Construction workers are working hard to build a bridge.,neutral,False,0,1,0,2101756743.jpg#4r1n,Group of girls waving to a crowd.,The girls are in a pageant.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3008686231.jpg#1r1n,A man in a orange safety vest holding up an animal he shot.,A hunter holds up his kill.,neutral,False,0,1,0,400562847.jpg#1r1n,A brown dog carries something in his mouth while walking through snow.,A brown dog hold a dead bird in its mouth while walking through snow.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2066691122.jpg#0r1n,A man wearing a black shirt vacuums the grass.,The landscaper makes the yard look perfect.,neutral,False,0,1,0,3668244651.jpg#1r1n,"Two women, a man reading a red shirt and two children washing a baby doll.",A family is spending time together.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1814372530.jpg#1r2n,"Two males are sitting on a dock, one of which is playing guitar, and another two are standing in front of them.",Two men are creating entertainment for money.,neutral,False,0,1,0,251056963.jpg#3r1n,A dog walks across a tall ladder.,A dog playing in the ladder,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2536995789.jpg#4r1n,Workmen are working in a stairwell.,People are fixing a staircase.,neutral,False,0,1,0,3359454244.jpg#1r3n,A man is biting his tongue while throwing some food and attempting to catch it in a frying pan.,The man is psychotic.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",123346365.jpg#0r1n,A group of African American people dressed up have their hands together as if in prayer.,A group of black people have their hands together during church,neutral,False,0,1,0,2573535658.jpg#0r1n,Children in blue shirts do homework around a large table.,A bunch of young siblings do their homework at home,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4941750266.jpg#0r1n,A man facing away from the camera next to a body of water.,A man gets ready to take a picture for his new album cover.,neutral,False,0,5,0,6319369709.jpg#3r1n,"A man, wearing a helmet, biking though grass and dirt.",A man biking home.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",114052371.jpg#4r1n,A man in a green kilt is relaxing on the sofa.,The man is celebrating his favorite sport teams victory by wearing a green kilt.,neutral,False,0,5,0,3030015033.jpg#3r1n,A couple talk at a table outside Au Grain de Folie.,The couple are on a date.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7405895310.jpg#1r1e,A man looks at a yellow design painted on a black building.,A man is staring at painting.,neutral,True,2,3,0,2900265091.jpg#2r1n,A man playing guitar performing to a crown inside of a bar.,A man is performing for the last time.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r2n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,Women sits down to listen to music,neutral,False,0,1,0,488196964.jpg#3r1n,A dog walks through the water with an object in its mouth.,A dog is walking through a stream.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2938072630.jpg#1r4n,An old asian woman is sitting in front of a subway train and passengers are walking by her.,An old woman sits in front of a subway so she can get aboard it.,neutral,False,0,1,0,2201858857.jpg#2r1n,"A young boy enjoys several children books scattered on the floor, next to a shelf of toys.",A little boy is playing in his playroom with books and toys,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2832654970.jpg#1r1n,A boy dressed in red clothing pulling a mop across the floor.,A boy in a red shirt is doing chores for his allowance.,neutral,False,0,1,0,240101066.jpg#4r1n,People are setting up chairs on a beach.,The people are getting sand in their socks.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4975066304.jpg#1r1n,Two boys play on a city street; the one with glasses gives a V-sign to the camera.,Two teens mug for the camera.,neutral,False,0,1,0,6939695046.jpg#4r1n,man resting reading a magazine.,The man relaxes by reading in his favorite chair.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2130106406.jpg#4r1n,A man wearing a backpack stands alone in a wooded area.,The man is camping outside in the woods.,neutral,False,0,1,0,3294179574.jpg#4r3n,A man is skateboarding in front of a group of people.,A man doing a trick on a skateboard.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4829253619.jpg#1r1n,A lady wearing a cowboy hat smokes a cigarette near a trashcan.,A woman is smoking outside on her lunch break.,neutral,False,0,1,0,2937942758.jpg#1r1n,There is a row of red and white bikes all in a bike rack.,The bikes are each brightly painted red and white.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",379111807.jpg#0r1n,A man in a brownish green shirting playing guitar singing into a microphone,A guitar players sings for a crowd in a bar.,neutral,False,0,1,0,1733807750.jpg#4r2n,A security officer uses her radio.,A security officer uses her radio to answer an urgent call,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",247248892.jpg#2r1n,Guy with sunglasses holding up a fish on a boat in the ocean.,Guy stands in the  ocean lonely.,neutral,False,0,1,0,4796753895.jpg#0r1n,"An older man in a nice dress shirt with a tie over his shoulder, walking across a street in downtown.",A man is walking across a street downtown to get to his favorite shop.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1514957266.jpg#0r1n,A black dog runs on green grass with its mouth open.,A dog is running with it mouth open to catch a bone.,neutral,False,0,1,0,2643601560.jpg#2r1n,A lady in denim shorts and red sleeveless shirt is walking towards a building.,A lady is walking towards an office building.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1872000955.jpg#0r1n,Workers dig deeply into a rock and stone hole with tools placed on the ground before them.,The workers have been digging for many hours.,neutral,False,0,1,0,275170445.jpg#1r1n,A group of people are sitting next to each other with some wearing white shirts and blue vests with yellow sashes and the others wearing large fluffy white hats with a pink fluffy top.,Two dance teams sit next to each other.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2064046067.jpg#2r1n,A child in a striped shirt walks by some red chairs.,A boy in a striped shirt walks by.,neutral,False,0,1,0,181157221.jpg#0r1n,Two dogs try to reach each other as their human companions pull them in opposite directions by their leashes.,The two dogs were just playing with each other.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1248357227.jpg#1r1n,Three children stand next to a lake with their reflections on the water.,A group of kids make faces to show their reflection in the water.,neutral,False,0,1,0,143263604.jpg#0r1n,Several people sit in on blankets in a park with blooming pink cherry blossoms.,people sitting at the park while on vacation,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4407490214.jpg#2r1n,A ballet performance featuring a male and female ballerina.,Male and female competing for a title,neutral,False,0,1,0,180209719.jpg#2r3n,A teppanyaki chef prepares dinner for restaurant guests.,Restaurant guests are watching the teppanyaki chef cook.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3127614086.jpg#4r1n,Fast paced basketball action,An intense athletic competition,neutral,False,0,1,0,141734985.jpg#0r5n,Two kids with helmets on sitting outside while one looks down and the other straight ahead.,The boys are pretending to be football players,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",883040210.jpg#2r2n,A person is abseiling down a rock face attached to a rope.,"This is the person's first time abseiling, so the rock is small.",neutral,False,0,1,0,3776839227.jpg#2r1n,A man is holding a woman in midair while out in the mountains in front of a hang glider.,A man and a woman are practicing competitive dancing.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",353180303.jpg#1r1n,A woman in a fancy costume is fixer her makeup in front of a mirror.,well dressed woman fixes her makeup in front on a mirror,neutral,False,0,1,0,4528304009.jpg#2r1n,A young boy slides into home plate while playing little league baseball.,Little one scores game winning home run.,neutral,False,0,5,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",360132352.jpg#0r2n,A female figure skater on one leg with the other high up in the air as her arms are spread open wide.,The blades are sharpened,neutral,False,0,1,0,3087239494.jpg#3r1n,People dancing and playing with drums at a party.,The group is enjoying themselves at the party.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6853913173.jpg#1r5n,"A man, along with three others, is standing in snowy and cold weather with only green shoes and black shorts on.",The men are cold,neutral,False,0,1,0,4919196839.jpg#4r1n,2 people on the beach setting up blankets.,two people are getting ready to tan on a beach,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2072154465.jpg#2r1n,A lady is eating in a restaurant and a man is downstairs kneeling in the restaurants' kitchen.,A lady is happily eating in a restaurant.,neutral,False,0,1,0,4618355872.jpg#3r1n,A lady wearing a bicycle helmet taking a closeup picture of some green plant.,A lady uses her phone to take a picture of her favorite plant.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2077433632.jpg#0r1n,A woman in front of white bars puts her hand to her forehead and talks on the phone.,A woman talking on the phone to her dad.,neutral,False,0,1,0,3616566999.jpg#3r1n,Young girl in a flower dress is peeking through a brown fence.,A young girl looks at her friend through a hole in the fence.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3481859121.jpg#0r1n,The girl is wearing silver shoes and a pink jacket.,A girl is playing outside.,neutral,False,0,1,0,2536950059.jpg#4r1e,Man in an orange vest using electronic device while red bus passes by.,A man is on a sidewalk.,neutral,False,1,4,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6633366731.jpg#2r1n,Two hockey players are fighting over a goal using their pucks on ice ground.,the lpayers are women,neutral,False,0,4,1,4033049067.jpg#4r1n,Two men suits sit in front of a projection screen.,Two men are presenting a Powerpoint presentationn related to their retirement program.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5858851.jpg#1r1n,A cowboy on a horse trying to lasso a bull at a rodeo.,A cowboy lassoing a bucking bull.,neutral,False,0,1,0,4913813677.jpg#4r1n,A kid on skating ramp practicing cool moves.,A child is skateboarding on a half-pipe at the skate park.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3001308757.jpg#0r2n,A man in a blue jackets looks at the camera while another man in green stands in the background.,A tall person with jackets,neutral,False,0,1,0,3033257301.jpg#3r1n,Three women in brightly colored dresses.,The girls are getting ready to go somewhere.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",275202755.jpg#1r1n,A group of people on a cruise ship enjoying the day.,The people are happy.,neutral,False,0,1,0,5188555891.jpg#2r1n,An older gentleman showing pride as he shows off his gardening harvest.,A man has harvested vegetables that he plans to enter in a county fair contest.,neutral,False,0,5,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3159424456.jpg#1r1n,A baby is held by an adult and is sitting on a table at a coffee shop.,The baby is eating food.,neutral,False,0,1,0,3308171165.jpg#4r1n,A girl waits outside a Domino's Pizza,A girl is against Dominos' wall.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4892420004.jpg#0r1n,A man and a woman are standing on the balcony of a building kissing.,A couple kiss on their hotel balcony.,neutral,False,0,1,0,2711075591.jpg#0r3n,Two people are scuba diving in blue water with lots of bubbles.,The bubbles are big,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2810412010.jpg#1r1n,A woman is throwing her wet hair back creating a pattern with the dripping water.,A woman just got out of a shower.,neutral,False,0,5,0,915300855.jpg#3r1n,A man in a white jacket playing a guitar.,A man plays a guitar on stage.,neutral,False,0,5,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3339861543.jpg#4r1n,Family around table eating.,the family is eating thanksgiving dinner,neutral,False,0,1,0,3116412402.jpg#4r1n,Ethnic woman dances with colorful clothing.,A woman dances for a crowd of people,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2718188904.jpg#4r1n,A young man wearing a red bandanna at an event.,The event is outdoors.,neutral,False,0,1,0,2341594530.jpg#1r1n,Four young girls in green and blue uniforms play soccer together.,There are girls playing outside.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5352437063.jpg#0r3n,A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above.,Ther person was enjoying some great time with his pet dog out side in the snow,neutral,False,0,1,0,2926675936.jpg#2r1n,Military personnel with giant scissors standing under a' Grand Opening' sign.,The Grand Opening sign is large.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4980323529.jpg#0r1n,A big bald man with checkered button up shirt and brown knee high shorts taking a picture of something on the ground.,The golfer takes a picture of where his ball landed.,neutral,False,0,1,0,7643054168.jpg#4r1n,Spectators look on in amazement as a basketball player dunks the ball.,"During the Slam Dunk Contest, people watch in amazement as a player dunks, shattering the backboard.",neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3037108254.jpg#0r1n,"A woman dressed in a white dress and holding a bouquet of pink roses, placing a rose stem on the lapel of a man dressed in a dark blue dinner jacket and white tie.",The woman was out with her husband on a special date.,neutral,False,0,1,0,5522177900.jpg#0r1n,"A man wearing a khaki uniform with an inspector's patch on the sleeve wears a green vest and a wide-brimmed khaki hat, while pointing at a car parked on a bridge over a body of water.",A man is pointing at his wife's car.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2446255439.jpg#3r1n,A little girl enjoying an ice cream cone.,The ice cream cone is vanilla.,neutral,False,0,1,0,47529535.jpg#4r1n,A young boy giving his brother a piggyback ride,a boy is giving his brother a piggyback ride in the park,neutral,True,2,3,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2392460773.jpg#3r1n,"A boy making an ""oh!"" face in front of a bay.",A child is surprised by the ships.,neutral,False,0,5,0,1563731247.jpg#1r1n,Little girl buried in hay throwing hay around at a lady.,A woman and her daughter play in a haystack.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3260191163.jpg#3r1n,Two dogs run across the grassy field.,Two dogs are chasing after a ball in a grassy field.,neutral,False,0,1,0,2207244634.jpg#2r1n,Young man is performing a trick on a skateboard in a park.,The man is flipping his board.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3116731299.jpg#0r1n,A small dog is walking on green grass carrying a stick in its mouth.,A chihuahua was on the grass playing fetch with its owner.,neutral,False,0,1,0,179081851.jpg#3r1n,a baby girl crying in the shoulder of her mother,The mother is consoling her.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",38130652.jpg#2r1n,A construction worker is holding a large piece of wood.,A man is holding a large piece of wood.,neutral,False,0,1,0,3654402537.jpg#0r3n,A young woman wearing a white dress with a blue towel in her lap is having her hair dried by another woman used a hair dryer.,a hair dryer is blowing warm air,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3318927181.jpg#0r1n,A bald man with glasses wearing a gray long-sleeve sweater and jeans has his left hand up towards his mouth.,A tall human holds his hand up,neutral,False,0,1,0,2636663855.jpg#1r1n,The young boy with brown hair is wearing a orange shirt with blue stripes has a great big smile.,a boy is smiling because he just heard a joke,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",374746113.jpg#4r1n,A guy in red squatting near a red latter.,The man is looking at the ladder.,neutral,False,0,1,0,3815411755.jpg#1r1n,A man wearing a suit is walking his dog by a green streetlight post.,A man is walking his dog to the store.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5850474494.jpg#2r1n,A man in blue bravely cleans windows on a tall building during the day.,A man is cleaning windows on a scorching hot day.,neutral,False,0,1,0,2426303900.jpg#0r3n,Two children with a yellow and blue umbrella play in the bathtub.,Kids washing off after playing in the mud.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2646345087.jpg#0r3n,"A red shirted man is renovating his kitchen, prepping the wall behind where his counter will sit.",The man is patching a hole in the wall.,neutral,False,0,1,0,1835319755.jpg#0r4n,A person wearing a beige jacket and a helmet is riding a bicycle with a filled bag on each handle.,"Groceries fit easily onto the handlebars of a bicycle, which helps this woman get them home.",neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2524768589.jpg#4r2n,A group of people at a wedding.,the group is in a church.,neutral,False,0,1,0,2512683710.jpg#4r1n,A sailboat in the water.,A sailboat in the water on a hot summer day.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2891715589.jpg#0r3n,"A big match being watched by thousands of people, and a man holding his shirt in his hands is climbing an iron tower.",The man is racing to the top of an iron tower to watch the match.,neutral,False,0,1,0,3943882596.jpg#1r1n,A young man goes air-born while his skateboard spins underneath him.,The man is not wearing a helmet.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4270731854.jpg#1r1n,"A woman is reading a book to two small children, one who is drinking from a cup.",A woman reads a book to her children before bedtime.,neutral,False,0,1,0,4552756737.jpg#2r2n,A man holding a sign and a man playing a guitar are speaking in front of a crowd.,"A man with a sign and his brother, who plays the guitar, are giving a speech in front of an audience.",neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",528980321.jpg#2r5n,Three people are cooking outside using Two gas grills.,It is for a birthday party,neutral,False,0,1,0,5539804678.jpg#1r1n,Girls wearing black are laughing and taking cover in front of a crown and police officer.,Girls shoplift and hide from the police.,neutral,False,0,1,0
