Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008010,Is everyone surfing?,no,A man is surfing on a wave in the ocean.,COCO_val2014_000000008010.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008010,Is everyone surfing?,no,A man is surfing on a wave in the ocean.,COCO_val2014_000000008010.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008010,Is everyone surfing?,no,A man is surfing on a wave in the ocean.,COCO_val2014_000000008010.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000092679,What fruit piece is balanced on the fence?,orange,A man is holding an orange in his right hand.,COCO_val2014_000000092679.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hand,orange,-,-,-,-,-,-,right hand,-,-,-,-,is holding orange,-,-,-,-,-,yes,no,yes,yes,man|hand,right hand,is holding orange,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000092679,What fruit piece is balanced on the fence?,orange,A man is holding an orange in his right hand.,COCO_val2014_000000092679.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hand,orange,-,-,-,-,-,-,right hand,-,-,-,-,is holding orange,-,-,-,-,-,no,no,yes,yes,man|hand,right hand,is holding orange,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000092679,What fruit piece is balanced on the fence?,orange,A man is holding an orange in his right hand.,COCO_val2014_000000092679.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hand,orange,-,-,-,-,-,-,right hand,-,-,-,-,is holding orange,-,-,-,-,-,no,no,yes,yes,man|hand,right hand,is holding orange,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008211,Do the people know each other?,yes,Two people are playing frisbee on the beach.,COCO_val2014_000000008211.jpg,-,vqa_embeddings_viscomet_q_a_to_r,frisbee,beach,people,-,-,-,-,-,-,two people,-,-,-,-,are playing frisbee,-,-,-,-,-,yes,no,yes,yes,frisbee|beach,nota-np,are playing frisbee,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008211,Do the people know each other?,yes,Two people are playing frisbee on the beach.,COCO_val2014_000000008211.jpg,-,vqa_embeddings_viscomet_q_a_to_r,frisbee,beach,people,-,-,-,-,-,-,two people,-,-,-,-,are playing frisbee,-,-,-,-,-,yes,no,yes,yes,frisbee|beach,nota-np,are playing frisbee,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000008211,Do the people know each other?,yes,Two people are playing frisbee on the beach.,COCO_val2014_000000008211.jpg,-,vqa_embeddings_viscomet_q_a_to_r,frisbee,beach,people,-,-,-,-,-,-,two people,-,-,-,-,are playing frisbee,-,-,-,-,-,w_yes,w_yes,yes,yes,frisbee|beach,nota-np,are playing frisbee,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000093887,Is the Sheep alone?,yes,A sheep is standing in the grass near a fence.,COCO_val2014_000000093887.jpg,-,vqa_textual_viscomet_q_a_to_r,sheep,grass,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000093887,Is the Sheep alone?,yes,A sheep is standing in the grass near a fence.,COCO_val2014_000000093887.jpg,-,vqa_textual_viscomet_q_a_to_r,sheep,grass,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000093887,Is the Sheep alone?,yes,A sheep is standing in the grass near a fence.,COCO_val2014_000000093887.jpg,-,vqa_textual_viscomet_q_a_to_r,sheep,grass,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000015746,Is this outdoors?,yes,A man is standing in the grass with a frisbee.,COCO_val2014_000000015746.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,grass,frisbee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,man|frisbee,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000015746,Is this outdoors?,yes,A man is standing in the grass with a frisbee.,COCO_val2014_000000015746.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,grass,frisbee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,man|grass|frisbee,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000015746,Is this outdoors?,yes,A man is standing in the grass with a frisbee.,COCO_val2014_000000015746.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,grass,frisbee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,man|frisbee,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000094538,Is there a zebra in the background?,yes,A zebra is standing in the grass near a tree.,COCO_val2014_000000094538.jpg,-,vqa_textual_viscomet_q_a_to_r,zebra,grass,tree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,w_no,tree,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000094538,Is there a zebra in the background?,yes,A zebra is standing in the grass near a tree.,COCO_val2014_000000094538.jpg,-,vqa_textual_viscomet_q_a_to_r,zebra,grass,tree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000094538,Is there a zebra in the background?,yes,A zebra is standing in the grass near a tree.,COCO_val2014_000000094538.jpg,-,vqa_textual_viscomet_q_a_to_r,zebra,grass,tree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,tree,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000101913,What are the people watching?,train,People are watching a train on the tracks.,COCO_val2014_000000101913.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,people,-,-,-,-,-,-,-,-,-,-,-,are watching train,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000101913,What are the people watching?,train,People are watching a train on the tracks.,COCO_val2014_000000101913.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,people,-,-,-,-,-,-,-,-,-,-,-,are watching train,-,-,-,-,-,w_yes,w_yes,yes,no,-,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000101913,What are the people watching?,train,People are watching a train on the tracks.,COCO_val2014_000000101913.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,people,-,-,-,-,-,-,-,-,-,-,-,are watching train,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000103496,Is the little girl in a high chair?,yes,A woman is sitting in a high chair eating a sandwich.,COCO_val2014_000000103496.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,chair,sandwich,-,-,-,-,-,-,high chair,-,-,-,-,eating sandwich,-,-,-,-,-,w_no,no,yes,yes,sandwich,nota-np,eating sandwich,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000103496,Is the little girl in a high chair?,yes,A woman is sitting in a high chair eating a sandwich.,COCO_val2014_000000103496.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,chair,sandwich,-,-,-,-,-,-,high chair,-,-,-,-,eating sandwich,-,-,-,-,-,no,no,yes,yes,nota-n,nota-np,eating sandwich,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000103496,Is the little girl in a high chair?,yes,A woman is sitting in a high chair eating a sandwich.,COCO_val2014_000000103496.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,chair,sandwich,-,-,-,-,-,-,high chair,-,-,-,-,eating sandwich,-,-,-,-,-,no,no,yes,w_yes,sandwich,nota-np,eating sandwich,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000456584,Is the train on a track?,yes,A train is on the tracks near a building.,COCO_val2014_000000456584.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,building,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000456584,Is the train on a track?,yes,A train is on the tracks near a building.,COCO_val2014_000000456584.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,building,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000456584,Is the train on a track?,yes,A train is on the tracks near a building.,COCO_val2014_000000456584.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,building,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000025748,What is the name of the boat?,blackbeard ii,A black and white photo of a boat in the water.,COCO_val2014_000000025748.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boat,photo,water,-,-,-,-,-,-,black and white photo,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,nota-n,black and white photo,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000025748,What is the name of the boat?,blackbeard ii,A black and white photo of a boat in the water.,COCO_val2014_000000025748.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boat,photo,water,-,-,-,-,-,-,black and white photo,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000025748,What is the name of the boat?,blackbeard ii,A black and white photo of a boat in the water.,COCO_val2014_000000025748.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boat,photo,water,-,-,-,-,-,-,black and white photo,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,yes,nota-n,black and white photo,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000104320,What kind of controller is this?,phone,A cell phone that is sitting on a table.,COCO_val2014_000000104320.jpg,-,vqa_textual_viscomet_q_a_to_r,table,phone,-,-,-,-,-,-,-,cell phone,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000104320,What kind of controller is this?,phone,A cell phone that is sitting on a table.,COCO_val2014_000000104320.jpg,-,vqa_textual_viscomet_q_a_to_r,table,phone,-,-,-,-,-,-,-,cell phone,-,-,-,-,-,-,-,-,-,-,no,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000104320,What kind of controller is this?,phone,A cell phone that is sitting on a table.,COCO_val2014_000000104320.jpg,-,vqa_textual_viscomet_q_a_to_r,table,phone,-,-,-,-,-,-,-,cell phone,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000026430,Is the umbrella tied down?,no,A woman is walking down the street with an umbrella.,COCO_val2014_000000026430.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,street,umbrella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,woman|street,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000026430,Is the umbrella tied down?,no,A woman is walking down the street with an umbrella.,COCO_val2014_000000026430.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,street,umbrella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,woman|street,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000026430,Is the umbrella tied down?,no,A woman is walking down the street with an umbrella.,COCO_val2014_000000026430.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,street,umbrella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,woman|street,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000457693,What kinds of animals are these?,cows,A group of cows are standing in a field.,COCO_val2014_000000457693.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,cows,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,no,yes,yes,cows,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000457693,What kinds of animals are these?,cows,A group of cows are standing in a field.,COCO_val2014_000000457693.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,cows,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000457693,What kinds of animals are these?,cows,A group of cows are standing in a field.,COCO_val2014_000000457693.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,cows,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107105,What is the number on the motorcycle?,1,A man is riding a motorcycle with a woman on the back.,COCO_val2014_000000107105.jpg,-,vqa_textual_viscomet_q_a_to_r,motorcycle,man,woman,back,-,-,-,-,-,-,-,-,-,-,is riding motorcycle,-,-,-,-,-,w_no,w_no,yes,w_yes,woman|back,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107105,What is the number on the motorcycle?,1,A man is riding a motorcycle with a woman on the back.,COCO_val2014_000000107105.jpg,-,vqa_textual_viscomet_q_a_to_r,motorcycle,man,woman,back,-,-,-,-,-,-,-,-,-,-,is riding motorcycle,-,-,-,-,-,w_no,no,yes,w_no,woman,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107105,What is the number on the motorcycle?,1,A man is riding a motorcycle with a woman on the back.,COCO_val2014_000000107105.jpg,-,vqa_textual_viscomet_q_a_to_r,motorcycle,man,woman,back,-,-,-,-,-,-,-,-,-,-,is riding motorcycle,-,-,-,-,-,no,no,yes,yes,back,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000458054,Where are the toilets?,outside,"A bathroom with a toilet, sink, and shower stall with the door open.",COCO_val2014_000000458054.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,stall,toilet,sink,door,-,-,-,-,-,-,-,-,-,shower stall,-,-,-,-,-,no,no,yes,yes,bathroom|stall|sink|door,nota-np,shower stall,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000458054,Where are the toilets?,outside,"A bathroom with a toilet, sink, and shower stall with the door open.",COCO_val2014_000000458054.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,stall,toilet,sink,door,-,-,-,-,-,-,-,-,-,shower stall,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000458054,Where are the toilets?,outside,"A bathroom with a toilet, sink, and shower stall with the door open.",COCO_val2014_000000458054.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,stall,toilet,sink,door,-,-,-,-,-,-,-,-,-,shower stall,-,-,-,-,-,yes,yes,yes,w_yes,bathroom|stall|sink|door,nota-np,shower stall,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107781,What game is this?,tennis,A tennis player is swinging his racket at a ball.,COCO_val2014_000000107781.jpg,-,vqa_textual_viscomet_q_a_to_r,ball,racket,player,-,-,-,-,-,-,tennis player,-,-,-,-,is swinging racket,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107781,What game is this?,tennis,A tennis player is swinging his racket at a ball.,COCO_val2014_000000107781.jpg,-,vqa_textual_viscomet_q_a_to_r,ball,racket,player,-,-,-,-,-,-,tennis player,-,-,-,-,is swinging racket,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000107781,What game is this?,tennis,A tennis player is swinging his racket at a ball.,COCO_val2014_000000107781.jpg,-,vqa_textual_viscomet_q_a_to_r,ball,racket,player,-,-,-,-,-,-,tennis player,-,-,-,-,is swinging racket,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000459575,Is the polar bear going down a slide?,no,A polar bear is walking through the snow.,COCO_val2014_000000459575.jpg,-,vqa_embeddings_viscomet_q_a_to_r,snow,bear,-,-,-,-,-,-,-,polar bear,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,snow,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000459575,Is the polar bear going down a slide?,no,A polar bear is walking through the snow.,COCO_val2014_000000459575.jpg,-,vqa_embeddings_viscomet_q_a_to_r,snow,bear,-,-,-,-,-,-,-,polar bear,-,-,-,-,-,-,-,-,-,-,w_yes,w_no,yes,w_no,snow,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000459575,Is the polar bear going down a slide?,no,A polar bear is walking through the snow.,COCO_val2014_000000459575.jpg,-,vqa_embeddings_viscomet_q_a_to_r,snow,bear,-,-,-,-,-,-,-,polar bear,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000027371,Is this in someone's backyard?,no,A cat is sitting on a chair in the middle of a living room.,COCO_val2014_000000027371.jpg,-,vqa_embeddings_viscomet_q_a_to_r,middle,chair,cat,room,-,-,-,-,-,living room,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,middle|cat|room,living room,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000027371,Is this in someone's backyard?,no,A cat is sitting on a chair in the middle of a living room.,COCO_val2014_000000027371.jpg,-,vqa_embeddings_viscomet_q_a_to_r,middle,chair,cat,room,-,-,-,-,-,living room,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,middle|chair|cat|room,living room,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
