Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000288714,Is this food?,yes,A plate of food that is on a table.,COCO_val2014_000000288714.jpg,-,vqa_embeddings_viscomet_q_a_to_r,plate,table,food,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000291257,Is the cat awake?,no,A cat is sitting on a desk next to a computer.,COCO_val2014_000000291257.jpg,-,vqa_embeddings_viscomet_q_a_to_r,computer,desk,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000291791,What does the green color of the bike signify?,military,A military style motorcycle parked in a parking lot.,COCO_val2014_000000291791.jpg,-,vqa_embeddings_viscomet_q_a_to_r,motorcycle,lot,-,-,-,-,-,-,-,military style motorcycle,parking lot,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000291834,What sport is being played in the photo?,skateboarding,A man is skateboarding in a skate park.,COCO_val2014_000000291834.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,park,-,-,-,-,-,-,-,skate park,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000292236,What type of event is this?,waiting for train,A train is waiting at a station with people waiting.,COCO_val2014_000000292236.jpg,-,vqa_embeddings_viscomet_q_a_to_r,train,station,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000293034,Are the people fenced in?,no,A group of people are standing in the grass.,COCO_val2014_000000293034.jpg,-,vqa_embeddings_viscomet_q_a_to_r,people,grass,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000293751,Where was this picture taken?,field,A group of zebras standing in a field.,COCO_val2014_000000293751.jpg,-,vqa_embeddings_viscomet_q_a_to_r,zebras,field,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000293789,Is the sky overcast?,no,A plane is flying in the sky over trees.,COCO_val2014_000000293789.jpg,-,vqa_embeddings_viscomet_q_a_to_r,trees,sky,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000294307,What sport are they playing?,skiing,A group of people skiing down a snowy hill.,COCO_val2014_000000294307.jpg,-,vqa_embeddings_viscomet_q_a_to_r,people,hill,group,-,-,-,-,-,-,snowy hill,-,-,-,-,skiing hill,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000296105,What brand is the radio?,goodmans,A man is talking on a cell phone while holding a mans name tag.,COCO_val2014_000000296105.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,phone,tag,-,-,-,-,-,-,cell phone,mans name tag,-,-,-,holding tag,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000296759,What color shirt is the bear wearing?,blue,A brown teddy bear wearing a blue shirt and a hat.,COCO_val2014_000000296759.jpg,-,vqa_embeddings_viscomet_q_a_to_r,shirt,hat,bear,-,-,-,-,-,-,brown teddy bear,blue shirt,-,-,-,wearing shirt,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000294307,What sport are they playing?,skiing,A man and a woman are skiing together in the snow.,COCO_val2014_000000294307.jpg,-,vqa_textual_viscomet_q_a_to_r,man,snow,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000298405,What type of restaurant is this?,pizza,A pizza restaurant with a large pizza on the table.,COCO_val2014_000000298405.jpg,-,vqa_embeddings_viscomet_q_a_to_r,table,restaurant,pizza,-,-,-,-,-,-,large pizza,pizza restaurant,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000296105,What brand is the radio?,goodmans,A man is sitting on a bench in front of a TV that is showing a football game.,COCO_val2014_000000296105.jpg,-,vqa_textual_viscomet_q_a_to_r,tv,bench,man,front,game,-,-,-,-,football game,-,-,-,-,is showing game,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000301236,How many zebras?,2,Two zebras standing next to each other in a field.,COCO_val2014_000000301236.jpg,-,vqa_embeddings_viscomet_q_a_to_r,zebras,field,-,-,-,-,-,-,-,two zebras,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000296759,What color shirt is the bear wearing?,blue,A teddy bear wearing a blue shirt and a hat.,COCO_val2014_000000296759.jpg,-,vqa_textual_viscomet_q_a_to_r,shirt,hat,bear,-,-,-,-,-,-,blue shirt,teddy bear,-,-,-,wearing shirt,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000302823,Is there cream cheese on the table?,yes,A plate of food that includes broccoli and cheese.,COCO_val2014_000000302823.jpg,-,vqa_embeddings_viscomet_q_a_to_r,plate,cheese,food,-,-,-,-,-,-,-,-,-,-,-,includes broccoli,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000298405,What type of restaurant is this?,pizza,A man is standing in front of a pizza.,COCO_val2014_000000298405.jpg,-,vqa_textual_viscomet_q_a_to_r,man,front,pizza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000304365,Is the train in motion?,yes,A train is traveling down the tracks in a rural area.,COCO_val2014_000000304365.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,area,-,-,-,-,-,-,rural area,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000301236,How many zebras?,2,Two zebras standing next to each other in a field.,COCO_val2014_000000301236.jpg,-,vqa_textual_viscomet_q_a_to_r,zebras,field,-,-,-,-,-,-,-,two zebras,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000311068,What color is the streetlamp?,green,A green street sign sitting on top of a pole.,COCO_val2014_000000311068.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sign,pole,top,-,-,-,-,-,-,green street sign,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000314865,Is this an indoor bathroom?,no,A bathroom that is very dirty and needs to be fixed.,COCO_val2014_000000314865.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000302823,Is there cream cheese on the table?,yes,A table with a plate of food and a cup of coffee on it.,COCO_val2014_000000302823.jpg,-,vqa_textual_viscomet_q_a_to_r,food,table,plate,coffee,cup,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000316041,What is this animal?,cow,A cow that is standing in the grass.,COCO_val2014_000000316041.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,cow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000304365,Is the train in motion?,yes,A train is traveling down the tracks in a rural area.,COCO_val2014_000000304365.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,area,-,-,-,-,-,-,rural area,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000311068,What color is the streetlamp?,green,A green street lamp with a sign on it.,COCO_val2014_000000311068.jpg,-,vqa_textual_viscomet_q_a_to_r,sign,lamp,-,-,-,-,-,-,-,green street lamp,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000314865,Is this an indoor bathroom?,no,A toilet is shown in a bathroom with a window.,COCO_val2014_000000314865.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,toilet,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000316041,What is this animal?,cow,A cow that is standing in the grass.,COCO_val2014_000000316041.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,cow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000316438,What is on the tray?,pizza,A pizza is sitting on a tray on a table.,COCO_val2014_000000316438.jpg,-,vqa_embeddings_viscomet_q_a_to_r,table,tray,pizza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000316438,What is on the tray?,pizza,A pizza is sitting on a plate on a table.,COCO_val2014_000000316438.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,table,pizza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000323525,What team is the batter?,red,A baseball player in a red uniform is swinging a bat.,COCO_val2014_000000323525.jpg,-,vqa_embeddings_viscomet_q_a_to_r,uniform,player,bat,-,-,-,-,-,-,red uniform,baseball player,-,-,-,is swinging bat,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000327038,What is mainly in this shop?,food,A man is standing in a kitchen with food.,COCO_val2014_000000327038.jpg,-,vqa_embeddings_viscomet_q_a_to_r,kitchen,man,food,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000323525,What team is the batter?,red,A baseball player in a red uniform swinging at a pitch.,COCO_val2014_000000323525.jpg,-,vqa_textual_viscomet_q_a_to_r,pitch,uniform,player,-,-,-,-,-,-,red uniform,baseball player,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000331600,What is the name of the street?,date,"A street sign that reads ""date"" on a pole.",COCO_val2014_000000331600.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sign,pole,date,-,-,-,-,-,-,street sign,"""date",-,-,-,reads date,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000327038,What is mainly in this shop?,food,A man is standing in front of a food truck.,COCO_val2014_000000327038.jpg,-,vqa_textual_viscomet_q_a_to_r,truck,man,front,-,-,-,-,-,-,food truck,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000331816,What animals are in the picture?,sheep,A group of sheep are grazing in a field.,COCO_val2014_000000331816.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,sheep,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000331600,What is the name of the street?,date,"A street sign that reads ""date"" on a pole.",COCO_val2014_000000331600.jpg,-,vqa_textual_viscomet_q_a_to_r,sign,pole,date,-,-,-,-,-,-,street sign,"""date",-,-,-,reads date,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000333630,Where is this scene taking place?,party,A group of people in a party with a cake.,COCO_val2014_000000333630.jpg,-,vqa_embeddings_viscomet_q_a_to_r,party,cake,people,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000331816,What animals are in the picture?,sheep,A group of sheep are grazing in the grass.,COCO_val2014_000000331816.jpg,-,vqa_textual_viscomet_q_a_to_r,sheep,grass,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000333630,Where is this scene taking place?,party,A group of people in a room with a party going on.,COCO_val2014_000000333630.jpg,-,vqa_textual_viscomet_q_a_to_r,party,people,room,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000334405,Is this a new bus?,no,A bus is parked on the side of the road.,COCO_val2014_000000334405.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bus,road,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000335233,Is the laptop on?,yes,A laptop computer is on a desk with a mouse.,COCO_val2014_000000335233.jpg,-,vqa_embeddings_viscomet_q_a_to_r,computer,mouse,desk,-,-,-,-,-,-,laptop computer,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000336341,How old is the boy?,12,A boy is holding a tennis racket and standing on a tennis court.,COCO_val2014_000000336341.jpg,-,vqa_embeddings_viscomet_q_a_to_r,racket,court,boy,-,-,-,-,-,-,tennis racket,tennis court,-,-,-,is holding racket,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000338878,Where is the fruit sitting?,tree branch,A bunch of bananas sitting on a tree branch.,COCO_val2014_000000338878.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bananas,branch,bunch,-,-,-,-,-,-,tree branch,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000339099,What sport is the man doing?,surfing,A man surfing on a wave in the ocean.,COCO_val2014_000000339099.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000334405,Is this a new bus?,no,A double decker bus is parked on the side of the street.,COCO_val2014_000000334405.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,double decker bus,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000340594,How many empty seats are at the front table?,3,A table with three empty plates of food.,COCO_val2014_000000340594.jpg,-,vqa_embeddings_viscomet_q_a_to_r,table,food,plates,-,-,-,-,-,-,three empty plates,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000342283,What direction is the light coming from?,up,A traffic light that is up in the night.,COCO_val2014_000000342283.jpg,-,vqa_embeddings_viscomet_q_a_to_r,night,light,-,-,-,-,-,-,-,traffic light,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000335233,Is the laptop on?,yes,A laptop computer is on a desk with a mouse.,COCO_val2014_000000335233.jpg,-,vqa_textual_viscomet_q_a_to_r,computer,mouse,desk,-,-,-,-,-,-,laptop computer,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000336341,How old is the boy?,12,A boy is holding a remote control in his hand.,COCO_val2014_000000336341.jpg,-,vqa_textual_viscomet_q_a_to_r,control,hand,boy,-,-,-,-,-,-,remote control,-,-,-,-,is holding control,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000342479,Where is the grandfather clock?,hallway,A grandfather clock is displayed in a hallway.,COCO_val2014_000000342479.jpg,-,vqa_embeddings_viscomet_q_a_to_r,clock,hallway,-,-,-,-,-,-,-,grandfather clock,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000350023,What are the people riding?,cars,A group of people riding cars on a street.,COCO_val2014_000000350023.jpg,-,vqa_embeddings_viscomet_q_a_to_r,cars,people,street,group,-,-,-,-,-,-,-,-,-,-,riding cars,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000338878,Where is the fruit sitting?,tree branch,A banana tree with a bunch of bananas in it.,COCO_val2014_000000338878.jpg,-,vqa_textual_viscomet_q_a_to_r,bananas,bunch,tree,-,-,-,-,-,-,banana tree,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000352151,Is there an igloo in the picture?,no,A cat is sitting on the floor in front of a laptop.,COCO_val2014_000000352151.jpg,-,vqa_embeddings_viscomet_q_a_to_r,floor,front,cat,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000339099,What sport is the man doing?,surfing,A man is surfing on a wave in the ocean.,COCO_val2014_000000339099.jpg,-,vqa_textual_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000354559,What is on her shoulders?,teddy bear,A woman with a teddy bear is sitting on a bench.,COCO_val2014_000000354559.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bench,woman,bear,-,-,-,-,-,-,teddy bear,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000340594,How many empty seats are at the front table?,3,Three people sitting at a table with plates of food.,COCO_val2014_000000340594.jpg,-,vqa_textual_viscomet_q_a_to_r,table,food,plates,people,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000354814,What color is the toy bear?,pink,A pink teddy bear sitting on top of a table.,COCO_val2014_000000354814.jpg,-,vqa_embeddings_viscomet_q_a_to_r,table,top,bear,-,-,-,-,-,-,pink teddy bear,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000357060,IS the bird small?,yes,A small bird is perched on a branch.,COCO_val2014_000000357060.jpg,-,vqa_embeddings_viscomet_q_a_to_r,branch,bird,-,-,-,-,-,-,-,small bird,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000342283,What direction is the light coming from?,up,A light is reflecting on a wall with a clock tower in the background.,COCO_val2014_000000342283.jpg,-,vqa_textual_viscomet_q_a_to_r,background,tower,wall,light,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000359238,Is this man comfortable in his chair?,no,A man is sitting in a chair with a laptop.,COCO_val2014_000000359238.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,chair,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000362712,Who are watching the man?,girl,A man and a woman are sitting on a bench in front of a lake.,COCO_val2014_000000362712.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,bench,man,front,lake,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000342479,Where is the grandfather clock?,hallway,A grandfather clock is displayed in a hallway.,COCO_val2014_000000342479.jpg,-,vqa_textual_viscomet_q_a_to_r,clock,hallway,-,-,-,-,-,-,-,grandfather clock,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000350023,What are the people riding?,cars,A group of people riding on the backs of cars.,COCO_val2014_000000350023.jpg,-,vqa_textual_viscomet_q_a_to_r,cars,people,backs,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000352151,Is there an igloo in the picture?,no,A giraffe is standing in the grass near a tree.,COCO_val2014_000000352151.jpg,-,vqa_textual_viscomet_q_a_to_r,giraffe,grass,tree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000354559,What is on her shoulders?,teddy bear,A woman with a teddy bear is sitting on a couch.,COCO_val2014_000000354559.jpg,-,vqa_textual_viscomet_q_a_to_r,couch,woman,bear,-,-,-,-,-,-,teddy bear,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000354814,What color is the toy bear?,pink,A pink teddy bear is sitting on a chair.,COCO_val2014_000000354814.jpg,-,vqa_textual_viscomet_q_a_to_r,chair,bear,-,-,-,-,-,-,-,pink teddy bear,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000357060,IS the bird small?,yes,A small bird is standing on a branch.,COCO_val2014_000000357060.jpg,-,vqa_textual_viscomet_q_a_to_r,branch,bird,-,-,-,-,-,-,-,small bird,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000359238,Is this man comfortable in his chair?,no,A man is sitting in a chair with a laptop.,COCO_val2014_000000359238.jpg,-,vqa_textual_viscomet_q_a_to_r,man,chair,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
