Title,Description,Keywords,orig_sent_id_1,orig_sent_1,orig_sent_id_2,orig_sent_2,orig_sent_id_3,orig_sent_3,orig_sent_id_4,orig_sent_4
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",321,"Dennis Lee Hopper (born May 17, 1936) is an American actor, filmmaker and artist.",322,"Preparations were pushed ahead for an armed revolt, and he was made commandant of the Third Battalion and adjutant of the Dublin Brigade.",323,Natural ytterbium is a mix of seven stable isotopes.,324,He took the post of chief conductor of the Netherlands Radio Philharmonic in 1957.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1557,"Since then, 51 Phantom and Electric Blue Watermelon have received nominations in that same category.",1558,"In 2001, he was enshrined in the College Football Hall of Fame.",1559,"Boorowa is a farming town in New South Wales, Australia.",1560,"Structure and rules A match between two opponents consists of up to eleven alternating rounds of boxing and chess sessions, starting with a four-minute chess round followed by three minutes of boxing and so on."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",353,"As well, art rock is ""not so much for dancing as for listening and it often tells a story or there is a philosophical theme to the lyrics.",354,"This page is about reflecting pools in general; for the pools in Washington, D. C., see Lincoln Memorial Reflecting Pool and Capitol Reflection Pool.",355,"History The district was created on June 12 1994 by merging the previous districts Pasewalk, Ueckermünde and part of the district Strasburg.",356,"The Temple of Jupiter, Capitolium, or Temple of the Capitoline Triad was a temple in Roman Pompeii, at the north end of its forum."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1169,To cater for the growth in Cranbourne several primary schools have been proposed.,1170,The collective term for all types of ammunition is munitions.,1171,Osbourne later became a judge on the talent shows The X Factor and America's Got Talent.,1172,"Bangui manufactures include textiles, food products, beer, shoes, and soap."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1165,"Orenthal James ""O. J."" Simpson (born July 9, 1947), nicknamed ""The Juice"", is a retired American football player, actor, spokesman, and convicted felon.",1166,"This marked the beginning of the line of contact between Soviet and American forces, but not the finalized occupation zones.",1167,"The AES ciphers have been analyzed extensively and are now used worldwide, as was the case with its predecessor, the Data Encryption Standard (DES).",1168,"Carpets, rugs, velvet, velour, and velveteen, are made by interlacing a secondary yarn through woven cloth, creating a nap or pile."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1897,Shadow of the Hegemon (2001) is the second novel in the Ender's Shadow series (often called the Bean Quartet) by Orson Scott Card.,1898,"According to the study, if all this software had been developed by conventional proprietary means, it would have cost about $(US dollars) to develop in the United States.",1899,"In June 2008, it was announced that a further four-year deal would commence for the 2010 / 11 season, with the deal worth £125m.",1900,History The first mention of the town dates from 1178.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",749,"When the Reichstag convened in September 1932, its first and only act was to pass a massive vote of no-confidence in Papen ’ s government.",750,1700 to 1900 By the early seventeenth century small scale brick and tile manufacture was flourishing and during this time parcels of common land were allocated for house building and small businesses.,751,"Initially used in professional sports, the term is now also commonly used in amateur sports, as well as in other completely unrelated fields of endeavor such as business and music awards.",752,"Diatomic molecules are molecules composed only of two atoms, of either the same or different chemical elements."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1725,This belief most likely stemmed from the fact that it is possible to have the Furby say certain pre-programmed words or phrases more often by petting it whenever it said these words.,1726,"To make space for more agricultural land, large areas of forest were cut down, taking away its habitat.",1727,"This tree is a frequent destination for pilgrims, being the most important of the four main Buddhist pilgrimage sites.",1728,Ararat is considered the national symbol of Armenia and thus is of principal importance to the coat of arms.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1105,A small community formed that same year about 4 miles (6 km) east of the present city.,1106,"Super Mario RPG: Legend of the Seven Stars, often shortened and officially known in Japan as, is a hybrid adventure / console role-playing game developed and published by Square (now Square Enix) and Nintendo.",1107,"Some of the characters are fully fictional, although they may have been based on actual persons.",1108,"In a departure from his usual repertoire, he sang ""You'll Never Walk Alone"" from the Broadway musical Carousel at the Berlin Live 8 concert in 2005."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1265,"2002 2003 seasons Warner began the 2002 season 0 3 as a starter, throwing seven interceptions against only one touchdown.",1266,Influences Regional At the end of the 12th century Europe was divided into a multitude of city states and kingdoms.,1267,"During its heyday, Chang'an was one of the largest and most populous cities in the world.",1268,"The most famous example is the lineage of Dalai Lamas; the current Dalai Lama, Tenzin Gyatso, is held to be the fourteenth mindstream emanation, the first being Gendun Drup (1391 – 1474)."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1021,The game also features co-operative play (co-op) which allows players to complete the story based single player mode together.,1022,"The psychological state of sympathy is closely linked with that of compassion, empathy and empathic concern.",1023,"The Shaolin Monastery or Shaolin Temple, is a Chán Buddhist temple at Song Shan near Zhengzhou City Henan Province in Dengfeng, China.",1024,"During the play, Violet signs the marriage document with her left hand to invalidate the bill."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1357,"Although it has an orbit similar to the Flora family asteroids, 298 Baptistina was found to be an unrelated interloper.",1358,This is a list of victims of Nazism who were noted for their achievements.,1359,"Her active repertoire spans from Bach to Penderecki, from Vivaldi to Shostakovitch, containing over 40 works with orchestra and about 60 works of chamber music.",1360,"The Komodo dragon's diet is wide-ranging, and includes invertebrates, other reptiles (including smaller Komodo dragons), birds, bird eggs, small mammals, monkeys, wild boar, goats, deer, horses, and water buffalo."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",657,"The word cereal derives from Ceres, the name of the Roman goddess of harvest and agriculture.",658,"The marriage was not entirely happy although it inspired some of Moeran's masterpieces, the Cello Concerto and Cello Sonata.",659,"However, he has also donated over $33,000 to Republicans over the years and publicly endorsed John McCain for president in 2008.",660,Scattered trees grow in some tundra.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1273,A cream background indicates an event which was part of the pre-war European Championship.,1274,Megalibgwilia is a genus of echidna known only from Australian fossils that incorporates the oldest known echidna species.,1275,"Terrorists have seized control of Las Vegas to instill widespread panic in both the public as well as law enforcement agencies, such as the National Security Agency, North Atlantic Treaty Organization, Rainbow, as well as the local SWAT.",1276,"Note that two storms on record, Hurricane Alice from the 1954 season and Tropical Storm Zeta from the 2005 season have formed during December and lasted into January."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",897,An open proxy is a proxy server that is accessible by any Internet user.,898,Programs are currently being undertaken by the Tasmanian government to reduce the impact of the disease.,899,"It grows to up to 20 m, although it is typically more stunted in its native environment.",900,"They occupied an area which is now the independent cities of Norfolk, Portsmouth, Chesapeake and Virginia Beach."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",825,Bedroom bondage games often constitute foreplay.,826,"On July 17 2006, the Keck-10m II telescope and its Laser guide star Adaptive Optics (AO) system indicated a bilobated shape for Hektor.",827,"Legality Aid in dying is legal in several jurisdictions, including Belgium, the Netherlands, Switzerland and three American states.",828,"The Feast of the Sacred Heart has been a Solemnity in the Roman Catholic liturgical calendar since 1856, and is celebrated 19 days after Pentecost."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",977,"In 2006, he co-starred in the independent film Manhattan Minute.",978,Hot chocolate and churros is the traditional working-man's breakfast in Spain.,979,"It was discovered from the images taken by Voyager 2 on January 20, 1986 and was given the temporary designation S / 1986 U 8.",980,"Thus from White Oak, he went to Princeton, where he worked on his equilibrium theory."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1577,"Also, please do your best to always fill in the edit summary field.",1578,Rhys ap Gruffydd agrees to negotiate with Henry II of England.,1579,Styles There are many different apron forms depending on the purpose of the apron.,1580,"The President pro tempore is third in the line of presidential succession, following the Vice President and the Speaker of the House."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1633,Another 11 performances were presented after that.,1634,"Genista juncea), also known as Weaver's Broom, is a perennial, leguminous shrub native to the Mediterranean region in southern Europe, southwest Asia and northwest Africa, where it is found in sunny sites, usually on dry, sandy soils.",1635,Chlamydia is easily treated with antibiotics.,1636,Lyndon B. Johnson's speech outlining his Great Society program also occurred at UM.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1885,"As Norma dissipated, moisture from the cyclone was entrapped in a large extratropical low.",1886,"The most common symptoms of MI in women include dyspnea, weakness, and fatigue.",1887,The Taiwan Strait or Formosa Strait is a 180 - km-wide (111.85 - mile-wide) strait between mainland China and Taiwan.,1888,Redwall is a series of fantasy novels by Brian Jacques.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1849,The Odyssey is an ancient Greek epic poem attributed to Homer.,1850,"In early 2003, she released her fourth album titled, ""To Be Continued..."" which was also met with commercial success.",1851,"On 28 March 1941, Woolf committed suicide.",1852,"Eureka is a city in Woodford County, Illinois, United States."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1721,Saint-Victoret is a commune in the Bouches-du-Rhône department in the Provence-Alpes-Côte d'Azur region in southern France.,1722,His work driving forward the development of products that are both functional and elegant has earned him a devoted following.,1723,"However, the term font is also often used as a metonym for typeface.",1724,Ornamental plants are typically grown in the flower garden or as house plants.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1741,The common soft corals on the Great Barrier Reef belong to 36 genera.,1742,"In the manga, Blaine is a former Team Rocket Scientist who had combined the DNA of Mew with his own DNA, creating Mewtwo.",1743,They were responsible for ensuring that people had many children and that the land produced plentiful crops.,1744,"As the storm began to rapidly intensify, the warning was further modified to a hurricane warning."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1009,"Niccolò Machiavelli, author of The Prince, also witnessed and wrote about the execution.",1010,"Hughes' story ""Blessed Assurance"" deals with a father's anger over his son's effeminacy and queerness.",1011,"In 1855 parts of Nash County, Edgecombe County, Johnston County, and Wayne County were combined to form Wilson County, North Carolina.",1012,"Watonga, Kingfisher and Geary were the hardest-hit communities, where many houses and buildings were inundated."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1757,"Tonnerre Yaoundé are a football (soccer) club based in Yaoundé, Cameroon.",1758,The Hainich has become the 13th national park of Germany in 1997.,1759,"An oratorio is a large musical composition including an orchestra, a choir, and soloists.",1760,Some commentators notice a connection between the character Michael K and the protagonist Josef K. in The Trial by Franz Kafka.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",45,"It was discovered by a team of astronomers from the University of Hawaii led by Scott S. Sheppard, et al.",46,Nocturnes is an orchestral composition in three movements by the French composer Claude Debussy.,47,The Alexandrian Life of Aeschylus indicates that the playwright took the first prize at the City Dionysia thirteen times.,48,"Calvinism gained some popularity in Scandinavia, especially Sweden, but was rejected in favor of Lutheranism after the synod of Uppsala in 1593."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",497,"Legacy of Kings In February 1998, the recording of Legacy of Kings began.",498,For example she frequently sings traditional songs with a piano accompaniment.,499,"Elizabeth Ann Smart (born November 3, 1987) is an American woman who was abducted from her Salt Lake City, Utah bedroom on June 5, 2002 at the age of 14.",500,"Further, the term ""The Celsius or Centigrade thermometer"" was again used in reference to a particular type of thermometer at least as early as 1850."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",17,"In March 2001, the World Wrestling Federation purchased World Championship Wrestling.",18,"The West Coast blues is a type of blues music characterized by jazz and jump blues influences, strong piano-dominated sounds and jazzy guitar solos, which originated from Texas blues players relocated to California in the 1940s.",19,Subsequent visits reported seeing the flag flying from places of honor.,20,Agriculture Locals grow seasonal crops such as Maize (makai) and Wheat (kanak).
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",737,"Chocolate was available to Maya of all social classes, although the wealthy drank chocolate from elaborately decorated vessels.",738,"A cafe and some other businesses largely occupy the location of the fort, and the rue Saint Antoine passes directly over it as it opens onto the roundabout of the Bastille.",739,"The following season, Warner was replaced as the Rams' starting quarterback for good after fumbling six times in the opener against the New York Giants.",740,"As long as the platform mechanic remains a prominent part of the gameplay, it may still correctly be termed a platformer."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",713,"When he learned to speak Russian, he studied computer translation of human languages at Moscow State University in the Soviet Union in the school of Kolmogorov.",714,The low was located in an area favorable for development and a tropical cyclone formation alert was issued shortly after the low formed.,715,The card for the event featured two main events.,716,"Geography The district was located on the banks of the Freiberger Mulde in the triangle between the cities of Dresden, Leipzig and Chemnitz."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1485,"On the January 16 episode of Friday Night SmackDown, it was announced that Swagger would defend the ECW title against Hardy in a rematch at the Royal Rumble.",1486,"A print server, or printer server, is a computer or device that is connected to one or more printers and to client computers over a network, and can accept print jobs from the computers and send the jobs to the appropriate printers.",1487,A ship is a large vessel that floats on water.,1488,"Tobiko - Flying fish roe, very crunchy, reddish orange in color."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1049,"Figaro then arrives and tries to initiate the beginning of the wedding festivities, but the Count stops him and asks who wrote the anonymous note given to him by Basilio.",1050,"Thal is one of the ten districts of the canton of Solothurn in Switzerland, situated in the centre of the canton.",1051,"Reservoir Dogs stars an ensemble cast with Harvey Keitel, Steve Buscemi, Tim Roth, Michael Madsen, Quentin Tarantino, Chris Penn and Lawrence Tierney.",1052,Piper later landed a role in a television commercial promoting the pop magazine Smash Hits.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1225,This volcano is well known for its ash explosions and pyroclastic flows.,1226,Shatner also played the title veteran police sergeant in T. J. Hooker from 1982 to 1986.,1227,"By early the next day, the remnants of Gabrielle were absorbed by an approaching cold front.",1228,Economy The only economic activity of importance is agriculture.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",377,"In chemistry, a solution is a homogeneous mixture composed of two or more substances.",378,Greater Hagerstown is the fastest growing metropolitan area in the State of Maryland and among the fastest growing in the United States.,379,"After he explored this region in 1614, Dutch fur traders sailed up the Connecticut River (then known by the Dutch as Versche Rivier - ""Fresh River"") and built a fort at Dutch Point near present-day Hartford, which they called ""House of Hope"".",380,"He is sometimes credited with introducing skenographia, or scene-decorationAccording to Vitruvius."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1301,The former member of the Swiss Federal Council Josef Escher was born in Simplon.,1302,"At home in Haworth Parsonage, Charlotte and the other surviving children — Branwell, Emily and Anne — began chronicling the lives and struggles of the inhabitants of their imaginary kingdoms.",1303,"He also invented the binary system, foundation of virtually all modern computer architectures.",1304,"Sacred music While Rore is best known for his Italian madrigals, he was also a prolific composer of sacred music, both masses and motets."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",229,Order # 56 / CMLN of 20 October 1973 prescribed the coat of arms of the Republic of Mali.,230,Serbian ruler Stefan Nemanja begins his sole reign.,231,"Since independence, Botswana has had one of the fastest growth rates in per capita income in the world.",232,"They provide many desirable characteristics for use as ornament, timber, firewood and pulpwood."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",693,PackageKit was created by Richard Hughes.,694,The Additions to Daniel comprise three chapters not found in the Hebrew / Aramaic text of Daniel.,695,"He stayed there until the outbreak of the Franco-Prussian war in 1870, when he became an army chef.",696,Appearance The coloration is yellowish-brown with several irregularly distributed dark spots on the rear half.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1001,"INVEST or Storm 91C, was an unusual weather event of 2006.",1002,For official forecasts see the NHC's public advisory archive on Hurricane Karl.,1003,"The Lonely Mountain Jar Inscription, the first published tengwar sample, dates to 1937 (The Hobbit, most editions).",1004,"Tropical storms in Arizona are infrequent, since the predominant storm track carries most storms that form in the Eastern Pacific either parallel or away from the Pacific coast of northwestern Mexico."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1781,"Under Adams, Sinn Féin appeared to move away from being a political voice of the Provisional IRA to becoming a professionally organised political party in both Northern Ireland and the Republic of Ireland.",1782,"Overview It was contested by 12 teams, and SK Admira Wien won the championship.",1783,"Lisa Gerrard (born April 12, 1961) is an Australian musician, singer and composer who rose to prominence as part of the music group Dead Can Dance with former music partner Brendan Perry.",1784,"By September 1 a cyclonic circulation with a diameter of 690 mile (1115 km) was evident on satellite imagery, well to the southeast of the Cape Verde Islands, and several hurricane forecast models anticipated development and strengthening."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",213,"It was founded circa 1958 – 1959 by Malaclypse the Younger with the publication of its principal text, the Principia Discordia.",214,"By 2003, the Wi-Fi Alliance announced that WEP had been superseded by Wi-Fi Protected Access (WPA), which was a subset of then upcoming 802.11i amendment.",215,"In Faust's study, the poodle transforms into the devil (Mephistopheles).",216,"Post-hardcore is a music genre that evolved from hardcore punk, itself an offshoot of the broader punk rock movement."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1869,"The bridge is administered by the Thousand Islands Bridge Authority, an international agency.",1870,"Despite these unfavorable conditions, a curved convective band developed in its northern and western quadrants, and the circulation became better defined.",1871,"In the a mathematics, a product is the result of multiplying, or an expression that identifies factors to be multiplied.",1872,Fiorito originally produced foot fetish videos but soon moved on to coprophagia.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1313,"Administrative termination Memberships may be terminated at the discretion of the ruling body of the Church of Satan consisting of the High Priest, the High Priestess and the Council of Nine.",1314,"The Saturnian moon Rhea may have a tenuous ring system consisting of three narrow, relatively dense bands within a particulate disk.",1315,He is also co-creator of the short-lived cult television show Profit.,1316,Vietnam War: four F-4C Phantoms escorting a bombing raid at Kang Chi are the targets of antiaircraft missiles in the first such attack against American aircraft in the war.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1581,Gordon Peter Moakes (born 22 June 1976) is an English multi-instrumentalist and backing singer for English Indie rock band Bloc Party.,1582,At the end of the 20th century there was an emerging consensus among developmental neurobiologists that the establishment of thalamocortical connections (at about 26 weeks) is a critical event with regard to fetal perception of pain.,1583,"A saddle is a supportive structure for a rider or other load, fastened to an animal's back by a girth.",1584,Such peoples' native languages often have differentiated forms that simply did not survive the transfer to English.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",41,Breaking Dawn is the fourth and final novel in the Twilight series by Stephenie Meyer.,42,"The main town is Abingdon, other places include Faringdon and Wantage.",43,The municipality has about 5700 inhabitants.,44,"42 – 59 External links 2001 Census, accessed Nov. 29, 2006 geo."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1149,"The wolf in bottom stands for the former administrative seat Pritzwalk, as walk derives from the slavonic wolk meaning wolf.",1150,Fossils Canowindra is the site of one of the world's great fossil discoveries.,1151,"In it he explains that Christ has two qnome (essences), which are unmingled and eternally united in one parsopa (personality).",1152,The structure was designed by the Greek architects Satyros and Pythis.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1525,"This sexual imbalance, combined with the effective enslavement of the Tahitian men by the mutineers, led to insurrection and the deaths of most of the men.",1526,"It is generally perceived as upscale and more sophisticated than lad mags, such as Maxim or FHM.",1527,Note that Adrastea is now the name of another satellite of Jupiter.,1528,Dubai maintained its importance as a trade route through the 1970s and 1980s.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",189,Athletic teams at the school are nicknamed the Eagles.,190,Pompeii was transformed into a much more public and open place.,191,Spurgeon was emotionally devastated by the event and it had a sobering influence on his life.,192,"The highest elevation in Puerto Rico, Cerro de Punta (4,390 feet; 1,338 m), is located in this range."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1545,Moenjodaro is situated 7 km away in East-South of the Dokri town.,1546,"It was first published on 16 November 1998 in the United Kingdom, although the first United States edition did not follow until March 1999.",1547,Koxinga proceeded to devote himself to building Taiwan into an effective base for anti-Qing Dynasty sympathizers who wanted to restore the Ming Dynasty to power.,1548,"References External links 121 Hermione and S / 2002 (121) 1, orbit data website maintained by F. Marchis."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1157,"In the match, Kenny grabbed a steel chair and inserted the chair on Triple H's left knee, similar to what the group did to Michaels.",1158,Its elongation led to the suggestion that Eunomia may be a binary object.,1159,"The impacts appear to have spalled large volumes off the asteroid, as suggested by the angular edges of the craters.",1160,"Roman conquest Judea lost its independence to the Romans in the 1st century BCE, by becoming first a tributary kingdom, then a province, of the Roman Empire."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",117,Description Anchovies are small green fish with blue reflections due to a silver longitudinal stripe that runs from the base of the caudal fin.,118,"Other users and bots may edit pages in your user space, though by convention your user page will usually not be edited by others.",119,"Diacritical marks and non-English letters are ignored, while numerical entries such as ""1812, War of"" are alphabetised as if the number had been written out (""Eighteen-twelve, War of"").",120,"Luis Suárez Miramontes (born May 2, 1935) is a Spanish former footballer and manager."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1473,"The main protagonist, Nausicaä, is a charismatic young princess of the peaceful Valley of the Wind.",1474,"Despite their similarity to members of the genus Mus, scientists suspect that the African spiny mice may be more closely related to gerbils than to common mice.",1475,Trohman was a poor fit for the band in terms of familiarity with the music and in terms of stage presence.,1476,"Koop was a somewhat eccentric and flamboyant figure, well-known for his mustache-less beard and colorful bow ties."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",845,"He chose as his episcopal motto (""Obedience and Peace""), which became his guiding motto.",846,A free translation of all but one chapter was produced by Arthur Waley.,847,"Their name derives from the name of the mountainous region in the north of Algeria, which they traditionally inhabit.",848,Hilari Bell (born in 1958) is an American fantasy author.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",629,The adoption success rate was outstanding.,630,"Culture Attractions in Nouakchott include Nouakchott Museum, several markets including Nouakchott Silver Market, and the beaches.",631,"Parts of Europe, including much of Scandinavia, never adopted many feudal institutions, including serfdom.",632,"He composed music in all major genres, including art song, chamber music, oratorio, opera, ballet music, and orchestral music."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1845,"They are a type of reporter gene used in laboratory microbiology, molecular biology, and genetic engineering to indicate the success of a transfection or other procedure meant to introduce foreign DNA into a cell.",1846,"Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively small, stiff arms of modern macropods.",1847,This resulted in a vest with vertical stripes of white and navy-blue color.,1848,Later Wales withdrew his support and asked for Essjay's resignation from his positions with Wikipedia and Wikia.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1269,"It is produced by Antix Productions, led by Yvette Fielding and her husband, Karl Beattie.",1270,"As the new millennium began, Stallone starred in the thriller Get Carter — a remake of the 1971 British Michael Caine film of the same name — but the film was poorly received by both critics and audiences.",1271,"Specific reliability issues may include: The system can not safely be shut down for repair, or it is too inaccessible to repair.",1272,"The aggregate income distribution is highly concentrated towards the top, with the top 6.37% earning roughly one third of all income, and those with upper-middle incomes control a large, though declining, share of the total earned income."
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1709,He was brought in as a guitarist following Josh Brainard's departure and is the last member of the band's current line-up to have joined.,1710,"Later that year, the band released their debut album, Fresh Fruit for Rotting Vegetables.",1711,"However, in criminal cases in which the sentence is expected to exceed two years, the professional judge is assisted by two lay judges with equal rights as the professional judge (Schöffengericht).",1712,The novel received the 1961 Pulitzer Prize for Fiction.
Simplify sentences for non-native English Speakers,Rewrite sentences so that they are easier to read and understand by non-native English speakers,"simplification, paraphrasing, qualitication, test",1017,"After the abolition of slavery in 1835, many Indian and Chinese workers were brought to work the land, and cultivate sugar cane, at that time used to produce rum.",1018,"Marxists Internet Archive (also known as MIA or Marxists. org) is a volunteer based non-profit organization that maintains a multi-lingual Internet archive of Marxist writers and other similar authors (socialists, anarchists, etc.).",1019,It has been suggested that Vättern is the largest body of potable water in the world.,1020,French troops land at Kilcummin in County Mayo to assist the Irish rebellion.
