Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01936,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01936,CellPhone,{},Lower the object and then toss it forcefully at the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00767,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00767,Potato,{},Rotate the object slowly to the right and toss is into the side of the cabinet beneath the bowl.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00034,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00034,Kettle,{},"Pick up the object, turn to the right, then throw it at the dishwasher.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00641,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00641,Vase,{},"Hold the object to the left of the coffee table. Move it forward, lift it up and move it right. Then let go of it above the floor.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00514,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00514,KeyChain,{},"Pick object, raise object up, then throw object the corner",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01554,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01554,SoapBottle,{},throw the object off the counter to the left,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00262,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00262,Statue,{},"While holding the object, turn to the left, tilt the object forward, then throw it onto the small round table.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00629,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00629,CD,{},Pick up the object and hold it in front of you. Lift it up high then throw it against the wall to the left of the window.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01782,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01782,Statue,{},Push the object into the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01374,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01374,Tomato,{},"Pick up the object and turn a bit to the left, toss the object towards the table.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00248,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00248,KeyChain,{},Push object roughly towards laptop on desk,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00159,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00159,Dumbbell,{},slide object east on the bed to smack the laptop,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01759,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01759,CreditCard,{},"Slowly move the object right until it faces to the left of the plant, then throw it forward.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01656,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01656,Statue,{},"lifts object, moves left then thrown to wall, hits wall",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00093,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00093,Lettuce,{},"Lift the object, move straight across the island and toss it at the cupboard.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00473,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00473,CreditCard,{},Slide the object forcefully to the northeast.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01809,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01809,CellPhone,{},"Lift the object, slide it to your left and throw it against the wall on to the bed in front of the panda.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00339,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00339,Pillow,{},move the object to the right and toss it towards the window gently,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02316,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02316,Plate,{},"Pick up the object, then throw it in front of you",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00572,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00572,Mug,{},pull the object south,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00687,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00687,Potato,{},Slide the object towards the right of the table so that it causes the white container to tilt towards the right,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01382,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01382,PepperShaker,{},push the object hard off the table,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01657,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01657,KeyChain,{},Push object toward laptop and cause laptop to shake on table.,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00689,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00689,Potato,{},"grab object and look up to be right below the ceiling light, move object forward a bit, then fling it forward",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00680,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00680,Statue,{},"lifts object from table, thrown with forced towards dresser, hits dresser",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00683,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00683,Box,{},Knock object off seat slightly angled towards next seat,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01330,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01330,TeddyBear,{},Drop the object.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01015,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01015,Statue,{},lift the object up while looking up then toss it forwards away from you,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00374,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00374,Vase,{},"Pull the object off of its shelf and bring it directly to your current location.  Now, without changing your orientation, raise the object into the air until it is roughly halfway between the highest leaf on the potted plant and the top edge of the window pane, and push it forwards with a lot of force, straight into the wall at this height",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01438,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01438,Cup,{},"Move left while holding the object, stop in front of the brown object at the end of the table, then throw the object towards the brown object.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00577,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00577,Bowl,{},pick up the object and turn slightly to the right before letting it fall forward,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00479,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00479,KeyChain,{},move the object right and forcefully throw it at the desk,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00103,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00103,Tomato,{},Move object forward so that it hits the lemon then push it forward so it hits the brown object on the table.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03040,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03040,Plate,{},Pick up the object and lift it high then throw it straight at the wall.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00491,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00491,Mug,{},"lift object and look down a bit, then move object up and slightly to the left and hurl it to the top right of the trash can",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00235,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00235,Watch,{},"Move right and align the object with the edge of the table, then drop the object.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00502,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00502,Pencil,{},push the object towards the fridge,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00930,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00930,Vase,{},"Turn right, then throw object at the bottom of the shelf unit with the statues on them.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01640,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01640,Laptop,{},push object toward the right-hand side of the sofa,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00137,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00137,SoapBottle,{},"raise the object in the air, toss it toward the cabinet door, let it bounce to the microwave",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00861,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00861,Pan,{},"Pick up the object, turn right until it is lined up with the toaster, then throw it forward at the wall above the toaster.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00257,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00257,Laptop,{},push the object towards the nightstand with the lamp on it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00032,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00032,CoffeeMachine,{},Nudge the object towards the counter edge.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00718,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00718,Knife,{},"Turn right, look up, and toss the object on the bread.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00198,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00198,SoapBottle,{},"Turn left to face coffee machine, look up, throw object at wall high above coffee machine",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00103,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00103,ButterKnife,{},launch the object north west and into the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00515,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00515,Pencil,{},slide the object through the desk and let it bounce back,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00767,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00767,SaltShaker,{},Pick object straight up and raise it while facing forward. Throw object towards wall.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00022,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00022,Box,{},Lift of object out of the chair and push backwards over the edge of the chair.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00592,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00592,Laptop,{},slide the object forcefully to the right,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01581,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01581,KeyChain,{},Slide the object to the left off the table with force.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01783,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01783,Statue,{},Throw the object at the window near the corner of the room.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00100,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00100,Lettuce,{},"Pick object, turn right until facing the countertop, raise object up, then throw object toward the upper storage",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01503,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01503,Vase,{},pick up the object and lower it slightly before letting it drop,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00641,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00641,HousePlant,{},Rock the object toward yourself so that it tumbles over the edge of small wooden table,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01701,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01701,Box,{},slide object towards left half of statue,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00817,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00817,Bowl,{},"Pick object, turn left until aligned with the table, then release object",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00769,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00769,Pan,{},Slide the object to the left until it collides with the food items on the counter.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01933,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01933,CreditCard,{},"Rotate to the left, toss the object gently onto the table under the bed",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01344,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01344,Vase,{},pick up the object and turn slightly to the right slowly before tossing it at the foot of the bookcase,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00339,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00339,Vase,{},The object rotates to the right and it is thrown forward. The object strikes a box and knocks it over.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02457,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02457,Mug,{},Lift the object up in the air and then place it above the microwave,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00660,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00660,Pencil,{},Push the object forcefully to the northwest.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01840,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01840,TeddyBear,{},"Turn right to face laptop, throw object at laptop keyboard",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00522,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00522,Bowl,{},pick up the object and turn slightly to the right before throwing it at the wall behind the keychain,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00838,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00838,Box,{},"grab object, look up, then toss object forward and upward towards the wall",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00766,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00766,Spatula,{},gently slide the object around in the pan,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00782,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00782,Pillow,{},Slide the object back into the lamp.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01174,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01174,AlarmClock,{},forcefully slide the object towards the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01887,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01887,Dumbbell,{},push the object in the direction of the ceiling fan,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00315,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00315,Statue,{},forcefully slide the object to the right,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01780,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01780,Statue,{},"grab object and turn left to face the tv, then hurl object to it",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01855,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01855,AlarmClock,{},Shak the book the library shelfs,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00143,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00143,Vase,{},"Turn right to aim at end table, throw object at front edge of end table just right of lamp",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01058,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01058,Television,{},gently slide the object towards the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00348,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00348,Plate,{},"slide object to the opposite side of the table, then back again",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01117,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01117,Television,{},Push object off the circular table to the left.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01369,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01369,Pot,{},push the object back slightly,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00868,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00868,Pillow,{},"Turn right a bit while holding the object, look up a bit, then throw it at the door.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00482,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00482,RemoteControl,{},slide the object to the right gently,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01980,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01980,Pillow,{},push the object towards the pillow,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01674,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01674,Pillow,{},pick up the object and turn slightly to the left slowly before tossing it at the lamp,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00267,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00267,Mug,{},Knock black object off the table toward the front.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01472,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01472,Bowl,{},aim and throw the object into the sink,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01606,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01606,Statue,{},pick up the object from the shelf and toss it toward the plant,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00106,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00106,Mug,{},move the object down and then up the drop it in front of the fridge,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01515,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01515,Bread,{},pick up the object and turn slightly to the left before tossing it at the corner behind the stool,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01970,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01970,Pen,{},"Turn left, then down, then throw object in air toward wall and throw to the right off the wall.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00290,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00290,Box,{},"Pick up the object, aim for the end table with the tv on it, then throw it with force towards the end table.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00355,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00355,Pillow,{},Slide the object to the right towards the center of the table and push it off hard so that it rocks the chair on the left side.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01257,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01257,Laptop,{},pick up the object and raise it slightly before tossing it to the right,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00719,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00719,Lettuce,{},Push the object hard to the left.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/01914,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/01914,Bowl,{},Lift the object up and move it forward to the middle of the kitchen. Then drop it.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00441,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00441,Box,{},pick up the object and turn slightly to the right before throwing it towards the kitchen chair furthest from the door,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00736,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00736,Mug,{},Pick up the object and turn slightly to the left then toss the object towards the counter top.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00376,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00376,Laptop,{},Push the object forcefully to the left towards to sofa.,,
