Title,Description,Keywords,exp_path,exp_link,object_type
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00271,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00271,Pencil
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00919,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00919,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00403,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00403,Plate
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00734,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00734,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02020,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02020,Plate
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00261,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00261,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01154,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01154,CreditCard
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00200,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00200,CoffeeMachine
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00877,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00877,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00417,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00417,Pillow
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00555,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00555,TissueBox
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00554,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00554,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00049,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00049,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00931,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00931,Cup
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00781,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00781,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00639,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00639,Plate
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00752,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00752,WineBottle
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00145,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00145,Egg
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00407,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00407,CreditCard
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00666,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00666,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00352,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00352,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00326,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00326,RemoteControl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00561,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00561,TeddyBear
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00941,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00941,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00264,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00264,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01186,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01186,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01356,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01356,PepperShaker
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/02538,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/02538,HousePlant
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00046,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00046,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01395,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01395,ButterKnife
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01522,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01522,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01542,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01542,SoapBottle
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01294,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01294,AlarmClock
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02801,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02801,WineBottle
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/00258,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/00258,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01873,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01873,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00260,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00260,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00475,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00475,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00578,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00578,Book
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01405,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01405,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01290,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01290,Pillow
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00496,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00496,AlarmClock
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01923,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01923,DeskLamp
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01704,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01704,RemoteControl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01538,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01538,Cup
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01022,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01022,Newspaper
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02386,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02386,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00324,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00324,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00072,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00072,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01198,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01198,BasketBall
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/02007,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/02007,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01411,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01411,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00521,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00521,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01625,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01625,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00378,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00378,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00402,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00402,Pillow
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00007,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00007,CellPhone
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00097,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00097,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00088,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00088,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00259,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00259,CreditCard
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00129,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00129,Plate
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00208,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00208,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01162,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01162,TeddyBear
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01981,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01981,Pen
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00701,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00701,DishSponge
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02051,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02051,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01567,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01567,Ladle
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00670,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00670,Pillow
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/00346,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/00346,Plate
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00884,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00884,Fork
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00589,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00589,Knife
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01386,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01386,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01613,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01613,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01681,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01681,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01566,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01566,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00349,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00349,DeskLamp
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01679,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01679,KeyChain
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01920,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01920,Pencil
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00334,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00334,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01468,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01468,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00678,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00678,Television
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03318,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03318,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01268,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01268,TeddyBear
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/01294,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/01294,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01871,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01871,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01475,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01475,SaltShaker
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00806,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00806,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01069,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01069,Bowl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00966,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00966,Knife
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00568,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00568,BaseballBat
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00154,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00154,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01216,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01216,TissueBox
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/00085,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/00085,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00120,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00120,RemoteControl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01648,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01648,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01376,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01376,RemoteControl
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00939,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00939,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00705,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00705,Kettle
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01508,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01508,DishSponge
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00163,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00163,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/02002,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/02002,Laptop
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01776,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01776,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00274,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00274,Statue
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00286,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00286,Box
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00778,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00778,Pen
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00036,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00036,Bread
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/04020,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/04020,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00712,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00712,PaperTowelRoll
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/01609,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/01609,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00482,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00482,Book
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01035,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01035,Pillow
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00594,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00594,CD
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01022,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01022,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00271,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00271,Mug
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/04929,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/04929,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01244,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01244,Pencil
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/00304,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/00304,Vase
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/02791,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/02791,TeddyBear
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01825,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01825,Pencil
