Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3,Answer.Event1,Answer.Event2,Answer.Event3,Answer.Id1,Answer.Id2,Answer.Id3,Answer.after1,Answer.after2,Answer.after3,Answer.before1,Answer.before2,Answer.before3,Answer.event-valid1,Answer.event-valid2,Answer.event-valid3,Answer.feedback
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",56FMeh7xHRs4SQJCuERgMQ==,PersonX does well for oneself,6bCYR/3HR2kyq58qhKbloQ==,PersonX flails PersonY's arms,VU2NiasZu9g4yz/ecN/qyA==,PersonX buys a used one,PersonX does well for oneself,PersonX flails PersonY's arms,PersonX buys a used one,56FMeh7xHRs4SQJCuERgMQ==,6bCYR/3HR2kyq58qhKbloQ==,VU2NiasZu9g4yz/ecN/qyA==,donates half of the winnings to charity.,hits PersonY with their own arms.,drives off in their used car.,wins the lottery.,lifts up PersonY.,buys a car.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/Y5TqwOps8tGaQknMVqjeg==,PersonX passes along the road,3Uxqu8/e5qYinAkCwq2iPA==,PersonX is much stronger,FXAjNYofslc5YbR88vDmsQ==,PersonX practices a lot,PersonX passes along the road,PersonX is much stronger,PersonX practices a lot,/Y5TqwOps8tGaQknMVqjeg==,3Uxqu8/e5qYinAkCwq2iPA==,FXAjNYofslc5YbR88vDmsQ==,flips off the truck driver.,wins at arm wrestling.,scores 10 points in their first game.,is stuck behind a truck.,is arm wrestling PersonY.,makes the basketball team.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GQEROp/baI6wlGu9I7LYVg==,PersonX brings everyone,i6CdVp1YJJryBxhpShzN3Q==,PersonX eats with PersonY's friends,BVcu8goDXZCBFSy87u2MRg==,PersonX makes the grade,PersonX brings everyone,PersonX eats with PersonY's friends,PersonX makes the grade,GQEROp/baI6wlGu9I7LYVg==,i6CdVp1YJJryBxhpShzN3Q==,BVcu8goDXZCBFSy87u2MRg==,pays the door fee for everyone,pays for dinner,wins the scholarship,invites everyone to the club,meets friends of PersonY,takes a test,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aknPoYFvODt3P487TNWtWg==,PersonX takes care of PersonX's needs,HXk8x2L0suIPMAmsk+jC4w==,PersonX gives rise to PersonY,bTupYjrol3saT3umjcDOiw==,PersonX crosses my heart and hope to die,PersonX takes care of PersonX's needs,PersonX gives rise to PersonY,PersonX crosses my heart and hope to die,aknPoYFvODt3P487TNWtWg==,HXk8x2L0suIPMAmsk+jC4w==,bTupYjrol3saT3umjcDOiw==,X  makes a sandwich,{},X opens a book and starts the homework.,X can't find anyone to make lunch.,{},X pledges to earn better grades.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Iq2VGqwyycUuDwHbfw88vA==,PersonX walks to the corner store,nupq0+Z9I2iGaAymkieq1g==,PersonX hears PersonY's voice again,GAacb3XLh44BhxRRK+lJ9g==,PersonX is a senior in high school,PersonX walks to the corner store,PersonX hears PersonY's voice again,PersonX is a senior in high school,Iq2VGqwyycUuDwHbfw88vA==,nupq0+Z9I2iGaAymkieq1g==,GAacb3XLh44BhxRRK+lJ9g==,buys milk and goes back home.,feels very happy to hear from PersonY.,makes good grades in school.,discovers their is no milk in the house.,calls PersonY to wish happy birthday.,goes to the local school.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gxkiFRul1ZQU/jocBSeeHA==,PersonX sees PersonY friend,MnK+cSaMCAT2dZ5gvjztTQ==,PersonX graduates from high school,yYECRnCMAJYm2OKa35FIow==,PersonX pretends to be sick,PersonX sees PersonY friend,PersonX graduates from high school,PersonX pretends to be sick,gxkiFRul1ZQU/jocBSeeHA==,MnK+cSaMCAT2dZ5gvjztTQ==,yYECRnCMAJYm2OKa35FIow==,{},gets accepted into their dream college,lays in bed and plays video games all day,{},works hard to get good grades throughout high school,doesn't want to go to school today,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pl4UkwPlC5JykcmCq1pI3w==,PersonX fails the exam,i/2T8YL+KocRyfUU7b1AbQ==,PersonX gets a new camera,IXQV5Kpa+ehXbJw2BoRPRA==,PersonX catches in PersonY's throat,PersonX fails the exam,PersonX gets a new camera,PersonX catches in PersonY's throat,pl4UkwPlC5JykcmCq1pI3w==,i/2T8YL+KocRyfUU7b1AbQ==,IXQV5Kpa+ehXbJw2BoRPRA==,studies harder that night.,takes lots of pictures.,{},goes to English class.,breaks his camera.,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",9uOGCNHfd79aS/QUFpgHMw==,PersonX blows to kingdom come,7gApTNAGu6mGuCJEhAeMIA==,PersonX asks PersonY's crush,6bT+VCUzSJTrzIumW8I3Nw==,PersonX starts to feel bad,PersonX blows to kingdom come,PersonX asks PersonY's crush,PersonX starts to feel bad,9uOGCNHfd79aS/QUFpgHMw==,7gApTNAGu6mGuCJEhAeMIA==,6bT+VCUzSJTrzIumW8I3Nw==,is arrested.,laughs at PersonY's answer.,apologizes to the boy.,buys some dynamite.,calls PersonY.,hits a boy.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ja1vvppRnmCX75INW1C5XQ==,PersonX loses PersonX's first tooth,rtnMI2C9UcOOM0SUPD0r4A==,PersonX depends upon circumstances,1PLdHBa2zb4k03AWPEl2MA==,PersonX asks PersonY the reason,PersonX loses PersonX's first tooth,PersonX depends upon circumstances,PersonX asks PersonY the reason,Ja1vvppRnmCX75INW1C5XQ==,rtnMI2C9UcOOM0SUPD0r4A==,1PLdHBa2zb4k03AWPEl2MA==,puts a dollar under his son's pillow that night,tries to plan his night out so he can hang out with his friends,laughs because his friend said a bee was on top of ehr head,sees his son's tooth about to fall out,wonders what kind of trouble he is getting in for the night,sees his friend smack his mom on the top of the  head,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",R03yF0KZsstqqufxxuY0lw==,PersonX runs through PersonY's mind,vYL9dVNSCOTFiKBKp4VF3w==,PersonX thinks carefully,PbtwfOgZ915pDBrGWHZqIw==,PersonX goes back to the hotel,PersonX runs through PersonY's mind,PersonX thinks carefully,PersonX goes back to the hotel,R03yF0KZsstqqufxxuY0lw==,vYL9dVNSCOTFiKBKp4VF3w==,PbtwfOgZ915pDBrGWHZqIw==,dates someone else,makes a move,goes to sleep.,leaves PersonY,gathers information about PersonY,leaves the bar,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",X//M3dh4NBqQs/LjocoBag==,PersonX stills needed,SKHTPCfpJGKV5vtQhd/zwQ==,PersonX will always love PersonY,6cbwJiHX8cJrR22bVjg+UA==,PersonX gets PersonY back,PersonX stills needed,PersonX will always love PersonY,PersonX gets PersonY back,X//M3dh4NBqQs/LjocoBag==,SKHTPCfpJGKV5vtQhd/zwQ==,6cbwJiHX8cJrR22bVjg+UA==,{},goes on their honeymoon with PersonY,feels victorious,{},and PersonY get married,gets bullied by PersonY,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aiXLmizdbx9toQohDBnyWQ==,PersonX loves school,xrrFBZE0nB70C400488ddA==,PersonX asks PersonY what the problem was,BjHluAkJDE1Fn5OX3WkBEA==,PersonX grows close,PersonX loves school,PersonX asks PersonY what the problem was,PersonX grows close,aiXLmizdbx9toQohDBnyWQ==,xrrFBZE0nB70C400488ddA==,BjHluAkJDE1Fn5OX3WkBEA==,earns good grades.,apologizes to PersonY.,keeps the cat.,starts Kindergarten.,angers PersonY.,finds a stray cat.,,,,Thanks!
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",eJbJ2G8YB+o02uMJ9X+O3w==,PersonX gets PersonY information,aKRdP4EtE7WraSykGb+eAA==,PersonX takes PersonY's name,ZGGTcKeyvuyhqCv6mI7qZw==,PersonX just listed PersonY for sale,PersonX gets PersonY information,PersonX takes PersonY's name,PersonX just listed PersonY for sale,eJbJ2G8YB+o02uMJ9X+O3w==,aKRdP4EtE7WraSykGb+eAA==,ZGGTcKeyvuyhqCv6mI7qZw==,calls PersonY's office for a follow up meeting,thanks PersonY for their support,{},meets PersonY at a conference,asks PerssonY to fill out a petition,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",6j9BURQnXtGiMl8lZx0kyA==,PersonX checks into PersonY's hotel,AF46FDIY4YtgXQnw064TAw==,PersonX works hard but,6J6KHXHKHU8gI9NEnOuQ3A==,PersonX looks down at PersonY's hands,PersonX checks into PersonY's hotel,PersonX works hard but,PersonX looks down at PersonY's hands,6j9BURQnXtGiMl8lZx0kyA==,AF46FDIY4YtgXQnw064TAw==,6J6KHXHKHU8gI9NEnOuQ3A==,meets PersonY in their room,{},screams for help,drives to PersonY's hotel,accepts a job offer,gets grabbed by PersonY,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Fmkz/7bZvavUSme7gx2aWA==,PersonX starts a diet,vZtfPuPOdo5iruMfdK3U+w==,PersonX reads every day,Jb9ltPgN9yszGqUWMOHeFg==,PersonX takes a class,PersonX starts a diet,PersonX reads every day,PersonX takes a class,Fmkz/7bZvavUSme7gx2aWA==,vZtfPuPOdo5iruMfdK3U+w==,Jb9ltPgN9yszGqUWMOHeFg==,loses weight.,aces the exam.,passes the class with an A.,notices he has gotten fat.,decides to study for a test.,enrolls in college.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",h9yhkgjBbyKCKKqr05vWbQ==,PersonX asks tom,qyeNlFzeOaAyMvgATVp3wQ==,PersonX calls PersonY into PersonY's office,E1T7PgiHtjIGMPhUEKwoOA==,PersonX goes to a fast food restaurant,PersonX asks tom,PersonX calls PersonY into PersonY's office,PersonX goes to a fast food restaurant,h9yhkgjBbyKCKKqr05vWbQ==,qyeNlFzeOaAyMvgATVp3wQ==,E1T7PgiHtjIGMPhUEKwoOA==,receives an answer.,fires PersonY.,buys a bunch of fries.,ponders a question.,hears bad news about PersonY.,craves greasy food.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",6cN21TxJJoZC1SDNdqhn2w==,PersonX seeks safety in flight,6qFK1Ehb3lhiN2FPrTLT3w==,PersonX invites PersonY to stay,/l7i5oP2G+hfRjXlkHlGrA==,PersonX follows PersonY to the door,PersonX seeks safety in flight,PersonX invites PersonY to stay,PersonX follows PersonY to the door,6cN21TxJJoZC1SDNdqhn2w==,6qFK1Ehb3lhiN2FPrTLT3w==,/l7i5oP2G+hfRjXlkHlGrA==,{},spends the night with PersonY.,opens the door and presents it to personY.,{},is hosting a party.,wants to show PersonY something.,on,,,How do you seek safety in flight?
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/43y3D0qkh9LjvPbs3pZaQ==,PersonX gathers the ingredients,m6ux6pEqoVDbaOD2IMt+aw==,PersonX goes down that road,xRvMtzbS4LthACGpbZrFbw==,PersonX tries to walk,PersonX gathers the ingredients,PersonX goes down that road,PersonX tries to walk,/43y3D0qkh9LjvPbs3pZaQ==,m6ux6pEqoVDbaOD2IMt+aw==,xRvMtzbS4LthACGpbZrFbw==,cooks the dish,gets lost,falls back to the ground,looks at a recipe,sees a road to the left,breaks their ankle,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",HZWyo5apw4yhoNxWDbf0Hg==,PersonX arranges PersonY interview,EKgjmU4JZQt4dcEyxkZU3g==,PersonX cleans PersonY's bathroom,pXAhgaBPpRchX2uTwf+ggQ==,PersonX saves PersonY's life,PersonX arranges PersonY interview,PersonX cleans PersonY's bathroom,PersonX saves PersonY's life,HZWyo5apw4yhoNxWDbf0Hg==,EKgjmU4JZQt4dcEyxkZU3g==,pXAhgaBPpRchX2uTwf+ggQ==,decides that PersonY is not qualified.,is ready to clean another room in PersonY's place.,performed the Heimlich maneuver to remove food.,is in charge of hiring new people.,thinks that the bathroom is dirty.,sees PersonY choking.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3x+FYxwLvg2d4p8R0fYQEQ==,PersonX has no idea where to start,f+tmrYEmhcdP5tbakJXhpQ==,PersonX searches everywhere for it,7AOW6ybFPIfkmv4Z8Qj/Ig==,PersonX gets rid altogether,PersonX has no idea where to start,PersonX searches everywhere for it,PersonX gets rid altogether,3x+FYxwLvg2d4p8R0fYQEQ==,f+tmrYEmhcdP5tbakJXhpQ==,7AOW6ybFPIfkmv4Z8Qj/Ig==,pulls up the assignment,find the keys under the couch,{},has a lot of homework,lost their car keys,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",J6UK+aioUqq9e5gx066+Og==,PersonX writes PersonX's paper,NvFvvFX/K86ompNIDr+DBQ==,PersonX takes the dog home,Mzt5WvrAKy6RA/SMGU9uOg==,PersonX puts sugar,PersonX writes PersonX's paper,PersonX takes the dog home,PersonX puts sugar,J6UK+aioUqq9e5gx066+Og==,NvFvvFX/K86ompNIDr+DBQ==,Mzt5WvrAKy6RA/SMGU9uOg==,submits their assignment on time,gives the dog a bath,stirs the coffee,receives an assignment paper,finds a stray dog,makes coffee,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",V7lLzxjJBHrd5wyeR8ZZtw==,PersonX finds PersonY one,GdcOS1sa4FFDsj5W/ILvvA==,PersonX denies PersonY's existence,B5jDjcuM7w0rKapjLAzcRw==,PersonX plays videogames,PersonX finds PersonY one,PersonX denies PersonY's existence,PersonX plays videogames,V7lLzxjJBHrd5wyeR8ZZtw==,GdcOS1sa4FFDsj5W/ILvvA==,B5jDjcuM7w0rKapjLAzcRw==,{},sees PersonY and changes their mind.,beats the final boss in their video game.,{},is told about PersonY.,stays home from school.,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",wbQoLOXjg7JdtZyobNOeYA==,PersonX asks PersonY's mother for help,Xg6kHBfz0l5X30En5M6Tpw==,PersonX takes PersonY's girlfriend out,pR2obYyw/osy0yZHqnnwUg==,PersonX falls at the last hurdle,PersonX asks PersonY's mother for help,PersonX takes PersonY's girlfriend out,PersonX falls at the last hurdle,wbQoLOXjg7JdtZyobNOeYA==,Xg6kHBfz0l5X30En5M6Tpw==,pR2obYyw/osy0yZHqnnwUg==,buys a sandwich,kisses PersonY's girlfriend,gets last place,needs some money because they are hungry,is mad at his friend,is running a race,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dH+HDK6biuTMRx1iedPbYw==,PersonX posts it on facebook,0OEutqYz1/ffJcEtp+QLwg==,PersonX changes the baby 's diaper,LERR2kW4xc1/I+eDu2JiaA==,PersonX delivers newspapers,PersonX posts it on facebook,PersonX changes the baby 's diaper,PersonX delivers newspapers,dH+HDK6biuTMRx1iedPbYw==,0OEutqYz1/ffJcEtp+QLwg==,LERR2kW4xc1/I+eDu2JiaA==,gets picture likes,throws dirty diaper away,goes home when job is done,takes a picture,sees that baby is wet,gathers up newspapers,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fH8fTlBV2350FP9q+cGZWQ==,PersonX asks PersonY to play,jMGMoD50nmQ2NKFuhb7rtw==,PersonX is in first grade,R9InFXIupVvmCqDUQULAKQ==,PersonX throws a party,PersonX asks PersonY to play,PersonX is in first grade,PersonX throws a party,fH8fTlBV2350FP9q+cGZWQ==,jMGMoD50nmQ2NKFuhb7rtw==,R9InFXIupVvmCqDUQULAKQ==,goes to the park with PersonY.,comes home after a fun day.,cleans up after the party.,is bored on the couch at home.,goes to school.,is celebrating his Birthday.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kXAmCf9JVTB1eJ+Q2sMhAQ==,PersonX uses salt instead of sugar,PPrFtqzqQ2m24q20CZBPbg==,PersonX would n't come out,6eOSSFnt6KiblF7m7lZTow==,PersonX is making spaghetti,PersonX uses salt instead of sugar,PersonX would n't come out,PersonX is making spaghetti,kXAmCf9JVTB1eJ+Q2sMhAQ==,PPrFtqzqQ2m24q20CZBPbg==,6eOSSFnt6KiblF7m7lZTow==,eats watermelon with salt,is hiding from the police,serves spaghetti for dinner,likes watermelon,hears the police knocking on the door,invites friends over for dinner,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Hlz+RYDsO8K0OVLnUoJlYw==,PersonX draws PersonX's conclusions,HyokX856n7xyFcjakMu7NQ==,PersonX is one year old,+Hkp33QyauvP6TzmFAlI5A==,PersonX wins the costume contest,PersonX draws PersonX's conclusions,PersonX is one year old,PersonX wins the costume contest,Hlz+RYDsO8K0OVLnUoJlYw==,HyokX856n7xyFcjakMu7NQ==,+Hkp33QyauvP6TzmFAlI5A==,decides to check the book out,wants to eat,gets a ribbon for the custom contest,read the cover of the book,is sitting in a high chair,enters a costume contest,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",xZsNApl51ao9EISxaOT02g==,PersonX wants to quit smoking,i7AZWNfdF5+BtfJslyaeUQ==,PersonX puts PersonY's arm around PersonY,n0YVSzIz96mybdDS5kW1hA==,PersonX throws PersonX's toys out of the pram,PersonX wants to quit smoking,PersonX puts PersonY's arm around PersonY,PersonX throws PersonX's toys out of the pram,xZsNApl51ao9EISxaOT02g==,i7AZWNfdF5+BtfJslyaeUQ==,n0YVSzIz96mybdDS5kW1hA==,throws away the cigarettes,smiles for the picture,cries,coughs a lot,sits next to PersonY,throws a tantrum,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dxF+lmLJdDbiIitDW3PgyQ==,PersonX eats fried chicken,7HqPqXWkLVu5lSGcPq2SjQ==,PersonX opens PersonX's own shop,LNjslDOBmzofxOftJeTMsA==,PersonX baits PersonX's hook,PersonX eats fried chicken,PersonX opens PersonX's own shop,PersonX baits PersonX's hook,dxF+lmLJdDbiIitDW3PgyQ==,7HqPqXWkLVu5lSGcPq2SjQ==,LNjslDOBmzofxOftJeTMsA==,cleans uo their greasy fingers,starts serving customers,makes a funny line about catching them out,gets hungry,Goes to work at their shop,Wants to tease somebody,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",S9eHzb1TNMqcMEOqHIoG9Q==,PersonX sends PersonY an email,Hd16kTlJBm73QrwfLKyWKg==,PersonX becomes frustrated,ZmS0rRVKIHHYiZ52q3ajYA==,PersonX tries to win,PersonX sends PersonY an email,PersonX becomes frustrated,PersonX tries to win,S9eHzb1TNMqcMEOqHIoG9Q==,Hd16kTlJBm73QrwfLKyWKg==,ZmS0rRVKIHHYiZ52q3ajYA==,waits for a response,takes his ball and goes home,loses and gets angry,needs business advice,loses at the game,enters a competition,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",60mixC48SBWsG2FqMoYnBA==,PersonX avoids PersonY conflict,g2SPuEkweK+srKeTAoIuGA==,PersonX makes upon PersonY,CE2Wk6cuTtIXhqDmMpXgaA==,PersonX tries several times,PersonX avoids PersonY conflict,PersonX makes upon PersonY,PersonX tries several times,60mixC48SBWsG2FqMoYnBA==,g2SPuEkweK+srKeTAoIuGA==,CE2Wk6cuTtIXhqDmMpXgaA==,Y wonders why PersonX avoids PersonY.,{},X passes the LSat finally.,X argues constantly with PersonY.,{},X fails the LSAT exam.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",m5qpKC6AOHMqkdH/TEfnjQ==,PersonX is on a long road trip,pbR9rvfpRtoJp4FtXrZ6lQ==,PersonX is done eating,b2+uN0PLx4vviiYMfniM4A==,PersonX lets PersonX's hair down,PersonX is on a long road trip,PersonX is done eating,PersonX lets PersonX's hair down,m5qpKC6AOHMqkdH/TEfnjQ==,pbR9rvfpRtoJp4FtXrZ6lQ==,b2+uN0PLx4vviiYMfniM4A==,is missing his own bed.,sends his compliments to the chef.,decides to try square dancing.,gets a job as a traveling salesman.,puts down his fork.,goes to the county fair.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VPAjQ84ctmwt9fqgOIE8PQ==,PersonX accepts into college,6ASlWos5cafTjDJ5wZZebw==,PersonX kicks up PersonX's heels,CQfmGRD8Emol0kyLX4520A==,PersonX offer PersonY a job,PersonX accepts into college,PersonX kicks up PersonX's heels,PersonX offer PersonY a job,VPAjQ84ctmwt9fqgOIE8PQ==,6ASlWos5cafTjDJ5wZZebw==,CQfmGRD8Emol0kyLX4520A==,leaves hom,moves to the rhythm,welcomes PersonY to the team,applies to a college,begins to dance,reads PersonY's application,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qbb+9AI35NXqLmn1AxciPA==,PersonX makes a trip,l8AaKu7xZ3wvRYFEdZWToQ==,PersonX tries hard enough,bldBqu+8V8jKZNNqRiq6uw==,PersonX decides to retire,PersonX makes a trip,PersonX tries hard enough,PersonX decides to retire,qbb+9AI35NXqLmn1AxciPA==,l8AaKu7xZ3wvRYFEdZWToQ==,bldBqu+8V8jKZNNqRiq6uw==,enjoys the ocean with everyone.,feels so much better.,now has a lot of free time.,is spending time with friends.,wants to improve their health.,is looking for something new.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NJaP1zmlNwAecPuQY/plwQ==,PersonX decides to smoke,Zbaqf+N58EojXLDH33nalg==,PersonX gets married,Zc5pL9Rt9Jw3/jz05i5VgA==,PersonX works hard to keep,PersonX decides to smoke,PersonX gets married,PersonX works hard to keep,NJaP1zmlNwAecPuQY/plwQ==,Zbaqf+N58EojXLDH33nalg==,Zc5pL9Rt9Jw3/jz05i5VgA==,steps outside the restaurant,goes on a honeymoon,makes car payments,finishes their meal,arrives at the church,bought a car,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",18hWX1OmpeY9+OmA3OSIpQ==,PersonX starts working out every day,RheXw0Kh5bOWnE3WJEfiUA==,PersonX gets behind the wheel,Dc1kHKj8/HxDeCdx4aKRoA==,PersonX practices often,PersonX starts working out every day,PersonX gets behind the wheel,PersonX practices often,18hWX1OmpeY9+OmA3OSIpQ==,RheXw0Kh5bOWnE3WJEfiUA==,Dc1kHKj8/HxDeCdx4aKRoA==,loses some weight.,drives PersonY home.,scores the game winning goal in the first game.,weighs himself.,takes the car keys from PersonY.,joins the soccer team.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",RwF3evg62XMMSHIK/GB+ag==,PersonX sees the new blockbuster,sesLxL0pj7dVY5QwaCKmbQ==,PersonX meets PersonX's goal,/Jy2kk3sEMHiCuuXy8pNVQ==,PersonX crashes into another car,PersonX sees the new blockbuster,PersonX meets PersonX's goal,PersonX crashes into another car,RwF3evg62XMMSHIK/GB+ag==,sesLxL0pj7dVY5QwaCKmbQ==,/Jy2kk3sEMHiCuuXy8pNVQ==,tells their friends about the new blockbuster.,spends money on a new house.,gets arrested.,goes to the movies.,is saving up money.,is texting while driving.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",bl0wJ39OKyOv2hauue73ag==,PersonX draws PersonY's attention,d7nNl0W4oS+8HU7GHzwmtA==,PersonX feels really tired,opeKh+eizOcvtpjO0qjqkw==,PersonX argues with PersonY's boyfriend,PersonX draws PersonY's attention,PersonX feels really tired,PersonX argues with PersonY's boyfriend,bl0wJ39OKyOv2hauue73ag==,d7nNl0W4oS+8HU7GHzwmtA==,opeKh+eizOcvtpjO0qjqkw==,and PersonY have a conversation,takes a nap,hits PersonY's boyfriend,sees PersonY,runs a marathon,disagrees with PersonY's boyfriend,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zE44laZ1HPFh1NfCUL5U2w==,PersonX asks PersonX's friend for help,ILOPhKePp31QuJBHOprXJg==,PersonX is n't good enough,pZvG3BwwyshdacZB6lFE5Q==,PersonX is due tomorrow,PersonX asks PersonX's friend for help,PersonX is n't good enough,PersonX is due tomorrow,zE44laZ1HPFh1NfCUL5U2w==,ILOPhKePp31QuJBHOprXJg==,pZvG3BwwyshdacZB6lFE5Q==,knows how to solve the problem.,leaves PersonY and goes home.,{},is having trouble with a particular problem.,tries to help PersonY with their problem.,{},,,on,How is someone due?
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oHwLiNDYoyJ1Jg202MIBOA==,PersonX gets PersonX's freak on,bOMO6efjrYib4DvL0sPnzA==,PersonX loves comic books,mjX+LFkqnc4cp62E4mUjvg==,PersonX knows how to dance,PersonX gets PersonX's freak on,PersonX loves comic books,PersonX knows how to dance,oHwLiNDYoyJ1Jg202MIBOA==,bOMO6efjrYib4DvL0sPnzA==,mjX+LFkqnc4cp62E4mUjvg==,nX takes the walk of shame.,nX goes to the comic book store.,nX asks dances all night long.,nX flips through Tinder.,nX gets paid.,nX goes to the dance club.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",xOjdJ8eTp4TpJwwmMtFCBA==,PersonX poops PersonX's pants,nGCNHGRk1mGcEkW2n9irxQ==,PersonX feels sad,vUeOhGETiXGTdAPOJGTQXA==,PersonX bites PersonY in the arse,PersonX poops PersonX's pants,PersonX feels sad,PersonX bites PersonY in the arse,xOjdJ8eTp4TpJwwmMtFCBA==,nGCNHGRk1mGcEkW2n9irxQ==,vUeOhGETiXGTdAPOJGTQXA==,goes home to change,finds a new job,gets punished,can't find a restroom,lost their new job,is does not like Person Y,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",6fr04fGx6CI1sge96U5R8w==,PersonX buys the ingredients,0yRktE9frfMkP2XSqyN9fQ==,PersonX busts the dust,VvdDQHwP5MqA56N1uYSDFg==,PersonX sighs in relief,PersonX buys the ingredients,PersonX busts the dust,PersonX sighs in relief,6fr04fGx6CI1sge96U5R8w==,0yRktE9frfMkP2XSqyN9fQ==,VvdDQHwP5MqA56N1uYSDFg==,drives home,puts back the vacuum cleaner,drinks from a water bottle,enters the grocery store,walks into the supply closet,completes a marathon,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",J49CQ5VNentt7eH8exBbhw==,PersonX sends PersonX's friend,fvb8UoerHGs+KcpIRy4NfQ==,PersonX hopes would return,85pVpycdrvyBpxu5YkrixA==,PersonX arrives in time,PersonX sends PersonX's friend,PersonX hopes would return,PersonX arrives in time,J49CQ5VNentt7eH8exBbhw==,fvb8UoerHGs+KcpIRy4NfQ==,85pVpycdrvyBpxu5YkrixA==,gets a ride,goes for walk,finds a seat,needs a ride,is depressed,drives to the ceremony,,,,{}
