Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",d+ZrDT9xoWn6yMVyUOL4Jg==,PersonX leads PersonY to the conclusion,utJARVg9qb6dF63hw8S6eQ==,PersonX wants a new phone,gk/nv33/TULsONYE6N3PzA==,PersonX picks blueberries
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",YnjjfnHvjemIerM79V4nxw==,PersonX shakes PersonY 's hand,OhNdhcPt6WBsCymfH+OdgQ==,PersonX feels PersonX's oats,vHkYJZQ9Lupq4tWlmskzGQ==,PersonX walks across the street
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7ZPDyW+ji+rx43JqN3HLGQ==,PersonX buys the jacket,90WVWsnov0evVFAar6tsfg==,PersonX tosses and turned,6bEBQAH9rBUrkME2Ar0jkw==,PersonX becomes PersonY wife
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",twb4BDo/Xp7Sjs0fKVqDsQ==,PersonX plays banjo,EMtKXNu2fJocnjU1QK2H2A==,PersonX sets the pace,S1UaitNSFYhr5mzoKlF2LA==,PersonX resumes PersonX's duties
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",EDPVq3QHDPSkMwKCBbPMwA==,PersonX reschedules PersonX's appointment,qOmg46AdI4ac+/XQFBOykA==,PersonX leads to PersonX's death,RLnQ52Ltj+Utxbtso30XaQ==,PersonX is going really well
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+xyKEXaVxRkEAhQSL0hjOw==,PersonX plays PersonX's best,/x9rYYirq/wCdyrqxVf5pQ==,PersonX visits the beach,9M1eAgNmKDp0nAvXEZPRag==,PersonX drives back to PersonX's house
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",e7JvQ/UxlrRnZ7TA1gmTng==,PersonX rolls out the red carpet,exD3y1SpiBJtRfrxXQR+Hw==,PersonX performs PersonX's task,8Suuc+5xdrEFxvCJq8dkFw==,PersonX shuts PersonX's mouth
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",l66LRCc6Q81Qgjis2bV5cA==,PersonX notices a wallet,uECkgS+Zg2zVp4OfTaB1JQ==,PersonX rolls off the tongue,h14U/QyHhnbJ5mAXKRTdVw==,PersonX gets PersonY a puppy
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Zgoqyw+w0D+Vt2u5SFGdrg==,PersonX thinks PersonY would like,+JJT5X9CDYSLnTUE7G4I+Q==,PersonX clears cut,pks/86LISB51I1kJCI2J+w==,PersonX dresses in PersonX's clothes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",84AHgSiB0/mpITJbPxncmw==,PersonX sends PersonY packing,wVErmg0rKcfsP5NgRiTkHQ==,PersonX goes next door,gaAKnO/tyYjAXD5PV5FD/w==,PersonX plays a game of basketball
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",IGwVLoTcv9Q+7R+C2DkTDA==,PersonX wrestles with a pig,ZMsCYahh8ccTDs7PLmZvoQ==,PersonX is really thirsty,CgpKa51bDe9N0Cdtfa0qQg==,PersonX likes scary movies
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",MvULI85jOBuMBkak5hcPDg==,PersonX lasts PersonY a lifetime,XmuyWwKh+0Zmek7IGo+bag==,PersonX visits PersonX's parents,qEon/VlF1/sGaFjzKRXpXg==,PersonX blows PersonY's nose
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+7/TK3sWxQV2LD55OBs0dg==,PersonX starts a relationship,U1vJ9P8GOGMtuSh7cYnhjA==,PersonX mows PersonX's yard,zH+6g27lSeQdq1tRnDpTQg==,PersonX gives it to PersonX's mom
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pYDpDjkWurWjIknH9Aivfw==,PersonX would make PersonY feel better,7phtKx8ddRbdkWtWYLJ7qQ==,PersonX loves to surf,0d5eeG4QEZsxjKS3x0mLew==,PersonX wants to race
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rmj0UKeOh7vlXRF7L/UgEA==,PersonX wants to give it a try,0ZvL2d3+Oa7x1OnXhB7dSg==,PersonX tilts PersonY's head,U03QygqZchRapPEwrHq/1w==,PersonX meets PersonX's father
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",L/pI5qqHQ/kWRfg/SUib3Q==,PersonX goes home to PersonY,0mem0/m3YWvyL7nWkAVR4w==,PersonX attends PersonY's funeral,P7NLY5puYb7YdVkGSspfSw==,PersonX takes PersonY arm
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8bXKq09gf3dVPUTDc2JXOA==,PersonX breaks a law,ibYlmsPiYrjq2gcXYcFFpQ==,PersonX loves it so much,GkviLOQuyepjzm0IUpMMjg==,PersonX plays a part in the history
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zzv8NWD2816I7yAySCoz8w==,PersonX starts PersonX's business,LyXDKQuGxY9TnpoIIco/kg==,PersonX keeps PersonY in line,WSUcHYtfI6xgRgGgsuG4Bw==,PersonX moves PersonY's stuff
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",u6DxuhXXGMW9sAHlSGeGPw==,PersonX becomes happy,t+jxrFp5Px7eTKi9SCOW+g==,PersonX kills PersonX's brother,X1vw55aeNYXt46JtjcFfVg==,PersonX knows PersonY's names
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",d9+yqhe9O2dSNSHQnLmpcg==,PersonX asks PersonY to dine,DjGLY9Rptx3MTVbIxI/20g==,PersonX gets PersonY hands on,cW3WdjFddc0xM6ZMNVBqVQ==,PersonX tells PersonY to write
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",UFu9BnxQszn0qoIwRgU6vA==,PersonX waits in line for an hour,tvKJh4wHIWStoKyP+skBZQ==,PersonX kisses PersonY's neck,mcnBGcnwOcy2s5seXwCLig==,PersonX hands PersonY his head
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nNT3NyjgUj+lzXO+ZY5RDg==,PersonX irons PersonY's clothes,FSDANhbw3mtQlwmz+noK5Q==,PersonX smells like a rose,bNZh3Tm8kExZFYDonR1jew==,PersonX really want
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fTEVD8eY8iYHRUcRsMSg3w==,PersonX takes the pills,CUh/E6kdsPkYljRy5zR/fw==,PersonX buys bottled water,m13Tn4o2SIb0k7Yiq26k8w==,PersonX adopts the dog
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",seeNJQcE6woWYK0KUH9TIA==,PersonX fails all of PersonX's classes,qIv3WAtM/fLgpKtuU9Bhtw==,PersonX buys PersonX's one,hlzTU5ieTQsHsaXJU/DFMw==,PersonX gets a girlfriend
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Q/ej5AWPc8ToHPHQqMD9qQ==,PersonX runs really fast,Y8nlsLgoOgsfpUbWdy9DpA==,PersonX waits in the lobby,JV0/2lwAlYMnbvRJeFeEmg==,PersonX opens projects in the form
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",QokXrluxUh7c5AIUkSkMFA==,PersonX gets revenge,eqfYZrQ/24cy9z5yYPmC2Q==,PersonX works hard all day,TBc1K3VPLqDaSx3IKieHbQ==,PersonX cuts red tape
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",u2an0pmZVeyaC6XJilAZYw==,PersonX fixes the air conditioner,zgyURjWzT1ulcOGYggRfOg==,PersonX wins the game for PersonX's team,10SFRb+9KKj0Zt+WGvtZQA==,PersonX cuts PersonY's hair herself
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dSANvysBfs+rDcO1MPIzFg==,PersonX goes to school the next day,Rdl/ZhmJ2FZjpG1XNP205w==,PersonX finds a good one,bjytvQNFlkapjunJSiFF1Q==,PersonX always thought
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",5APp7IBjg/olHzEA8Xzwdw==,PersonX founded upon PersonY,PnfJQrFvV9CfeKq+Dzc58A==,PersonX takes care of children,4phpKEwGVBNTHfAVUfrk0Q==,PersonX looks much better
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+xywwuPmwVq0zra+ER7Ggg==,PersonX ends PersonX's day,6vqE+r2jUqHsc+PLygInjw==,PersonX finally stopped,VE6XCW0uovGWpQqxXzmbJw==,PersonX loosens the zipper of PersonY's pants
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/VN3+pdiznZwRvanMU4m7g==,PersonX makes PersonY study,a6J/v0FbPfWaHzeRcTguXA==,PersonX practices every single day,4qGaKi7ql52Rrd77I3rN7Q==,PersonX hardens PersonX's heart
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GSCiY+RYFTrCz7DJnW0wcw==,PersonX finishes PersonY's sentence,kxnSlPLyqU3Ox/n09AEuZg==,PersonX stays still,21bXBPVQgpAR84j77rqWOw==,PersonX says anything
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rV8YEbZHLTo0UwsLfQnzWA==,PersonX borrows money,lzkR7Fh4wPoiFiVrvQ1awg==,PersonX buys a new camera,LhXHo+DnZOpgXDlwaqDm/A==,PersonX gets cash
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ZcLtEOCsaDm5OR2g5JxXPg==,PersonX gets excited,gimXRQK3B5jt3g/WYRcZCA==,PersonX finds the smell,MmzxUzDfBqaJV1Uw6roneQ==,PersonX takes the trash out
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",L/hj4fMzFXoJ+fkMZJfGDg==,PersonX makes PersonY evaluation,VqmDLIFwYcWsTG1HWOhS2A==,PersonX does an amazing job,rivV5UEICQF/ajo2rI5f3g==,PersonX eats at a nice restaurant
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",RQ25H5YvwdhyDYsMJnl90w==,PersonX deletes PersonX's account,kGBBtQuqHTjutpu+Vie19A==,PersonX has a pizza party,EV/P5swO44fqUt39/t6kBQ==,PersonX would never
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0Qtx1nbfuvqjOGNq8+e+TQ==,PersonX uses steroids,yq20wRqbS24JxM2uPr6qrw==,PersonX sees PersonY tomorrow,Hx8obwEWi0ia1TBYbkwJ4g==,PersonX is late to school
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JrMz1ivZQwMy/MRHuv32iw==,PersonX passes with flying colors,4e/JYf2UHLlNPA1Q3zzYQw==,PersonX exists side by side,4sCsbskWm9HLxQNNYku4WA==,PersonX tells PersonY had said
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",iTX+qjt3BW5FH5BuYk2LyA==,PersonX has n't seen PersonY in years,HGsswIOap7RMlILL5tm7xg==,PersonX finds the source of the noise,e6Nuw0vVWmVzMiuvnX25Jg==,PersonX buys PersonY a gift
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",e6eePLduXSh7o7nzbLweEw==,PersonX covers PersonY's face,k+xqFkeNohXjCaKj+JB7rQ==,PersonX watches PersonX's show,UKTTnyeduHQb7fcb5FNPsw==,PersonX politely asked
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",H/d1MAr/2r0Ai5+047RMaA==,PersonX leaves PersonY's room,+1bFIc2O25ec+HUudBAZfg==,PersonX leaves town,hi2NeeqDyXsVNlygy8d9lg==,PersonX calls PersonY at work
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",p5qeVbZFylqwSQqjABAQJQ==,PersonX wants to propose to PersonX's girlfriend,tssaXSHQkpqQ9ZE0vjXRug==,PersonX provides PersonY answer,8l1LdS/klkJDho8ExKCfoQ==,PersonX calls the cable guy
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GVIokOQ8QhIY4zcHOWXAPw==,PersonX mixes the ingredients together,xcMceu8m4+JJjZewWwGHDw==,PersonX feels alive,C748QdXSYuhzWe6u1RwxkA==,PersonX would notice
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VwI39mfMlM5sSTrxZVMaXw==,PersonX fills PersonY heart,IwXU/ZBrBge6j89665HLvg==,PersonX has always wanted to see PersonY,HpMm82GVXAAokbHpanHH3g==,PersonX packs PersonY's stuff
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ghw1EnduVb0L0Y+Qf4WQKw==,PersonX runs quickly,OyNLanrFJs23G3ZhGfmkuw==,PersonX can hardly wait,Tlb6LL5ViVwavn4zegVvlQ==,PersonX asks PersonY's friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",CzjDs6IS+r80eQXty7OArw==,PersonX walks on water,As+4oB8FDraZvfXI7+CBVQ==,PersonX reads the bible,0bQmj61kE8vVSUl03QTNoQ==,PersonX plays an instrument
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",c4PWIyc4aEIej/Wu806BGg==,PersonX practices PersonX's routine,Z+FHDzt6z09/cDjooCg86A==,PersonX wants to get a dog,9BmJDjdVG1009J5/ssfZ6w==,PersonX takes turns
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",cQfDf3jml0X7Nho0aBuyHA==,PersonX gives PersonY's sister,N6bpY+QcaWg0DhvyZD8kUg==,PersonX changes PersonY's life,OCgntgHkqNjHP0EMgoFGnA==,PersonX takes PersonY share
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VQZGSxAh4JZHiZRC1dwD+Q==,PersonX builds PersonY's house,PrTqtPiRQfFIkBlR1Y9r/Q==,PersonX wants to travel to PersonY,vpU7alfV766GMwm/cdwOmA==,PersonX screams for help
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Pvim8qwoV3ZwJDbtQ5KQKQ==,PersonX makes PersonY concessions,nGSi/6XRmQ86Mh+mThN4cA==,PersonX misses PersonX's family,eEkMdT9M+TsPaFvh/ErLvA==,PersonX carries out PersonY's duties
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",UqwnQVWpg5XlL2udF7SpOg==,PersonX tells PersonY know,SMV36bIoYi3O9MNPe2fGqA==,PersonX opens PersonX's mouths,Q/nM1L6MGepJAdW/D++NBg==,PersonX gets a break
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",1jXXZxmFvi1Qzmpn1yU7xg==,PersonX makes PersonX's way in the world,/wfwPXPEfo5D40K8i1RxoA==,PersonX decides to try online dating,gjJBrxcgXaWN+evD9MytdA==,PersonX exports from PersonY state
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Yh30Av3v2ajVwembOkopxQ==,PersonX puts PersonY's things,a2MZWU5E3lOXl1vTz0BX2Q==,PersonX wants to go alone,EYxj6IeM8IlEg2Me6p0wzA==,PersonX makes a mountain out of a molehill
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",MLq7mWSXC/HTxinqM7SgVw==,PersonX stays calm,UDetI9LqC6SH0/xKtfnrhw==,PersonX bears PersonX's share,v7HeTwPJVBM0YC4dCbVWTg==,PersonX promotes PersonX's interests
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",BbxkD9d8E6+cEk3HU2k8/g==,PersonX hides the sausage,ihbIob+lkdTfdBEzGslQRw==,PersonX focuses PersonY's attention,lFKJJEaqjAMpr1tw8WwDDA==,PersonX tries fishing
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",HGLfD7y9eVSquhQtwxSAoA==,PersonX locks eyes,3UBktVHkmgnn2Cih2evxpQ==,PersonX would like PersonY,DcmNvav0K0YbKl1GcZ9Rfw==,PersonX slithers away
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",B6nxETDDHNpsT/uj/Sehig==,PersonX holds out PersonY's arms,j9T4oBt2wcgIXB/d4jyXfw==,PersonX crosses the street,TSbI49o9Wzfm6Gng7LaIrQ==,PersonX visits PersonY's grandmother
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",jlEys5LpGDSrzlvuspxLhA==,PersonX spares no effort,WdOGrlAgCwMr2qRBHtCyTA==,PersonX gives PersonY to understand,3ROuxQuvi7LmdsELzDy/jQ==,PersonX takes PersonY opportunity
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",D4mkRs8Ge7ee6tKNDcsihw==,PersonX tries to comfort PersonY,tFI3K/j9u0Xa6wLC9ivtug==,PersonX does well in school,FVsyf4qx2Dsarx7TkuIbRQ==,PersonX smells wonderful
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",IqghZPKXTW4tiRcn+KVa4w==,PersonX buys some ice cream,UqHyN/zdmXLHG3d5DCr/VQ==,PersonX moans PersonY's name,JVl15WnHkyXDuLgIYojoAQ==,PersonX protests PersonX's innocence
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qohXAnj6sNm4pDcCmLOsZQ==,PersonX is very good at PersonX's job,JmMQCX75hgrqdCctNUDFOQ==,PersonX becomes very upset,Clp6GYZ4XVEA+4wlR3ptgw==,PersonX begs PersonY to come
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",q4mjSSRgufcUR4ZmE5dR5w==,PersonX sticks PersonX's head in the sand,bNpjD/6MjiR/Hc7nug3DFw==,PersonX wants to see,CBkqgFh5qxKtqpPpusVGbg==,PersonX walks all the way back
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",c78QIv5C7IT2fEPeKqfxtw==,PersonX grabs and go,VHxrLI3f1dtCRhRUfBcAOw==,PersonX makes an honest woman,9/rlnUMMBStt+jQC02Axdw==,PersonX provides PersonY system
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NDQO6YEyLpAfA5BHer52AA==,PersonX takes PersonY's daughter,+6dUzpXisu+GE+UcwrDUOA==,PersonX looks cool,TrKZyyEBNH1bqnjWG9RKrQ==,PersonX itches badly
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",sUZwrOQtnVtOIRsWTcUDsw==,PersonX forgets PersonY's wallet,lAjEbfrMDyWxmI7b7YGTOw==,PersonX pays a lot of money,XwW10f0VtiL5vjmX6UGZkw==,PersonX performs PersonX's tasks
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dkXP7ns+NyITGx6Bx5hZNg==,PersonX saves enough,WbEym9VzMJrx8pMwhS8kDA==,PersonX goes places,6SEygXxVHhfgkNKTGdVwhg==,PersonX takes PersonY example
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Uod3yd7sy4HQQjseOgEcQA==,PersonX is going on a field trip,DY9ztZTVL+Y371doXzcIDA==,PersonX falls flat on my face,+tGlXu4xbuDB7aFNJsfyUQ==,PersonX escapes PersonY's cage
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",myMXZSxx5y0gyzsoMEBupg==,PersonX wants to quit,v3w4KENKz6R17SvhUHf6fA==,PersonX puts fliers,oIBYrUqk249m1xinILi1+w==,PersonX takes the boat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SNo/Yk9gB7pyTsju/m/XUw==,PersonX takes PersonX's students,6NVychbAa38Fy/QsWx+pLg==,PersonX has a difficult time,6De2jtChXUVUfMCJWa+dlQ==,PersonX gets a new laptop
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zmEUE7sHDBQg7q/8XZFPgw==,PersonX becomes a lawyer,S4qbKlX+rJBY7+0oLvqJQA==,PersonX visits PersonX's father,Imyw4nDz/Md5c4VWc6tinA==,PersonX throws money away
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",YgSObfkbTMi+p3PvV4RLZA==,PersonX says nothing to PersonY,nl7dNX0OBm4ib0V4qUxuYA==,PersonX sweats profusely,tHVw3ZMmn3Kdp0zJqSbINA==,PersonX wears a jacket
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nGqliEu3Q6/HhGwI1giE8w==,PersonX sees a homeless man,ilS1wGDLakYxHjF0G8crqg==,PersonX takes cover,DwVrjcGOK2dCfSXZKBBSCQ==,PersonX orders a hamburger
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nfz/O2XHITLw3TH7y+8Kbw==,PersonX tells PersonY what had happened,Zzj/bCSwnVEvr7K85Xz0Xg==,PersonX eats PersonX's candy,e2WLDGFQmiiXULWvZ2+i6Q==,PersonX brings PersonY's family
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",FNnLmR3zNKhw9xsNvDV5lA==,PersonX wins the challenge,EovIg/OGV+jqpYzovHuBSQ==,PersonX makes waffles,hSCINHBS06ygAyClIpW1ZA==,PersonX meets PersonY mother
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qvkmq2Vd1qb6et8yGjIWsw==,PersonX eventually gave up,Ha9IBnvETER/ks3Co448+Q==,PersonX writes PersonY's name,Dm3cdkQ5kw8ISgMeFGtSFQ==,PersonX expresses PersonY idea
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",jBLo3VZhDkdyCJBFgMTgVw==,PersonX lights another cigarette,Y2uBO4mw6yHdSN2piUVbTw==,PersonX earns a lot of money,2IMBX0pwMwqN57jaTl5Zqw==,PersonX gets pizza
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JtwxdaQ+dfBkEC1uFArHQw==,PersonX plays both sides against the middle,dci9TLJDTEP2ePOlydtXqQ==,PersonX takes the kitten home,qyWi/B2XH4Ejn+mTPNJB0g==,PersonX has n't eaten all day
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",mDW6lXVTCn2V9L+fdwlocg==,PersonX brings PersonY to the ground,eOaWnRc97Hd3W3VfCgSMOg==,PersonX has the blues,XY/+0EvWGmfYPB6RgtnNgA==,PersonX buys PersonY's son
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",qf53EjGzh2oHDDlO4XyB/w==,PersonX plays a role in the process,43hj8WvGjHATiDuj6SuI+A==,PersonX wins third place,HSApfBWqf7ULmbzAS+/RsQ==,PersonX occupies PersonY position
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",18Yw4oj7GTiY7vnbqzXZ4A==,PersonX works even harder,69zC/aUDBUNBUnIJ9ITUOA==,PersonX gives PersonY's son,8yhKlctU+yWtsBqMZMSouw==,PersonX pays the bill
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",xlhjjwh1rk0SnwPK1/ZYrw==,PersonX grabs PersonY's backpack,yHooM6Rzjx0MxnH5E8I+Ag==,PersonX goes snake,ljKfQNqiBy6/gwhk+wG50g==,PersonX reels the fish in
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ygoux1U2qSdID+BsfvDGBA==,PersonX gives PersonY a special gift,mwLsjHhkZ2513oLS+UJfYw==,PersonX just started a new job,lpX3x/yGuYdmJ2n0hn51Eg==,PersonX skateboards with PersonY's friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zpbUwDrj8jLQgEHye2vkGA==,PersonX lets go of PersonY,BfCxV5PJBt4IJmVoxe3oGA==,PersonX lays PersonX's sandwich down,/Lwh2FhGdLk1Y6hKF+igsg==,PersonX can n't believe PersonY's luck
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",yTO04W8n2Bo4WXRJL2IWYg==,PersonX is not feeling well,rbUxC54ZtBYx5ENcd5Y9Cw==,PersonX makes a music video,Do/Q9QPvVIyRUPKZ3sGOKg==,PersonX almost hit PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aqrIeIndYaH4tnpdwvRSkg==,PersonX lays on PersonY's bed,TJ84B+mcQiNlTiEI4dT+bw==,PersonX sees the new movie,qwZFnP9bOh8TvOP+udLWcw==,PersonX decides to get one anyway
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",CN1/jPbVtYRKFOJ0tAqong==,PersonX speeds things,Miod8pnUCkX7Ql5KGRB9lg==,PersonX gets PersonX's picture taken,cjNq6DLpROre3e1roNa5cw==,PersonX has culminated into a magically climatic moment
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kiubUQ19eYoN0dRVyyMIZA==,PersonX lives PersonY's life,fjSJ9KneV4CRp+3pOH+8Mg==,PersonX moves behind PersonY,5Lul8HVomFb+ClBrNWa6FA==,PersonX plays to win
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",bwyG/nep5eSxBA5zYKKJFQ==,PersonX takes a math exam,62krtKdqWDUVpcjAzZYbhQ==,PersonX lays back on the bed,dvD8qczPbIEkyWW9dfBYng==,PersonX buys a brand
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",XjfBDlfofLnBD6A51Sv4uA==,PersonX mends fences,FNID50DG2hPo0h01Itewyw==,PersonX uses PersonY's powers,XezxSny99gxebYLjMvy2Pw==,PersonX arrives to class
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",OmkP5gE8QbEpdkmlG7mQbw==,PersonX controls PersonY's lives,JanO7Z9iUuB8C5uCmguN0Q==,PersonX buys coffee,KDTeRw+Heck2PzAgvClabg==,PersonX loves PersonY's music
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",iOdDY46e28DAPyKinmJ11g==,PersonX feels a bit,S4PvdewvOOZOSWx5voWKAA==,PersonX falls within the scope,DgYxpYgx3K0gYCk6M4hh8w==,PersonX pulls PersonY away
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ousi3XKxoF4boQGhetU0IA==,PersonX leaves PersonY behind,REi6Z9IWG5RLgZvWxuCymw==,PersonX gets colder,unm59p2OTaz4BrdO8lcSVg==,PersonX comes every day
