Title,Description,Keywords,img_url0,img_url1,img_url2,img_url3,img_url4,img_url5,img_url6,img_url7,img_url8,img_url9,img_url10,img_url11,img_url12,img_url13,img_url14,img_url15,img_url16,img_url17,img_url18,img_url19,Answer.browserInfo,Answer.city,Answer.country,Answer.ipAddress,Answer.radio0,Answer.radio1,Answer.radio10,Answer.radio11,Answer.radio12,Answer.radio13,Answer.radio14,Answer.radio15,Answer.radio16,Answer.radio17,Answer.radio18,Answer.radio19,Answer.radio2,Answer.radio3,Answer.radio4,Answer.radio5,Answer.radio6,Answer.radio7,Answer.radio8,Answer.radio9,Answer.region,Answer.userDisplayLanguage
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168180241083269121.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167694407594815490.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167503115061428225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168035244560228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171183160720228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170179209061343235.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168051857703452672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170869126837977088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171607392449085440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171181511289212928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171138722014830592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169792956495171585.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/65302551599382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355089352884225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/157233028454821888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167830256252760065.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170077633634238464.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169308978965258242.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139601433254297601.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151009705412669440.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168180241083269121.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167694407594815490.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167503115061428225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168035244560228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171183160720228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170179209061343235.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168051857703452672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170869126837977088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171607392449085440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171181511289212928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171138722014830592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169792956495171585.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/65302551599382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355089352884225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/157233028454821888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167830256252760065.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170077633634238464.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169308978965258242.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139601433254297601.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151009705412669440.png,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,Thrissur,India,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,NotSure,Kerala,en-GB
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168180241083269121.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167694407594815490.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167503115061428225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168035244560228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171183160720228352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170179209061343235.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168051857703452672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170869126837977088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171607392449085440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171181511289212928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171138722014830592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169792956495171585.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/65302551599382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355089352884225.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/157233028454821888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167830256252760065.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170077633634238464.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169308978965258242.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139601433254297601.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151009705412669440.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Shimla,India,,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,,True,False,Himachal Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168929214614085632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167668417237749760.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168278050759385088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168036431678279680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/129657850132828162.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170102674241499136.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167509280885444608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170438305769455616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169351193838108672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150200220628697088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170070182482554880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170470421139955714.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167948796075065344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168392556177133568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139830165642551296.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171268501154185216.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163367929679873.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166751305837191168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168705632600473600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168403871889235968.png,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.3 (KHTML, like Gecko) Chrome/4.0.223.11 Safari/532.3",Hyderabad,India,,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,Andhra Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168929214614085632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167668417237749760.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168278050759385088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168036431678279680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/129657850132828162.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170102674241499136.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167509280885444608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170438305769455616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169351193838108672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150200220628697088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170070182482554880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170470421139955714.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167948796075065344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168392556177133568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139830165642551296.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171268501154185216.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163367929679873.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166751305837191168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168705632600473600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168403871889235968.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168929214614085632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167668417237749760.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168278050759385088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168036431678279680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/129657850132828162.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170102674241499136.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167509280885444608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170438305769455616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169351193838108672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150200220628697088.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170070182482554880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170470421139955714.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167948796075065344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168392556177133568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139830165642551296.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171268501154185216.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163367929679873.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166751305837191168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168705632600473600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168403871889235968.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168587853561991169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170120460812558336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171179297615249408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170971125633916930.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/3577472557.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925993888165889.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171571179218419712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154236650942238720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169014392153841664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167935914989985793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/165792001206386689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169876547698827265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/143154991304163329.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168432822820933632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168077654677925888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481664018382848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170194468245471233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/137961625989808128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170950944601808896.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169839167159808000.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Hyderabad,India,,True,False,True,True,False,False,False,NotSure,False,False,True,True,True,False,True,False,True,False,True,False,Andhra Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168587853561991169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170120460812558336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171179297615249408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170971125633916930.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/3577472557.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925993888165889.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171571179218419712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154236650942238720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169014392153841664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167935914989985793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/165792001206386689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169876547698827265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/143154991304163329.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168432822820933632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168077654677925888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481664018382848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170194468245471233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/137961625989808128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170950944601808896.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169839167159808000.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168587853561991169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170120460812558336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171179297615249408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170971125633916930.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/3577472557.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925993888165889.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171571179218419712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154236650942238720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169014392153841664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167935914989985793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/165792001206386689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169876547698827265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/143154991304163329.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168432822820933632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168077654677925888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481664018382848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170194468245471233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/137961625989808128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170950944601808896.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169839167159808000.png,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,Thrissur,India,,True,True,True,True,False,False,,,False,False,False,True,True,False,True,False,True,True,True,False,Kerala,en-GB
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168587853561991169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170120460812558336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171179297615249408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170971125633916930.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/3577472557.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925993888165889.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171571179218419712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154236650942238720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169014392153841664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167935914989985793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/165792001206386689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169876547698827265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/143154991304163329.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168432822820933632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168077654677925888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481664018382848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170194468245471233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/137961625989808128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170950944601808896.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169839167159808000.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,True,False,True,True,False,False,False,False,NotSure,False,False,True,True,False,True,False,True,False,True,False,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169680237985144832.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171510782071279617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168113511275302912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153774787720773633.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/157732443112218624.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167179095875129345.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170060540234842112.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168250102622846976.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168081024528547840.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167296786665455616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169468389360799746.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168297693167357952.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171314044282744832.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170447107818405888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167960177960681473.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167561632669638656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170227004115910658.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169844588184473600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170774600723083264.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151216760593461248.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Hyderabad,India,,True,False,True,True,False,True,True,True,NotSure,False,True,True,False,False,False,True,False,,False,True,Andhra Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169680237985144832.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171510782071279617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168113511275302912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153774787720773633.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/157732443112218624.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167179095875129345.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170060540234842112.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168250102622846976.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168081024528547840.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167296786665455616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169468389360799746.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168297693167357952.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171314044282744832.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170447107818405888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167960177960681473.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167561632669638656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170227004115910658.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169844588184473600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170774600723083264.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151216760593461248.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True,Beijing,en-US
