Title,Description,Keywords,arabic_name,Answer.comment,Answer.location,Answer.lickert,Approve,Reject
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???????,useful to improve arabic language,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???????,super name,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",ajmal,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",ajmal,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",ajmal,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",ajmal,useful to improve arabic language,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",ajmal,,Egypt,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",Saifullah,useful to improve arabic language,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",Saifullah,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",Saifullah,,Egypt,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",Saifullah,It's Two names ??? ????,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",Saifullah,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,It's A Catroon related name,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,good,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,useful to improve arabic language,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,useful to improve arabic language,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,none of the meaning Lanus,Inida,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,Hasan is Indian Arabic name,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,useful to improve arabic language,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,GOOD,INDIA,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,INDIA,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,useful to improve arabic language,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,Good,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,4,,
