Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is just arriving in the harbor,"['these are photographs of the family that live in the house', 'it rains often here', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/2404133.jpg,0,it rains often here,these are photographs of the family that live in the house,someone wants to travel fast,it is just arriving in the harbor,https://cs.stanford.edu/people/rak248/VG_100K_2/2404133.jpg,3,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is just arriving in the harbor,"['these are photographs of the family that live in the house', 'it rains often here', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/2404133.jpg,0,it rains often here,these are photographs of the family that live in the house,someone wants to travel fast,it is just arriving in the harbor,https://cs.stanford.edu/people/rak248/VG_100K_2/2404133.jpg,3,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",someone was drinking from the bottle,"['someone was carrying the bottle', 'someone was putting the bottle', 'someone was stealing the bottle']",https://web-instruct.s3.amazonaws.com/sherlock-four/2417853.jpg,1,someone was carrying the bottle,someone was drinking from the bottle,someone was putting the bottle,someone was stealing the bottle,https://cs.stanford.edu/people/rak248/VG_100K_2/2417853.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",someone was drinking from the bottle,"['someone was carrying the bottle', 'someone was putting the bottle', 'someone was stealing the bottle']",https://web-instruct.s3.amazonaws.com/sherlock-four/2417853.jpg,1,someone was carrying the bottle,someone was drinking from the bottle,someone was putting the bottle,someone was stealing the bottle,https://cs.stanford.edu/people/rak248/VG_100K_2/2417853.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",someone was drinking from the bottle,"['someone was carrying the bottle', 'someone was putting the bottle', 'someone was stealing the bottle']",https://web-instruct.s3.amazonaws.com/sherlock-four/2417853.jpg,1,someone was carrying the bottle,someone was drinking from the bottle,someone was putting the bottle,someone was stealing the bottle,https://cs.stanford.edu/people/rak248/VG_100K_2/2417853.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",someone was drinking from the bottle,"['someone was carrying the bottle', 'someone was putting the bottle', 'someone was stealing the bottle']",https://web-instruct.s3.amazonaws.com/sherlock-four/2417853.jpg,1,someone was carrying the bottle,someone was drinking from the bottle,someone was putting the bottle,someone was stealing the bottle,https://cs.stanford.edu/people/rak248/VG_100K_2/2417853.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",someone was drinking from the bottle,"['someone was carrying the bottle', 'someone was putting the bottle', 'someone was stealing the bottle']",https://web-instruct.s3.amazonaws.com/sherlock-four/2417853.jpg,1,someone was carrying the bottle,someone was drinking from the bottle,someone was putting the bottle,someone was stealing the bottle,https://cs.stanford.edu/people/rak248/VG_100K_2/2417853.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The person who works here is patriotic.,"['they are driving to work.', 'The person who walks here is patriotic.', 'The person who plays here is patriotic.']",https://web-instruct.s3.amazonaws.com/sherlock-four/wXf_eaQcSdM@35.jpg,0,they are driving to work.,The person who walks here is patriotic.,The person who works here is patriotic.,The person who plays here is patriotic.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Beverly_Hills_Cop_2/wXf_eaQcSdM@35.jpg,2,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The person who works here is patriotic.,"['they are driving to work.', 'The person who walks here is patriotic.', 'The person who plays here is patriotic.']",https://web-instruct.s3.amazonaws.com/sherlock-four/wXf_eaQcSdM@35.jpg,0,they are driving to work.,The person who walks here is patriotic.,The person who works here is patriotic.,The person who plays here is patriotic.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Beverly_Hills_Cop_2/wXf_eaQcSdM@35.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The person who works here is patriotic.,"['they are driving to work.', 'The person who walks here is patriotic.', 'The person who plays here is patriotic.']",https://web-instruct.s3.amazonaws.com/sherlock-four/wXf_eaQcSdM@35.jpg,0,they are driving to work.,The person who walks here is patriotic.,The person who works here is patriotic.,The person who plays here is patriotic.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Beverly_Hills_Cop_2/wXf_eaQcSdM@35.jpg,2,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The person who works here is patriotic.,"['they are driving to work.', 'The person who walks here is patriotic.', 'The person who plays here is patriotic.']",https://web-instruct.s3.amazonaws.com/sherlock-four/wXf_eaQcSdM@35.jpg,0,they are driving to work.,The person who walks here is patriotic.,The person who works here is patriotic.,The person who plays here is patriotic.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Beverly_Hills_Cop_2/wXf_eaQcSdM@35.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The person who works here is patriotic.,"['they are driving to work.', 'The person who walks here is patriotic.', 'The person who plays here is patriotic.']",https://web-instruct.s3.amazonaws.com/sherlock-four/wXf_eaQcSdM@35.jpg,0,they are driving to work.,The person who walks here is patriotic.,The person who works here is patriotic.,The person who plays here is patriotic.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Beverly_Hills_Cop_2/wXf_eaQcSdM@35.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",Someone else made the person laugh in the background.,"['Someone else made the person work in the background.', 'Someone else made the person play in the background.', 'the person want to dress nice']",https://web-instruct.s3.amazonaws.com/sherlock-four/2377137.jpg,1,Someone else made the person laugh in the background.,Someone else made the person work in the background.,the person want to dress nice,Someone else made the person play in the background.,https://cs.stanford.edu/people/rak248/VG_100K/2377137.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",Someone else made the person laugh in the background.,"['Someone else made the person work in the background.', 'Someone else made the person play in the background.', 'the person want to dress nice']",https://web-instruct.s3.amazonaws.com/sherlock-four/2377137.jpg,1,Someone else made the person laugh in the background.,Someone else made the person work in the background.,the person want to dress nice,Someone else made the person play in the background.,https://cs.stanford.edu/people/rak248/VG_100K/2377137.jpg,0,e0,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",Someone else made the person laugh in the background.,"['Someone else made the person work in the background.', 'Someone else made the person play in the background.', 'the person want to dress nice']",https://web-instruct.s3.amazonaws.com/sherlock-four/2377137.jpg,1,Someone else made the person laugh in the background.,Someone else made the person work in the background.,the person want to dress nice,Someone else made the person play in the background.,https://cs.stanford.edu/people/rak248/VG_100K/2377137.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",Someone else made the person laugh in the background.,"['Someone else made the person work in the background.', 'Someone else made the person play in the background.', 'the person want to dress nice']",https://web-instruct.s3.amazonaws.com/sherlock-four/2377137.jpg,1,Someone else made the person laugh in the background.,Someone else made the person work in the background.,the person want to dress nice,Someone else made the person play in the background.,https://cs.stanford.edu/people/rak248/VG_100K/2377137.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",Someone else made the person laugh in the background.,"['Someone else made the person work in the background.', 'Someone else made the person play in the background.', 'the person want to dress nice']",https://web-instruct.s3.amazonaws.com/sherlock-four/2377137.jpg,1,Someone else made the person laugh in the background.,Someone else made the person work in the background.,the person want to dress nice,Someone else made the person play in the background.,https://cs.stanford.edu/people/rak248/VG_100K/2377137.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The birds are migrating to warmer weather,"['The birds are hoping for warmer weather', 'The birds are calling for warmer weather', 'The birds are accustomed warmer weather']",https://web-instruct.s3.amazonaws.com/sherlock-four/2325600.jpg,1,The birds are accustomed warmer weather,The birds are migrating to warmer weather,The birds are hoping for warmer weather,The birds are calling for warmer weather,https://cs.stanford.edu/people/rak248/VG_100K/2325600.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The birds are migrating to warmer weather,"['The birds are hoping for warmer weather', 'The birds are calling for warmer weather', 'The birds are accustomed warmer weather']",https://web-instruct.s3.amazonaws.com/sherlock-four/2325600.jpg,1,The birds are accustomed warmer weather,The birds are migrating to warmer weather,The birds are hoping for warmer weather,The birds are calling for warmer weather,https://cs.stanford.edu/people/rak248/VG_100K/2325600.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The birds are migrating to warmer weather,"['The birds are hoping for warmer weather', 'The birds are calling for warmer weather', 'The birds are accustomed warmer weather']",https://web-instruct.s3.amazonaws.com/sherlock-four/2325600.jpg,1,The birds are accustomed warmer weather,The birds are migrating to warmer weather,The birds are hoping for warmer weather,The birds are calling for warmer weather,https://cs.stanford.edu/people/rak248/VG_100K/2325600.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The birds are migrating to warmer weather,"['The birds are hoping for warmer weather', 'The birds are calling for warmer weather', 'The birds are accustomed warmer weather']",https://web-instruct.s3.amazonaws.com/sherlock-four/2325600.jpg,1,The birds are accustomed warmer weather,The birds are migrating to warmer weather,The birds are hoping for warmer weather,The birds are calling for warmer weather,https://cs.stanford.edu/people/rak248/VG_100K/2325600.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The birds are migrating to warmer weather,"['The birds are hoping for warmer weather', 'The birds are calling for warmer weather', 'The birds are accustomed warmer weather']",https://web-instruct.s3.amazonaws.com/sherlock-four/2325600.jpg,1,The birds are accustomed warmer weather,The birds are migrating to warmer weather,The birds are hoping for warmer weather,The birds are calling for warmer weather,https://cs.stanford.edu/people/rak248/VG_100K/2325600.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",a person wants to protect the man wearing a white vest,"['that someone is about to eat dinner', 'a person wants to talk to the man wearing a white vest', 'a person wants to meet the man wearing a white vest']",https://web-instruct.s3.amazonaws.com/sherlock-four/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,0,a person wants to talk to the man wearing a white vest,a person wants to meet the man wearing a white vest,a person wants to protect the man wearing a white vest,that someone is about to eat dinner,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1010_TITANIC/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",a person wants to protect the man wearing a white vest,"['that someone is about to eat dinner', 'a person wants to talk to the man wearing a white vest', 'a person wants to meet the man wearing a white vest']",https://web-instruct.s3.amazonaws.com/sherlock-four/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,0,a person wants to talk to the man wearing a white vest,a person wants to meet the man wearing a white vest,a person wants to protect the man wearing a white vest,that someone is about to eat dinner,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1010_TITANIC/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",a person wants to protect the man wearing a white vest,"['that someone is about to eat dinner', 'a person wants to talk to the man wearing a white vest', 'a person wants to meet the man wearing a white vest']",https://web-instruct.s3.amazonaws.com/sherlock-four/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,0,a person wants to talk to the man wearing a white vest,a person wants to meet the man wearing a white vest,a person wants to protect the man wearing a white vest,that someone is about to eat dinner,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1010_TITANIC/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,2,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",a person wants to protect the man wearing a white vest,"['that someone is about to eat dinner', 'a person wants to talk to the man wearing a white vest', 'a person wants to meet the man wearing a white vest']",https://web-instruct.s3.amazonaws.com/sherlock-four/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,0,a person wants to talk to the man wearing a white vest,a person wants to meet the man wearing a white vest,a person wants to protect the man wearing a white vest,that someone is about to eat dinner,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1010_TITANIC/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",a person wants to protect the man wearing a white vest,"['that someone is about to eat dinner', 'a person wants to talk to the man wearing a white vest', 'a person wants to meet the man wearing a white vest']",https://web-instruct.s3.amazonaws.com/sherlock-four/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,0,a person wants to talk to the man wearing a white vest,a person wants to meet the man wearing a white vest,a person wants to protect the man wearing a white vest,that someone is about to eat dinner,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1010_TITANIC/1010_TITANIC_01.54.11.801-01.54.13.742@0.jpg,2,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they think the man is important,"['they say to the man is important', 'they love the man is important', 'The man went straight to eat after waking.']",https://web-instruct.s3.amazonaws.com/sherlock-four/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,0,they say to the man is important,they love the man is important,The man went straight to eat after waking.,they think the man is important,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0050_Indiana_Jones_and_the_last_crusade/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they think the man is important,"['they say to the man is important', 'they love the man is important', 'The man went straight to eat after waking.']",https://web-instruct.s3.amazonaws.com/sherlock-four/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,0,they say to the man is important,they love the man is important,The man went straight to eat after waking.,they think the man is important,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0050_Indiana_Jones_and_the_last_crusade/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they think the man is important,"['they say to the man is important', 'they love the man is important', 'The man went straight to eat after waking.']",https://web-instruct.s3.amazonaws.com/sherlock-four/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,0,they say to the man is important,they love the man is important,The man went straight to eat after waking.,they think the man is important,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0050_Indiana_Jones_and_the_last_crusade/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they think the man is important,"['they say to the man is important', 'they love the man is important', 'The man went straight to eat after waking.']",https://web-instruct.s3.amazonaws.com/sherlock-four/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,0,they say to the man is important,they love the man is important,The man went straight to eat after waking.,they think the man is important,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0050_Indiana_Jones_and_the_last_crusade/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they think the man is important,"['they say to the man is important', 'they love the man is important', 'The man went straight to eat after waking.']",https://web-instruct.s3.amazonaws.com/sherlock-four/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,0,they say to the man is important,they love the man is important,The man went straight to eat after waking.,they think the man is important,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0050_Indiana_Jones_and_the_last_crusade/0050_Indiana_Jones_and_the_last_crusade_01.09.59.891-01.10.02.510@0.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this boxer just won  their match,"['this boxer just failed to  their match', 'her child is playing in the game', 'the owner uses this to navigate on their computer']",https://web-instruct.s3.amazonaws.com/sherlock-four/z_hfmThW4fs@54.jpg,0,this boxer just won  their match,this boxer just failed to  their match,the owner uses this to navigate on their computer,her child is playing in the game,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Rocky_II/z_hfmThW4fs@54.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this boxer just won  their match,"['this boxer just failed to  their match', 'her child is playing in the game', 'the owner uses this to navigate on their computer']",https://web-instruct.s3.amazonaws.com/sherlock-four/z_hfmThW4fs@54.jpg,0,this boxer just won  their match,this boxer just failed to  their match,the owner uses this to navigate on their computer,her child is playing in the game,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Rocky_II/z_hfmThW4fs@54.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this boxer just won  their match,"['this boxer just failed to  their match', 'her child is playing in the game', 'the owner uses this to navigate on their computer']",https://web-instruct.s3.amazonaws.com/sherlock-four/z_hfmThW4fs@54.jpg,0,this boxer just won  their match,this boxer just failed to  their match,the owner uses this to navigate on their computer,her child is playing in the game,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Rocky_II/z_hfmThW4fs@54.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this boxer just won  their match,"['this boxer just failed to  their match', 'her child is playing in the game', 'the owner uses this to navigate on their computer']",https://web-instruct.s3.amazonaws.com/sherlock-four/z_hfmThW4fs@54.jpg,0,this boxer just won  their match,this boxer just failed to  their match,the owner uses this to navigate on their computer,her child is playing in the game,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Rocky_II/z_hfmThW4fs@54.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this boxer just won  their match,"['this boxer just failed to  their match', 'her child is playing in the game', 'the owner uses this to navigate on their computer']",https://web-instruct.s3.amazonaws.com/sherlock-four/z_hfmThW4fs@54.jpg,0,this boxer just won  their match,this boxer just failed to  their match,the owner uses this to navigate on their computer,her child is playing in the game,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Rocky_II/z_hfmThW4fs@54.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",some idiot does not know how to park and is taking up two spots,"[""she doesn't exercise much"", 'some idiot does not know how to deal with and is taking up two spots', 'some idiot does not know how to vote and is taking up two spots']",https://web-instruct.s3.amazonaws.com/sherlock-four/2348922.jpg,0,some idiot does not know how to park and is taking up two spots,some idiot does not know how to vote and is taking up two spots,she doesn't exercise much,some idiot does not know how to deal with and is taking up two spots,https://cs.stanford.edu/people/rak248/VG_100K/2348922.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",some idiot does not know how to park and is taking up two spots,"[""she doesn't exercise much"", 'some idiot does not know how to deal with and is taking up two spots', 'some idiot does not know how to vote and is taking up two spots']",https://web-instruct.s3.amazonaws.com/sherlock-four/2348922.jpg,0,some idiot does not know how to park and is taking up two spots,some idiot does not know how to vote and is taking up two spots,she doesn't exercise much,some idiot does not know how to deal with and is taking up two spots,https://cs.stanford.edu/people/rak248/VG_100K/2348922.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",some idiot does not know how to park and is taking up two spots,"[""she doesn't exercise much"", 'some idiot does not know how to deal with and is taking up two spots', 'some idiot does not know how to vote and is taking up two spots']",https://web-instruct.s3.amazonaws.com/sherlock-four/2348922.jpg,0,some idiot does not know how to park and is taking up two spots,some idiot does not know how to vote and is taking up two spots,she doesn't exercise much,some idiot does not know how to deal with and is taking up two spots,https://cs.stanford.edu/people/rak248/VG_100K/2348922.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",some idiot does not know how to park and is taking up two spots,"[""she doesn't exercise much"", 'some idiot does not know how to deal with and is taking up two spots', 'some idiot does not know how to vote and is taking up two spots']",https://web-instruct.s3.amazonaws.com/sherlock-four/2348922.jpg,0,some idiot does not know how to park and is taking up two spots,some idiot does not know how to vote and is taking up two spots,she doesn't exercise much,some idiot does not know how to deal with and is taking up two spots,https://cs.stanford.edu/people/rak248/VG_100K/2348922.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",some idiot does not know how to park and is taking up two spots,"[""she doesn't exercise much"", 'some idiot does not know how to deal with and is taking up two spots', 'some idiot does not know how to vote and is taking up two spots']",https://web-instruct.s3.amazonaws.com/sherlock-four/2348922.jpg,0,some idiot does not know how to park and is taking up two spots,some idiot does not know how to vote and is taking up two spots,she doesn't exercise much,some idiot does not know how to deal with and is taking up two spots,https://cs.stanford.edu/people/rak248/VG_100K/2348922.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",This kid is eating a hamburger.,"['the person sitting down is likely to smoke.', 'This kid is buying a hamburger.', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/IZQFJ6hZNJc@1.jpg,0,This kid is buying a hamburger.,This kid is eating a hamburger.,someone wants to travel fast,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Coming_to_America/IZQFJ6hZNJc@1.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",This kid is eating a hamburger.,"['the person sitting down is likely to smoke.', 'This kid is buying a hamburger.', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/IZQFJ6hZNJc@1.jpg,0,This kid is buying a hamburger.,This kid is eating a hamburger.,someone wants to travel fast,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Coming_to_America/IZQFJ6hZNJc@1.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",This kid is eating a hamburger.,"['the person sitting down is likely to smoke.', 'This kid is buying a hamburger.', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/IZQFJ6hZNJc@1.jpg,0,This kid is buying a hamburger.,This kid is eating a hamburger.,someone wants to travel fast,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Coming_to_America/IZQFJ6hZNJc@1.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",This kid is eating a hamburger.,"['the person sitting down is likely to smoke.', 'This kid is buying a hamburger.', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/IZQFJ6hZNJc@1.jpg,0,This kid is buying a hamburger.,This kid is eating a hamburger.,someone wants to travel fast,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Coming_to_America/IZQFJ6hZNJc@1.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",This kid is eating a hamburger.,"['the person sitting down is likely to smoke.', 'This kid is buying a hamburger.', 'someone wants to travel fast']",https://web-instruct.s3.amazonaws.com/sherlock-four/IZQFJ6hZNJc@1.jpg,0,This kid is buying a hamburger.,This kid is eating a hamburger.,someone wants to travel fast,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Coming_to_America/IZQFJ6hZNJc@1.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",people are meant to sit here,"['people are meant to live here', 'they are watching the news.', 'people are meant to see here']",https://web-instruct.s3.amazonaws.com/sherlock-four/2381145.jpg,1,people are meant to see here,people are meant to live here,people are meant to sit here,they are watching the news.,https://cs.stanford.edu/people/rak248/VG_100K_2/2381145.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",people are meant to sit here,"['people are meant to live here', 'they are watching the news.', 'people are meant to see here']",https://web-instruct.s3.amazonaws.com/sherlock-four/2381145.jpg,1,people are meant to see here,people are meant to live here,people are meant to sit here,they are watching the news.,https://cs.stanford.edu/people/rak248/VG_100K_2/2381145.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",people are meant to sit here,"['people are meant to live here', 'they are watching the news.', 'people are meant to see here']",https://web-instruct.s3.amazonaws.com/sherlock-four/2381145.jpg,1,people are meant to see here,people are meant to live here,people are meant to sit here,they are watching the news.,https://cs.stanford.edu/people/rak248/VG_100K_2/2381145.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",people are meant to sit here,"['people are meant to live here', 'they are watching the news.', 'people are meant to see here']",https://web-instruct.s3.amazonaws.com/sherlock-four/2381145.jpg,1,people are meant to see here,people are meant to live here,people are meant to sit here,they are watching the news.,https://cs.stanford.edu/people/rak248/VG_100K_2/2381145.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",people are meant to sit here,"['people are meant to live here', 'they are watching the news.', 'people are meant to see here']",https://web-instruct.s3.amazonaws.com/sherlock-four/2381145.jpg,1,people are meant to see here,people are meant to live here,people are meant to sit here,they are watching the news.,https://cs.stanford.edu/people/rak248/VG_100K_2/2381145.jpg,2,e2,
