Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2872638234,The women shoveled .,contradiction,Men are not women.,2872638234.jpg,-,e_snli_ve_embed_objects_q_a_to_r,men,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2872638234,The women shoveled .,contradiction,Men are not women.,2872638234.jpg,-,e_snli_ve_embed_objects_q_a_to_r,men,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2872638234,The women shoveled .,contradiction,Men are not women.,2872638234.jpg,-,e_snli_ve_embed_objects_q_a_to_r,men,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,women,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4945148977,Two women are walking around at night .,entailment,Women are walking around at night is a rephrasing of women walking around at night.,4945148977.jpg,-,e_snli_ve_text_situation_q_a_to_r,night,rephrasing,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4945148977,Two women are walking around at night .,entailment,Women are walking around at night is a rephrasing of women walking around at night.,4945148977.jpg,-,e_snli_ve_text_situation_q_a_to_r,night,rephrasing,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,no,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4945148977,Two women are walking around at night .,entailment,Women are walking around at night is a rephrasing of women walking around at night.,4945148977.jpg,-,e_snli_ve_text_situation_q_a_to_r,night,rephrasing,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4256497108,A human sitting .,entailment,A man is a human.,4256497108.jpg,-,e_snli_ve_text_situation_q_a_to_r,human,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4256497108,A human sitting .,entailment,A man is a human.,4256497108.jpg,-,e_snli_ve_text_situation_q_a_to_r,human,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4256497108,A human sitting .,entailment,A man is a human.,4256497108.jpg,-,e_snli_ve_text_situation_q_a_to_r,human,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3169777863,People are doing Tai Chi,contradiction,People can not be doing Tai Chi while they are dancing.,3169777863.jpg,-,e_snli_ve_text_objects_q_a_to_r,people,chi,-,-,-,-,-,-,-,tai chi,-,-,-,-,can not be doing chi,-,-,-,-,-,w_yes,yes,yes,w_yes,chi,tai chi,can not be doing chi,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3169777863,People are doing Tai Chi,contradiction,People can not be doing Tai Chi while they are dancing.,3169777863.jpg,-,e_snli_ve_text_objects_q_a_to_r,people,chi,-,-,-,-,-,-,-,tai chi,-,-,-,-,can not be doing chi,-,-,-,-,-,yes,yes,yes,no,chi,tai chi,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3169777863,People are doing Tai Chi,contradiction,People can not be doing Tai Chi while they are dancing.,3169777863.jpg,-,e_snli_ve_text_objects_q_a_to_r,people,chi,-,-,-,-,-,-,-,tai chi,-,-,-,-,can not be doing chi,-,-,-,-,-,yes,yes,yes,yes,chi,tai chi,can not be doing chi,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1405221276,A group of dogs wrestling in the mud .,contradiction,The dogs can not be wrestling in the mud and running through the mud at the same time.,1405221276.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dogs,mud,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1405221276,A group of dogs wrestling in the mud .,contradiction,The dogs can not be wrestling in the mud and running through the mud at the same time.,1405221276.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dogs,mud,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1405221276,A group of dogs wrestling in the mud .,contradiction,The dogs can not be wrestling in the mud and running through the mud at the same time.,1405221276.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dogs,mud,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,w_no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",185006469,A woman helps a man up .,entailment,A woman helps a man up is a rephrasing of a woman helping a man up.,185006469.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,helping man,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",185006469,A woman helps a man up .,entailment,A woman helps a man up is a rephrasing of a woman helping a man up.,185006469.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,helping man,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",185006469,A woman helps a man up .,entailment,A woman helps a man up is a rephrasing of a woman helping a man up.,185006469.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,helping man,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3207264553,Rafters getting out of a raft .,contradiction,Rafters can not be getting out of a raft while they are rafting.,3207264553.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rafters,raft,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3207264553,Rafters getting out of a raft .,contradiction,Rafters can not be getting out of a raft while they are rafting.,3207264553.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rafters,raft,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3207264553,Rafters getting out of a raft .,contradiction,Rafters can not be getting out of a raft while they are rafting.,3207264553.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rafters,raft,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2676292940,The girl is inside watching the thunderstorm .,contradiction,The girl can not be inside and outside at the same time.,2676292940.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2676292940,The girl is inside watching the thunderstorm .,contradiction,The girl can not be inside and outside at the same time.,2676292940.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2676292940,The girl is inside watching the thunderstorm .,contradiction,The girl can not be inside and outside at the same time.,2676292940.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4934467462,"No one is outside on this cold , foggy day .",contradiction,There can not be a crowd outside if no one is outside.,4934467462.jpg,-,e_snli_ve_text_situation_q_a_to_r,one,crowd,-,-,-,-,-,-,-,no one,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4934467462,"No one is outside on this cold , foggy day .",contradiction,There can not be a crowd outside if no one is outside.,4934467462.jpg,-,e_snli_ve_text_situation_q_a_to_r,one,crowd,-,-,-,-,-,-,-,no one,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,no one,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4934467462,"No one is outside on this cold , foggy day .",contradiction,There can not be a crowd outside if no one is outside.,4934467462.jpg,-,e_snli_ve_text_situation_q_a_to_r,one,crowd,-,-,-,-,-,-,-,no one,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1517682494,There is a boy and girl at a birthday party .,entailment,A birthday party is a party.,1517682494.jpg,-,e_snli_ve_embed_situ_q_a_to_r,party,-,-,-,-,-,-,-,-,birthday party,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1517682494,There is a boy and girl at a birthday party .,entailment,A birthday party is a party.,1517682494.jpg,-,e_snli_ve_embed_situ_q_a_to_r,party,-,-,-,-,-,-,-,-,birthday party,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,,,,,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1517682494,There is a boy and girl at a birthday party .,entailment,A birthday party is a party.,1517682494.jpg,-,e_snli_ve_embed_situ_q_a_to_r,party,-,-,-,-,-,-,-,-,birthday party,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2442856921,A store is not having a book sale .,contradiction,A store can not be selling books if it is not having a book sale.,2442856921.jpg,-,e_snli_ve_text_objects_q_a_to_r,sale,books,store,-,-,-,-,-,-,book sale,-,-,-,-,is not having sale,can not be selling books,-,-,-,-,w_yes,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2442856921,A store is not having a book sale .,contradiction,A store can not be selling books if it is not having a book sale.,2442856921.jpg,-,e_snli_ve_text_objects_q_a_to_r,sale,books,store,-,-,-,-,-,-,book sale,-,-,-,-,is not having sale,can not be selling books,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2442856921,A store is not having a book sale .,contradiction,A store can not be selling books if it is not having a book sale.,2442856921.jpg,-,e_snli_ve_text_objects_q_a_to_r,sale,books,store,-,-,-,-,-,-,book sale,-,-,-,-,is not having sale,can not be selling books,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",81788174,A sailboat on the lake .,contradiction,A sailboat is not a boat.,81788174.jpg,-,e_snli_ve_text_objects_q_a_to_r,sailboat,boat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",81788174,A sailboat on the lake .,contradiction,A sailboat is not a boat.,81788174.jpg,-,e_snli_ve_text_objects_q_a_to_r,sailboat,boat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,sailboat|boat,,,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",81788174,A sailboat on the lake .,contradiction,A sailboat is not a boat.,81788174.jpg,-,e_snli_ve_text_objects_q_a_to_r,sailboat,boat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",200276116,The boy is sleeping .,contradiction,The boy can not be sleeping and splashing in the water at the same time.,200276116.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,water,boy,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,time,same time,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",200276116,The boy is sleeping .,contradiction,The boy can not be sleeping and splashing in the water at the same time.,200276116.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,water,boy,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",200276116,The boy is sleeping .,contradiction,The boy can not be sleeping and splashing in the water at the same time.,200276116.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,water,boy,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3273325447,A two wheeled vehicle is visible .,entailment,A vehicle is visible is a rephrasing of a vehicle is visible.,3273325447.jpg,-,e_snli_ve_text_objects_q_a_to_r,vehicle,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,no,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3273325447,A two wheeled vehicle is visible .,entailment,A vehicle is visible is a rephrasing of a vehicle is visible.,3273325447.jpg,-,e_snli_ve_text_objects_q_a_to_r,vehicle,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3273325447,A two wheeled vehicle is visible .,entailment,A vehicle is visible is a rephrasing of a vehicle is visible.,3273325447.jpg,-,e_snli_ve_text_objects_q_a_to_r,vehicle,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_no,rephrasing,nota-np,,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3637013,The couple is sitting at home watching tv .,contradiction,The couple can not be sitting at home watching tv and walking down a path at the same time.,3637013.jpg,-,e_snli_ve_embed_objects_q_a_to_r,home,couple,time,path,tv,-,-,-,-,same time,-,-,-,-,watching tv,walking path,-,-,-,-,yes,yes,yes,no,home,nota-np,watching tv,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3637013,The couple is sitting at home watching tv .,contradiction,The couple can not be sitting at home watching tv and walking down a path at the same time.,3637013.jpg,-,e_snli_ve_embed_objects_q_a_to_r,home,couple,time,path,tv,-,-,-,-,same time,-,-,-,-,watching tv,walking path,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3637013,The couple is sitting at home watching tv .,contradiction,The couple can not be sitting at home watching tv and walking down a path at the same time.,3637013.jpg,-,e_snli_ve_embed_objects_q_a_to_r,home,couple,time,path,tv,-,-,-,-,same time,-,-,-,-,watching tv,walking path,-,-,-,-,yes,yes,yes,w_yes,nota-n,nota-np,walking path,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4633066958,An old man is eating toast,contradiction,The man can not be eating toast and playing in a pool at the same time.,4633066958.jpg,-,e_snli_ve_text_situation_q_a_to_r,pool,man,time,toast,-,-,-,-,-,same time,-,-,-,-,can not be eating toast,-,-,-,-,-,yes,yes,yes,w_yes,time,same time,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4633066958,An old man is eating toast,contradiction,The man can not be eating toast and playing in a pool at the same time.,4633066958.jpg,-,e_snli_ve_text_situation_q_a_to_r,pool,man,time,toast,-,-,-,-,-,same time,-,-,-,-,can not be eating toast,-,-,-,-,-,w_no,yes,yes,w_no,toast,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4633066958,An old man is eating toast,contradiction,The man can not be eating toast and playing in a pool at the same time.,4633066958.jpg,-,e_snli_ve_text_situation_q_a_to_r,pool,man,time,toast,-,-,-,-,-,same time,-,-,-,-,can not be eating toast,-,-,-,-,-,w_no,no,yes,yes,pool|time|toast,same time,can not be eating toast,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4948440838,A young woman in high platform heels and a short denim skirt stands holding a cellphone,entailment,A woman in high platform heels and a short denim skirt stands holding a cellphone is a rephrasing of a woman in high platform heels and a short denim skirt stands holding a cellphone.,4948440838.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,heels,rephrasing,cellphone,skirt,-,-,-,-,short denim skirt,high platform heels,-,-,-,holding cellphone,-,-,-,-,-,no,no,no,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4948440838,A young woman in high platform heels and a short denim skirt stands holding a cellphone,entailment,A woman in high platform heels and a short denim skirt stands holding a cellphone is a rephrasing of a woman in high platform heels and a short denim skirt stands holding a cellphone.,4948440838.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,heels,rephrasing,cellphone,skirt,-,-,-,-,short denim skirt,high platform heels,-,-,-,holding cellphone,-,-,-,-,-,no,no,yes,w_no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4948440838,A young woman in high platform heels and a short denim skirt stands holding a cellphone,entailment,A woman in high platform heels and a short denim skirt stands holding a cellphone is a rephrasing of a woman in high platform heels and a short denim skirt stands holding a cellphone.,4948440838.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,heels,rephrasing,cellphone,skirt,-,-,-,-,short denim skirt,high platform heels,-,-,-,holding cellphone,-,-,-,-,-,no,no,yes,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3174431688,Two people are wearing fully white clothing at the mall .,contradiction,The people are either wearing black or white clothing.,3174431688.jpg,-,e_snli_ve_embed_objects_q_a_to_r,clothing,people,-,-,-,-,-,-,-,black or white clothing,-,-,-,-,are wearing clothing,-,-,-,-,-,no,no,yes,no,nota-n,black or white clothing,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3174431688,Two people are wearing fully white clothing at the mall .,contradiction,The people are either wearing black or white clothing.,3174431688.jpg,-,e_snli_ve_embed_objects_q_a_to_r,clothing,people,-,-,-,-,-,-,-,black or white clothing,-,-,-,-,are wearing clothing,-,-,-,-,-,no,no,yes,yes,,black or white clothing,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3174431688,Two people are wearing fully white clothing at the mall .,contradiction,The people are either wearing black or white clothing.,3174431688.jpg,-,e_snli_ve_embed_objects_q_a_to_r,clothing,people,-,-,-,-,-,-,-,black or white clothing,-,-,-,-,are wearing clothing,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
