Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7489648970,Four men play tubas in a park .,contradiction,Women are not men.,7489648970.jpg,-,e_snli_ve_embed_situ_q_a_to_r,men,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",157308126,Three people are swimming in a race .,entailment,Three people are swimming in a race is a rephrasing of three people are swimming in a race.,157308126.jpg,-,e_snli_ve_text_objects_q_a_to_r,race,people,rephrasing,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4771216868,The Muslims are marching to Mecca .,entailment,Muslim men are Muslims.,4771216868.jpg,-,e_snli_ve_embed_situ_q_a_to_r,muslims,men,-,-,-,-,-,-,-,muslim men,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3727752439,A woman in a dark dress holding sunglasses .,entailment,A woman in a dark dress holding sunglasses is a rephrasing of a woman in a dark dress holding sunglasses.,3727752439.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,sunglasses,rephrasing,-,-,-,-,-,-,dark dress holding sunglasses,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",111737806,There is a woman .,entailment,A woman is a woman.,111737806.jpg,-,e_snli_ve_embed_situ_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A woman is a person.,4037148542.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2194167019,The woman is sitting in a chair .,contradiction,The woman can not be sitting in a chair and standing in a doorway at the same time.,2194167019.jpg,-,e_snli_ve_embed_situ_q_a_to_r,doorway,woman,chair,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4827261484,There is a crowd .,entailment,A crowd of people is a crowd.,4827261484.jpg,-,e_snli_ve_embed_situ_q_a_to_r,people,crowd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2781018847,People are outside .,entailment,"A group of people are people, and a patio is outside.",2781018847.jpg,-,e_snli_ve_embed_objects_q_a_to_r,group,patio,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3450087996,Two fat persons are found eating in the street,entailment,Two fat persons are found eating in the street is a rephrasing of two fat people eating in the street.,3450087996.jpg,-,e_snli_ve_embed_situ_q_a_to_r,people,street,rephrasing,-,-,-,-,-,-,two fat people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4410308811,Two men are singing onstage .,contradiction,The men can not be singing and playing instruments at the same time.,4410308811.jpg,-,e_snli_ve_embed_objects_q_a_to_r,time,instruments,men,-,-,-,-,-,-,same time,-,-,-,-,playing instruments,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7767981942,The basketball players are women .,entailment,Women are playing basketball.,7767981942.jpg,-,e_snli_ve_embed_situ_q_a_to_r,basketball,women,-,-,-,-,-,-,-,-,-,-,-,-,are playing basketball,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",15859665,A child is riding a play horse .,entailment,A child is riding a play horse is a rephrasing of a child riding a play horse.,15859665.jpg,-,e_snli_ve_embed_situ_q_a_to_r,horse,child,rephrasing,-,-,-,-,-,-,play horse,-,-,-,-,is riding horse,riding horse,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The boy is reading a book in class .,contradiction,The boy can not be playing in the water and reading a book in class at the same time.,1527513023.jpg,-,e_snli_ve_text_situation_q_a_to_r,boy,book,class,water,time,-,-,-,-,same time,-,-,-,-,reading book,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2194167019,A bald headed girl in a market .,contradiction,A girl can not have long hair and bald headed at the same time.,2194167019.jpg,-,e_snli_ve_embed_situ_q_a_to_r,girl,time,bald,hair,-,-,-,-,-,same time,long hair,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",506461069,Man has a grey shirt,entailment,A man with a grey shirt is a man with a grey shirt.,506461069.jpg,-,e_snli_ve_embed_objects_q_a_to_r,shirt,man,-,-,-,-,-,-,-,grey shirt,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",188576164,Two guys are having a conversation .,entailment,Two guys are having a conversation is a rephrasing of two men are talking.,188576164.jpg,-,e_snli_ve_text_situation_q_a_to_r,conversation,rephrasing,men,guys,-,-,-,-,-,two guys,two men,-,-,-,are having conversation,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4876859436,Someone is buying fruit .,contradiction,A person can not be buying fruit while they are selling drinks.,4876859436.jpg,-,e_snli_ve_text_objects_q_a_to_r,drinks,fruit,-,-,-,-,-,-,-,-,-,-,-,-,are selling drinks,can not be buying fruit,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7885411338,A tall human walking,contradiction,A woman is not a tall human.,7885411338.jpg,-,e_snli_ve_embed_situ_q_a_to_r,woman,human,-,-,-,-,-,-,-,tall human,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4795267435,People are in orange uniforms,entailment,People are in orange uniforms is a rephrasing of people in orange uniforms.,4795267435.jpg,-,e_snli_ve_text_situation_q_a_to_r,uniforms,people,rephrasing,-,-,-,-,-,-,orange uniforms,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4685167138,The firefighters are wearing polo shirts and playing volleyball .,contradiction,The firefighters can not be wearing polo shirts and playing volleyball while wearing orange vests and orange vests.,4685167138.jpg,-,e_snli_ve_embed_situ_q_a_to_r,vests,firefighters,shirts,volleyball,-,-,-,-,-,polo shirts,orange vests,-,-,-,wearing vests,playing volleyball,can not be wearing shirts,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3122606953,There are animals outdoors .,entailment,Dogs are animals.,3122606953.jpg,-,e_snli_ve_text_objects_q_a_to_r,dogs,animals,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3397228832,A surfer on a board .,entailment,A surfer is a person who rides a board.,3397228832.jpg,-,e_snli_ve_embed_objects_q_a_to_r,surfer,board,-,-,-,-,-,-,-,-,-,-,-,-,rides board,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3459578742,Someone is in the water .,entailment,A person is someone.,3459578742.jpg,-,e_snli_ve_embed_situ_q_a_to_r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1304100320,Two dogs are playing outside .,entailment,A hill is outside.,1304100320.jpg,-,e_snli_ve_text_situation_q_a_to_r,hill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7810644900,A man is outside .,entailment,A man is outside because he is on a sidewalk.,7810644900.jpg,-,e_snli_ve_text_objects_q_a_to_r,sidewalk,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2637670767,The baby is crawling on the rug .,contradiction,The baby can not be crawling and sitting at the same time.,2637670767.jpg,-,e_snli_ve_embed_objects_q_a_to_r,baby,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834131048,The two people in the alley are fighting .,contradiction,The people can not be walking and fighting at the same time.,4834131048.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,people,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6944127567,The jockeys are in competition .,entailment,Jockeys are racing implies jockeys are in competition.,6944127567.jpg,-,e_snli_ve_embed_objects_q_a_to_r,jockeys,competition,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4811455038,The woman is wearing a green shirt,entailment,A woman in a green shirt is wearing a green shirt.,4811455038.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,shirt,-,-,-,-,-,-,-,green shirt,-,-,-,-,is wearing shirt,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3189307452,A dog is jumping,entailment,A dog jumping is the same as a dog is jumping.,3189307452.jpg,-,e_snli_ve_embed_situ_q_a_to_r,jumping,dog,-,-,-,-,-,-,-,dog jumping,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4787272506,The boy is riding a skateboard .,entailment,A boy is riding a skateboard is a rephrasing of a boy is riding a skateboard.,4787272506.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rephrasing,boy,skateboard,-,-,-,-,-,-,-,-,-,-,-,is riding skateboard,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",34536135,The man is washing his hands in the bathroom .,contradiction,The man can not be washing his hands in the bathroom and washing his hands in a kitchen at the same time.,34536135.jpg,-,e_snli_ve_text_objects_q_a_to_r,kitchen,bathroom,man,time,hands,-,-,-,-,same time,-,-,-,-,washing hands,can not be washing hands,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",254148000,Two men stand near the water at the beach .,entailment,The men are near the water because they are standing on the beach.,254148000.jpg,-,e_snli_ve_embed_situ_q_a_to_r,beach,water,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3264937930,There are people in the hot air balloon .,entailment,People are in the hot air balloon.,3264937930.jpg,-,e_snli_ve_text_situation_q_a_to_r,balloon,people,-,-,-,-,-,-,-,hot air balloon,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4958781334,two people wearing hats and gloves in a garden,entailment,Two people wearing hats and gloves in a garden is a rephrasing of two people wearing hats and gloves in a garden.,4958781334.jpg,-,e_snli_ve_embed_situ_q_a_to_r,people,gloves,garden,rephrasing,hats,-,-,-,-,two people,-,-,-,-,wearing hats,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3374776293,Various people are attending a concert in a music hall .,contradiction,A concert is not a park.,3374776293.jpg,-,e_snli_ve_embed_objects_q_a_to_r,concert,park,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3259694057,A dog walks toward the camera .,entailment,A dog walks toward the camera is a rephrasing of a dog walks toward the camera.,3259694057.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dog,camera,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4978965173,The people with the balloons are wearing red sweatshirts .,contradiction,The people can not be wearing red sweatshirts and blue jeans at the same time.,4978965173.jpg,-,e_snli_ve_text_situation_q_a_to_r,time,jeans,people,sweatshirts,-,-,-,-,-,same time,red sweatshirts,blue jeans,-,-,can not be wearing sweatshirts,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2969370354,A girl and boy are playing tennis,entailment,A girl and boy are playing tennis is a rephrasing of a girl and boy are playing tennis.,2969370354.jpg,-,e_snli_ve_embed_situ_q_a_to_r,girl,tennis,boy,rephrasing,-,-,-,-,-,-,-,-,-,-,are playing tennis,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3735158583,person rides horse,entailment,A person riding a horse is a rider.,3735158583.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rider,horse,-,-,-,-,-,-,-,-,-,-,-,-,riding horse,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5436986554,Men are dressed in black playing basketball .,contradiction,The men can not be dressed in white and black simultaneously.,5436986554.jpg,-,e_snli_ve_embed_objects_q_a_to_r,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1693120546,The woman is sitting down .,entailment,A woman sitting down is sitting down.,1693120546.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,a man inside of a sbarro eats pizza,contradiction,A man can not be inside a sbarro and outside of a building at the same time.,1733676900.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,man,sbarro,building,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6848904367,A bartender is at home drinking water .,contradiction,A bartender can not be at home drinking water while she is at a bar drinking.,6848904367.jpg,-,e_snli_ve_embed_situ_q_a_to_r,water,bartender,home,drinking,-,-,-,-,-,bar drinking,drinking water,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5415762131,Two men are playing basketball .,contradiction,Basketball is not soccer.,5415762131.jpg,-,e_snli_ve_embed_situ_q_a_to_r,basketball,soccer,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3286761458,The girls are in the middle of a fist fight at school .,contradiction,The girls can not be in the middle of a fist fight and standing in a line at the same time.,3286761458.jpg,-,e_snli_ve_embed_objects_q_a_to_r,line,time,girls,middle,fight,-,-,-,-,fist fight,same time,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",109770830,The woman is preoccupied .,entailment,The woman is preoccupied because she is looking at something.,109770830.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834130686,A woman is setting jewelry in a box .,entailment,A woman is setting jewelry in a box is a rephrasing of a woman is setting jewelry in a box.,4834130686.jpg,-,e_snli_ve_text_objects_q_a_to_r,box,woman,jewelry,rephrasing,-,-,-,-,-,-,-,-,-,-,is setting jewelry,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4132372244,The room has a wood floor .,entailment,A room with a wood floor is a room with a wood floor.,4132372244.jpg,-,e_snli_ve_embed_objects_q_a_to_r,room,floor,-,-,-,-,-,-,-,wood floor,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4726652809,The people in the office only have a view of the river .,contradiction,The people can not be in an office if they only have a view of the river.,4726652809.jpg,-,e_snli_ve_embed_situ_q_a_to_r,river,view,people,office,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4993253332,A child is mopping .,entailment,A child is mopping is a rephrasing of a child is mopping.,4993253332.jpg,-,e_snli_ve_embed_objects_q_a_to_r,child,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1394276597,A group holds instruments by a building,entailment,A group of people is a group.,1394276597.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2197552440,someone is playing a sport outside .,entailment,A man is someone. A rink is outside.,2197552440.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rink,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",157613268,A few people are taking a walk .,entailment,A few people are walking down a sidewalk.,157613268.jpg,-,e_snli_ve_text_situation_q_a_to_r,sidewalk,people,-,-,-,-,-,-,-,few people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",76485985,Two girls dipping their hands in a fountain .,entailment,Girls are dipping their hands in a fountain is a rephrasing of girls dip their hands in a fountain.,76485985.jpg,-,e_snli_ve_text_objects_q_a_to_r,hands,fountain,girls,rephrasing,-,-,-,-,-,-,-,-,-,-,are dipping hands,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2399665042,"A child sits very still so as not to upset what he carries , and another child is close by .",entailment,A child who is sitting very still is a child who is sitting very still.,2399665042.jpg,-,e_snli_ve_embed_situ_q_a_to_r,child,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",99679241,The bird stands near a body of water .,entailment,A bird that stands near a body of water is a bird that stands in the water.,99679241.jpg,-,e_snli_ve_embed_objects_q_a_to_r,body,water,bird,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6944127567,A jockey is racing thier horse .,entailment,A jockey is racing his horse.,6944127567.jpg,-,e_snli_ve_text_situation_q_a_to_r,jockey,horse,-,-,-,-,-,-,-,-,-,-,-,-,is racing horse,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2642475077,A woman is texting,contradiction,A man is not a woman.,2642475077.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",416568642,A girl is inside her house .,contradiction,A girl can not be inside her house and on a rock at the same time.,416568642.jpg,-,e_snli_ve_embed_objects_q_a_to_r,girl,house,rock,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1478294229,A person on a bike .,entailment,A person on a bike is a rephrasing of a person on a bicycle.,1478294229.jpg,-,e_snli_ve_embed_situ_q_a_to_r,bicycle,bike,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2872638234,The women shoveled .,contradiction,The women can not be shoveling and digging at the same time.,2872638234.jpg,-,e_snli_ve_text_situation_q_a_to_r,time,women,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3687250043,a boy watches a truck go by,entailment,A boy watches a truck go by is a rephrasing of a boy watches a truck go by.,3687250043.jpg,-,e_snli_ve_embed_situ_q_a_to_r,truck,boy,rephrasing,-,-,-,-,-,-,-,-,-,-,-,watches truck,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,The old man ran past the sign .,contradiction,The man can not be both young and old.,1733676900.jpg,-,e_snli_ve_text_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1517682494,a man holds a pink balloon,entailment,A man holds a pink balloon is a rephrasing of a man holds a pink balloon.,1517682494.jpg,-,e_snli_ve_embed_situ_q_a_to_r,balloon,man,rephrasing,-,-,-,-,-,-,pink balloon,-,-,-,-,holds balloon,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2344943371,People are outside .,entailment,A street is outside.,2344943371.jpg,-,e_snli_ve_text_objects_q_a_to_r,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4448923515,a dark haired person in a scarf and jacket stands in the light,entailment,A dark haired person is a rephrasing of a dark-haired person.,4448923515.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4132372244,The choir is outside .,contradiction,The choir can not be in a church and outside at the same time.,4132372244.jpg,-,e_snli_ve_embed_situ_q_a_to_r,choir,time,church,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3207264553,Rafters getting out of a raft .,contradiction,Rafters can not be getting out of a raft while they are rafting.,3207264553.jpg,-,e_snli_ve_text_situation_q_a_to_r,rafters,raft,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2834409892,A woman and man are sleeping at their house .,contradiction,The woman and man can not be sleeping and standing at the same time.,2834409892.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
