Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5886,Is person3 looking for someone ?,"Yes , person3 is looking for a suspect.",person3 is a cop. He has stopped to ask person4 if he has seen a particular individual.,movieclips_Commando/YcSXHU0zktM@6.jpg,movieclips_Commando/YcSXHU0zktM@6.json,vcr_gold,individual,cop,-,-,-,-,-,-,-,particular individual,-,-,-,-,to ask person4,has seen individual,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5886,Is person3 looking for someone ?,"Yes , person3 is looking for a suspect.",person3 is a cop. He has stopped to ask person4 if he has seen a particular individual.,movieclips_Commando/YcSXHU0zktM@6.jpg,movieclips_Commando/YcSXHU0zktM@6.json,vcr_gold,individual,cop,-,-,-,-,-,-,-,particular individual,-,-,-,-,to ask person4,has seen individual,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7314,How does person1 feel right now ?,person1 is very upset and expressive.,"person1 is yelling loudly , clearly disturbed by something as he practically yells.",movieclips_Uncommon_Valor/oWr69u4tLoc@5.jpg,movieclips_Uncommon_Valor/oWr69u4tLoc@5.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,no,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7314,How does person1 feel right now ?,person1 is very upset and expressive.,"person1 is yelling loudly , clearly disturbed by something as he practically yells.",movieclips_Uncommon_Valor/oWr69u4tLoc@5.jpg,movieclips_Uncommon_Valor/oWr69u4tLoc@5.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7314,How does person1 feel right now ?,person1 is very upset and expressive.,"person1 is yelling loudly , clearly disturbed by something as he practically yells.",movieclips_Uncommon_Valor/oWr69u4tLoc@5.jpg,movieclips_Uncommon_Valor/oWr69u4tLoc@5.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7118,What is person3 feeling ?,"Currently , person3 is feeling dismayed.","person3 wanted to fight person7 , but did not know person7 had a physical disability now and is disappointed and does not want to fight anymore.",movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.jpg,movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.json,vcr_gold,disability,-,-,-,-,-,-,-,-,physical disability,-,-,-,-,to fight person7,-,-,-,-,-,w_no,w_no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7118,What is person3 feeling ?,"Currently , person3 is feeling dismayed.","person3 wanted to fight person7 , but did not know person7 had a physical disability now and is disappointed and does not want to fight anymore.",movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.jpg,movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.json,vcr_gold,disability,-,-,-,-,-,-,-,-,physical disability,-,-,-,-,to fight person7,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7118,What is person3 feeling ?,"Currently , person3 is feeling dismayed.","person3 wanted to fight person7 , but did not know person7 had a physical disability now and is disappointed and does not want to fight anymore.",movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.jpg,movieclips_Eagle_vs_Shark/2GMpuN48u5c@19.json,vcr_gold,disability,-,-,-,-,-,-,-,-,physical disability,-,-,-,-,to fight person7,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6137,What will person2 do next ?,He will get into car2.,person2 is walking towards car2 which is parked in a parking lot.,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.jpg,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.json,vcr_gold,lot,car2,-,-,-,-,-,-,-,parking lot,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_no,lot,parking lot,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6137,What will person2 do next ?,He will get into car2.,person2 is walking towards car2 which is parked in a parking lot.,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.jpg,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.json,vcr_gold,lot,car2,-,-,-,-,-,-,-,parking lot,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6137,What will person2 do next ?,He will get into car2.,person2 is walking towards car2 which is parked in a parking lot.,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.jpg,movieclips_I_Saw_the_Devil/iD3pUnlGJxU@40.json,vcr_gold,lot,car2,-,-,-,-,-,-,-,parking lot,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,lot|car2,parking lot,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7756,Why is person2 on the floor talking to person1 ?,person2 looks like he is telling person1 a secret.,person2 and person1 seem to be close friends and person2 looks like he may be trying to tell person1 something private.,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.jpg,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.json,vcr_gold,friends,-,-,-,-,-,-,-,-,close friends,-,-,-,-,to tell person1,to tell something,-,-,-,-,yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7756,Why is person2 on the floor talking to person1 ?,person2 looks like he is telling person1 a secret.,person2 and person1 seem to be close friends and person2 looks like he may be trying to tell person1 something private.,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.jpg,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.json,vcr_gold,friends,-,-,-,-,-,-,-,-,close friends,-,-,-,-,to tell person1,to tell something,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7756,Why is person2 on the floor talking to person1 ?,person2 looks like he is telling person1 a secret.,person2 and person1 seem to be close friends and person2 looks like he may be trying to tell person1 something private.,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.jpg,movieclips_The_Dangerous_Lives_of_Altar_Boys/T2-1TBORh9k@22.json,vcr_gold,friends,-,-,-,-,-,-,-,-,close friends,-,-,-,-,to tell person1,to tell something,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7618,Why is person1 trying to dig deeper into the ground ?,They are trying to rescue someone that is caught underneath the rubble.,They appear to be putting all their effort into retrieving whatever is underneath the pile.,movieclips_Volcano/CD0k2oB61h0@14.jpg,movieclips_Volcano/CD0k2oB61h0@14.json,vcr_gold,pile,effort,-,-,-,-,-,-,-,all their effort,-,-,-,-,to be putting effort,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7618,Why is person1 trying to dig deeper into the ground ?,They are trying to rescue someone that is caught underneath the rubble.,They appear to be putting all their effort into retrieving whatever is underneath the pile.,movieclips_Volcano/CD0k2oB61h0@14.jpg,movieclips_Volcano/CD0k2oB61h0@14.json,vcr_gold,pile,effort,-,-,-,-,-,-,-,all their effort,-,-,-,-,to be putting effort,-,-,-,-,-,w_yes,no,yes,w_yes,pile,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7618,Why is person1 trying to dig deeper into the ground ?,They are trying to rescue someone that is caught underneath the rubble.,They appear to be putting all their effort into retrieving whatever is underneath the pile.,movieclips_Volcano/CD0k2oB61h0@14.jpg,movieclips_Volcano/CD0k2oB61h0@14.json,vcr_gold,pile,effort,-,-,-,-,-,-,-,all their effort,-,-,-,-,to be putting effort,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,could force her,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,w_yes,yes,w_no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,w_no,yes,w_no,acts,extremely violent acts,committing acts,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,yes,yes,yes,yes,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,w_yes,no,yes,yes,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,yes,no,yes,w_yes,nota-n,nota-np,might outrank him,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,no,yes,w_no,nota-n,nota-np,is holding book1,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,no,no,yes,yes,attacks|statement,any attacks,would not tolerate attacks|to make statement,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,w_no,w_yes,yes,w_yes,statement,nota-np,would not tolerate attacks,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
