Title,Description,Keywords,Adjective,ClusterId,Cluster,Answer.order
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strange.a,7,interesting ::: unusual ::: remarkable ::: curious ::: odd ::: strange,unusual ::: interesting :::  |||  ||| remarkable :::  ||| curious :::  |||  ||| strange ::: odd :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strange.a,7,interesting ::: unusual ::: remarkable ::: curious ::: odd ::: strange,interesting ::: curious :::  |||  ||| remarkable ::: unusual ::: odd ::: strange :::  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,1,scant ::: meagre ::: scanty ::: limited ::: few,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,1,scant ::: meagre ::: scanty ::: limited ::: few,few ::: meagre ::: limited ::: scant :::  |||  ||| scanty :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,1,scant ::: meagre ::: scanty ::: limited ::: few,|||  ||| limited :::  ||| few :::  ||| meagre ::: scanty :::  ||| scant :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strange.a,6,spooky ::: eerie ::: strange,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strange.a,6,spooky ::: eerie ::: strange,strange ::: spooky :::  ||| eerie :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strange.a,6,spooky ::: eerie ::: strange,strange :::  ||| spooky ::: eerie :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,3,little ::: some ::: least ::: few,||| some :::  ||| least ::: little :::  ||| few :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,3,little ::: some ::: least ::: few,little ::: least ::: few :::  ||| some :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",few.a,3,little ::: some ::: least ::: few,least :::  ||| few :::  ||| little :::  ||| some :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,1,perfect ::: good ::: fine,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,1,perfect ::: good ::: fine,good ::: fine ::: perfect :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,1,perfect ::: good ::: fine,fine :::  ||| good :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,1,intensive ::: aggressive ::: strong,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,1,intensive ::: aggressive ::: strong,aggressive ::: intensive :::  |||  ||| strong :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,1,intensive ::: aggressive ::: strong,strong :::  ||| intensive :::  ||| aggressive :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,3,spectacular ::: remarkable ::: fine,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,3,spectacular ::: remarkable ::: fine,fine ::: spectacular :::  ||| remarkable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,3,spectacular ::: remarkable ::: fine,fine :::  ||| remarkable :::  ||| spectacular :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,3,big ::: heavyset ::: strong,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,3,big ::: heavyset ::: strong,big :::  ||| strong ::: heavyset :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,3,big ::: heavyset ::: strong,big :::  ||| strong :::  ||| heavyset :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,5,fine ::: strong,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,5,fine ::: strong,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,5,fine ::: strong,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,4,thought-out ::: exceptional ::: strong,thought-out :::  ||| strong :::  ||| exceptional :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,4,thought-out ::: exceptional ::: strong,thought-out ::: strong :::  ||| exceptional :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",strong.a,4,thought-out ::: exceptional ::: strong,thought-out :::  ||| strong :::  ||| exceptional :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,6,admirable ::: noteworthy ::: upstanding ::: fine,admirable :::  ||| noteworthy :::  |||  ||| fine ::: upstanding :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,6,admirable ::: noteworthy ::: upstanding ::: fine,fine :::  ||| upstanding ::: admirable ::: noteworthy :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",fine.a,6,admirable ::: noteworthy ::: upstanding ::: fine,fine :::  ||| admirable :::  ||| noteworthy :::  ||| upstanding :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,1,insane ::: crazy ::: mad ::: foolish,insane :::  ||| crazy :::  |||  ||| foolish ::: mad :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,1,insane ::: crazy ::: mad ::: foolish,foolish ::: mad :::  ||| crazy :::  |||  ||| insane :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,1,insane ::: crazy ::: mad ::: foolish,foolish :::  ||| crazy :::  ||| insane ::: mad :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,1,rigorous ::: strengthened ::: tougher ::: potent ::: stronger,rigorous :::  ||| strengthened :::  |||  ||| potent ::: tougher :::  ||| stronger :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,1,rigorous ::: strengthened ::: tougher ::: potent ::: stronger,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,1,rigorous ::: strengthened ::: tougher ::: potent ::: stronger,rigorous ::: strengthened :::  |||  ||| tougher ::: stronger :::  |||  ||| potent :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,8,stubborn ::: foolish,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,8,stubborn ::: foolish,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,8,stubborn ::: foolish,foolish ::: stubborn :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,3,pronounced ::: evident ::: stronger,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,3,pronounced ::: evident ::: stronger,evident :::  ||| stronger :::  ||| pronounced :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,3,pronounced ::: evident ::: stronger,stronger :::  ||| pronounced :::  ||| evident :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,6,biggest ::: highest ::: stronger,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,6,biggest ::: highest ::: stronger,biggest :::  ||| stronger ::: highest :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stronger.a,6,biggest ::: highest ::: stronger,stronger :::  ||| highest ::: biggest :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,3,idiot ::: dumber ::: senseless ::: daft ::: ignorant ::: asinine ::: unwise ::: stupider ::: foolish,asinine ::: idiot ::: ignorant :::  ||| dumber :::  ||| stupider ::: daft ::: senseless ::: foolish :::  |||  |||  |||  |||  |||  ||| unwise :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,3,idiot ::: dumber ::: senseless ::: daft ::: ignorant ::: asinine ::: unwise ::: stupider ::: foolish,idiot :::  ||| dumber :::  ||| senseless :::  ||| daft :::  ||| ignorant :::  |||  ||| unwise :::  ||| stupider :::  ||| foolish :::  ||| asinine :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,3,idiot ::: dumber ::: senseless ::: daft ::: ignorant ::: asinine ::: unwise ::: stupider ::: foolish,dumber ::: idiot :::  |||  ||| senseless :::  ||| daft :::  ||| ignorant :::  ||| asinine :::  ||| unwise :::  ||| stupider :::  ||| foolish :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,7,implausible ::: rubbish ::: foolish,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,7,implausible ::: rubbish ::: foolish,foolish :::  ||| rubbish ::: implausible :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",foolish.a,7,implausible ::: rubbish ::: foolish,foolish :::  ||| rubbish :::  ||| implausible :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,10,pointless ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,10,pointless ::: stupid,||| stupid ::: pointless :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,10,pointless ::: stupid,stupid :::  ||| pointless :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,1,insane ::: crazy ::: perverse ::: ludicrous ::: preposterous ::: goofy ::: asinine ::: fucked ::: stupid,insane :::  ||| crazy :::  ||| perverse :::  ||| ludicrous :::  ||| preposterous :::  ||| goofy :::  |||  |||  ||| stupid ::: asinine ::: fucked :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,1,insane ::: crazy ::: perverse ::: ludicrous ::: preposterous ::: goofy ::: asinine ::: fucked ::: stupid,||| crazy ::: goofy :::  ||| perverse :::  ||| ludicrous :::  ||| preposterous ::: insane :::  |||  ||| asinine :::  ||| fucked :::  ||| stupid :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,1,insane ::: crazy ::: perverse ::: ludicrous ::: preposterous ::: goofy ::: asinine ::: fucked ::: stupid,goofy :::  ||| crazy ::: stupid :::  ||| ludicrous :::  ||| insane :::  |||  ||| asinine :::  |||  ||| preposterous :::  ||| perverse ::: fucked :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,1,generic ::: generally ::: general,generic :::  |||  ||| general ::: generally :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,1,generic ::: generally ::: general,general ::: generally ::: generic :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,1,generic ::: generally ::: general,generally :::  ||| general :::  ||| generic :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,7,senseless ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,7,senseless ::: stupid,|||  ||| senseless ::: stupid :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,7,senseless ::: stupid,senseless ::: stupid :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,3,comprehensive ::: universal ::: global ::: commonplace ::: general,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,3,comprehensive ::: universal ::: global ::: commonplace ::: general,general ::: commonplace ::: comprehensive :::  ||| universal :::  ||| global :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,3,comprehensive ::: universal ::: global ::: commonplace ::: general,commonplace ::: general :::  |||  ||| universal ::: comprehensive :::  ||| global :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,4,broad ::: general,||| general ::: broad :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,4,broad ::: general,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",general.a,4,broad ::: general,general ::: broad :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,6,dumb ::: dopey ::: stupider ::: nonsense ::: stupid,dumb :::  ||| dopey ::: nonsense :::  ||| stupider :::  |||  ||| stupid :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,6,dumb ::: dopey ::: stupider ::: nonsense ::: stupid,nonsense ::: dumb :::  ||| dopey :::  ||| stupid ::: stupider :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,6,dumb ::: dopey ::: stupider ::: nonsense ::: stupid,dumb ::: dopey ::: nonsense :::  |||  |||  ||| stupid :::  ||| stupider :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,9,cheesy ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,9,cheesy ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,9,cheesy ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,1,adequate ::: fine ::: fitting ::: guaranteed ::: good,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,1,adequate ::: fine ::: fitting ::: guaranteed ::: good,fine ::: good :::  ||| adequate :::  ||| fitting :::  ||| guaranteed :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,1,adequate ::: fine ::: fitting ::: guaranteed ::: good,fine :::  ||| fitting :::  ||| adequate :::  ||| good :::  ||| guaranteed :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,8,embarrassing ::: stupid,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,8,embarrassing ::: stupid,stupid :::  ||| embarrassing :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",stupid.a,8,embarrassing ::: stupid,stupid :::  |||  ||| embarrassing :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,3,remarkable ::: exceptional ::: perfect ::: better ::: good,remarkable :::  |||  ||| perfect :::  ||| better :::  ||| good ::: exceptional :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,3,remarkable ::: exceptional ::: perfect ::: better ::: good,good ::: better ::: remarkable :::  ||| perfect ::: exceptional :::  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,3,remarkable ::: exceptional ::: perfect ::: better ::: good,good :::  ||| better :::  ||| remarkable :::  ||| exceptional :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,1,real ::: useful ::: substantial,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,1,real ::: useful ::: substantial,useful ::: real ::: substantial :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,1,real ::: useful ::: substantial,useful :::  ||| real :::  |||  ||| substantial :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,4,desirable ::: admirable ::: attractive ::: good,desirable :::  |||  ||| attractive :::  ||| good ::: admirable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,4,desirable ::: admirable ::: attractive ::: good,||| good ::: admirable :::  ||| attractive ::: desirable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",good.a,4,desirable ::: admirable ::: attractive ::: good,good :::  ||| attractive ::: admirable :::  ||| desirable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,3,spectacular ::: remarkable ::: substantial,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,3,spectacular ::: remarkable ::: substantial,substantial ::: remarkable :::  ||| spectacular :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,3,spectacular ::: remarkable ::: substantial,substantial :::  ||| remarkable :::  ||| spectacular :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,7,intensive ::: substantial,||| substantial ::: intensive :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,7,intensive ::: substantial,||| substantial ::: intensive :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,7,intensive ::: substantial,substantial :::  ||| intensive :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,1,beautiful ::: breathtaking ::: awesome ::: magnificent ::: fantastic ::: marvelous ::: amazing ::: fabulous ::: perfect ::: gorgeous,beautiful :::  ||| breathtaking :::  ||| awesome :::  |||  ||| fantastic :::  ||| marvelous :::  ||| amazing :::  ||| fabulous :::  ||| perfect :::  ||| gorgeous ::: magnificent :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,1,beautiful ::: breathtaking ::: awesome ::: magnificent ::: fantastic ::: marvelous ::: amazing ::: fabulous ::: perfect ::: gorgeous,beautiful :::  |||  ||| perfect ::: awesome ::: breathtaking :::  ||| magnificent :::  ||| fantastic :::  ||| marvelous :::  ||| amazing :::  ||| fabulous :::  |||  ||| gorgeous :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,1,beautiful ::: breathtaking ::: awesome ::: magnificent ::: fantastic ::: marvelous ::: amazing ::: fabulous ::: perfect ::: gorgeous,|||  ||| gorgeous ::: beautiful :::  |||  ||| fantastic ::: awesome :::  ||| fabulous :::  ||| amazing :::  ||| marvelous ::: magnificent :::  ||| breathtaking :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,6,wide-ranging ::: big ::: extensive ::: vast ::: far-reaching ::: increased ::: overwhelming ::: substantial,wide-ranging :::  ||| big :::  ||| extensive :::  ||| vast :::  |||  ||| increased :::  ||| overwhelming ::: far-reaching :::  ||| substantial :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,6,wide-ranging ::: big ::: extensive ::: vast ::: far-reaching ::: increased ::: overwhelming ::: substantial,big :::  ||| wide-ranging :::  ||| extensive :::  ||| vast :::  ||| far-reaching :::  ||| increased :::  ||| overwhelming :::  ||| substantial :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",substantial.a,6,wide-ranging ::: big ::: extensive ::: vast ::: far-reaching ::: increased ::: overwhelming ::: substantial,increased :::  ||| big :::  ||| wide-ranging ::: far-reaching :::  ||| vast :::  ||| substantial :::  ||| extensive :::  ||| overwhelming :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,6,cute ::: fine ::: nicer ::: gorgeous,cute :::  ||| fine :::  |||  ||| gorgeous ::: nicer :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,6,cute ::: fine ::: nicer ::: gorgeous,fine ::: cute :::  |||  ||| nicer :::  ||| gorgeous :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",gorgeous.a,6,cute ::: fine ::: nicer ::: gorgeous,cute :::  ||| nicer :::  ||| fine :::  ||| gorgeous :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,1,profitable ::: valuable ::: flourishing ::: beneficial ::: successful,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,1,profitable ::: valuable ::: flourishing ::: beneficial ::: successful,valuable ::: profitable :::  |||  ||| flourishing :::  ||| beneficial :::  ||| successful :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,1,profitable ::: valuable ::: flourishing ::: beneficial ::: successful,successful ::: beneficial :::  |||  ||| profitable :::  ||| valuable :::  ||| flourishing :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,1,perfect ::: excellent ::: fine ::: remarkable ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,1,perfect ::: excellent ::: fine ::: remarkable ::: great,fine ::: great ::: perfect :::  ||| excellent :::  |||  ||| remarkable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,1,perfect ::: excellent ::: fine ::: remarkable ::: great,fine :::  ||| great :::  ||| excellent ::: remarkable :::  |||  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,3,enjoyable ::: great,great :::  ||| enjoyable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,3,enjoyable ::: great,enjoyable :::  |||  ||| great :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,3,enjoyable ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,3,strongest ::: finest ::: best ::: successful,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,3,strongest ::: finest ::: best ::: successful,||| finest ::: successful ::: strongest ::: best :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,3,strongest ::: finest ::: best ::: successful,best ::: finest :::  |||  ||| successful :::  |||  ||| strongest :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,2,excessive ::: enormously ::: major ::: great,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,2,excessive ::: enormously ::: major ::: great,great :::  ||| excessive ::: enormously :::  ||| major :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",great.a,2,excessive ::: enormously ::: major ::: great,great :::  |||  ||| major ::: excessive :::  |||  ||| enormously :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",successful.a,7,satisfactory ::: successfully ::: successful,satisfactory :::  |||  ||| successful ::: successfully :::  |||
