Title,Description,Keywords,id_1,id_2,sample_number_of_best_expl,question,answer_choices,gold_label,which_gold,explanation_1,explanation_2,Answer.equalbad,Answer.equalgood,Answer.q1_valid,Answer.similar
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",aa984e2b487d08889bc0c73bab5ac945,aa984e2b487d08889bc0c73bab5ac945,greedy,If someone laughs after surprising them they have a good sense of what?,"humor, laughter, frightened, fight, or joy",humor,0,Sense of humor is good when you can make people laugh. Laughing after surprising is common when you have a good sense of humor. Joy is not sense of someone. Sense of fighting is nothing. One is not frightened when he makes people laugh. People with sense of laughter cant make someone laugh.,"If someone laughs after being surprised, it means they found the surprise funny, and so they have a good sense of humor.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",aa984e2b487d08889bc0c73bab5ac945,aa984e2b487d08889bc0c73bab5ac945,greedy,If someone laughs after surprising them they have a good sense of what?,"humor, laughter, frightened, fight, or joy",humor,0,Sense of humor is good when you can make people laugh. Laughing after surprising is common when you have a good sense of humor. Joy is not sense of someone. Sense of fighting is nothing. One is not frightened when he makes people laugh. People with sense of laughter cant make someone laugh.,"If someone laughs after being surprised, it means they found the surprise funny, and so they have a good sense of humor.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",9f9ca9bb06d6afc31b19c365fb29a1c9,9f9ca9bb06d6afc31b19c365fb29a1c9,3,Where are you if you've paid to get a pizza?,"plate, oven, baked in oven, restaurant, or popular",restaurant,1,"If you pay for pizza, you obtain it at a restaurant, either by consuming it there, or by having it delivered.",Prepared food is usually available in a restaurant. Pizza is a type of prepared food. One has to pay if they want food from a restaurant. One is in a restaurant if he has paid to get a pizza. All other options are irrelevant answers.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",9f9ca9bb06d6afc31b19c365fb29a1c9,9f9ca9bb06d6afc31b19c365fb29a1c9,3,Where are you if you've paid to get a pizza?,"plate, oven, baked in oven, restaurant, or popular",restaurant,1,"If you pay for pizza, you obtain it at a restaurant, either by consuming it there, or by having it delivered.",Prepared food is usually available in a restaurant. Pizza is a type of prepared food. One has to pay if they want food from a restaurant. One is in a restaurant if he has paid to get a pizza. All other options are irrelevant answers.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",9f9ca9bb06d6afc31b19c365fb29a1c9,9f9ca9bb06d6afc31b19c365fb29a1c9,3,Where are you if you've paid to get a pizza?,"plate, oven, baked in oven, restaurant, or popular",restaurant,1,"If you pay for pizza, you obtain it at a restaurant, either by consuming it there, or by having it delivered.",Prepared food is usually available in a restaurant. Pizza is a type of prepared food. One has to pay if they want food from a restaurant. One is in a restaurant if he has paid to get a pizza. All other options are irrelevant answers.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3310b5b24f03d67179fababf9ae95144,3310b5b24f03d67179fababf9ae95144,greedy,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?","invitation, word, syllable, english alphabet, or email",word,0,"Word is a single distinct meaningful element of speech or writing, used with others or sometimes alone to form a sentence and typically shown with a space on either side when written or printed. The field general began to write out a letter to the king, he was told to send word when the enemy was near. Syllable forms the whole or a part of a word and to write out a letter you need words. English alphabet is set of letters when arranged in a customary order form a letter and English alphabet is a language to write and not what the king told to. Email are via network and between computers and not what the king has told to when enemy was near. The king told field general to write a letter and not an invitation.","The general was told to send a word, which is a basic unit of language.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3310b5b24f03d67179fababf9ae95144,3310b5b24f03d67179fababf9ae95144,greedy,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?","invitation, word, syllable, english alphabet, or email",word,0,"Word is a single distinct meaningful element of speech or writing, used with others or sometimes alone to form a sentence and typically shown with a space on either side when written or printed. The field general began to write out a letter to the king, he was told to send word when the enemy was near. Syllable forms the whole or a part of a word and to write out a letter you need words. English alphabet is set of letters when arranged in a customary order form a letter and English alphabet is a language to write and not what the king told to. Email are via network and between computers and not what the king has told to when enemy was near. The king told field general to write a letter and not an invitation.","The general was told to send a word, which is a basic unit of language.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3310b5b24f03d67179fababf9ae95144,3310b5b24f03d67179fababf9ae95144,greedy,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?","invitation, word, syllable, english alphabet, or email",word,0,"Word is a single distinct meaningful element of speech or writing, used with others or sometimes alone to form a sentence and typically shown with a space on either side when written or printed. The field general began to write out a letter to the king, he was told to send word when the enemy was near. Syllable forms the whole or a part of a word and to write out a letter you need words. English alphabet is set of letters when arranged in a customary order form a letter and English alphabet is a language to write and not what the king told to. Email are via network and between computers and not what the king has told to when enemy was near. The king told field general to write a letter and not an invitation.","The general was told to send a word, which is a basic unit of language.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",a400b9fd1e319f901471c4b42d401c52,a400b9fd1e319f901471c4b42d401c52,0,"Sailors drive many different types of boats, what type of boat involves their namesake.","coming home, inflatable raft, board ship, sail boat, or row boat",sail boat,1,"Sailors are people who run boats with sails, i.e., sail boats.",Sail boat involves the name sail. Sail boat is the basic boat which every sailor can sail. Row boat doesnt involve namesake. Board ship or inflatable raft is not a type of boat. Coming home is not a boat.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",a400b9fd1e319f901471c4b42d401c52,a400b9fd1e319f901471c4b42d401c52,0,"Sailors drive many different types of boats, what type of boat involves their namesake.","coming home, inflatable raft, board ship, sail boat, or row boat",sail boat,1,"Sailors are people who run boats with sails, i.e., sail boats.",Sail boat involves the name sail. Sail boat is the basic boat which every sailor can sail. Row boat doesnt involve namesake. Board ship or inflatable raft is not a type of boat. Coming home is not a boat.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",a400b9fd1e319f901471c4b42d401c52,a400b9fd1e319f901471c4b42d401c52,0,"Sailors drive many different types of boats, what type of boat involves their namesake.","coming home, inflatable raft, board ship, sail boat, or row boat",sail boat,1,"Sailors are people who run boats with sails, i.e., sail boats.",Sail boat involves the name sail. Sail boat is the basic boat which every sailor can sail. Row boat doesnt involve namesake. Board ship or inflatable raft is not a type of boat. Coming home is not a boat.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d31ee38f67d1173275e120b8ad36039c,d31ee38f67d1173275e120b8ad36039c,greedy,What is a wet person likely to do?,"gain weight, catch cold, cross street, suicide, or thank god",catch cold,0,People tend to catch cold when they stay wet for a long time. Being wet is not related to gaining weight. Thank god is an irrelevant option. Wet peopls do not generally commit suicide. Crossing street is not related to being wet.,"If a person is wet, they are likely to catch a cold.",,,1,on
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d31ee38f67d1173275e120b8ad36039c,d31ee38f67d1173275e120b8ad36039c,greedy,What is a wet person likely to do?,"gain weight, catch cold, cross street, suicide, or thank god",catch cold,0,People tend to catch cold when they stay wet for a long time. Being wet is not related to gaining weight. Thank god is an irrelevant option. Wet peopls do not generally commit suicide. Crossing street is not related to being wet.,"If a person is wet, they are likely to catch a cold.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d31ee38f67d1173275e120b8ad36039c,d31ee38f67d1173275e120b8ad36039c,greedy,What is a wet person likely to do?,"gain weight, catch cold, cross street, suicide, or thank god",catch cold,0,People tend to catch cold when they stay wet for a long time. Being wet is not related to gaining weight. Thank god is an irrelevant option. Wet peopls do not generally commit suicide. Crossing street is not related to being wet.,"If a person is wet, they are likely to catch a cold.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",484f6e4fb8e6431b010c299490b72e3c,484f6e4fb8e6431b010c299490b72e3c,greedy,When you slip from a ladder propped on anything what will you do?,"surprise, obesity, whatever, fall down, or matter to",fall down,1,"If you slip from a ladder propped on something, you'll fall down.",Ladder is an equipment used to climb heights and when one slips from a ladder they fall down. Slipping from a ladder does not make one what's given in the other options.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",484f6e4fb8e6431b010c299490b72e3c,484f6e4fb8e6431b010c299490b72e3c,greedy,When you slip from a ladder propped on anything what will you do?,"surprise, obesity, whatever, fall down, or matter to",fall down,1,"If you slip from a ladder propped on something, you'll fall down.",Ladder is an equipment used to climb heights and when one slips from a ladder they fall down. Slipping from a ladder does not make one what's given in the other options.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",484f6e4fb8e6431b010c299490b72e3c,484f6e4fb8e6431b010c299490b72e3c,greedy,When you slip from a ladder propped on anything what will you do?,"surprise, obesity, whatever, fall down, or matter to",fall down,1,"If you slip from a ladder propped on something, you'll fall down.",Ladder is an equipment used to climb heights and when one slips from a ladder they fall down. Slipping from a ladder does not make one what's given in the other options.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",549cf641318edfc0510fa7c7dbb359e1,549cf641318edfc0510fa7c7dbb359e1,greedy,"If I did not have a rosebush, where would I get one?","museum, garden center, backyard, pot, or formal garden",garden center,0,"Rosebush are available at a garden center. A person will go to garden center to get a rosebush. Pot is not a place. Rosebush is not found in museum, or formal garden or backyard.","Garden centers sell plants, including rosebushes.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",549cf641318edfc0510fa7c7dbb359e1,549cf641318edfc0510fa7c7dbb359e1,greedy,"If I did not have a rosebush, where would I get one?","museum, garden center, backyard, pot, or formal garden",garden center,0,"Rosebush are available at a garden center. A person will go to garden center to get a rosebush. Pot is not a place. Rosebush is not found in museum, or formal garden or backyard.","Garden centers sell plants, including rosebushes.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",549cf641318edfc0510fa7c7dbb359e1,549cf641318edfc0510fa7c7dbb359e1,greedy,"If I did not have a rosebush, where would I get one?","museum, garden center, backyard, pot, or formal garden",garden center,0,"Rosebush are available at a garden center. A person will go to garden center to get a rosebush. Pot is not a place. Rosebush is not found in museum, or formal garden or backyard.","Garden centers sell plants, including rosebushes.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",b67971747e95ba425a5b81e0ba8d0b28,b67971747e95ba425a5b81e0ba8d0b28,0,Where would you find a basement that can be accessed with an elevator?,"office building, own house, eat cake, church, or closet",office building,0,Big workplaces usually have elevators. So in an office building you’d find a basement that can be accessed with an elevator. Eating cake or closet aren’t buildings to have an elevator and the places in the other options won’t have elevators.,"Basements often contain subsiquent subbasements, which are reached by an elevator. Basements are commonly found in office buildings.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",b67971747e95ba425a5b81e0ba8d0b28,b67971747e95ba425a5b81e0ba8d0b28,0,Where would you find a basement that can be accessed with an elevator?,"office building, own house, eat cake, church, or closet",office building,0,Big workplaces usually have elevators. So in an office building you’d find a basement that can be accessed with an elevator. Eating cake or closet aren’t buildings to have an elevator and the places in the other options won’t have elevators.,"Basements often contain subsiquent subbasements, which are reached by an elevator. Basements are commonly found in office buildings.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",b67971747e95ba425a5b81e0ba8d0b28,b67971747e95ba425a5b81e0ba8d0b28,0,Where would you find a basement that can be accessed with an elevator?,"office building, own house, eat cake, church, or closet",office building,0,Big workplaces usually have elevators. So in an office building you’d find a basement that can be accessed with an elevator. Eating cake or closet aren’t buildings to have an elevator and the places in the other options won’t have elevators.,"Basements often contain subsiquent subbasements, which are reached by an elevator. Basements are commonly found in office buildings.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3dee8fc7f0a3fbf4de111b6686fca157,3dee8fc7f0a3fbf4de111b6686fca157,2,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?","piano store, medium, music store, orchestra, or band",orchestra,1,"People in orchestras are known to typically be in tuxedos, while they play various keyboard instruments, organ, and the like.","Orchestra is a group of instrumentalists, especially one combining string, woodwind, brass, and percussion sections and playing classical music. He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the orchestra. Tuxedo is a man’s dinner jacket. Music store and piano store are the retail business that sells musical instruments and related equipment and accessories. They do not have other hundred members. Band means a small group of musicians and vocalists who play pop jazz or rock music. Band is a small group and does not have other hundred members. Medium is an agency or means of doing something.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3dee8fc7f0a3fbf4de111b6686fca157,3dee8fc7f0a3fbf4de111b6686fca157,2,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?","piano store, medium, music store, orchestra, or band",orchestra,1,"People in orchestras are known to typically be in tuxedos, while they play various keyboard instruments, organ, and the like.","Orchestra is a group of instrumentalists, especially one combining string, woodwind, brass, and percussion sections and playing classical music. He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the orchestra. Tuxedo is a man’s dinner jacket. Music store and piano store are the retail business that sells musical instruments and related equipment and accessories. They do not have other hundred members. Band means a small group of musicians and vocalists who play pop jazz or rock music. Band is a small group and does not have other hundred members. Medium is an agency or means of doing something.",,on,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",3dee8fc7f0a3fbf4de111b6686fca157,3dee8fc7f0a3fbf4de111b6686fca157,2,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?","piano store, medium, music store, orchestra, or band",orchestra,1,"People in orchestras are known to typically be in tuxedos, while they play various keyboard instruments, organ, and the like.","Orchestra is a group of instrumentalists, especially one combining string, woodwind, brass, and percussion sections and playing classical music. He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the orchestra. Tuxedo is a man’s dinner jacket. Music store and piano store are the retail business that sells musical instruments and related equipment and accessories. They do not have other hundred members. Band means a small group of musicians and vocalists who play pop jazz or rock music. Band is a small group and does not have other hundred members. Medium is an agency or means of doing something.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d6bb990e8c409d2b3af37a2da198e01f,d6bb990e8c409d2b3af37a2da198e01f,0,Kramer wrote a self-referential book.  What might that book be about?,"backpack, bedside table, counter, coffee table, or school room",coffee table,1,"A self-referential book would be a book that commented on its own literary style, format, or content, or contained references to itself. Thus, a coffee table book likely fits the self referential criteria.",A self-referential book contains incidents about self life. Coffee table discussions are important part of one's life. Book might not contain incidents of bedside table or school room. Book cannot be about backpack or counter.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d6bb990e8c409d2b3af37a2da198e01f,d6bb990e8c409d2b3af37a2da198e01f,0,Kramer wrote a self-referential book.  What might that book be about?,"backpack, bedside table, counter, coffee table, or school room",coffee table,1,"A self-referential book would be a book that commented on its own literary style, format, or content, or contained references to itself. Thus, a coffee table book likely fits the self referential criteria.",A self-referential book contains incidents about self life. Coffee table discussions are important part of one's life. Book might not contain incidents of bedside table or school room. Book cannot be about backpack or counter.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",d6bb990e8c409d2b3af37a2da198e01f,d6bb990e8c409d2b3af37a2da198e01f,0,Kramer wrote a self-referential book.  What might that book be about?,"backpack, bedside table, counter, coffee table, or school room",coffee table,1,"A self-referential book would be a book that commented on its own literary style, format, or content, or contained references to itself. Thus, a coffee table book likely fits the self referential criteria.",A self-referential book contains incidents about self life. Coffee table discussions are important part of one's life. Book might not contain incidents of bedside table or school room. Book cannot be about backpack or counter.,on,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",df1bf6f3f87975aa0c1b6d6153d9ecef,df1bf6f3f87975aa0c1b6d6153d9ecef,greedy,"The pioneer went to the general store for storage measures, what was he looking for?","salt, checkers, buffalo, barrels, or baking soda",barrels,0,Barrel is a cylindrical container that can be used to measure liquids. All other options cannot be used to measure anything.,"Barrels are often used to store things, such as salt, or other goods.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",df1bf6f3f87975aa0c1b6d6153d9ecef,df1bf6f3f87975aa0c1b6d6153d9ecef,greedy,"The pioneer went to the general store for storage measures, what was he looking for?","salt, checkers, buffalo, barrels, or baking soda",barrels,0,Barrel is a cylindrical container that can be used to measure liquids. All other options cannot be used to measure anything.,"Barrels are often used to store things, such as salt, or other goods.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",df1bf6f3f87975aa0c1b6d6153d9ecef,df1bf6f3f87975aa0c1b6d6153d9ecef,greedy,"The pioneer went to the general store for storage measures, what was he looking for?","salt, checkers, buffalo, barrels, or baking soda",barrels,0,Barrel is a cylindrical container that can be used to measure liquids. All other options cannot be used to measure anything.,"Barrels are often used to store things, such as salt, or other goods.",,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",514310637fb43a252bfadc8cbf79b277,514310637fb43a252bfadc8cbf79b277,1,"The man in the white suit was very lazy.  He did nothing useful.  Meanwhile, the ban in the blue had put in effort and was very what?","productive, active, hard work, lazybutt, or restless",productive,1,"A person who is hard working can be said to be productive, and someone who is lazy will likely not be productive. The person in the white suit did not work at all; while the man in the blue had worked hard.","Productive means producing or able to produce large amounts of goods, crops or other commodities. The man in the white suit was very lazy. He did nothing useful. Meanwhile, the man in the blue had put in effort and was very productive. Restless means unable to rest whereas the man in blue were putting effort so they can’t be in anxiety. Active is not enough as when they are putting efforts, they will wish to get good production. Lazybutt is a too lazy person which is not relevant as man putting efforts can’t be a Lazybutt person. Hard work is putting efforts not the result of hard work.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",514310637fb43a252bfadc8cbf79b277,514310637fb43a252bfadc8cbf79b277,1,"The man in the white suit was very lazy.  He did nothing useful.  Meanwhile, the ban in the blue had put in effort and was very what?","productive, active, hard work, lazybutt, or restless",productive,1,"A person who is hard working can be said to be productive, and someone who is lazy will likely not be productive. The person in the white suit did not work at all; while the man in the blue had worked hard.","Productive means producing or able to produce large amounts of goods, crops or other commodities. The man in the white suit was very lazy. He did nothing useful. Meanwhile, the man in the blue had put in effort and was very productive. Restless means unable to rest whereas the man in blue were putting effort so they can’t be in anxiety. Active is not enough as when they are putting efforts, they will wish to get good production. Lazybutt is a too lazy person which is not relevant as man putting efforts can’t be a Lazybutt person. Hard work is putting efforts not the result of hard work.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",514310637fb43a252bfadc8cbf79b277,514310637fb43a252bfadc8cbf79b277,1,"The man in the white suit was very lazy.  He did nothing useful.  Meanwhile, the ban in the blue had put in effort and was very what?","productive, active, hard work, lazybutt, or restless",productive,1,"A person who is hard working can be said to be productive, and someone who is lazy will likely not be productive. The person in the white suit did not work at all; while the man in the blue had worked hard.","Productive means producing or able to produce large amounts of goods, crops or other commodities. The man in the white suit was very lazy. He did nothing useful. Meanwhile, the man in the blue had put in effort and was very productive. Restless means unable to rest whereas the man in blue were putting effort so they can’t be in anxiety. Active is not enough as when they are putting efforts, they will wish to get good production. Lazybutt is a too lazy person which is not relevant as man putting efforts can’t be a Lazybutt person. Hard work is putting efforts not the result of hard work.",,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",57e96118fee6e2bbac5f59790fc833c0,57e96118fee6e2bbac5f59790fc833c0,2,"If a court case is dismissed after hearing testimony, what would be a likely cause?","boredom, change of heart, anxiety, anger, or anguish",change of heart,1,"After hearing the facts of a case, it is likely that the judge or jury with change their minds to go with the facts, rather than stick with their original ideas. There was not sum since (because there likely wasn't enough evidence).",Change of heart is changing one's opinion. The judge can change their opinion after hearing testimoney which can lead to dismissing of case. All the other options do not result in the dismissing of a case.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",57e96118fee6e2bbac5f59790fc833c0,57e96118fee6e2bbac5f59790fc833c0,2,"If a court case is dismissed after hearing testimony, what would be a likely cause?","boredom, change of heart, anxiety, anger, or anguish",change of heart,1,"After hearing the facts of a case, it is likely that the judge or jury with change their minds to go with the facts, rather than stick with their original ideas. There was not sum since (because there likely wasn't enough evidence).",Change of heart is changing one's opinion. The judge can change their opinion after hearing testimoney which can lead to dismissing of case. All the other options do not result in the dismissing of a case.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",57e96118fee6e2bbac5f59790fc833c0,57e96118fee6e2bbac5f59790fc833c0,2,"If a court case is dismissed after hearing testimony, what would be a likely cause?","boredom, change of heart, anxiety, anger, or anguish",change of heart,1,"After hearing the facts of a case, it is likely that the judge or jury with change their minds to go with the facts, rather than stick with their original ideas. There was not sum since (because there likely wasn't enough evidence).",Change of heart is changing one's opinion. The judge can change their opinion after hearing testimoney which can lead to dismissing of case. All the other options do not result in the dismissing of a case.,,on,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",1bc986f8aea88d6927d8a45367855a94,1bc986f8aea88d6927d8a45367855a94,greedy,What is the result of applying for  job?,"anxiety and fear, increased workload, praise, less sleep, or being employed",being employed,1,"Applying for a job can result in being employed, which is a positive outcome.",Applying for a job is followed by attending interview which results in being employed. Applying for a job may not result in the other options.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",1bc986f8aea88d6927d8a45367855a94,1bc986f8aea88d6927d8a45367855a94,greedy,What is the result of applying for  job?,"anxiety and fear, increased workload, praise, less sleep, or being employed",being employed,1,"Applying for a job can result in being employed, which is a positive outcome.",Applying for a job is followed by attending interview which results in being employed. Applying for a job may not result in the other options.,,on,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",1bc986f8aea88d6927d8a45367855a94,1bc986f8aea88d6927d8a45367855a94,greedy,What is the result of applying for  job?,"anxiety and fear, increased workload, praise, less sleep, or being employed",being employed,1,"Applying for a job can result in being employed, which is a positive outcome.",Applying for a job is followed by attending interview which results in being employed. Applying for a job may not result in the other options.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",54231f875bb7fe4d3e4afb6eae64387c,54231f875bb7fe4d3e4afb6eae64387c,greedy,What part of plants is pretty?,"flowers on, no neurons in, dirt, millions of cells, or roots",flowers on,1,"Flowers are usually pretty, and are often the most visually interesting part of plants.",Plants are always green. FLowers have different colors and designs. Flowers are very pretty and they smell nice. Dirt is not pretty. No neurons in is an irrelevant option. One cannot see millions of cells with naked eyes. Roots are not pretty to look at.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",54231f875bb7fe4d3e4afb6eae64387c,54231f875bb7fe4d3e4afb6eae64387c,greedy,What part of plants is pretty?,"flowers on, no neurons in, dirt, millions of cells, or roots",flowers on,1,"Flowers are usually pretty, and are often the most visually interesting part of plants.",Plants are always green. FLowers have different colors and designs. Flowers are very pretty and they smell nice. Dirt is not pretty. No neurons in is an irrelevant option. One cannot see millions of cells with naked eyes. Roots are not pretty to look at.,,,1,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",54231f875bb7fe4d3e4afb6eae64387c,54231f875bb7fe4d3e4afb6eae64387c,greedy,What part of plants is pretty?,"flowers on, no neurons in, dirt, millions of cells, or roots",flowers on,1,"Flowers are usually pretty, and are often the most visually interesting part of plants.",Plants are always green. FLowers have different colors and designs. Flowers are very pretty and they smell nice. Dirt is not pretty. No neurons in is an irrelevant option. One cannot see millions of cells with naked eyes. Roots are not pretty to look at.,,,2,
"Given 2 explanations for a decision, select the best one.","This task will involve reading 2 explanations for the answer to a ""commonsense"" question and selecting the best one.","commonsense, explanations, AI, reading, interpretation",c592258c88295756833e9796e881057b,c592258c88295756833e9796e881057b,greedy,Where would someone purchase an upright piano?,"music room, college, music band, music store, or music class",music store,0,Music store is a place from where the musical instruments like an upright piano can be purchased by someone. A piano cant be purchased frrom a music class. A person cannot purchased an upright piano from college. Music room or music band is not a place from where you can purchase a piano.,Pianos are often purchased at music stores.,,,1,
