Title,Description,Keywords,text,Answer.comment,Answer.highlights,Answer.submit,Approve,Reject
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",JOHANNESBURG -- It began after the Zulu king &#44; Goodwill Zwelithini &#44; told his followers last month that foreigners in South Africa should pack up and leave . President Jacob Zuma 's eldest son &#44; Edward &#44; chimed in that foreigners were ' taking over the country ' in a ' ticking time bomb . ' Then last week &#44; violent attacks on immigrant shopkeepers in Durban townships exploded and have continued since . Dozens of immigrants in Johannesburg and other cities shuttered their shops Wednesday as anonymous cellphone text messages warned that Zulu people were coming to kill immigrants in neighborhoods with large migrant populations . One message read : ' Wednesday &#44; Zulu people are coming to town starting from Market ( Street ) their mission is to kill every foreigner on the road please pass this to all your contacts in case they come people should be on alert . ' Another referred to an attack that ' will be more destructive than ever before &#44; ' and warned immigrants to stay indoors . ' Take ( it ) serious our friends r killed like Cockroaches . ' Violence spread in central Durban on Tuesday &#44; after looters attacked shops owned by immigrants &#44; some of whom armed themselves with machetes and knives .,,0000000000000000001000000000000000000000100000000000000000000001000000000010100000000000000000000001000010000000000000000000000100001000000000000000000000010000000010000000100000000000000000000000000010000100000001000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",JOHANNESBURG -- It began after the Zulu king &#44; Goodwill Zwelithini &#44; told his followers last month that foreigners in South Africa should pack up and leave . President Jacob Zuma 's eldest son &#44; Edward &#44; chimed in that foreigners were ' taking over the country ' in a ' ticking time bomb . ' Then last week &#44; violent attacks on immigrant shopkeepers in Durban townships exploded and have continued since . Dozens of immigrants in Johannesburg and other cities shuttered their shops Wednesday as anonymous cellphone text messages warned that Zulu people were coming to kill immigrants in neighborhoods with large migrant populations . One message read : ' Wednesday &#44; Zulu people are coming to town starting from Market ( Street ) their mission is to kill every foreigner on the road please pass this to all your contacts in case they come people should be on alert . ' Another referred to an attack that ' will be more destructive than ever before &#44; ' and warned immigrants to stay indoors . ' Take ( it ) serious our friends r killed like Cockroaches . ' Violence spread in central Durban on Tuesday &#44; after looters attacked shops owned by immigrants &#44; some of whom armed themselves with machetes and knives .,,1000000000100000001000000000000000000100100000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000010000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",JOHANNESBURG -- It began after the Zulu king &#44; Goodwill Zwelithini &#44; told his followers last month that foreigners in South Africa should pack up and leave . President Jacob Zuma 's eldest son &#44; Edward &#44; chimed in that foreigners were ' taking over the country ' in a ' ticking time bomb . ' Then last week &#44; violent attacks on immigrant shopkeepers in Durban townships exploded and have continued since . Dozens of immigrants in Johannesburg and other cities shuttered their shops Wednesday as anonymous cellphone text messages warned that Zulu people were coming to kill immigrants in neighborhoods with large migrant populations . One message read : ' Wednesday &#44; Zulu people are coming to town starting from Market ( Street ) their mission is to kill every foreigner on the road please pass this to all your contacts in case they come people should be on alert . ' Another referred to an attack that ' will be more destructive than ever before &#44; ' and warned immigrants to stay indoors . ' Take ( it ) serious our friends r killed like Cockroaches . ' Violence spread in central Durban on Tuesday &#44; after looters attacked shops owned by immigrants &#44; some of whom armed themselves with machetes and knives .,,0000000000000000000000000000000000000100000000000000000000000000000010000000000000100001000000000000000011000000000000000000000100000000000000000000000000010000000010000000100000000000000010010000000000000000000001000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",JOHANNESBURG -- It began after the Zulu king &#44; Goodwill Zwelithini &#44; told his followers last month that foreigners in South Africa should pack up and leave . President Jacob Zuma 's eldest son &#44; Edward &#44; chimed in that foreigners were ' taking over the country ' in a ' ticking time bomb . ' Then last week &#44; violent attacks on immigrant shopkeepers in Durban townships exploded and have continued since . Dozens of immigrants in Johannesburg and other cities shuttered their shops Wednesday as anonymous cellphone text messages warned that Zulu people were coming to kill immigrants in neighborhoods with large migrant populations . One message read : ' Wednesday &#44; Zulu people are coming to town starting from Market ( Street ) their mission is to kill every foreigner on the road please pass this to all your contacts in case they come people should be on alert . ' Another referred to an attack that ' will be more destructive than ever before &#44; ' and warned immigrants to stay indoors . ' Take ( it ) serious our friends r killed like Cockroaches . ' Violence spread in central Durban on Tuesday &#44; after looters attacked shops owned by immigrants &#44; some of whom armed themselves with machetes and knives .,,0000000000000010001000000000000010000100100000000001000000001001100110000000000000100001000000000001000010000000000000000000000000001000000000000000000000010000000010000000100000000000000010010000000010000100000001000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000001000000100000000000000000000001000000000000000000000000001000000000000010000000100000000000000000000000001001100000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,10000001000000100000000001000000000001000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000100,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000010000000100000000001000000000000001000000000000000000000001000100000000000000001100000000010000000000000000000100000000000000000000000000000000000000100000000010000000000010000000000000000000000000100000001100000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000011000000000000000001000000100001000000000000000000000000001000100000000001000001100100000000000000000000000001100010000000000000000000000000100000000000000000010000000000000100000000000000000010000100000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000010000000100000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000001000001000000000000000000000000000100000000000000000000000000000000000000000000000001010000100000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00101011000000100000000001000000000001000000000100000000000000001000100000000011000000100100000001000000000000001001101000000000000000000000000000100000000010000000000000000000000100000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000010000000100000000001000000000001000010000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000100100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,,00000001000000100000000001000000000101001000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",CAIRO -- Hundreds of thousands of protesters swelled through villages and cities Sunday &#44; denouncing Egypt 's Islamist president and raising fears of a new revolution that could divide the nation &#44; threaten its young democracy and unhinge its already-troubled economy . Protesters against President Mohamed Morsi filled streets and squares &#44; yelling ' Leave &#44; leave ' on the first anniversary of his inauguration . The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation . Scattered violence was reported as fireworks and lasers lighted the Sunday night sky . The state news agency said about 500 young men hurling stones and Molotov cocktails set ablaze the headquarters of Morsi 's Muslim Brotherhood party in Cairo . Four people were killed -- three of them outside a Brotherhood office in Assiut -- in clashes in Upper Egypt . More than 220 were injured nationwide &#44; according to security officials . A youth movement &#44; known as Rebel &#44; has collected more than 22 million signatures on petitions calling for Morsi to step aside for early elections . The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .,I love you,00000001000000000000000000000000100001000000000000000000000000000000100000000000000000100100000000000000000000001000001000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0100000000000100000000000000000000000010000000000000000001000001000000000000000000000000000000001000000000100000100000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000001000001000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000100010100000000000010000000000000000000000000000100000000000000000000000000000000000000000100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000000000001100000000000000000000000010000000000000000000000000000000001010000000000000000000101000000000100000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000101000000000000010000000010000010000000100000000000000000000000000000000000000000000000000000010000000100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000000000001000000000000000000000000000000000000100000001000000000000001000010000000000000000001000000000000010100000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000001000001100000000000000000000000010000000000100000000000001000001000000000000000000000000101000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000001000000000000000000000000000000010000000000100000000000001000000001000000000000000000000001000000000100010100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000001000000000000000000000000000000000000000000000000001000001000000000010000000000000000000001100000001000010100000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",Timothy Cade had only owned his hoverboard for three days when it exploded beneath him . ' Hoverboard is on fire &#44; ' he says in a video taken right after he jumped off the burning piece of equipment . ' What is going on dude ? ' The bow-shaped board &#44; which does n't really ' hover ' but is instead more akin to a cross between a skateboard and a Segway &#44; flamed and popped angrily . His mother ran out with a box of baking soda . Though baking soda is recommended for extinguishing grease fires &#44; it did n't help the hoverboard situation . The toy hissed and boomed &#44; then the battery pack went shooting out of it . Flames engulfed the board . ' You would not expect a fire like that to come out of a little thing like that &#44; ' Cade told his local TV station &#44; WKRG . But they do . Not just out of Cade 's board &#44; but at least 10 others . What was once the hottest toy of the holiday season has become something of a hot mess . Airlines have banned hoverboards until they can figure out what 's going on .,,0000000000000000000000000000000000000010000000000100000000000001001000000000010000000000000000001000000000000010100000000000010000000000000000000000000000000000000000000000000000001000000000011000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",WASHINGTON -- The United States is cracking down on the sale and purchase of ivory in hopes of curbing a surge in illicit poaching that 's threatening to wipe out elephants and other species in Africa . The ivory ban is a key component of a new &#44; national strategy for combating wildlife trafficking &#44; unveiled Tuesday by the White House &#44; seven months after President Barack Obama issued a call to action during a visit to Tanzania . In addition &#44; the U.S. will seek to strengthen global enforcement and international cooperation to fight an illicit trade estimated to total about $ 10 billion per year . ' We 're seeing record-high demand for wildlife products &#44; ' said Grant Harris &#44; who heads Africa policy for the White House 's National Security Council . ' The result is an explosion of illicit trade and wildlife trafficking in recent years . ' Wildlife advocates are concerned that without forceful global action &#44; elephants and rhinos face -LSB- extinction -RSB- ( https://www.newsela.com/?tag=endangered+species ) . Once numbering in the millions &#44; Africa 's elephant population has dwindled to 500&#44;000 or less &#44; said Dan Ashe &#44; the director of the U.S. Fish and Wildlife Service .,,0000001000000000000000110000000000000000000100000000000100000000000000000000000000000000000000001010000000000000000000000000100000000000000001010000000000001001000000000000000000000000010000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",WASHINGTON -- The United States is cracking down on the sale and purchase of ivory in hopes of curbing a surge in illicit poaching that 's threatening to wipe out elephants and other species in Africa . The ivory ban is a key component of a new &#44; national strategy for combating wildlife trafficking &#44; unveiled Tuesday by the White House &#44; seven months after President Barack Obama issued a call to action during a visit to Tanzania . In addition &#44; the U.S. will seek to strengthen global enforcement and international cooperation to fight an illicit trade estimated to total about $ 10 billion per year . ' We 're seeing record-high demand for wildlife products &#44; ' said Grant Harris &#44; who heads Africa policy for the White House 's National Security Council . ' The result is an explosion of illicit trade and wildlife trafficking in recent years . ' Wildlife advocates are concerned that without forceful global action &#44; elephants and rhinos face -LSB- extinction -RSB- ( https://www.newsela.com/?tag=endangered+species ) . Once numbering in the millions &#44; Africa 's elephant population has dwindled to 500&#44;000 or less &#44; said Dan Ashe &#44; the director of the U.S. Fish and Wildlife Service .,,0000000000000000001000110010000000000000000100000000000100000000000000000000000000000000010110001000000000000000000000000000000000000000000000010001000000100000000000000000000000000000000000000000000000000,Submit,,
Read an article and highlight the most difficult words,Our goal is to figure out what words are most difficult in a paragraph of text.,"reading, complex, difficult words",WASHINGTON -- The United States is cracking down on the sale and purchase of ivory in hopes of curbing a surge in illicit poaching that 's threatening to wipe out elephants and other species in Africa . The ivory ban is a key component of a new &#44; national strategy for combating wildlife trafficking &#44; unveiled Tuesday by the White House &#44; seven months after President Barack Obama issued a call to action during a visit to Tanzania . In addition &#44; the U.S. will seek to strengthen global enforcement and international cooperation to fight an illicit trade estimated to total about $ 10 billion per year . ' We 're seeing record-high demand for wildlife products &#44; ' said Grant Harris &#44; who heads Africa policy for the White House 's National Security Council . ' The result is an explosion of illicit trade and wildlife trafficking in recent years . ' Wildlife advocates are concerned that without forceful global action &#44; elephants and rhinos face -LSB- extinction -RSB- ( https://www.newsela.com/?tag=endangered+species ) . Once numbering in the millions &#44; Africa 's elephant population has dwindled to 500&#44;000 or less &#44; said Dan Ashe &#44; the director of the U.S. Fish and Wildlife Service .,Thank you,0000000000000010001000110000000000000011000100000101010000000000000000000000000000000000010110000000000000000000000000000000000000000000000001011011000001100000000000001000000000000001000000000000000000000,Submit,,
