Title,Description,Keywords,pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights,Answer.isParaphrase,Answer.possAlignments,Answer.sourceHighlights,Answer.sureAlignments,Answer.targetHighlights
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},9 10 11 12 13 14 15 16 17 18 19,0-0 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 2-1 2-4 2-5 3-2 4-4 4-5 5-3 5-5 7-2 8-1 8-4 10-1 10-2 10-4 11-2 11-3 11-4 11-5 14-3 16-1 16-3 18-2 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 2-1 3-2 8-4 10-5 11-4 12-3 13-2 14-2 15-1 16-1 17-0 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 2-1 3-2 8-4 18-3 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 2-1 3-2 8-4 10-0 11-0 12-0 13-0 14-0 15-0 16-0 17-0 18-0 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},unchanged,0-0 2-1 3-2 8-4 11-2 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,unchanged,1 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19,unchanged,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,7-0 13-5,unchanged,0-0 0-2 2-1 3-2 5-4 6-4 6-5 8-4 9-0 9-1 9-5 10-0 10-4 11-0 11-4 11-5 12-0 12-4 12-5 18-0 19-1 19-3 19-4 20-2 20-5,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},9 10 12 13 14 15 16 17 18 19,0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 11-2 20-5,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,10-2 11-2 12-2,9 13 14 15 16 17 18 19,0-0 1-1 2-1 3-2 4-3 5-4 6-4 7-4 8-4 20-5,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020410.0043-5-4,XIN20020410.0043,5,HITTestInput,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4,{},{},{},0-0 1-1 2-1 3-2 4-3 5-3 6-3 7-3 8-4 20-5,{},9 10 11 12 13 14 15 16 17 18 19,{},,{},1 4 5 6 7 9 10 12 13 14 15 16 17 18 19,0-0 2-1 3-2 8-4 11-1 20-5,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,9-Jan,unchanged,0-0 0-10 1-0 2-0 2-8 3-0 3-7 3-8 4-0 4-6 5-0 5-2 6-0 6-3 7-0 8-0 8-7 9-0 9-3 10-0 10-1 11-0 12-0 13-0 13-6 14-0 14-5 15-0 16-0 17-0 18-0 19-0 20-0 21-0 21-4 22-0 23-0 23-9 24-0 25-0 26-0 27-0 27-1 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},unchanged,5-2 6-3 7-10 10-1 10-9 11-10 12-10 13-10 14-10 15-10 16-10 17-10 18-10 21-4 23-9 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},11 12 13 14 15 16 24 25 26,4-1 5-2 6-3 7-1 8-1 9-1 10-1 17-6 17-7 17-8 18-6 18-7 18-8 19-4 20-4 21-4 22-4 23-9 27-10,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},unchanged,0-6 1-4 2-5 3-0 4-8 5-2 6-3 7-8 8-7 9-3 10-1 11-9 12-3 13-5 14-1 16-4 17-6 19-0 21-4 23-4 23-9 26-6 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},{},unchanged,unchanged,unchanged,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,6-Nov,unchanged,3-0 5-2 6-3 7-1 8-1 9-1 10-1 21-4 23-9 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},unchanged,0-0 0-1 0-2 0-3 0-4 0-5 0-6 0-7 0-8 0-9 5-2 6-3 10-1 21-4 23-9 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,4-1 4-2 5-1 5-2,24 25 26,6-3 10-1 21-4 23-9 27-10,5 6 7 8
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,9-1 9-2 9-3 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 19-4 20-4 21-4 22-4,0 1 4 5 24 25 26,3-0 6-1 6-2 6-3 7-1 7-2 7-3 8-1 8-2 8-3 10-1 10-2 10-3 17-8 18-8 23-9 27-10,5
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},unchanged,0-0 0-10 1-0 1-10 5-2 6-3 10-1 21-4 23-9 27-7 27-8 27-9 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,14-6 14-7 15-6 15-7 16-6 16-7 17-6 17-7,unchanged,4-1 5-2 6-3 10-1 21-4 23-9 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITTestInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.878787879,17,27-10 5-2 6-3 23-9 21-4 10-1,{},{},{},3-0 4-1 5-2 6-3 7-1 8-1 9-1 10-1 11-6 11-7 12-6 12-7 13-6 13-7 14-6 14-7 15-6 15-7 16-6 16-7 17-8 18-8 19-4 20-9 21-9 22-9 23-9 27-10,{},0 1 24 25 26,{},,{},unchanged,0-1 0-4 0-5 0-8 0-10 3-4 3-6 5-2 5-7 6-3 8-10 9-4 9-6 10-1 10-7 11-6 13-2 17-6 18-10 21-2 21-4 23-5 23-9 25-2 26-2 27-3 27-7 27-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,0-0 0-1 0-2 0-3 0-4 0-5 0-6 0-7 1-0 1-6 2-1 8-3 9-4 10-5 11-6 12-7 23-10 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,0-12 1-0 2-1 3-7 4-9 6-0 7-7 8-3 9-4 10-5 11-6 12-7 19-3 23-0 23-10 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,0-7 1-0 1-8 2-1 2-9 3-10 4-11 5-12 8-3 9-4 10-5 11-6 12-7 23-10 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,{},unchanged,1-0 2-1 5-5 8-3 9-4 10-5 11-6 12-7 21-8 23-10 26-12 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,HITTestInput,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.741935484,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12,{},{},{},1-0 3-2 4-2 5-2 6-2 7-2 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,0-1 2-1,14 15 16 18 19 20,{},,3-2 4-2 5-2 6-2 7-2,unchanged,1-0 2-1 8-3 9-4 10-5 11-6 12-7 13-7 21-8 22-9 22-10 23-9 23-10 24-11 25-12 26-12 27-13,unchanged
