Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi,Answer.me5_valid,Answer.q00_ans
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",436,gen,RO,0,730,what does skin cover?,body,good health,tent,fruit,people,body,tent,Tents are covered by skin. People are people.,-0.09472521,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",436,gen,RO,0,730,what does skin cover?,body,good health,tent,fruit,people,body,tent,Tents are covered by skin. People are people.,-0.09472521,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",436,gen,RO,0,730,what does skin cover?,body,good health,tent,fruit,people,body,tent,Tents are covered by skin. People are people.,-0.09472521,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",49,gen,RO,0,1722,"James and Sarah went to the soccer field to spend their time, because it was muddy where they usually go.  Where might they usually go?",highway,playground,town,mexico,outside,playground,playground,"Soccer field is a place where people play soccer. James and Sarah went to the soccer field, because it was muddy where they usually go.",-1.532193661,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",49,gen,RO,0,1722,"James and Sarah went to the soccer field to spend their time, because it was muddy where they usually go.  Where might they usually go?",highway,playground,town,mexico,outside,playground,playground,"Soccer field is a place where people play soccer. James and Sarah went to the soccer field, because it was muddy where they usually go.",-1.532193661,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",49,gen,RO,0,1722,"James and Sarah went to the soccer field to spend their time, because it was muddy where they usually go.  Where might they usually go?",highway,playground,town,mexico,outside,playground,playground,"Soccer field is a place where people play soccer. James and Sarah went to the soccer field, because it was muddy where they usually go.",-1.532193661,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",437,gold,O,0,597,Two year college degrees are either an associates of science or an associates of what?,math,astronomy,bachelor,arts,faith,arts,arts,2 year college degrees are for science or arts. Arts is a subject for which degree is given.,3.223683506,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",437,gold,O,0,597,Two year college degrees are either an associates of science or an associates of what?,math,astronomy,bachelor,arts,faith,arts,arts,2 year college degrees are for science or arts. Arts is a subject for which degree is given.,3.223683506,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",437,gold,O,0,597,Two year college degrees are either an associates of science or an associates of what?,math,astronomy,bachelor,arts,faith,arts,arts,2 year college degrees are for science or arts. Arts is a subject for which degree is given.,3.223683506,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",239,gen,RO,0,744,Where is confetti thrown from the rooftops?,big cities,new year's eve,air,shredder,streets,big cities,big cities,Confetti is thrown from the rooftops of a big city.,0.033496737,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",239,gen,RO,0,744,Where is confetti thrown from the rooftops?,big cities,new year's eve,air,shredder,streets,big cities,big cities,Confetti is thrown from the rooftops of a big city.,0.033496737,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",239,gen,RO,0,744,Where is confetti thrown from the rooftops?,big cities,new year's eve,air,shredder,streets,big cities,big cities,Confetti is thrown from the rooftops of a big city.,0.033496737,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",50,gen,R,0,1865,What is the primary duty of a chef?,manual,thin sauce,study french cooking,cook dinner,prepare food,prepare food,prepare food,A chef is a person who prepares food.,0.211430117,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",50,gen,R,0,1865,What is the primary duty of a chef?,manual,thin sauce,study french cooking,cook dinner,prepare food,prepare food,prepare food,A chef is a person who prepares food.,0.211430117,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",50,gen,R,0,1865,What is the primary duty of a chef?,manual,thin sauce,study french cooking,cook dinner,prepare food,prepare food,prepare food,A chef is a person who prepares food.,0.211430117,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",240,gold,O,0,2182,Cuddling in bed after sex is what kind of way to spend time with a loved one?,painful,adorable,dirty,effect of insemination,pleasant,pleasant,pleasant,"Cuddling is pleasant. Cuddling shows love and affection, hence it gives pleasant feeling.",4.034388065,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",240,gold,O,0,2182,Cuddling in bed after sex is what kind of way to spend time with a loved one?,painful,adorable,dirty,effect of insemination,pleasant,pleasant,pleasant,"Cuddling is pleasant. Cuddling shows love and affection, hence it gives pleasant feeling.",4.034388065,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",240,gold,O,0,2182,Cuddling in bed after sex is what kind of way to spend time with a loved one?,painful,adorable,dirty,effect of insemination,pleasant,pleasant,pleasant,"Cuddling is pleasant. Cuddling shows love and affection, hence it gives pleasant feeling.",4.034388065,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",438,gen,RO,0,278,Why might some graduates choose not to be attending school later in life?,detention,stupidity,overwhelmed,dropping out,much work,much work,dropping out,Dropping out means not attending school. Some graduates might choose to drop out later in life.,0.040806651,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",438,gen,RO,0,278,Why might some graduates choose not to be attending school later in life?,detention,stupidity,overwhelmed,dropping out,much work,much work,dropping out,Dropping out means not attending school. Some graduates might choose to drop out later in life.,0.040806651,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",438,gen,RO,0,278,Why might some graduates choose not to be attending school later in life?,detention,stupidity,overwhelmed,dropping out,much work,much work,dropping out,Dropping out means not attending school. Some graduates might choose to drop out later in life.,0.040806651,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",51,gen,RO,0,993,"He enjoyed the factory work, he liked the idea that he did what for sale?",earn money,introduction,create,workhour,produce goods,produce goods,produce goods,"He enjoyed the factory work, he liked the idea of doing what for sale.",-5.885788918,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",51,gen,RO,0,993,"He enjoyed the factory work, he liked the idea that he did what for sale?",earn money,introduction,create,workhour,produce goods,produce goods,produce goods,"He enjoyed the factory work, he liked the idea of doing what for sale.",-5.885788918,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",51,gen,RO,0,993,"He enjoyed the factory work, he liked the idea that he did what for sale?",earn money,introduction,create,workhour,produce goods,produce goods,produce goods,"He enjoyed the factory work, he liked the idea of doing what for sale.",-5.885788918,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",241,gold,O,0,349,At the end of your meal what will a waiter do?,serve food,eat,set table,serve meal,present bill,present bill,present bill,A waiter will present bill at the end of your meal.,2.030683517,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",241,gold,O,0,349,At the end of your meal what will a waiter do?,serve food,eat,set table,serve meal,present bill,present bill,present bill,A waiter will present bill at the end of your meal.,2.030683517,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",241,gold,O,0,349,At the end of your meal what will a waiter do?,serve food,eat,set table,serve meal,present bill,present bill,present bill,A waiter will present bill at the end of your meal.,2.030683517,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",52,gen,OR,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,spout,Gutter is a part of the roof. Leaves can slide from and end up in the gutter.,-0.45197463,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",52,gen,OR,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,spout,Gutter is a part of the roof. Leaves can slide from and end up in the gutter.,-0.45197463,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",52,gen,OR,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,spout,Gutter is a part of the roof. Leaves can slide from and end up in the gutter.,-0.45197463,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",439,gen,OR,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",439,gen,OR,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",439,gen,OR,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",53,gen,RO,0,1485,What will happen if you are performing successfully?,anxiety,achieve,happiness,fear,energetic,happiness,achieve,"If you are performing successfully, you will achieve.",0.014060181,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",53,gen,RO,0,1485,What will happen if you are performing successfully?,anxiety,achieve,happiness,fear,energetic,happiness,achieve,"If you are performing successfully, you will achieve.",0.014060181,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",53,gen,RO,0,1485,What will happen if you are performing successfully?,anxiety,achieve,happiness,fear,energetic,happiness,achieve,"If you are performing successfully, you will achieve.",0.014060181,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",242,gen,RO,0,1027,When will this summer end?,fall,stand,nice,winter,cold,winter,winter,Summer ends in winter. Winter is the end of summer.,0.016477048,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",242,gen,RO,0,1027,When will this summer end?,fall,stand,nice,winter,cold,winter,winter,Summer ends in winter. Winter is the end of summer.,0.016477048,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",242,gen,RO,0,1027,When will this summer end?,fall,stand,nice,winter,cold,winter,winter,Summer ends in winter. Winter is the end of summer.,0.016477048,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",440,gen,OR,0,435,What is the largest state with a coast in the US?,new york,florida,california,country,united states,california,california,California is the largest state with a coast in the US.,0.992026806,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",440,gen,OR,0,435,What is the largest state with a coast in the US?,new york,florida,california,country,united states,california,california,California is the largest state with a coast in the US.,0.992026806,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",440,gen,OR,0,435,What is the largest state with a coast in the US?,new york,florida,california,country,united states,california,california,California is the largest state with a coast in the US.,0.992026806,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",54,gold,O,0,2065,What do you fill with ink to print?,squid,pencil,newspaper,fountain pen,printer,printer,printer,"Printer is a machine for printing text or pictures, especially one linked to a computer. Printer is filled with ink to print.",1.014467806,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",54,gold,O,0,2065,What do you fill with ink to print?,squid,pencil,newspaper,fountain pen,printer,printer,printer,"Printer is a machine for printing text or pictures, especially one linked to a computer. Printer is filled with ink to print.",1.014467806,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",54,gold,O,0,2065,What do you fill with ink to print?,squid,pencil,newspaper,fountain pen,printer,printer,printer,"Printer is a machine for printing text or pictures, especially one linked to a computer. Printer is filled with ink to print.",1.014467806,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",243,gen,RO,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,Empire state building is located in manhattan Manhattan is the largest city of the world Manhattan has a large area where the Empire State Building can be found,-0.017411515,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",243,gen,RO,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,Empire state building is located in manhattan Manhattan is the largest city of the world Manhattan has a large area where the Empire State Building can be found,-0.017411515,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",243,gen,RO,0,2005,Where is the large area location of the empire state building?,manhattan,office,the city,fifth avenue,new york city,new york city,new york city,Empire state building is located in manhattan Manhattan is the largest city of the world Manhattan has a large area where the Empire State Building can be found,-0.017411515,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",441,gen,R,0,1030,What state is Pat Roberts the senator of?,demopublican,new york,nebraska,kansas,colorado,kansas,kansas,Kansas is the state where Pat Roberts is a senator.,0.136871517,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",441,gen,R,0,1030,What state is Pat Roberts the senator of?,demopublican,new york,nebraska,kansas,colorado,kansas,kansas,Kansas is the state where Pat Roberts is a senator.,0.136871517,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",441,gen,R,0,1030,What state is Pat Roberts the senator of?,demopublican,new york,nebraska,kansas,colorado,kansas,kansas,Kansas is the state where Pat Roberts is a senator.,0.136871517,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",55,gen,OR,0,194,What is served with dinner at a french restaurant?,montreal,quebec,manhattan,potpourri,wine,wine,wine,Wine is served with dinner at a french restaurant.,2.765018463,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",55,gen,OR,0,194,What is served with dinner at a french restaurant?,montreal,quebec,manhattan,potpourri,wine,wine,wine,Wine is served with dinner at a french restaurant.,2.765018463,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",55,gen,OR,0,194,What is served with dinner at a french restaurant?,montreal,quebec,manhattan,potpourri,wine,wine,wine,Wine is served with dinner at a french restaurant.,2.765018463,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",244,gen,OR,0,153,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed?",found in stall,farmhouse,doing farm work,ridden,found on ranch,found in stall,found in stall,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed.",-3.955331802,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",244,gen,OR,0,153,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed?",found in stall,farmhouse,doing farm work,ridden,found on ranch,found in stall,found in stall,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed.",-3.955331802,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",244,gen,OR,0,153,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed?",found in stall,farmhouse,doing farm work,ridden,found on ranch,found in stall,found in stall,"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed.",-3.955331802,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",56,gen,R,0,248,When you stroke a dogs fur what have you done?,start fighting,play,lots of attention,petted,bone,petted,petted,Petting is the act of rubbing a dog’s fur with your fingers or thumbs. Petted means to lick or rub the fur.,10.07286603,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",56,gen,R,0,248,When you stroke a dogs fur what have you done?,start fighting,play,lots of attention,petted,bone,petted,petted,Petting is the act of rubbing a dog’s fur with your fingers or thumbs. Petted means to lick or rub the fur.,10.07286603,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",56,gen,R,0,248,When you stroke a dogs fur what have you done?,start fighting,play,lots of attention,petted,bone,petted,petted,Petting is the act of rubbing a dog’s fur with your fingers or thumbs. Petted means to lick or rub the fur.,10.07286603,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",245,gold,O,0,646,Where could a wheel be produced?,boat,truck shop,auto parts store,michigan,bicycle shop,michigan,michigan,Wheels could be produced at michigan state.,0.725634199,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",245,gold,O,0,646,Where could a wheel be produced?,boat,truck shop,auto parts store,michigan,bicycle shop,michigan,michigan,Wheels could be produced at michigan state.,0.725634199,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",245,gold,O,0,646,Where could a wheel be produced?,boat,truck shop,auto parts store,michigan,bicycle shop,michigan,michigan,Wheels could be produced at michigan state.,0.725634199,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",442,gen,OR,0,2102,Where do you keep instruments when you travel?,music shop,laboratory,case,operating room,shed,case,case,Instruments are kept in a case when you travel.,-0.247208953,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",442,gen,OR,0,2102,Where do you keep instruments when you travel?,music shop,laboratory,case,operating room,shed,case,case,Instruments are kept in a case when you travel.,-0.247208953,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",442,gen,OR,0,2102,Where do you keep instruments when you travel?,music shop,laboratory,case,operating room,shed,case,case,Instruments are kept in a case when you travel.,-0.247208953,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",57,gold,O,0,134,Why would a band be performing when there are no people nearby?,record album,play music,hold concert,blaring,practice,record album,record album,Recording albums is to produce music generally in a studio. Bands perform without people nearby in studios.,3.770307302,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",57,gold,O,0,134,Why would a band be performing when there are no people nearby?,record album,play music,hold concert,blaring,practice,record album,record album,Recording albums is to produce music generally in a studio. Bands perform without people nearby in studios.,3.770307302,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",57,gold,O,0,134,Why would a band be performing when there are no people nearby?,record album,play music,hold concert,blaring,practice,record album,record album,Recording albums is to produce music generally in a studio. Bands perform without people nearby in studios.,3.770307302,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",246,gold,O,0,746,"Bess told Sam to move, but he refused. He said that he was doing what?",stationary,staying put,sitting down,lay still,be still,staying put,staying put,"Staying put means a firm decision to do what they want When one refuses to move, they make a firm decision to stay put",0.235290304,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",246,gold,O,0,746,"Bess told Sam to move, but he refused. He said that he was doing what?",stationary,staying put,sitting down,lay still,be still,staying put,staying put,"Staying put means a firm decision to do what they want When one refuses to move, they make a firm decision to stay put",0.235290304,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",246,gold,O,0,746,"Bess told Sam to move, but he refused. He said that he was doing what?",stationary,staying put,sitting down,lay still,be still,staying put,staying put,"Staying put means a firm decision to do what they want When one refuses to move, they make a firm decision to stay put",0.235290304,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",58,gen,OR,0,2055,The ancient seafaring Norse tribesman brought pelts of weasel aboard his what?,rabbit warren,used car lot,chicken coop,cruise,viking ship,viking ship,viking ship,Viking ship is an ancient seafaring vessel of Norse origin. Pelts of weasels can be found aboard Viking ships.,0.261421004,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",58,gen,OR,0,2055,The ancient seafaring Norse tribesman brought pelts of weasel aboard his what?,rabbit warren,used car lot,chicken coop,cruise,viking ship,viking ship,viking ship,Viking ship is an ancient seafaring vessel of Norse origin. Pelts of weasels can be found aboard Viking ships.,0.261421004,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",58,gen,OR,0,2055,The ancient seafaring Norse tribesman brought pelts of weasel aboard his what?,rabbit warren,used car lot,chicken coop,cruise,viking ship,viking ship,viking ship,Viking ship is an ancient seafaring vessel of Norse origin. Pelts of weasels can be found aboard Viking ships.,0.261421004,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",247,gold,O,0,1609,"After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbors because of making what?",exercise,tantrums,lot of noise,hiccups,getting warm,lot of noise,lot of noise,"Lot of noise means to be very outspoken about something, especially that which one dislikes or disagrees with. After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbours because of making lot of noise.",1.92066732,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",247,gold,O,0,1609,"After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbors because of making what?",exercise,tantrums,lot of noise,hiccups,getting warm,lot of noise,lot of noise,"Lot of noise means to be very outspoken about something, especially that which one dislikes or disagrees with. After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbours because of making lot of noise.",1.92066732,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",247,gold,O,0,1609,"After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbors because of making what?",exercise,tantrums,lot of noise,hiccups,getting warm,lot of noise,lot of noise,"Lot of noise means to be very outspoken about something, especially that which one dislikes or disagrees with. After jumping up and down on the floor, the child's mother yelled after she was told she was distracting her downstairs neighbours because of making lot of noise.",1.92066732,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",444,gen,R,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundations of trust.",-0.013226941,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",444,gen,R,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundations of trust.",-0.013226941,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",444,gen,R,0,1875,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",partner,trust,cooperation,bricks,herpes,trust,trust,"Trust is the foundation of a relationship. They were kissing each other good bye, they had no worries because their relationship had strong foundations of trust.",-0.013226941,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",59,gen,RO,0,170,"His hands were shaking as he was setting cup on table, he was worried he would what the cup if he tried to drink?",breaking,bend over,let go of,careful,pick up,let go of,breaking,He was worried his hands would break if he tried to drink from the cup.,-0.132237196,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",59,gen,RO,0,170,"His hands were shaking as he was setting cup on table, he was worried he would what the cup if he tried to drink?",breaking,bend over,let go of,careful,pick up,let go of,breaking,He was worried his hands would break if he tried to drink from the cup.,-0.132237196,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",59,gen,RO,0,170,"His hands were shaking as he was setting cup on table, he was worried he would what the cup if he tried to drink?",breaking,bend over,let go of,careful,pick up,let go of,breaking,He was worried his hands would break if he tried to drink from the cup.,-0.132237196,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",248,gen,RO,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",248,gen,RO,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",248,gen,RO,0,515,What business is likely to have few cubicles?,bank,office building,playing,dividing work spaces,work,bank,office building,Office building is a building with many cubicles.,0.179626007,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",445,gold,O,0,1620,What covers the largest percentage of the pacific northwest?,united states,united states,washington,oregon,british columbia,united states,united states,Most of the cities and states of United states are a part of pacific northwest,1.441367168,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",445,gold,O,0,1620,What covers the largest percentage of the pacific northwest?,united states,united states,washington,oregon,british columbia,united states,united states,Most of the cities and states of United states are a part of pacific northwest,1.441367168,3.0,yes
