Title,Description,Keywords,clip,sent,phrase,Answer.answer,Answer.bad_sent,Answer.commentbox,Answer.question
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,watch,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,watch,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3068_THE_BIG_YEAR_01.23.44.782-01.23.51.573,Brad relieved smile fades and Brad hurries over to his ailing father.,relieved,yes,,{},Brad relieved smile fades and Brad hurries over to his ailing father.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3068_THE_BIG_YEAR_01.23.44.782-01.23.51.573,Brad relieved smile fades and Brad hurries over to his ailing father.,relieved,yes,,{},Brad relieved smile fades and Brad hurries over to his ailing father.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3068_THE_BIG_YEAR_01.23.44.782-01.23.51.573,Brad relieved smile fades and Brad hurries over to his ailing father.,relieved,yes,,{},Brad relieved smile fades and Brad hurries over to his ailing father.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3068_THE_BIG_YEAR_01.23.44.782-01.23.51.573,Brad relieved smile fades and Brad hurries over to his ailing father.,relieved,yes,,{},Brad relieved smile fades and Brad hurries over to his ailing father.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3068_THE_BIG_YEAR_01.23.44.782-01.23.51.573,Brad relieved smile fades and Brad hurries over to his ailing father.,relieved,yes,,{},Brad relieved smile fades and Brad hurries over to his ailing father.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,pass,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,pass,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,pass,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,pass,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.03.000-00.25.09.144,Nantz and Lenihan watch civilians pass.,pass,yes,,{},Nantz and Lenihan watch civilians pass.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_00.56.21.122-00.56.22.959,Later in the speeding car.,speeding,no,True,{},Later in the speeding car.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_00.56.21.122-00.56.22.959,Later in the speeding car.,speeding,yes,True,{},Later in the speeding car.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_00.56.21.122-00.56.22.959,Later in the speeding car.,speeding,yes,,{},Later in the speeding car.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_00.56.21.122-00.56.22.959,Later in the speeding car.,speeding,yes,,{},Later in the speeding car.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_00.56.21.122-00.56.22.959,Later in the speeding car.,speeding,no,,{},Later in the speeding car.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_01.09.10.706-01.09.15.709,Now the two young women head through a shop selling lots of black clothes and miniskirts.,selling,yes,,{},Now the two young women head through a shop selling lots of black clothes and miniskirts.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_01.09.10.706-01.09.15.709,Now the two young women head through a shop selling lots of black clothes and miniskirts.,selling,yes,,{},Now the two young women head through a shop selling lots of black clothes and miniskirts.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_01.09.10.706-01.09.15.709,Now the two young women head through a shop selling lots of black clothes and miniskirts.,selling,yes,,{},Now the two young women head through a shop selling lots of black clothes and miniskirts.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_01.09.10.706-01.09.15.709,Now the two young women head through a shop selling lots of black clothes and miniskirts.,selling,yes,,{},Now the two young women head through a shop selling lots of black clothes and miniskirts.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3074_THE_ROOMMATE_01.09.10.706-01.09.15.709,Now the two young women head through a shop selling lots of black clothes and miniskirts.,selling,yes,,{},Now the two young women head through a shop selling lots of black clothes and miniskirts.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.23.52.500-00.23.55.167,MORGAN and BO head off down the sidewalk together.,head,yes,,{},MORGAN and BO head off down the sidewalk together.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.23.52.500-00.23.55.167,MORGAN and BO head off down the sidewalk together.,head,yes,,{},MORGAN and BO head off down the sidewalk together.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.23.52.500-00.23.55.167,MORGAN and BO head off down the sidewalk together.,head,yes,,{},MORGAN and BO head off down the sidewalk together.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.23.52.500-00.23.55.167,MORGAN and BO head off down the sidewalk together.,head,yes,,{},MORGAN and BO head off down the sidewalk together.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.23.52.500-00.23.55.167,MORGAN and BO head off down the sidewalk together.,head,yes,,{},MORGAN and BO head off down the sidewalk together.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.28.870-00.25.32.155,"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles.",reaches,yes,,{},"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.28.870-00.25.32.155,"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles.",reaches,yes,,{},"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.28.870-00.25.32.155,"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles.",reaches,yes,,{},"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.28.870-00.25.32.155,"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles.",reaches,yes,,{},"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.28.870-00.25.32.155,"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles.",reaches,yes,,{},"Against the steady flow of evacuees, the unit reaches a street filled with abandoned vehicles."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.25.24.774-00.25.25.990,TRACY face crumples.,crumples,yes,,{},TRACY face crumples.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.25.24.774-00.25.25.990,TRACY face crumples.,crumples,yes,True,{},TRACY face crumples.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.25.24.774-00.25.25.990,TRACY face crumples.,crumples,yes,,{},TRACY face crumples.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.25.24.774-00.25.25.990,TRACY face crumples.,crumples,yes,True,{},TRACY face crumples.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.25.24.774-00.25.25.990,TRACY face crumples.,crumples,yes,,{},TRACY face crumples.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.36.35.490-00.36.44.528,A pale gray light fills the vast perfect circle of evenly flattened corn.,fills,no,,{},A pale gray light fills the vast perfect circle of evenly flattened corn.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.36.35.490-00.36.44.528,A pale gray light fills the vast perfect circle of evenly flattened corn.,fills,yes,,{},A pale gray light fills the vast perfect circle of evenly flattened corn.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.36.35.490-00.36.44.528,A pale gray light fills the vast perfect circle of evenly flattened corn.,fills,yes,,{},A pale gray light fills the vast perfect circle of evenly flattened corn.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.36.35.490-00.36.44.528,A pale gray light fills the vast perfect circle of evenly flattened corn.,fills,yes,,{},A pale gray light fills the vast perfect circle of evenly flattened corn.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.36.35.490-00.36.44.528,A pale gray light fills the vast perfect circle of evenly flattened corn.,fills,yes,,{},A pale gray light fills the vast perfect circle of evenly flattened corn.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.48.51.252-00.48.55.907,"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel.",drying,yes,,{},"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.48.51.252-00.48.55.907,"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel.",drying,yes,,{},"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.48.51.252-00.48.55.907,"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel.",drying,yes,,{},"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.48.51.252-00.48.55.907,"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel.",drying,yes,,{},"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_00.48.51.252-00.48.55.907,"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel.",drying,no,,{},"Later, GRAHAM wearing a blue dressing gown, pads out of the bathroom, drying his ear with a towel."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.19.13.852-01.19.23.324,"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door.",resting,no,,{},"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.19.13.852-01.19.23.324,"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door.",resting,yes,,{},"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.19.13.852-01.19.23.324,"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door.",resting,yes,,{},"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.19.13.852-01.19.23.324,"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door.",resting,yes,,{},"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.19.13.852-01.19.23.324,"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door.",resting,yes,,{},"GRAHAM grabs it as it starts to turn and holds it tight with both hands, resting his head on the door."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.22.19.096-01.22.23.972,"MERRILL and GRAHAM stand and stare at him, stunned.",stunned,yes,,{},"MERRILL and GRAHAM stand and stare at him, stunned."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.22.19.096-01.22.23.972,"MERRILL and GRAHAM stand and stare at him, stunned.",stunned,yes,,{},"MERRILL and GRAHAM stand and stare at him, stunned."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.22.19.096-01.22.23.972,"MERRILL and GRAHAM stand and stare at him, stunned.",stunned,yes,,{},"MERRILL and GRAHAM stand and stare at him, stunned."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.22.19.096-01.22.23.972,"MERRILL and GRAHAM stand and stare at him, stunned.",stunned,yes,,{},"MERRILL and GRAHAM stand and stare at him, stunned."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.22.19.096-01.22.23.972,"MERRILL and GRAHAM stand and stare at him, stunned.",stunned,yes,,{},"MERRILL and GRAHAM stand and stare at him, stunned."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.25.12.486-01.25.18.478,MORGAN relaxes his grip on his father's jeans.,relaxes,no,,{},MORGAN relaxes his grip on his father's jeans.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.25.12.486-01.25.18.478,MORGAN relaxes his grip on his father's jeans.,relaxes,yes,,{},MORGAN relaxes his grip on his father's jeans.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.25.12.486-01.25.18.478,MORGAN relaxes his grip on his father's jeans.,relaxes,yes,,{},MORGAN relaxes his grip on his father's jeans.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.25.12.486-01.25.18.478,MORGAN relaxes his grip on his father's jeans.,relaxes,yes,,{},MORGAN relaxes his grip on his father's jeans.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.25.12.486-01.25.18.478,MORGAN relaxes his grip on his father's jeans.,relaxes,yes,,{},MORGAN relaxes his grip on his father's jeans.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks through,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks through,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks through,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks through,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.37.000-00.25.43.288,Unit walks through the thick smoke.,walks through,yes,,{},Unit walks through the thick smoke.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.33.45.340-01.33.55.840,"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM",staring in,yes,,{},"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM"
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.33.45.340-01.33.55.840,"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM",staring in,yes,,{},"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM"
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.33.45.340-01.33.55.840,"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM",staring in,no,True,{},"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM"
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.33.45.340-01.33.55.840,"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM",staring in,yes,,{},"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM"
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.33.45.340-01.33.55.840,"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM",staring in,yes,,{},"MERRILL GRAHAM and BO stand rooted to the spot, staring in abject horror as the alien looks down at MORGAN and then up at GRAHAM"
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.38.14.580-01.38.18.236,The alien's chest sinks and fails to rise.,fails,yes,,{},The alien's chest sinks and fails to rise.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.38.14.580-01.38.18.236,The alien's chest sinks and fails to rise.,fails,no,,{},The alien's chest sinks and fails to rise.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.38.14.580-01.38.18.236,The alien's chest sinks and fails to rise.,fails,yes,,{},The alien's chest sinks and fails to rise.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.38.14.580-01.38.18.236,The alien's chest sinks and fails to rise.,fails,no,,{},The alien's chest sinks and fails to rise.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1005_Signs_01.38.14.580-01.38.18.236,The alien's chest sinks and fails to rise.,fails,yes,,{},The alien's chest sinks and fails to rise.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls from,yes,True,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls from,no,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls from,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls from,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.49.873-00.25.50.673,An object falls from the sky.,falls from,yes,,{},An object falls from the sky.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1026_Legion_00.37.30.990-00.37.34.109,"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers.",matching,yes,,{},"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1026_Legion_00.37.30.990-00.37.34.109,"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers.",matching,yes,,{},"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1026_Legion_00.37.30.990-00.37.34.109,"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers.",matching,yes,,{},"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1026_Legion_00.37.30.990-00.37.34.109,"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers.",matching,yes,,{},"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1026_Legion_00.37.30.990-00.37.34.109,"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers.",matching,yes,,{},"He<THE ICE CREAM MAN> wears a light shirt and dark floppy bow tie, with matching light trousers."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.02.24.170-00.02.36.812,"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls.",climb,yes,,{},"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.02.24.170-00.02.36.812,"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls.",climb,yes,,{},"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.02.24.170-00.02.36.812,"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls.",climb,yes,,{},"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.02.24.170-00.02.36.812,"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls.",climb,yes,,{},"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.02.24.170-00.02.36.812,"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls.",climb,yes,,{},"Grasping the wooden banister, BRYCE starts to climb the un-carpeted stairs, his torch casting eerie shadows over the paneled walls."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals for,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals for,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals for,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals for,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.25.56.161-00.25.58.403,Nantz signals for them to move on.,signals for,yes,,{},Nantz signals for them to move on.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.09.01.692-00.09.07.264,A gigantic image of the handsome Bulgarian player is projected on to the towering stands.,towering,yes,,{},A gigantic image of the handsome Bulgarian player is projected on to the towering stands.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.09.01.692-00.09.07.264,A gigantic image of the handsome Bulgarian player is projected on to the towering stands.,towering,yes,,{},A gigantic image of the handsome Bulgarian player is projected on to the towering stands.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.09.01.692-00.09.07.264,A gigantic image of the handsome Bulgarian player is projected on to the towering stands.,towering,yes,,{},A gigantic image of the handsome Bulgarian player is projected on to the towering stands.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",1051_Harry_Potter_and_the_goblet_of_fire_00.09.01.692-00.09.07.264,A gigantic image of the handsome Bulgarian player is projected on to the towering stands.,towering,yes,,{},A gigantic image of the handsome Bulgarian player is projected on to the towering stands.
