Title,Description,Keywords,tgt,pos,bogus,unsorted,sorted,seeded,num_classes,num_anno,latest_timestamp,crowdstarter,Answer.bogus,Answer.crowdstarter,Answer.goldclass1,Answer.goldclass10,Answer.goldclass11,Answer.goldclass12,Answer.goldclass13,Answer.goldclass14,Answer.goldclass15,Answer.goldclass16,Answer.goldclass17,Answer.goldclass18,Answer.goldclass19,Answer.goldclass2,Answer.goldclass20,Answer.goldclass21,Answer.goldclass22,Answer.goldclass3,Answer.goldclass4,Answer.goldclass5,Answer.goldclass6,Answer.goldclass7,Answer.goldclass8,Answer.goldclass9,Answer.latest_timestamp,Answer.merged0,Answer.merged1,Answer.merged10,Answer.merged2,Answer.merged3,Answer.merged4,Answer.merged5,Answer.merged6,Answer.merged7,Answer.merged8,Answer.merged9,Answer.newbox1,Answer.newbox2,Answer.newbox3,Answer.newbox4,Answer.newbox5,Answer.newbox6,Answer.newbox7,Answer.newbox8,Answer.num_anno,Answer.num_classes,Answer.pos,Answer.seeded,Answer.sorted,Answer.test,Answer.tgt,Answer.trash,Answer.unsorted
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,make,v,aftertaste,"['have_proposed', 'doing_this', 'are_putting_forward', 'should_be_doing', 'takes', 'was_conducted', 'is_complete', 'can_be_taken', ""'m_saying"", ""'m_going""]","[['is_needed', 'be_exercised', 'be_accorded', 'are_taking', 'decided_to', 'must_be_taken'], ['are_performed', 'be_accomplished', 'be_exercised', 'being_carried_out', 'are_conducting', 'have_done_so'], ['making_it', 'are_formulated', 'made_here', 'be_manufactured', 'be_developed', 'formulated_by'], ['lay']]",True,4,6,20151006_155537,"{""1"": [""is_needed"", ""be_exercised"", ""be_accorded"", ""are_taking"", ""decided_to"", ""must_be_taken""], ""4"": [""are_performed"", ""be_accomplished"", ""be_exercised"", ""being_carried_out"", ""are_conducting"", ""have_done_so""], ""5"": [""making_it"", ""are_formulated"", ""made_here"", ""be_manufactured"", ""be_developed"", ""formulated_by""], ""6"": [""lay""]}",aftertaste,{,is_needed@!be_exercised@!be_accorded@!are_taking@!decided_to@!'m_saying@!'m_going@!are_putting_forward@!must_be_taken@!,,,,,,,,,,,,,,,,are_performed@!be_accomplished@!be_exercised@!being_carried_out@!are_conducting@!have_done_so@!should_be_doing@!have_proposed@!doing_this@!,making_it@!are_formulated@!made_here@!be_manufactured@!is_complete@!be_developed@!formulated_by@!was_conducted@!,lay@!takes@!,,,,20151006_155537,,,,,,,,,,,,can_be_taken@!,,,,,,,,6,4,v,True,"[['is_needed', 'be_exercised', 'be_accorded', 'are_taking', 'decided_to', 'must_be_taken'], ['are_performed', 'be_accomplished', 'be_exercised', 'being_carried_out', 'are_conducting', 'have_done_so'], ['making_it', 'are_formulated', 'made_here', 'be_manufactured', 'be_developed', 'formulated_by'], ['lay']]",{},make,aftertaste@!,"[have_proposed, doing_this, are_putting_forward, should_be_doing, takes, was_conducted, is_complete, can_be_taken, 'm_saying, 'm_going]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,make,v,aftertaste,"['have_proposed', 'doing_this', 'are_putting_forward', 'should_be_doing', 'takes', 'was_conducted', 'is_complete', 'can_be_taken', ""'m_saying"", ""'m_going""]","[['is_needed', 'be_exercised', 'be_accorded', 'are_taking', 'decided_to', 'must_be_taken'], ['are_performed', 'be_accomplished', 'be_exercised', 'being_carried_out', 'are_conducting', 'have_done_so'], ['making_it', 'are_formulated', 'made_here', 'be_manufactured', 'be_developed', 'formulated_by'], ['lay']]",True,4,6,20151006_155537,"{""1"": [""is_needed"", ""be_exercised"", ""be_accorded"", ""are_taking"", ""decided_to"", ""must_be_taken""], ""4"": [""are_performed"", ""be_accomplished"", ""be_exercised"", ""being_carried_out"", ""are_conducting"", ""have_done_so""], ""5"": [""making_it"", ""are_formulated"", ""made_here"", ""be_manufactured"", ""be_developed"", ""formulated_by""], ""6"": [""lay""]}",aftertaste,{,is_needed@!be_exercised@!be_accorded@!are_taking@!can_be_taken@!takes@!decided_to@!must_be_taken@!,,,,,,,,,,,,,,,,are_performed@!be_accomplished@!be_exercised@!being_carried_out@!are_conducting@!have_done_so@!is_complete@!was_conducted@!doing_this@!,making_it@!are_formulated@!made_here@!be_manufactured@!be_developed@!formulated_by@!lay@!,,,,,20151006_155537,"goldclass5,goldclass6",,,,,,,,,,,have_proposed@!are_putting_forward@!should_be_doing@!,,,,,,,,6,4,v,True,"[['is_needed', 'be_exercised', 'be_accorded', 'are_taking', 'decided_to', 'must_be_taken'], ['are_performed', 'be_accomplished', 'be_exercised', 'being_carried_out', 'are_conducting', 'have_done_so'], ['making_it', 'are_formulated', 'made_here', 'be_manufactured', 'be_developed', 'formulated_by'], ['lay']]",{},make,'m_going@!'m_saying@!aftertaste@!,"[have_proposed, doing_this, are_putting_forward, should_be_doing, takes, was_conducted, is_complete, can_be_taken, 'm_saying, 'm_going]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_addressed@!been_handled@!be_handled@!handled@!address@!successfully_completed@!,,,,,,,,,,,manages@!ran@!govern@!be_administered@!working_on_it@!will_be_managed@!administered_by@!is_administered@!managing@!controls@!operated@!,,,,be_made@!,be_tackled@!be_fixed@!be_taken_up@!is_responsible@!'ve_got_it@!got_this@!,,,are_clear@!,,,20151006_155537,"goldclass5,goldclass6","goldclass2,goldclass5",,,,,,,,,,,,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,used_to_it@!sonic@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_addressed@!been_handled@!be_fixed@!be_handled@!ran@!handled@!got_this@!successfully_completed@!manages@!govern@!working_on_it@!will_be_managed@!is_administered@!'ve_got_it@!managing@!,,,,,,,,,,,,,,,be_made@!used_to_it@!be_tackled@!,be_taken_up@!administered_by@!is_responsible@!be_administered@!,controls@!,operated@!,are_clear@!,,,20151006_155537,"goldclass1,goldclass2",,,,,,,,,,,,,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,address@!sonic@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_addressed@!been_handled@!be_administered@!address@!be_handled@!be_tackled@!handled@!be_fixed@!successfully_completed@!,,,,,,,,,,,manages@!govern@!working_on_it@!will_be_managed@!is_administered@!administered_by@!is_responsible@!managing@!,,,,be_made@!,be_taken_up@!got_this@!used_to_it@!'ve_got_it@!,controls@!ran@!operated@!,,are_clear@!,,,20151006_155537,"goldclass5,goldclass6",,,,,,,,,,,,,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,sonic@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_administered@!be_addressed@!been_handled@!be_handled@!address@!handled@!successfully_completed@!be_fixed@!be_tackled@!be_taken_up@!,,,,,,,,,,,manages@!govern@!working_on_it@!will_be_managed@!is_administered@!got_this@!managing@!'ve_got_it@!controls@!,,,,be_made@!,,,operated@!administered_by@!ran@!is_responsible@!,are_clear@!,,,20151006_155537,"goldclass1,goldclass4","goldclass2,goldclass5",,,,,,,,,,used_to_it@!,,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,sonic@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_addressed@!been_handled@!be_handled@!handled@!successfully_completed@!are_clear@!be_tackled@!used_to_it@!be_fixed@!address@!got_this@!'ve_got_it@!,,,,,,,,,,,,,,,be_made@!be_taken_up@!,,controls@!manages@!govern@!working_on_it@!be_administered@!will_be_managed@!is_administered@!ran@!administered_by@!is_responsible@!managing@!operated@!,,,,,20151006_155537,"goldclass2,goldclass6","goldclass5,goldclass2",,"goldclass3,goldclass4","goldclass1,goldclass7",,,,,,,,,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,sonic@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,manage,v,sonic,"[""'ve_got_it"", 'be_tackled', 'administered_by', 'is_responsible', 'ran', 'address', 'be_administered', 'be_fixed', 'used_to_it', 'got_this']","[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",True,7,6,20151006_155537,"{""1"": [""handle_it"", ""be_addressed"", ""been_handled"", ""be_handled"", ""handled"", ""successfully_completed""], ""2"": [""manages"", ""govern"", ""working_on_it"", ""will_be_managed"", ""is_administered"", ""managing""], ""3"": [""be_made""], ""4"": [""be_taken_up""], ""5"": [""controls""], ""6"": [""operated""], ""7"": [""are_clear""]}",sonic,{,handle_it@!be_addressed@!been_handled@!be_handled@!be_tackled@!handled@!successfully_completed@!,,,,,,,,,,,manages@!govern@!working_on_it@!will_be_managed@!is_administered@!managing@!used_to_it@!is_responsible@!,,,,be_made@!got_this@!,be_taken_up@!,controls@!,operated@!be_fixed@!,are_clear@!,,,20151006_155537,,,,,,,,,,,,be_administered@!administered_by@!,'ve_got_it@!,,,,,,,6,7,v,True,"[['handle_it', 'be_addressed', 'been_handled', 'be_handled', 'handled', 'successfully_completed'], ['manages', 'govern', 'working_on_it', 'will_be_managed', 'is_administered', 'managing'], ['be_made'], ['be_taken_up'], ['controls'], ['operated'], ['are_clear']]",{},manage,sonic@!address@!ran@!,"['ve_got_it, be_tackled, administered_by, is_responsible, ran, address, be_administered, be_fixed, used_to_it, got_this]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!'s_going_on@!is_going@!is_coming@!be_achieved@!will_be_changed@!has_happened@!be_missed@!,,,,,,,,,,,are_adopted@!should_be_adopted@!is_adopted@!be_adopted@!be_introduced@!adopted@!be_taken@!was_adopted@!,,,,,,,,,,,20151006_155537,"goldclass1,goldclass3",,,,,,,,,,,,,,,,,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,be_carried_out@!are_met@!be_killed@!be_endorsed@!killed_off@!homesick@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!is_going@!is_coming@!'s_going_on@!will_be_changed@!,,,,,,,,,,,are_adopted@!should_be_adopted@!is_adopted@!be_adopted@!adopted@!be_endorsed@!be_introduced@!be_achieved@!was_adopted@!,,,,be_missed@!be_taken@!,,,,,,,20151006_155537,,,,,,,,,,,,killed_off@!be_carried_out@!be_killed@!,are_met@!has_happened@!,,,,,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,homesick@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!is_going@!is_coming@!will_be_changed@!,,,,,,,,,,,are_adopted@!should_be_adopted@!is_adopted@!be_adopted@!adopted@!was_adopted@!be_missed@!,,,,,,,,,,,20151006_155537,"goldclass2,goldclass3",,,,,,,,,,,be_achieved@!be_carried_out@!,be_killed@!has_happened@!killed_off@!,,,,,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,'s_going_on@!be_endorsed@!homesick@!be_introduced@!be_taken@!are_met@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!is_going@!is_coming@!will_be_changed@!'s_going_on@!,,,,,,,,,,,are_adopted@!should_be_adopted@!be_endorsed@!be_taken@!is_adopted@!be_adopted@!adopted@!was_adopted@!,,,,be_missed@!,,,,,,,20151006_155537,,,,,,,,,,,,be_killed@!killed_off@!,be_carried_out@!be_achieved@!has_happened@!,be_introduced@!are_met@!,,,,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,homesick@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!is_going@!is_coming@!'s_going_on@!will_be_changed@!,,,,,,,,,,,are_adopted@!should_be_adopted@!is_adopted@!be_adopted@!adopted@!was_adopted@!has_happened@!,,,,be_missed@!,,,,,,,20151006_155537,,,,,,,,,,,,killed_off@!be_killed@!,be_achieved@!be_carried_out@!,be_endorsed@!,be_introduced@!,be_taken@!,are_met@!,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,homesick@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pass,v,homesick,"['are_met', 'be_endorsed', 'be_achieved', 'be_taken', 'has_happened', 'killed_off', 'be_introduced', 'be_killed', 'be_carried_out', ""'s_going_on""]","[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",True,3,6,20151006_155537,"{""1"": [""been_able"", ""going_on_up_there"", ""going_on_in_here"", ""is_going"", ""is_coming"", ""will_be_changed""], ""2"": [""are_adopted"", ""should_be_adopted"", ""is_adopted"", ""be_adopted"", ""adopted"", ""was_adopted""], ""3"": [""be_missed""]}",homesick,{,been_able@!going_on_up_there@!going_on_in_here@!is_going@!is_coming@!will_be_changed@!,,,,,,,,,,,are_adopted@!should_be_adopted@!is_adopted@!be_introduced@!be_adopted@!adopted@!was_adopted@!,,,,be_missed@!be_endorsed@!,,,,,,,20151006_155537,,,,,,,,,,,,are_met@!'s_going_on@!,be_carried_out@!be_taken@!has_happened@!,be_achieved@!be_killed@!killed_off@!,,,,,,6,3,v,True,"[['been_able', 'going_on_up_there', 'going_on_in_here', 'is_going', 'is_coming', 'will_be_changed'], ['are_adopted', 'should_be_adopted', 'is_adopted', 'be_adopted', 'adopted', 'was_adopted'], ['be_missed']]",{},pass,homesick@!,"[are_met, be_endorsed, be_achieved, be_taken, has_happened, killed_off, be_introduced, be_killed, be_carried_out, 's_going_on]"
