Title,Description,Keywords,id,premise,hypothesis,gold_label,predicted_explanation,Answer.acceptable
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_217_gold,Everyone is getting ready to play the game.,A group of people watch a movie.,FALSE,People that watch a movie could not have been getting ready to play the game.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_217_gold,Everyone is getting ready to play the game.,A group of people watch a movie.,FALSE,People that watch a movie could not have been getting ready to play the game.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_159_gold,A young boy and an adult man looking at ducks in a pond.,The man and his son stand at the edge of a pond.,neither,People do not need to stand at the edge of the pond to looks at the ducks.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_159_gold,A young boy and an adult man looking at ducks in a pond.,The man and his son stand at the edge of a pond.,neither,People do not need to stand at the edge of the pond to looks at the ducks.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_159_gold,A young boy and an adult man looking at ducks in a pond.,The man and his son stand at the edge of a pond.,neither,People do not need to stand at the edge of the pond to looks at the ducks.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_69_gold,"Two young girls with long brunette hair, standing in front of a stone wall playing a game.",Two girls playing a game.,TRUE,Two young girls are playing a game standing in front of a stone wall.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_69_gold,"Two young girls with long brunette hair, standing in front of a stone wall playing a game.",Two girls playing a game.,TRUE,Two young girls are playing a game standing in front of a stone wall.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_69_gold,"Two young girls with long brunette hair, standing in front of a stone wall playing a game.",Two girls playing a game.,TRUE,Two young girls are playing a game standing in front of a stone wall.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_88_gold,Three young men are playing soccer in the beach wearing shorts and beach attire while some people watch,Three young giraffes are playing soccer in the beach wearing shorts,FALSE,Men are not giraffes.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_88_gold,Three young men are playing soccer in the beach wearing shorts and beach attire while some people watch,Three young giraffes are playing soccer in the beach wearing shorts,FALSE,Men are not giraffes.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_88_gold,Three young men are playing soccer in the beach wearing shorts and beach attire while some people watch,Three young giraffes are playing soccer in the beach wearing shorts,FALSE,Men are not giraffes.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_75_gold,An extreme mountain biker in mid-jump from underneath rider showing a blue sky.,An extreme mountain biker in mid-jump from underneath rider showing a red sky.,FALSE,The sky is either blue or red.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_75_gold,An extreme mountain biker in mid-jump from underneath rider showing a blue sky.,An extreme mountain biker in mid-jump from underneath rider showing a red sky.,FALSE,The sky is either blue or red.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_75_gold,An extreme mountain biker in mid-jump from underneath rider showing a blue sky.,An extreme mountain biker in mid-jump from underneath rider showing a red sky.,FALSE,The sky is either blue or red.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_140_gold,A brown and white dog is chained up near a red chair.,The dog is sitting.,neither,"Just because the dog is chained near a chair, the dog may be doing something other than sitting.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_140_gold,A brown and white dog is chained up near a red chair.,The dog is sitting.,neither,"Just because the dog is chained near a chair, the dog may be doing something other than sitting.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_140_gold,A brown and white dog is chained up near a red chair.,The dog is sitting.,neither,"Just because the dog is chained near a chair, the dog may be doing something other than sitting.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_180_gold,A black scientist looks through a scope examining a biological specimen's blood cells.,he looks through the microscope before lunch,neither,Not all scientists are men. Just because they were looking through a microscope does not mean they were doing it before lunch.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_180_gold,A black scientist looks through a scope examining a biological specimen's blood cells.,he looks through the microscope before lunch,neither,Not all scientists are men. Just because they were looking through a microscope does not mean they were doing it before lunch.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_180_gold,A black scientist looks through a scope examining a biological specimen's blood cells.,he looks through the microscope before lunch,neither,Not all scientists are men. Just because they were looking through a microscope does not mean they were doing it before lunch.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_35_gold,A lit girl splashes around in natural water.,A girl splashes in water.,TRUE,"If a girl splashes in natural water, she splashes in water.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_35_gold,A lit girl splashes around in natural water.,A girl splashes in water.,TRUE,"If a girl splashes in natural water, she splashes in water.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_35_gold,A lit girl splashes around in natural water.,A girl splashes in water.,TRUE,"If a girl splashes in natural water, she splashes in water.",1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_151_gold,Two women are observing something together.,Two women are standing with their eyes closed.,FALSE,Answer: The women cannot be observing with eyes closed,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_151_gold,Two women are observing something together.,Two women are standing with their eyes closed.,FALSE,Answer: The women cannot be observing with eyes closed,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_151_gold,Two women are observing something together.,Two women are standing with their eyes closed.,FALSE,Answer: The women cannot be observing with eyes closed,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_190_gold,A band performing at a local bar or club.,The band is playing music,TRUE,When a band performs it is playing music.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_190_gold,A band performing at a local bar or club.,The band is playing music,TRUE,When a band performs it is playing music.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_190_gold,A band performing at a local bar or club.,The band is playing music,TRUE,When a band performs it is playing music.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_144_gold,Children play on a sidewalk with dolls and chalk.,kids playing outside,TRUE,the sidewalk is outside,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_144_gold,Children play on a sidewalk with dolls and chalk.,kids playing outside,TRUE,the sidewalk is outside,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_144_gold,Children play on a sidewalk with dolls and chalk.,kids playing outside,TRUE,the sidewalk is outside,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_97_gold,An Asian woman dressed in a colorful outfit laughing.,The woman is not laughing.,TRUE,An Asian woman can be termed as a woman in general.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_97_gold,An Asian woman dressed in a colorful outfit laughing.,The woman is not laughing.,TRUE,An Asian woman can be termed as a woman in general.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_97_gold,An Asian woman dressed in a colorful outfit laughing.,The woman is not laughing.,TRUE,An Asian woman can be termed as a woman in general.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_54_gold,A white man taking a photo in front of water.,A man is taking a wedding photo in front of a pond.,neither,We don't know what kind of photo the man is taking. It could be a landscape photo as easily as it is a wedding photo.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_54_gold,A white man taking a photo in front of water.,A man is taking a wedding photo in front of a pond.,neither,We don't know what kind of photo the man is taking. It could be a landscape photo as easily as it is a wedding photo.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_54_gold,A white man taking a photo in front of water.,A man is taking a wedding photo in front of a pond.,neither,We don't know what kind of photo the man is taking. It could be a landscape photo as easily as it is a wedding photo.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_194_gold,"A laughing man is sitting in a camp chair with his arms outstretched, while a man in a black shirt next to him is stuffing his face.",the man bet the other man to eat 40 cookies,neither,Nothing is said about a bet to eat 40 cookies.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_194_gold,"A laughing man is sitting in a camp chair with his arms outstretched, while a man in a black shirt next to him is stuffing his face.",the man bet the other man to eat 40 cookies,neither,Nothing is said about a bet to eat 40 cookies.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_194_gold,"A laughing man is sitting in a camp chair with his arms outstretched, while a man in a black shirt next to him is stuffing his face.",the man bet the other man to eat 40 cookies,neither,Nothing is said about a bet to eat 40 cookies.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_65_gold,"In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.",The log is for firewood.,neither,Not all logs are for firewood.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_65_gold,"In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.",The log is for firewood.,neither,Not all logs are for firewood.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_65_gold,"In a snowy residential environment, a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo.",The log is for firewood.,neither,Not all logs are for firewood.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_14_gold,A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.,A woman in white hands something to a woman in blue.,TRUE,A woman in a white dress must be in white while a woman in dark blue must be in blue.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_14_gold,A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.,A woman in white hands something to a woman in blue.,TRUE,A woman in a white dress must be in white while a woman in dark blue must be in blue.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_14_gold,A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.,A woman in white hands something to a woman in blue.,TRUE,A woman in a white dress must be in white while a woman in dark blue must be in blue.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_51_gold,A tractor decorated as a float for a parade,a lawnmover is being repaired,FALSE,Something being decorated as opposed to being repaired.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_51_gold,A tractor decorated as a float for a parade,a lawnmover is being repaired,FALSE,Something being decorated as opposed to being repaired.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_51_gold,A tractor decorated as a float for a parade,a lawnmover is being repaired,FALSE,Something being decorated as opposed to being repaired.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_235_gold,Two men in orange uniforms stand before a train and do some work.,Humans working.,TRUE,Two men are humans and someone who is doing work is working.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_235_gold,Two men in orange uniforms stand before a train and do some work.,Humans working.,TRUE,Two men are humans and someone who is doing work is working.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_235_gold,Two men in orange uniforms stand before a train and do some work.,Humans working.,TRUE,Two men are humans and someone who is doing work is working.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_150_gold,A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.,The woman is outside.,TRUE,On a brick road implies outside.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_150_gold,A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.,The woman is outside.,TRUE,On a brick road implies outside.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_150_gold,A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing.,The woman is outside.,TRUE,On a brick road implies outside.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_93_gold,"Coach talks with football player, other players and crowd in background.",A football coach is instructing a player on the sidelines,neither,Talking with the players does not mean the coach is instructing them on sidelines.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_93_gold,"Coach talks with football player, other players and crowd in background.",A football coach is instructing a player on the sidelines,neither,Talking with the players does not mean the coach is instructing them on sidelines.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_93_gold,"Coach talks with football player, other players and crowd in background.",A football coach is instructing a player on the sidelines,neither,Talking with the players does not mean the coach is instructing them on sidelines.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_53_gold,An elderly woman is preparing food in the kitchen.,A person makes dinner.,neither,An elderly woman who is preparing food in the kitchen can be making dinner or any other,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_53_gold,An elderly woman is preparing food in the kitchen.,A person makes dinner.,neither,An elderly woman who is preparing food in the kitchen can be making dinner or any other,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_53_gold,An elderly woman is preparing food in the kitchen.,A person makes dinner.,neither,An elderly woman who is preparing food in the kitchen can be making dinner or any other,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_109_gold,A soldier using binoculars in a desert.,A soldier standing outside of a palace.,FALSE,A palace cannot be a desert.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_109_gold,A soldier using binoculars in a desert.,A soldier standing outside of a palace.,FALSE,A palace cannot be a desert.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_109_gold,A soldier using binoculars in a desert.,A soldier standing outside of a palace.,FALSE,A palace cannot be a desert.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_164_gold,A man gets a skateboard up on a big rock.,The rock is on a skateboard.,FALSE,The skateboard cannot be on the big rock at the same time as the big rock being on the skateboard.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_164_gold,A man gets a skateboard up on a big rock.,The rock is on a skateboard.,FALSE,The skateboard cannot be on the big rock at the same time as the big rock being on the skateboard.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_164_gold,A man gets a skateboard up on a big rock.,The rock is on a skateboard.,FALSE,The skateboard cannot be on the big rock at the same time as the big rock being on the skateboard.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_49_gold,Man in robe making designs on dirt ground.,A man playing in the sand at the beach.,FALSE,You cannot be making designs and playing in the sand at the same time.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_49_gold,Man in robe making designs on dirt ground.,A man playing in the sand at the beach.,FALSE,You cannot be making designs and playing in the sand at the same time.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_49_gold,Man in robe making designs on dirt ground.,A man playing in the sand at the beach.,FALSE,You cannot be making designs and playing in the sand at the same time.,-1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_198_gold,A young girl with her bike.,A girl is wiating for someone to take her bicycle.,neither,You can have your bike and not be wiating for someone.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_198_gold,A young girl with her bike.,A girl is wiating for someone to take her bicycle.,neither,You can have your bike and not be wiating for someone.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_198_gold,A young girl with her bike.,A girl is wiating for someone to take her bicycle.,neither,You can have your bike and not be wiating for someone.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_36_gold,A white greyhound dog wearing a muzzle runs around a track.,The dog is running.,TRUE,Runs around a track implies running.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_36_gold,A white greyhound dog wearing a muzzle runs around a track.,The dog is running.,TRUE,Runs around a track implies running.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_36_gold,A white greyhound dog wearing a muzzle runs around a track.,The dog is running.,TRUE,Runs around a track implies running.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_122_gold,Two girls in red life jackets lock oars on a river.,Two girls on a boat.,TRUE,lock oars on a river implies they are on a boat.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_122_gold,Two girls in red life jackets lock oars on a river.,Two girls on a boat.,TRUE,lock oars on a river implies they are on a boat.,1
Rate your opinion of the quality of explanations.,"This task will involve looking at the label assigned to a pair of sentences. The label indicates whether the sentences are related. Then, you will read an explanation for the label and answer questions rating its quality.","natural language inference, explanations, AI, reading, interpretation",esnli_train_122_gold,Two girls in red life jackets lock oars on a river.,Two girls on a boat.,TRUE,lock oars on a river implies they are on a boat.,1
