Title,Description,Keywords,control,id0,text0,annotations0,id1,text1,annotations1,id2,text2,annotations2,id3,text3,annotations3,id4,text4,annotations4,id5,text5,annotations5,id6,text6,annotations6,id7,text7,annotations7,id8,text8,annotations8,id9,text9,annotations9,id10,text10,annotations10,id11,text11,annotations11,id12,text12,annotations12,id13,text13,annotations13,id14,text14,annotations14,id15,text15,annotations15,id16,text16,annotations16,id17,text17,annotations17,id18,text18,annotations18,id19,text19,annotations19
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_4380,defeated,,JebBushSent_2903,demonstrated,,JebBushSent_3741,approval,,JebBushSent_120,",",,JebBushSent_3578,Gus,,JebBushSent_1170,Louis,,JebBushSent_547,Your,,JebBushSent_2294,resources,,JebBushSent_295,813.220.5462,,JebBushSent_4414,flowers,,JebBushSent_1090,537-4053,,JebBushSent_6181,welfare,,WordControl,previously,Formal,JebBushSent_2091,along,,JebBushSent_4180,Clearly,,JebBushSent_1770,temporarily,,JebBushSent_4309,duties,,JebBushSent_4503,Season,,JebBushSent_567,thru,,JebBushSent_2980,Santa,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_169,degree,,JebBushSent_4326,Allowing,,JebBushSent_4387,Fed,,JebBushSent_6156,ONe,,JebBushSent_4752,OAS.,,JebBushSent_4114,infrared,,JebBushSent_2898,LA,,JebBushSent_5259,Demonstrated,,JebBushSent_4049,arrived,,JebBushSent_89,work,,JebBushSent_1524,lawsuit,,WordControl,compounded,Formal,JebBushSent_331,guest,,JebBushSent_810,delegations,,JebBushSent_4998,venture,,JebBushSent_729,helping,,JebBushSent_2020,moratorium,,JebBushSent_3266,fresh,,JebBushSent_2925,deranged,,JebBushSent_42,on,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,proclaimed,Formal,JebBushSent_5883,videos,,JebBushSent_940,______________,,JebBushSent_3813,punished,,JebBushSent_4345,indicated,,JebBushSent_3534,MONTHLY,,JebBushSent_3625,stranger,,JebBushSent_836,Board,,JebBushSent_1824,appreciated,,JebBushSent_2141,dare,,JebBushSent_2443,Ana,,JebBushSent_3029,plumbing,,JebBushSent_3446,believing,,JebBushSent_5950,imaginara,,JebBushSent_477,competitively,,JebBushSent_1554,togetherness,,JebBushSent_5026,Messenger,,JebBushSent_2662,Baker,,JebBushSent_1139,cause,,JebBushSent_955,prison,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_1792,expectation,,JebBushSent_4929,Give,,JebBushSent_1027,Wellington,,JebBushSent_3396,warren,,JebBushSent_682,disease,,JebBushSent_6055,phases,,JebBushSent_4708,Gray,,JebBushSent_1940,Let,,JebBushSent_186,Rhonda,,JebBushSent_5280,inhouse,,JebBushSent_2782,seen,,JebBushSent_1145,Ridge,,JebBushSent_3842,benefactor,,JebBushSent_2440,Korea,,JebBushSent_3283,Veterans,,JebBushSent_5746,Hogan-,,JebBushSent_3285,campaigning,,JebBushSent_1047,saying,,WordControl,cancellations,Formal,JebBushSent_4343,whose,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",14,JebBushSent_1092,6850,,JebBushSent_4098,ridiculous,,JebBushSent_3590,baffled,,JebBushSent_3493,C03-13549,,JebBushSent_5141,WA6JMK/4,,JebBushSent_1122,Community,,JebBushSent_1045,mandating,,JebBushSent_4642,Taxpayer,,JebBushSent_2719,erroneously,,JebBushSent_3318,appointees,,JebBushSent_2578,outlined,,JebBushSent_3508,Pintacuda/D20/DCF@DCF,,JebBushSent_792,period,,JebBushSent_5197,design,,WordControl,administration,Formal,JebBushSent_4206,broadening,,JebBushSent_895,inserting,,JebBushSent_217,Suwatan,,JebBushSent_1905,pressed,,JebBushSent_1078,Mullarkey,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_1703,fall,,JebBushSent_2283,estate,,JebBushSent_4722,teen,,JebBushSent_3232,organizations,,JebBushSent_5188,expedite,,JebBushSent_1734,provides,,JebBushSent_2337,formation,,JebBushSent_1952,Alavista,,JebBushSent_6135,grants,,JebBushSent_5925,www.jamiebloodworth.com,,JebBushSent_4655,EOC,,JebBushSent_3812,caught,,JebBushSent_1902,legal,,JebBushSent_5885,lest,,JebBushSent_4384,widespread,,JebBushSent_2992,March,,JebBushSent_577,City,,JebBushSent_6023,Pittsburgh,,WordControl,intrigued,Formal,JebBushSent_3736,relating,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_3638,con,,JebBushSent_3213,surrogate,,JebBushSent_5734,hurts,,JebBushSent_2982,graduated,,JebBushSent_3699,Therefore,,JebBushSent_3919,starvation,,JebBushSent_746,beliefs,,JebBushSent_5510,failing,,JebBushSent_69,can,,WordControl,mega,Informal,JebBushSent_3874,CJR,,JebBushSent_1517,Without,,JebBushSent_3159,penny,,JebBushSent_538,submitted,,JebBushSent_588,connections,,JebBushSent_1548,Developmental,,JebBushSent_36,fifth,,JebBushSent_4035,Recoup,,JebBushSent_1299,meritorious,,JebBushSent_2236,attorney,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_3398,brown,,WordControl,:-),Informal,JebBushSent_4153,St,,JebBushSent_5236,insight,,JebBushSent_5456,execute,,JebBushSent_1162,letter.....immediately,,JebBushSent_1953,Dr.,,JebBushSent_2814,main,,JebBushSent_1733,organization,,JebBushSent_5972,escuchamos,,JebBushSent_3808,nombre,,JebBushSent_4100,pedophile,,JebBushSent_3225,underestimates,,JebBushSent_2072,Capitol,,JebBushSent_1070,Regards,,JebBushSent_809,Congressional,,JebBushSent_2442,Nam,,JebBushSent_2338,clear,,JebBushSent_615,distribution,,JebBushSent_4776,Lord,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_318,Gorda,,JebBushSent_511,hear,,JebBushSent_3679,kiln,,JebBushSent_1762,Disabling,,JebBushSent_5837,sixties,,JebBushSent_3996,Kentucky,,JebBushSent_1322,2PM.,,JebBushSent_5977,realmente,,JebBushSent_5318,finance,,JebBushSent_2813,disable,,JebBushSent_158,take,,JebBushSent_1585,Leadership,,JebBushSent_2703,disrupt,,JebBushSent_4434,77,,JebBushSent_5270,Boards,,JebBushSent_5861,Explain,,WordControl,congregations,Formal,JebBushSent_2372,o,,JebBushSent_2729,goes,,JebBushSent_1547,Kemper,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_943,www.biaf.org,,JebBushSent_530,got,,JebBushSent_2730,Mom,,JebBushSent_1117,College,,JebBushSent_1063,relevant,,JebBushSent_5702,Climate,,JebBushSent_54,girl,,JebBushSent_140,health,,JebBushSent_5496,"15,643",,JebBushSent_18,be,,JebBushSent_1861,Gardens,,WordControl,greatly,Formal,JebBushSent_1337,ASAP.,,JebBushSent_2435,T.,,JebBushSent_4803,Merium,,JebBushSent_5297,acum,,JebBushSent_485,equipment,,JebBushSent_2583,Pre,,JebBushSent_1085,904,,JebBushSent_5187,waiver,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_1648,doubt,,JebBushSent_6158,Try,,JebBushSent_6061,evaluate,,JebBushSent_1113,regretable,,JebBushSent_4639,concerning,,JebBushSent_4817,stressed,,WordControl,babe,Informal,JebBushSent_5859,NATURAL,,JebBushSent_4081,servicio,,JebBushSent_2622,Bath,,JebBushSent_4038,afraid,,JebBushSent_4712,Bronough,,JebBushSent_5392,graduate,,JebBushSent_2071,Office,,JebBushSent_4693,spay,,JebBushSent_2830,respected,,JebBushSent_5030,faced,,JebBushSent_3723,cheapest,,JebBushSent_2520,Oct,,JebBushSent_4182,REDU,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_2862,containment,,JebBushSent_1807,sound,,JebBushSent_1732,profit,,JebBushSent_2418,spokesperson,,JebBushSent_2080,Easier,,JebBushSent_6093,MEDICARE,,JebBushSent_2126,willing,,JebBushSent_1908,Tony,,JebBushSent_5005,projects,,JebBushSent_1318,local,,WordControl,irreconcilable,Formal,JebBushSent_4661,snare,,JebBushSent_858,behind,,JebBushSent_4062,willingness,,JebBushSent_1441,paper,,JebBushSent_22,frustrates,,JebBushSent_4112,Rules,,JebBushSent_621,MRGRG,,JebBushSent_1630,Castille,,JebBushSent_5852,professional,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_6151,Lauer,,JebBushSent_2657,progressed,,JebBushSent_2571,manatee,,JebBushSent_1859,Posey,,JebBushSent_2175,flaws,,WordControl,previously,Formal,JebBushSent_1844,women,,JebBushSent_1766,Me/XP,,JebBushSent_4425,singing,,JebBushSent_1627,Plan,,JebBushSent_4116,snipers,,JebBushSent_4465,feasibility,,JebBushSent_2033,squeeze,,JebBushSent_2215,Reed,,JebBushSent_5123,8155,,JebBushSent_4351,perception,,JebBushSent_1490,dozen,,JebBushSent_4193,proposing,,JebBushSent_2585,Proposal,,JebBushSent_5575,upsets,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_3129,Mel,,JebBushSent_4705,IRCC,,JebBushSent_4012,displayed,,JebBushSent_234,contained,,JebBushSent_4912,appellate,,JebBushSent_3858,complete,,JebBushSent_2128,city,,JebBushSent_1751,colleges,,JebBushSent_5446,US.,,JebBushSent_3807,someter,,JebBushSent_2643,minds,,JebBushSent_4454,zero,,JebBushSent_951,bear,,JebBushSent_1805,sincerely,,JebBushSent_878,First,,JebBushSent_3030,company,,JebBushSent_3960,intelligence,,JebBushSent_3537,NEWSLETTER,,WordControl,cancellations,Formal,JebBushSent_2380,accomplishments,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_2043,A.,,JebBushSent_2245,Hwy,,JebBushSent_5958,Immokalee,,JebBushSent_330,sure,,JebBushSent_1917,in - command,,JebBushSent_1950,address,,JebBushSent_399,smaller,,JebBushSent_2735,worked,,WordControl,stoned,Informal,JebBushSent_4992,eliminate,,JebBushSent_4097,systems,,JebBushSent_4987,leave,,JebBushSent_5451,Partnerships,,JebBushSent_1012,inmate,,JebBushSent_2621,building,,JebBushSent_5089,didn,,JebBushSent_3659,se,,JebBushSent_2663,pointed,,JebBushSent_3196,simply,,JebBushSent_5017,Boca,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_5,poor,,JebBushSent_4783,Taliaferro,,WordControl,intimidation,Formal,JebBushSent_5998,bizjournals.com,,JebBushSent_1556,opportunities,,JebBushSent_1057,aptitude,,JebBushSent_4532,PCA,,JebBushSent_2977,Name,,JebBushSent_4313,violation,,JebBushSent_4231,Members,,JebBushSent_2885,Richmond,,JebBushSent_1205,click,,JebBushSent_5276,qualified,,JebBushSent_5511,discriminate,,JebBushSent_3588,wolf,,JebBushSent_4381,reappearing,,JebBushSent_1284,lives,,JebBushSent_3930,Secure,,JebBushSent_1128,appointamnet,,JebBushSent_594,very,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_5710,conservation,,JebBushSent_5568,notified,,JebBushSent_3188,weekly,,JebBushSent_2024,informed,,JebBushSent_5120,Hialeah,,WordControl,awesome,Informal,JebBushSent_4169,CAPITOL,,JebBushSent_2680,fail,,JebBushSent_2264,filing,,JebBushSent_1140,asked,,JebBushSent_6007,Columbus,,JebBushSent_1290,were,,JebBushSent_1617,flood,,JebBushSent_2528,belt,,JebBushSent_5567,Entries,,JebBushSent_5562,furniture,,JebBushSent_5127,RODGER,,JebBushSent_3835,quite,,JebBushSent_3660,sentiran,,JebBushSent_5921,disappointing,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_2892,Staff/Admit,,JebBushSent_1626,Master,,JebBushSent_1667,flight,,JebBushSent_2608,GEORGE,,JebBushSent_760,overall,,JebBushSent_6013,Honolulu,,JebBushSent_1366,restaurants,,JebBushSent_1372,cool,,JebBushSent_2015,ARF,,JebBushSent_383,reading,,WordControl,sucky,Informal,JebBushSent_5788,Collings,,JebBushSent_5069,recover,,JebBushSent_2152,vulnerability,,JebBushSent_1922,assurred,,JebBushSent_1639,manner,,JebBushSent_5870,academics,,JebBushSent_1728,scale,,JebBushSent_1185,55,,JebBushSent_5796,Officer,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_4311,Highgate,,JebBushSent_4369,Letter,,JebBushSent_5116,Gold,,WordControl,unfortunately,Formal,JebBushSent_5641,view,,JebBushSent_3739,reduced,,JebBushSent_2827,married,,JebBushSent_3079,frustrated,,JebBushSent_2488,Access,,JebBushSent_4330,prevent,,JebBushSent_5465,Environmentalists,,JebBushSent_2533,circulation,,JebBushSent_3284,Attorney,,JebBushSent_2923,homosexuals,,JebBushSent_1248,preventing,,JebBushSent_5776,Saint,,JebBushSent_5105,clock,,JebBushSent_3150,taxpayers,,JebBushSent_719,critiques,,JebBushSent_4674,defend,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_325,spend,,JebBushSent_5706,Coalition,,JebBushSent_4266,Helen,,JebBushSent_4701,stemming,,JebBushSent_2983,Pace,,JebBushSent_3207,90,,JebBushSent_1900,Moran,,WordControl,fulfilled,Formal,JebBushSent_5482,HB,,JebBushSent_2570,sees,,JebBushSent_1966,pulled,,JebBushSent_206,"Parokinet,the",,JebBushSent_5916,satisfied,,JebBushSent_4692,partisan,,JebBushSent_692,three,,JebBushSent_728,By,,JebBushSent_5254,laundry,,JebBushSent_2595,socially,,JebBushSent_1932,whenever,,JebBushSent_5798,there..and,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_1670,jet,,JebBushSent_3785,FILC.,,JebBushSent_3121,feelings,,JebBushSent_1274,Matt,,JebBushSent_650,snapper,,WordControl,booze,Informal,JebBushSent_5521,books,,JebBushSent_2889,Honored,,JebBushSent_5018,Raton,,JebBushSent_4391,Ryan,,JebBushSent_4824,"Jupiter,Fl",,JebBushSent_1222,chop,,JebBushSent_2939,6/4/03,,JebBushSent_4900,causing,,JebBushSent_5472,compromise,,JebBushSent_1289,as - an-arrow,,JebBushSent_601,rumor,,JebBushSent_2240,INC.,,JebBushSent_1678,AA,,JebBushSent_4680,Rich,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_6052,400,,JebBushSent_3135,younger,,JebBushSent_3243,Before,,JebBushSent_2871,Claims,,JebBushSent_5735,safe,,JebBushSent_4204,Panel,,JebBushSent_673,physicians,,JebBushSent_28,much,,JebBushSent_4525,entitlement,,JebBushSent_162,violent,,JebBushSent_1376,come,,WordControl,dude,Informal,JebBushSent_4669,grown,,JebBushSent_912,exciting,,JebBushSent_3484,Action,,JebBushSent_534,bird,,JebBushSent_6062,numerical,,JebBushSent_4773,complimented,,JebBushSent_777,Commission,,JebBushSent_2382,successes,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_847,watershed,,JebBushSent_2425,advise,,JebBushSent_235,usual,,JebBushSent_4172,offers,,JebBushSent_221,Conference,,JebBushSent_3933,Restoration,,JebBushSent_5907,costing,,JebBushSent_5980,podamos,,JebBushSent_1131,explain,,JebBushSent_5608,officers,,JebBushSent_703,methodology,,WordControl,elimination,Formal,JebBushSent_1771,turn,,JebBushSent_4782,N.,,JebBushSent_2363,dropout,,JebBushSent_111,time,,JebBushSent_4107,subsidized,,JebBushSent_4150,MDiv,,JebBushSent_3865,Ray,,JebBushSent_291,free,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_2956,awareness,,JebBushSent_3514,Manzano,,JebBushSent_5195,CDC,,JebBushSent_2119,disagreement,,JebBushSent_1873,taking,,JebBushSent_1473,beggars,,WordControl,devastating,Formal,JebBushSent_1074,Handheld,,JebBushSent_4609,tenacious,,JebBushSent_4635,helps,,JebBushSent_598,Alabama,,JebBushSent_2002,acceptable,,JebBushSent_72,it,,JebBushSent_1636,packet,,JebBushSent_928,Services,,JebBushSent_1425,interested,,JebBushSent_155,&apos;s,,JebBushSent_2273,developed,,JebBushSent_5809,registered,,JebBushSent_822,masters,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_5768,troops,,JebBushSent_748,own,,JebBushSent_5979,claro,,JebBushSent_241,name,,JebBushSent_3017,suicide,,JebBushSent_5857,terminal,,JebBushSent_1500,note,,WordControl,crappy,Informal,JebBushSent_5723,turnout,,JebBushSent_2313,traditional,,JebBushSent_426,check,,JebBushSent_1507,&apos; ll,,JebBushSent_2787,propose,,JebBushSent_2130,express,,JebBushSent_5714,Plus,,JebBushSent_3052,Horne,,JebBushSent_4225,Card,,JebBushSent_3143,unit,,JebBushSent_2580,pursuing,,JebBushSent_5156,Colo.,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_4140,frontons,,JebBushSent_1673,day,,JebBushSent_1941,repeat,,JebBushSent_966,people,,JebBushSent_233,University,,JebBushSent_1374,bar,,JebBushSent_4573,Dyer,,JebBushSent_5613,Subversive,,JebBushSent_3684,mounting,,JebBushSent_5151,tuck,,JebBushSent_218,Chairman,,JebBushSent_3967,accidently,,WordControl,intrigued,Formal,JebBushSent_5677,deer,,JebBushSent_5405,forecasting,,JebBushSent_508,does,,JebBushSent_4247,issue--particularly,,JebBushSent_3579,Bilirakis,,JebBushSent_5556,conversion,,JebBushSent_5986,mejor,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_226,more,,JebBushSent_431,Or,,JebBushSent_3634,developments,,JebBushSent_5452,Advance,,JebBushSent_586,bridge,,JebBushSent_1847,pornography,,JebBushSent_4146,Wayne,,JebBushSent_5083,Comfort,,JebBushSent_2282,perverse,,WordControl,dude,Informal,JebBushSent_2342,Management,,JebBushSent_371,support,,JebBushSent_2122,destroyed,,JebBushSent_1681,both,,JebBushSent_2866,compensation,,JebBushSent_823,Emotional,,JebBushSent_1204,www.autismfl.com,,JebBushSent_1791,property,,JebBushSent_316,Blvd,,JebBushSent_1435,=,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_3913,spiritual,,JebBushSent_5607,mandates,,JebBushSent_214,who,,JebBushSent_4461,position(s,,JebBushSent_2301,dissatisfaction,,JebBushSent_932,Inc.,,JebBushSent_1776,restore,,JebBushSent_5908,eventually,,JebBushSent_4280,LOCAL/STATE,,JebBushSent_5308,topics,,JebBushSent_5296,expeirenes,,JebBushSent_2706,Principal,,WordControl,discourages,Formal,JebBushSent_1729,best,,JebBushSent_2296,air,,JebBushSent_3499,threaten,,JebBushSent_190,scheduling,,JebBushSent_4703,Coast,,JebBushSent_465,occupations,,JebBushSent_2740,making,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_1535,spoken,,WordControl,tmrw,Informal,JebBushSent_96,or,,JebBushSent_2838,advocate,,JebBushSent_1169,Kissimmee,,JebBushSent_6186,load,,JebBushSent_1921,times,,JebBushSent_4458,rewarding,,JebBushSent_3420,DEAD,,JebBushSent_4144,expansion,,JebBushSent_5201,participants,,JebBushSent_1495,asking,,JebBushSent_624,protect,,JebBushSent_5269,suspect,,JebBushSent_4666,houses,,JebBushSent_5121,Metal,,JebBushSent_5808,veteran,,JebBushSent_4549,Rothschild,,JebBushSent_4251,burden,,JebBushSent_5492,Wow,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_406,cars,,JebBushSent_86,what,,JebBushSent_5180,intentions,,JebBushSent_744,PUBLIC,,JebBushSent_4541,attaching,,JebBushSent_5757,04/28/99,,JebBushSent_2809,basic,,JebBushSent_286,wish,,JebBushSent_6086,Suwannee,,JebBushSent_3367,heads,,JebBushSent_901,massive,,WordControl,intrigued,Formal,JebBushSent_1621,mean,,JebBushSent_8,our,,JebBushSent_3208,overly,,JebBushSent_3440,preservation,,JebBushSent_3753,giver,,JebBushSent_43,her,,JebBushSent_4262,OTTED,,JebBushSent_467,recommendations,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_4859,yesterday,,JebBushSent_2066,therapy,,JebBushSent_2274,combination,,JebBushSent_2999,between,,JebBushSent_2237,c/o,,JebBushSent_581,suggested,,JebBushSent_1468,remember,,JebBushSent_1669,purchased,,JebBushSent_3602,14,,WordControl,whimpy,Informal,JebBushSent_4534,Rudy,,JebBushSent_5843,conditions,,JebBushSent_3096,expediting,,JebBushSent_883,crisis,,JebBushSent_3713,aplus,,JebBushSent_906,GAP,,JebBushSent_3850,protesting,,JebBushSent_5331,lottery,,JebBushSent_5368,forgive,,JebBushSent_1095,Place,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_2751,Nominating,,JebBushSent_3623,laws,,JebBushSent_5394,factual,,JebBushSent_2483,Free,,JebBushSent_2217,stopped,,WordControl,resolution,Formal,JebBushSent_3789,interes,,JebBushSent_3950,pledge,,JebBushSent_2398,proceeding,,JebBushSent_1428,amount,,JebBushSent_4142,gambling,,JebBushSent_4156,Thanksgiving,,JebBushSent_2214,Learning,,JebBushSent_45,to,,JebBushSent_3167,possibly,,JebBushSent_29,about,,JebBushSent_1823,greatly,,JebBushSent_5658,EF,,JebBushSent_5526,Kumon,,JebBushSent_261,students,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",4,JebBushSent_2448,yes,,JebBushSent_2810,etiquette,,JebBushSent_5173,gravity,,JebBushSent_2860,claim/litigation,,WordControl,dearly,Formal,JebBushSent_6121,prisons,,JebBushSent_5351,renewed,,JebBushSent_3845,philanthropic,,JebBushSent_4006,anyway,,JebBushSent_654,juveniles,,JebBushSent_4014,deny,,JebBushSent_1381,Her,,JebBushSent_5828,tales,,JebBushSent_1083,Project,,JebBushSent_4739,Deputy,,JebBushSent_3703,preclude,,JebBushSent_2552,getting,,JebBushSent_1613,live,,JebBushSent_893,final,,JebBushSent_5285,communicate,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_4729,momentum,,JebBushSent_661,depleted,,JebBushSent_3106,originally,,JebBushSent_4242,Fellow,,JebBushSent_2702,act,,JebBushSent_630,reefs,,JebBushSent_3549,swimmers,,JebBushSent_1278,raised,,JebBushSent_4956,logged,,WordControl,debilitating,Formal,JebBushSent_1125,Karen,,JebBushSent_2954,embracing,,JebBushSent_5487,pregnancies,,JebBushSent_123,Florida,,JebBushSent_2697,technology,,JebBushSent_4341,advocating,,JebBushSent_309,(,,JebBushSent_4233,Goss,,JebBushSent_1725,Index,,JebBushSent_2241,PMB,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_3003,Paul,,JebBushSent_5168,Pauline,,JebBushSent_2041,funded,,JebBushSent_4733,Institute,,JebBushSent_4161,Justice,,JebBushSent_1660,vast,,JebBushSent_5342,Wales,,JebBushSent_4517,Eph,,JebBushSent_1715,Senate,,JebBushSent_3001,earned,,WordControl,sucky,Informal,JebBushSent_1011,row,,JebBushSent_689,disseminate,,JebBushSent_4819,verdict,,JebBushSent_1330,seven,,JebBushSent_4296,enforce,,JebBushSent_1375,restaurant,,JebBushSent_3542,NOVEMBER,,JebBushSent_3791,un,,JebBushSent_2278,industries,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_4106,stamps,,JebBushSent_3524,Jeanette,,JebBushSent_1285,remembers,,JebBushSent_2326,Have,,JebBushSent_4849,lenses,,WordControl,unwisely,Formal,JebBushSent_4319,1981,,JebBushSent_2047,Platon,,JebBushSent_787,agency,,JebBushSent_947,allegedly,,JebBushSent_3554,everyone,,JebBushSent_5303,lessons,,JebBushSent_5801,sad,,JebBushSent_156,assumption,,JebBushSent_1255,Test,,JebBushSent_5000,invest,,JebBushSent_4488,mc.seflin.org,,JebBushSent_6120,sit,,JebBushSent_1200,method,,JebBushSent_1146,called,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_666,expand,,JebBushSent_1398,disclose,,JebBushSent_944,contemplate,,JebBushSent_279,provide,,JebBushSent_5959,nos,,JebBushSent_1013,Frank,,WordControl,soooooo,Informal,JebBushSent_84,This,,JebBushSent_2970,hospital,,JebBushSent_1293,treated,,JebBushSent_2820,excellent,,JebBushSent_5222,hosted,,JebBushSent_5374,Strategic,,JebBushSent_437,unite,,JebBushSent_5818,incalcitrant,,JebBushSent_2527,gone,,JebBushSent_5555,Norvell,,JebBushSent_1069,Best,,JebBushSent_376,ca,,JebBushSent_1714,chairman,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_5533,Saludos,,JebBushSent_907,side--Government,,WordControl,awesome,Informal,JebBushSent_4527,slots,,JebBushSent_3751,patent,,JebBushSent_3296,Venice,,JebBushSent_5919,Luis,,JebBushSent_60,proud,,JebBushSent_5578,INTO,,JebBushSent_2776,buffer,,JebBushSent_5250,unified,,JebBushSent_2286,composition,,JebBushSent_6021,Nashville,,JebBushSent_3184,road,,JebBushSent_3595,Alcoholic,,JebBushSent_5868,callers,,JebBushSent_5007,LEAF,,JebBushSent_4111,Waco,,JebBushSent_1470,Christmas,,JebBushSent_3948,Anyone,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_1446,&amp;,,JebBushSent_3675,Stop,,JebBushSent_1215,stress,,JebBushSent_4258,importantly,,JebBushSent_1238,continuing,,JebBushSent_1306,grieving,,JebBushSent_2143,suggest,,JebBushSent_3290,Most,,JebBushSent_5967,despues,,JebBushSent_5603,previews,,JebBushSent_775,limitations,,WordControl,crushing,Informal,JebBushSent_359,several,,JebBushSent_1394,813.390.7956,,JebBushSent_1899,request,,JebBushSent_6159,Juno,,JebBushSent_4442,Aire,,JebBushSent_4294,sewage,,JebBushSent_5085,disappointed,,JebBushSent_2607,PRES.,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_612,left,,JebBushSent_1785,lease,,JebBushSent_1821,itself,,JebBushSent_2462,webcast,,JebBushSent_4603,radio,,JebBushSent_6129,registrations,,JebBushSent_4424,birds,,WordControl,reeeeeaaaalllllly,Informal,JebBushSent_3599,Break,,JebBushSent_4876,monthly,,JebBushSent_3432,neglected,,JebBushSent_3040,Well,,JebBushSent_2277,intensive,,JebBushSent_4767,Spanish,,JebBushSent_173,consequences,,JebBushSent_1564,assured,,JebBushSent_863,Swiftmud,,JebBushSent_48,county,,JebBushSent_2940,1:22:45,,JebBushSent_1067,Happy,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",13,JebBushSent_1802,especially,,JebBushSent_2710,flew,,JebBushSent_865,power,,JebBushSent_2869,captive,,JebBushSent_3507,Larry,,JebBushSent_1695,2000,,JebBushSent_5849,mention,,JebBushSent_6199,employees,,JebBushSent_5442,contest,,JebBushSent_4145,leaving,,JebBushSent_2184,bringing,,JebBushSent_4821,fault,,JebBushSent_2266,believed,,WordControl,busted,Informal,JebBushSent_3438,glass,,JebBushSent_4654,convened,,JebBushSent_2884,Gainesville,,JebBushSent_2927,gay,,JebBushSent_1723,Academic,,JebBushSent_4854,sites,
